FIRST_LINE,DRUG_EFF_MULTIPLY_FACTOR,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y
0,1.1,0.01,9.863013699,16.43561644,19.52054795
0,1.1,0.01,7.608219178,15.91780822,19.62465753
0,1.1,0.1,4.093150685,10.89863014,14.40821918
0,1.1,0.1,3.846575342,10.99452055,14.3369863
0,1.1,0.1,4.287671233,12.30136986,15.98630137
0,1.1,0.1,4.917808219,11.89041096,15.01369863
0,1.1,0.1,4.238356164,9.769863014,13.16712329
0,1.1,0.1,5.252054795,12.59178082,15.73972603
0,1.1,0.1,4.315068493,9.679452055,13.36712329
0,1.1,0.1,5.167123288,12.43013699,15.35890411
0,1.1,0.1,4.391780822,12.78356164,16.02739726
0,1.1,0.1,7.580821918,13.70410959,16.85479452
0,1.1,0.1,6.071232877,12.04109589,14.96712329
0,1.1,0.1,6.742465753,12.18630137,15.17808219
0,1.1,0.1,3.890410959,9.553424658,12.54794521
0,1.1,0.1,5.676712329,10.06027397,12.95616438
0,1.1,0.1,5.657534247,12.56438356,15.80273973
0,1.1,0.1,5.487671233,10.57260274,13.90684932
0,1.1,0.1,5.24109589,12.6630137,15.68493151
0,1.1,0.1,6.619178082,12.24383562,15.09315068
0,1.1,0.1,3.402739726,10.48493151,14.45479452
0,1.1,0.1,4.55890411,11.02739726,13.94520548
0,1.1,0.1,3.994520548,11.12328767,14.39452055
0,1.1,0.1,9.580821918,14.29315068,17.75342466
0,1.1,0.1,7.989041096,13.8630137,17.14520548
0,1.1,0.1,4.18630137,11.39726027,14.47671233
0,1.1,0.1,5.02739726,12.03835616,15.8739726
0,1.1,0.1,7.005479452,13.2109589,16.31506849
0,1.1,0.1,4.383561644,10.55890411,13.66027397
0,1.1,0.1,6.263013699,12.26849315,15.09589041
0,1.1,0.1,5.663013699,13.28493151,16.4109589
0,1.1,0.1,5.64109589,11.57808219,14.68493151
0,1.1,0.1,3.224657534,8.435616438,11.84109589
0,1.1,0.1,9.778082192,14.96438356,18.1890411
0,1.1,0.1,6.353424658,13.01917808,15.66849315
0,1.1,0.1,6.490410959,11.17260274,14.39726027
0,1.1,0.1,5.4,11.88767123,15.39726027
0,1.1,0.1,9.312328767,16.23013699,19.83561644
0,1.1,0.1,3.57260274,11.23835616,14.49863014
0,1.1,0.1,6.268493151,11.31232877,14.16164384
0,1.1,0.1,8.865753425,16.07123288,19.38356164
0,1.1,0.1,4.947945205,11.76986301,14.59178082
0,1.1,0.1,4.512328767,11.1890411,14.26027397
0,1.1,0.1,3.764383562,11.23013699,15.08767123
0,1.1,0.1,3.364383562,10.00821918,13.30136986
0,1.1,0.1,5.37260274,12.2630137,15.43013699
0,1.1,0.1,4.824657534,11.4109589,14.89041096
0,1.1,0.1,5.024657534,11.08493151,14.49315068
0,1.1,0.1,5.049315068,11.04657534,14.1369863
0,1.1,0.1,6.180821918,13.70958904,17.23287671
0,1.1,0.1,5.739726027,12.81917808,15.89863014
0,1.1,0.1,5.019178082,13.38630137,16.63835616
0,1.1,0.25,2.693150685,8.416438356,11.73972603
0,1.1,0.25,2.520547945,9.887671233,13.15068493
0,1.1,0.25,4.030136986,10.11780822,13.60821918
0,1.1,0.25,5.024657534,11.75616438,15.54794521
0,1.1,0.25,4.115068493,10.63561644,13.84931507
0,1.1,0.25,2.890410959,10.16712329,14.03013699
0,1.1,0.25,3.405479452,9.221917808,12.2739726
0,1.1,0.25,3.523287671,9.635616438,13.23013699
0,1.1,0.25,4.616438356,11.8630137,15.61643836
0,1.1,0.25,3.145205479,9.093150685,12.45479452
0,1.1,0.25,3.397260274,9.665753425,13.19452055
0,1.1,0.25,2.967123288,10.36712329,13.32876712
0,1.1,0.25,4.846575342,9.950684932,13.65753425
0,1.1,0.25,3.446575342,9.18630137,12.49041096
0,1.1,0.25,3.150684932,8.460273973,11.53150685
0,1.1,0.25,3.339726027,9.194520548,12.45205479
0,1.1,0.25,3.24109589,10.30958904,13.19178082
0,1.1,0.25,3.934246575,9.501369863,13.16986301
0,1.1,0.25,3.884931507,10.1890411,13.15616438
0,1.1,0.25,3.284931507,9.290410959,12.71232877
0,1.1,0.25,4.230136986,10.88493151,14.14520548
0,1.1,0.25,4.715068493,10.4,13.66849315
0,1.1,0.25,3.610958904,9.123287671,12.52054795
0,1.1,0.25,4.265753425,10.52328767,13.35342466
0,1.1,0.25,3.347945205,9.632876712,13.0109589
0,1.1,0.25,3.646575342,9.517808219,12.95890411
0,1.1,0.25,4.646575342,10.20273973,13.45205479
0,1.1,0.25,3.42739726,10.16712329,13.64383562
0,1.1,0.25,2.901369863,7.531506849,11.10958904
0,1.1,0.25,3.189041096,9.402739726,13.17808219
0,1.1,0.25,3.361643836,10.1369863,13.00821918
0,1.1,0.25,3.389041096,8.542465753,11.86575342
0,1.1,0.25,2.879452055,8.2,11.38630137
0,1.1,0.25,3.432876712,10.14794521,14.02191781
0,1.1,0.25,4.221917808,10.44931507,13.84931507
0,1.1,0.25,3.153424658,9.917808219,13.62191781
0,1.1,0.25,2.967123288,10.38082192,13.53150685
0,1.1,0.25,4.465753425,11.65479452,15.19726027
0,1.1,0.25,4.602739726,10.07123288,13.36986301
0,1.1,0.25,3.021917808,8.767123288,12.12328767
0,1.1,0.25,3.676712329,9.578082192,12.95068493
0,1.1,0.25,2.545205479,9.068493151,12.71232877
0,1.1,0.25,3.487671233,9.093150685,11.93150685
0,1.1,0.25,2.052054795,9.446575342,12.84657534
0,1.1,0.25,4.523287671,10.75616438,14.05205479
0,1.1,0.25,2.726027397,8.18630137,11.36986301
0,1.1,0.25,5.589041096,11.55068493,15.07945205
0,1.1,0.25,3.375342466,9.432876712,12.74246575
0,1.1,0.25,3.197260274,9.364383562,12.43287671
0,1.1,0.25,4.775342466,11.59178082,14.75616438
0,1.1,0.5,1.802739726,7.860273973,10.73972603
0,1.1,0.5,2.487671233,8.821917808,12.23835616
0,1.1,0.5,3.128767123,9.142465753,12.28493151
0,1.1,0.5,2.468493151,8.320547945,11.73972603
0,1.1,0.5,2.482191781,8.435616438,11.90684932
0,1.1,0.5,2.369863014,8.246575342,11.50958904
0,1.1,0.5,2.638356164,7.904109589,10.96712329
0,1.1,0.5,1.698630137,7.671232877,10.48493151
0,1.1,0.5,1.964383562,8.928767123,12.60821918
0,1.1,0.5,2.646575342,8.956164384,11.84383562
0,1.1,0.5,2.912328767,8.279452055,11.83013699
0,1.1,0.5,2.205479452,6.58630137,10.06027397
0,1.1,0.5,2.936986301,8.271232877,12.14246575
0,1.1,0.5,1.797260274,7.550684932,11.11506849
0,1.1,0.5,1.802739726,7.457534247,11.32054795
0,1.1,0.5,3.323287671,8.315068493,11.61917808
0,1.1,0.5,1.975342466,7.969863014,11.84109589
0,1.1,0.5,2.487671233,7.430136986,10.94520548
0,1.1,0.5,2.545205479,8.156164384,11.31232877
0,1.1,0.5,2.235616438,8.523287671,12.68493151
0,1.1,0.5,2.030136986,8.408219178,12.03835616
0,1.1,0.5,2.704109589,8.978082192,12.05479452
0,1.1,0.5,2.410958904,8.539726027,11.31506849
0,1.1,0.5,2.654794521,8.142465753,11.43561644
0,1.1,0.5,3.04109589,9.331506849,13
0,1.1,0.5,2.832876712,7.873972603,11.0630137
0,1.1,0.5,2.435616438,7.832876712,11.68219178
0,1.1,0.5,2.317808219,7.268493151,10.96986301
0,1.1,0.5,2.545205479,7.704109589,10.52328767
0,1.1,0.5,2.989041096,9.745205479,12.72876712
0,1.1,0.5,2.717808219,7.934246575,11.4630137
0,1.1,0.5,2.682191781,9.767123288,13.10136986
0,1.1,0.5,2.419178082,8.868493151,12.5890411
0,1.1,0.5,2.109589041,8.920547945,12.73150685
0,1.1,0.5,2.550684932,8.246575342,11.78082192
0,1.1,0.5,2.789041096,8.405479452,11.16986301
0,1.1,0.5,2.550684932,8.41369863,12.64931507
0,1.1,0.5,2.347945205,7.320547945,10.64383562
0,1.1,0.5,2.243835616,7.178082192,10.49863014
0,1.1,0.5,2.504109589,8.594520548,12.0109589
0,1.1,0.5,3.093150685,9.695890411,12.91780822
0,1.1,0.5,2.021917808,10.10958904,13.16438356
0,1.1,0.5,2.819178082,8.846575342,12.56986301
0,1.1,0.5,2.512328767,7.687671233,11.24931507
0,1.1,0.5,2.394520548,7.210958904,10.6109589
0,1.1,0.5,2.306849315,8.594520548,12.1890411
0,1.1,0.5,2.095890411,8.147945205,12.28219178
0,1.1,0.5,2.802739726,7.605479452,10.55068493
0,1.1,0.5,2.750684932,8.087671233,11.96712329
0,1.1,0.5,2.624657534,6.704109589,10.11232877
0,1.15,0,22.18356164,30.06027397,33.18356164
0,1.15,0,15.31506849,22.52876712,26.09589041
0,1.15,0,19.00547945,29.23835616,32.32328767
0,1.15,0,17.62191781,23.97260274,26.92054795
0,1.15,0,21.83835616,29.8739726,33.02191781
0,1.15,0,19.04657534,31.95068493,35.28493151
0,1.15,0,15.93150685,22.36438356,25.71780822
0,1.15,0,25.53150685,35.78356164,39.28767123
0,1.15,0,6.260273973,14.2630137,17.22739726
0,1.15,0,29.84931507,33.98630137,37.16438356
0,1.15,0,15.49589041,21.78356164,24.87945205
0,1.15,0,24.12054795,31.35068493,34.40821918
0,1.15,0,14.40273973,25.17808219,27.87945205
0,1.15,0,29.1890411,35.02191781,38.4109589
0,1.15,0,12.94520548,21.21369863,23.86849315
0,1.15,0,22.74520548,29.60821918,33.17808219
0,1.15,0,12.34246575,20.7369863,23.85205479
0,1.15,0,15.68767123,22.79178082,26.07671233
0,1.15,0,22.50410959,29.91232877,33.31780822
0,1.15,0,8.81369863,14.9260274,18.39726027
0,1.15,0,9.654794521,16.14794521,19.16438356
0,1.15,0,31.89863014,38.65205479,45
0,1.15,0,5.098630137,15.62191781,18.25753425
0,1.15,0,16.62465753,23.56164384,27.39452055
0,1.15,0,19.04657534,27.08767123,29.95068493
0,1.15,0,19.97808219,26.44931507,29.87945205
0,1.15,0,11.58082192,18.51780822,21.47671233
0,1.15,0,19.42465753,26.17260274,29.54520548
0,1.15,0,11.41643836,20.13150685,22.87123288
0,1.15,0,8.01369863,15.6,18.10684932
0,1.15,0,13.37534247,26.34246575,29.80273973
0,1.15,0,21.83835616,28.19452055,31.32328767
0,1.15,0,26.02191781,33.10958904,37.14246575
0,1.15,0,11.35890411,19.66849315,22.64657534
0,1.15,0,19.4739726,25.27123288,28.83835616
0,1.15,0,16.63835616,24.38356164,27.67123288
0,1.15,0,10.5260274,17.3890411,21.08493151
0,1.15,0,19.64657534,26.61643836,30.71506849
0,1.15,0,23.05205479,33.40547945,37.31506849
0,1.15,0,28.82739726,34.93972603,38.26849315
0,1.15,0,14.89315068,28.37534247,31.58082192
0,1.15,0,23.16712329,30.79178082,34.25479452
0,1.15,0,19.9260274,31.91232877,36.13150685
0,1.15,0,9.473972603,14.8630137,18
0,1.15,0,20.45753425,27.58630137,31.06575342
0,1.15,0,10.20273973,17.09589041,20.15890411
0,1.15,0,8.704109589,14.83561644,18.1890411
0,1.15,0,11.2739726,21.84657534,25.03287671
0,1.15,0,21.46849315,27.69863014,30.31506849
0,1.15,0,17.7369863,24.79178082,28.17260274
0,1.15,0.01,8.621917808,15.5260274,18.55342466
0,1.15,0.01,15.17534247,21.72328767,25.08219178
0,1.15,0.01,12.75890411,18.47671233,21.3890411
0,1.15,0.01,8.378082192,15.8,19.10136986
0,1.15,0.01,8.857534247,17.57260274,20.55616438
0,1.15,0.01,17.89315068,26.81643836,29.78356164
0,1.15,0.01,16.8630137,24.79178082,27.81643836
0,1.15,0.01,6.687671233,13.00821918,15.75068493
0,1.15,0.01,11.65479452,20.44931507,23.79452055
0,1.15,0.01,7.37260274,13.52876712,16.45205479
0,1.15,0.01,8.824657534,17.20547945,20.6109589
0,1.15,0.01,10.29863014,17.50684932,20.40547945
0,1.15,0.01,16.40821918,22.90136986,26.17534247
0,1.15,0.01,14.26575342,20.45753425,23.85205479
0,1.15,0.01,9.238356164,23.59178082,27.31506849
0,1.15,0.01,5.367123288,13.92876712,16.93150685
0,1.15,0.01,16.90958904,23.15616438,27.06849315
0,1.15,0.01,17.40273973,23.92054795,27.27671233
0,1.15,0.01,12.46849315,18.0739726,20.61369863
0,1.15,0.01,12.31780822,18.20273973,21.46027397
0,1.15,0.01,12.89863014,19.22191781,22.69589041
0,1.15,0.01,14.89041096,21.69863014,24.76712329
0,1.15,0.01,9.298630137,16.32328767,19.47671233
0,1.15,0.01,8.189041096,14.99726027,18.45753425
0,1.15,0.01,12.32876712,20.24109589,23.38356164
0,1.15,0.01,8.936986301,15.57534247,18.64657534
0,1.15,0.01,20.61643836,26.38082192,30
0,1.15,0.01,5.317808219,10.84931507,14.06027397
0,1.15,0.01,12.69589041,20.86575342,25.54520548
0,1.15,0.01,9.2,15.83561644,18.35616438
0,1.15,0.01,11.63013699,18.99726027,22.1369863
0,1.15,0.01,10.04383562,16.37808219,19.79726027
0,1.15,0.01,5.315068493,11.90958904,14.94246575
0,1.15,0.01,5.64109589,11.09041096,14.10136986
0,1.15,0.01,5.257534247,11.24931507,14.49315068
0,1.15,0.01,12.75616438,19.16164384,22.1369863
0,1.15,0.01,8.22739726,15.38630137,18.69863014
0,1.15,0.01,12.74246575,20.56438356,23.40821918
0,1.15,0.01,12.44383562,22.42465753,26.44657534
0,1.15,0.01,10.84931507,17.36164384,20.5890411
0,1.15,0.01,12.98356164,20.21369863,23.53972603
0,1.15,0.01,13.2739726,22.24383562,25.43013699
0,1.15,0.01,12.71232877,17.78630137,21.50684932
0,1.15,0.01,15.68767123,23.78356164,27.47945205
0,1.15,0.01,10.56164384,15.2630137,18.51506849
0,1.15,0.01,5.328767123,13.42191781,16.20273973
0,1.15,0.01,12.21917808,18.00821918,21.43561644
0,1.15,0.01,11.55890411,19.45753425,22.79726027
0,1.15,0.01,12.98356164,19.84931507,23.43013699
0,1.15,0.01,15.16986301,20.81643836,24.35616438
0,1.15,0.1,5.832876712,14.98630137,17.83013699
0,1.15,0.1,7.876712329,14.30410959,17.76438356
0,1.15,0.1,5.126027397,10.38630137,13.46849315
0,1.15,0.1,7.945205479,17.62739726,20.59452055
0,1.15,0.1,7.479452055,13.54794521,16.95616438
0,1.15,0.1,3.95890411,10.7890411,13.99178082
0,1.15,0.1,5.309589041,12.86027397,16.75068493
0,1.15,0.1,8.079452055,14.16712329,17.38082192
0,1.15,0.1,3.539726027,9.731506849,13
0,1.15,0.1,6.57260274,12.26849315,15.21917808
0,1.15,0.1,5.989041096,11.57808219,14.74246575
0,1.15,0.1,4.528767123,9.128767123,12.06027397
0,1.15,0.1,7.112328767,13.51232877,17.29315068
0,1.15,0.1,7.619178082,15.4109589,19.0630137
0,1.15,0.1,3.353424658,9.652054795,13.20547945
0,1.15,0.1,3.191780822,10.30958904,13.31506849
0,1.15,0.1,5.509589041,11.67123288,14.75890411
0,1.15,0.1,4.265753425,11.95342466,15.09041096
0,1.15,0.1,7.383561644,14.39452055,17.76438356
0,1.15,0.1,6.057534247,12.58082192,15.79726027
0,1.15,0.1,5.219178082,12.40821918,15.45753425
0,1.15,0.1,3,8.57260274,12.85753425
0,1.15,0.1,4.295890411,9.6,12.7260274
0,1.15,0.1,9.550684932,15.43287671,19.30410959
0,1.15,0.1,6.887671233,12.66027397,15.9260274
0,1.15,0.1,3.550684932,10.81643836,13.53424658
0,1.15,0.1,5.506849315,11.24383562,14.75890411
0,1.15,0.1,5.309589041,13.32328767,16.50136986
0,1.15,0.1,3.353424658,9.175342466,12.3890411
0,1.15,0.1,5.589041096,12.15342466,16.04109589
0,1.15,0.1,7.430136986,13.02739726,16.49315068
0,1.15,0.1,4.438356164,11.38356164,14.89041096
0,1.15,0.1,4.679452055,12.06027397,15.10958904
0,1.15,0.1,7.22739726,11.38082192,14.71780822
0,1.15,0.1,4.616438356,11.75890411,14.80273973
0,1.15,0.1,4.334246575,11.15068493,14.35342466
0,1.15,0.1,6.917808219,13.46575342,16.40821918
0,1.15,0.1,4.778082192,11.99726027,15.33424658
0,1.15,0.1,6.076712329,12.84931507,16.23013699
0,1.15,0.1,4.030136986,12.03013699,14.79178082
0,1.15,0.1,5.471232877,10.6739726,13.4
0,1.15,0.1,6.238356164,12.98630137,16.05753425
0,1.15,0.1,4.567123288,13.12054795,16.53424658
0,1.15,0.1,9.323287671,15.03835616,18.30410959
0,1.15,0.1,5.654794521,11.18082192,13.92876712
0,1.15,0.1,5.038356164,12.18356164,15.64657534
0,1.15,0.1,3.120547945,10.05205479,13.68767123
0,1.15,0.1,4.145205479,10.39726027,14.03835616
0,1.15,0.1,4.246575342,10.24657534,13.91232877
0,1.15,0.1,4.106849315,10.30684932,13.43835616
0,1.15,0.25,3.643835616,9.301369863,12.71506849
0,1.15,0.25,4.356164384,10.51506849,14.0739726
0,1.15,0.25,3.920547945,9.693150685,13.54794521
0,1.15,0.25,4.035616438,10.7369863,14.13424658
0,1.15,0.25,2.520547945,9.408219178,13.10684932
0,1.15,0.25,2.863013699,9.38630137,12.97808219
0,1.15,0.25,4.375342466,10.34794521,13.70958904
0,1.15,0.25,4.41369863,10.70410959,13.88493151
0,1.15,0.25,3.797260274,10.80273973,13.81917808
0,1.15,0.25,3.646575342,11.2630137,14.54246575
0,1.15,0.25,4.175342466,11.20821918,14.57534247
0,1.15,0.25,3.145205479,8.468493151,11.76986301
0,1.15,0.25,4.4,11.00547945,14.50684932
0,1.15,0.25,3.493150685,8.791780822,12.40821918
0,1.15,0.25,3.961643836,11.18356164,14.6630137
0,1.15,0.25,3.052054795,8.591780822,12.53972603
0,1.15,0.25,4.142465753,9.219178082,12.38630137
0,1.15,0.25,3.824657534,10.97808219,13.82191781
0,1.15,0.25,3.668493151,9.904109589,13.44109589
0,1.15,0.25,3.860273973,11.4630137,14.47671233
0,1.15,0.25,5.528767123,11.59726027,15.12328767
0,1.15,0.25,4.77260274,11.10410959,14.36164384
0,1.15,0.25,5.010958904,11.51232877,15.48219178
0,1.15,0.25,5.238356164,10.96712329,14.10136986
0,1.15,0.25,5.189041096,11.33424658,14.4739726
0,1.15,0.25,4.057534247,8.684931507,12.11232877
0,1.15,0.25,3.767123288,9.465753425,12.47671233
0,1.15,0.25,4.101369863,9.947945205,12.86575342
0,1.15,0.25,3.284931507,11.96438356,15.15890411
0,1.15,0.25,4.043835616,10.56164384,13.63561644
0,1.15,0.25,2.57260274,8.726027397,11.48767123
0,1.15,0.25,2.484931507,10.14794521,13.30958904
0,1.15,0.25,4.468493151,10.84931507,14.20821918
0,1.15,0.25,3.660273973,12.8,16.23561644
0,1.15,0.25,4.02739726,9.547945205,13.59178082
0,1.15,0.25,5.78630137,12.23561644,15.86575342
0,1.15,0.25,4.123287671,10.50410959,13.79452055
0,1.15,0.25,3.545205479,9.97260274,13.28493151
0,1.15,0.25,4.923287671,11.89863014,15.44383562
0,1.15,0.25,4.410958904,11.32328767,14.45753425
0,1.15,0.25,3.964383562,9.298630137,12.40547945
0,1.15,0.25,4.556164384,12.11232877,15.16164384
0,1.15,0.25,3.838356164,9.64109589,13.03013699
0,1.15,0.25,3.742465753,8.97260274,12.50958904
0,1.15,0.25,4.180821918,10.49589041,13.81643836
0,1.15,0.25,3.616438356,9.293150685,12.94794521
0,1.15,0.25,3.635616438,11.30684932,14.58082192
0,1.15,0.25,2.64109589,9.904109589,13.82739726
0,1.15,0.25,3.638356164,9.994520548,13.70410959
0,1.15,0.25,4.021917808,10.10136986,12.96164384
0,1.15,0.5,3.126027397,8.312328767,12.33150685
0,1.15,0.5,2.345205479,7.690410959,10.74794521
0,1.15,0.5,3.071232877,8.594520548,12.04931507
0,1.15,0.5,2.345205479,7.515068493,11.09863014
0,1.15,0.5,2.293150685,9.38630137,12.29041096
0,1.15,0.5,2.882191781,8.454794521,11.94246575
0,1.15,0.5,2.82739726,7.945205479,11.44109589
0,1.15,0.5,2.410958904,8.260273973,11.33972603
0,1.15,0.5,2.361643836,8.254794521,11.98356164
0,1.15,0.5,1.78630137,7.432876712,10.93150685
0,1.15,0.5,2.194520548,7.673972603,10.61369863
0,1.15,0.5,3.421917808,9.446575342,12.43835616
0,1.15,0.5,2.98630137,8.290410959,11.61917808
0,1.15,0.5,3.854794521,10.76438356,15.03013699
0,1.15,0.5,2.564383562,8.438356164,12.76712329
0,1.15,0.5,2.849315068,8.197260274,11.86849315
0,1.15,0.5,3.405479452,8.471232877,11.88493151
0,1.15,0.5,3.460273973,9.238356164,13.08219178
0,1.15,0.5,3.147945205,10.16438356,13.90410959
0,1.15,0.5,2.331506849,9.293150685,12.46027397
0,1.15,0.5,1.904109589,8.005479452,11.90136986
0,1.15,0.5,2.668493151,8.715068493,12.02739726
0,1.15,0.5,2.638356164,7.673972603,11.25205479
0,1.15,0.5,2.189041096,7.698630137,11.36712329
0,1.15,0.5,2.076712329,7.367123288,10.94246575
0,1.15,0.5,2.684931507,8.775342466,12.71780822
0,1.15,0.5,2.515068493,7.273972603,10.94246575
0,1.15,0.5,1.767123288,7.306849315,11.37260274
0,1.15,0.5,2.608219178,7.997260274,11.48219178
0,1.15,0.5,2.608219178,9.030136986,12.44109589
0,1.15,0.5,1.936986301,8.284931507,11.42739726
0,1.15,0.5,3.106849315,8.326027397,11.84383562
0,1.15,0.5,2.216438356,7.547945205,10.71506849
0,1.15,0.5,2.128767123,8.495890411,12.36438356
0,1.15,0.5,2.769863014,9.178082192,12.7369863
0,1.15,0.5,2.098630137,7.690410959,11.10958904
0,1.15,0.5,2.41369863,8.575342466,12.43013699
0,1.15,0.5,2.64109589,8.594520548,12.89589041
0,1.15,0.5,2.520547945,8.156164384,11.34794521
0,1.15,0.5,3.345205479,9.632876712,13.29041096
0,1.15,0.5,2.706849315,7.75890411,11.18630137
0,1.15,0.5,2.210958904,8.208219178,11.80273973
0,1.15,0.5,2.353424658,7.994520548,11.58630137
0,1.15,0.5,2.487671233,8.509589041,12.14246575
0,1.15,0.5,2.060273973,8.597260274,12.02465753
0,1.15,0.5,3.394520548,9.419178082,13.36986301
0,1.15,0.5,2.967123288,8.898630137,12.27671233
0,1.15,0.5,3.104109589,10.30136986,14.18356164
0,1.15,0.5,3.575342466,9.515068493,13.13424658
0,1.15,0.5,2.994520548,8.663013699,11.9260274
1,0.85,0,14.80821918,21.78630137,24.74520548
1,0.85,0,4.654794521,10.16986301,12.82739726
1,0.85,0,9.619178082,20.83835616,23.82739726
1,0.85,0,11.06849315,18.83013699,21.55068493
1,0.85,0,3.660273973,9.493150685,12.19178082
1,0.85,0,18.60547945,24.43013699,27.17808219
1,0.85,0,13.72054795,25.64383562,28.26849315
1,0.85,0,11.31780822,18.48493151,21.16438356
1,0.85,0,6.569863014,11.7369863,15.05753425
1,0.85,0,24.82191781,36.25205479,39.42191781
1,0.85,0,7.983561644,17.40547945,20.17260274
1,0.85,0,9.676712329,15.42465753,18.88767123
1,0.85,0,10.77534247,17.26575342,20.06027397
1,0.85,0,11.31232877,17.42191781,21.08493151
1,0.85,0,12.81643836,18.13150685,21.10684932
1,0.85,0,24.41917808,32.80273973,36.07123288
1,0.85,0,12.23013699,19.3369863,22.16712329
1,0.85,0,19.93424658,28.20821918,31.52054795
1,0.85,0,13.96164384,26.77260274,30.16986301
1,0.85,0,7.315068493,14.64383562,17.49315068
1,0.85,0,11.57534247,18.54520548,21.5260274
1,0.85,0,15.2109589,23.30958904,26.57260274
1,0.85,0,8.575342466,23.14520548,26.60547945
1,0.85,0,17.00821918,25.46575342,28.78356164
1,0.85,0,5.539726027,14.43561644,17.44657534
1,0.85,0,18.68219178,26.02739726,29.33972603
1,0.85,0,11.22739726,16.9890411,20.10684932
1,0.85,0,14.24109589,20.86849315,23.70958904
1,0.85,0,6.17260274,11.64109589,14.73424658
1,0.85,0,16.64109589,26.25205479,29.13150685
1,0.85,0,14.10684932,25.0739726,27.83287671
1,0.85,0,20.68219178,28.77808219,31.24657534
1,0.85,0,11.72876712,20.6109589,23.64657534
1,0.85,0,11.09863014,19.60273973,23.18630137
1,0.85,0,9.18630137,16.02739726,18.62191781
1,0.85,0,7.695890411,16.53424658,20.06027397
1,0.85,0,8.238356164,33.22191781,36.37534247
1,0.85,0,18.46575342,45,45
1,0.85,0,11.96164384,19.61369863,22.53150685
1,0.85,0,13.89315068,20.40547945,23.07671233
1,0.85,0,11.76438356,19.36438356,22.29041096
1,0.85,0,12.09863014,19.84931507,23.45479452
1,0.85,0,11.07671233,24.71780822,28.16986301
1,0.85,0,16.6739726,24.09589041,27.28767123
1,0.85,0,16.54794521,23.94246575,26.93150685
1,0.85,0,10.65479452,36.82739726,45
1,0.85,0,20.35890411,27.4109589,30.24657534
1,0.85,0,9.068493151,15.72328767,18.35068493
1,0.85,0,9.542465753,20.17808219,22.94246575
1,0.85,0,10.51506849,16.68767123,19.64931507
1,0.85,0.01,7.180821918,14.26849315,17.45753425
1,0.85,0.01,12.06849315,17.51780822,20.10136986
1,0.85,0.01,7.821917808,14.6630137,17.66027397
1,0.85,0.01,10.45205479,17.73972603,20.53150685
1,0.85,0.01,9.317808219,16.57808219,18.94246575
1,0.85,0.01,7.419178082,14.45205479,17.4109589
1,0.85,0.01,13.2739726,28.88767123,32.18356164
1,0.85,0.01,20.38356164,27.22191781,30.42191781
1,0.85,0.01,8.197260274,16.17260274,18.86575342
1,0.85,0.01,10.63287671,17.41369863,20.03287671
1,0.85,0.01,8.145205479,13.87945205,16.67123288
1,0.85,0.01,12.64657534,21.24383562,23.93150685
1,0.85,0.01,16.47123288,23.76164384,26.49863014
1,0.85,0.01,7.219178082,11.44931507,14.06027397
1,0.85,0.01,10.25205479,18.54520548,21.57534247
1,0.85,0.01,9,20.59178082,24.32876712
1,0.85,0.01,2.865753425,8.594520548,11.94794521
1,0.85,0.01,7.490410959,13.80821918,16.51232877
1,0.85,0.01,13.83561644,19.92876712,22.60821918
1,0.85,0.01,10.2630137,17.67671233,20.49315068
1,0.85,0.01,8.550684932,14.88493151,17.78356164
1,0.85,0.01,8.515068493,15.83013699,18.57808219
1,0.85,0.01,7.189041096,13.70684932,16.89589041
1,0.85,0.01,4.608219178,9.616438356,12.8109589
1,0.85,0.01,10.78082192,16.69315068,19.32054795
1,0.85,0.01,8.153424658,18.29863014,21.2109589
1,0.85,0.01,12.22739726,21.42739726,24.24383562
1,0.85,0.01,4.890410959,9.090410959,12.14794521
1,0.85,0.01,7.101369863,12.02191781,15.15342466
1,0.85,0.01,8.197260274,15.3369863,18.6
1,0.85,0.01,5.909589041,13.30136986,16.13972603
1,0.85,0.01,9.580821918,21.26027397,24.14246575
1,0.85,0.01,16.3369863,27.41369863,30.99178082
1,0.85,0.01,10.22191781,16.75616438,19.81643836
1,0.85,0.01,16.30684932,23.88219178,26.78082192
1,0.85,0.01,10.57260274,20.83835616,23.71506849
1,0.85,0.01,8.663013699,15.9890411,19.04657534
1,0.85,0.01,5.731506849,11.92054795,15
1,0.85,0.01,10.02191781,18.77534247,22.69041096
1,0.85,0.01,12.28219178,18.88493151,21.49863014
1,0.85,0.01,9.02739726,14.36986301,17.12328767
1,0.85,0.01,11.86575342,19.51232877,22.41917808
1,0.85,0.01,17.96164384,28.29589041,30.94246575
1,0.85,0.01,9.052054795,14.89589041,18.1260274
1,0.85,0.01,10.66849315,20.60547945,23.70684932
1,0.85,0.01,13.54794521,19.06849315,21.94794521
1,0.85,0.01,21.2630137,26.34794521,28.93424658
1,0.85,0.01,7.024657534,15.79452055,19.0109589
1,0.85,0.01,6.956164384,12.63561644,15.83013699
1,0.85,0.01,8.654794521,14.7890411,17.70136986
1,0.85,0.1,4.178082192,12.15068493,15.10410959
1,0.85,0.1,4.402739726,11.44383562,14.47945205
1,0.85,0.1,5.065753425,12.83013699,15.43013699
1,0.85,0.1,5.180821918,12.37260274,15.47123288
