FIRST_LINE,CR_MULTIPLY_FACTOR,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y
0,1.1,0.1,2.934246575,10.60821918,13.8630137
0,1.1,0.1,5.701369863,13.36712329,16.54520548
0,1.1,0.1,5.243835616,12.74794521,15.73972603
0,1.1,0.1,3.356164384,10.10410959,13.70684932
0,1.1,0.25,6.068493151,12.42191781,15.89589041
0,1.1,0.25,3.983561644,11.27945205,14.05753425
0,1.1,0.25,4.446575342,10.59178082,14.44383562
0,1.1,0.25,2.728767123,10.26027397,13.85205479
0,1.1,0.25,3.567123288,8.695890411,12.28219178
0,1.1,0.25,2.449315068,9.317808219,12.45479452
0,1.1,0.25,2.95890411,9.687671233,13.17808219
0,1.1,0.25,3.238356164,8.947945205,12.01917808
0,1.1,0.25,2.945205479,8.435616438,11.4
0,1.1,0.25,4.652054795,9.482191781,12.36712329
0,1.1,0.25,3.391780822,9.994520548,13.67123288
0,1.1,0.25,2.268493151,8.493150685,11.68493151
0,1.1,0.25,4.983561644,10.18082192,13.37808219
0,1.1,0.25,3.208219178,11.22465753,15.04657534
0,1.1,0.25,3.095890411,9.389041096,12.85753425
0,1.1,0.25,4.109589041,9.35890411,12.56438356
0,1.1,0.25,3.021917808,10.15890411,13.62191781
0,1.1,0.25,3.287671233,9.082191781,12.84109589
0,1.1,0.25,4.306849315,11.00547945,14.36438356
0,1.1,0.25,4.501369863,9.523287671,13.02739726
0,1.1,0.25,3.884931507,10.19178082,13.51506849
0,1.1,0.25,4.087671233,10.18630137,13.02465753
0,1.1,0.25,3.802739726,10.55342466,14.02739726
0,1.1,0.25,2.271232877,8.969863014,12.54246575
0,1.1,0.25,3.6,10.33972603,13.49041096
0,1.1,0.25,3.594520548,9.728767123,12.53150685
0,1.1,0.25,2.495890411,8.635616438,11.77808219
0,1.1,0.25,3.295890411,9.739726027,12.67945205
0,1.1,0.25,3.953424658,10.53424658,14.20547945
0,1.1,0.25,3.306849315,9.561643836,13.11780822
0,1.1,0.25,2.775342466,10.9369863,14.44657534
0,1.1,0.25,2.279452055,8.24109589,11.43561644
0,1.1,0.25,3.079452055,9.123287671,12.32328767
0,1.1,0.25,4.079452055,9.934246575,13.04383562
0,1.1,0.25,2.816438356,9.15890411,12.32876712
0,1.1,0.25,3.909589041,10.33150685,13.31232877
0,1.1,0.25,2.794520548,9.608219178,12.92876712
0,1.1,0.25,3.04109589,8.235616438,11.29863014
0,1.1,0.25,2.367123288,9.926027397,13.87671233
0,1.1,0.25,2.82739726,8.991780822,12.00821918
0,1.1,0.25,2.906849315,8.468493151,11.5369863
0,1.1,0.25,3.44109589,10.42465753,13.47123288
0,1.1,0.25,3.75890411,9.926027397,14.22191781
0,1.1,0.25,2.578082192,9.139726027,12.21917808
0,1.1,0.25,3.405479452,9.939726027,13.05753425
0,1.1,0.25,4.120547945,9.279452055,12.68767123
0,1.1,0.25,4.854794521,11.00821918,14.62465753
0,1.1,0.25,3.819178082,10.05753425,13.95616438
0,1.1,0.25,5.539726027,11.35342466,14.35890411
0,1.1,0.25,2.983561644,8.528767123,12.10684932
0,1.1,0.5,1.97260274,6.852054795,9.863013699
0,1.1,0.5,2.284931507,8.745205479,11.90410959
0,1.1,0.5,2.008219178,7.663013699,10.93150685
0,1.1,0.5,1.887671233,6.742465753,9.821917808
0,1.1,0.5,2.180821918,6.898630137,10.54794521
0,1.1,0.5,1.701369863,6.84109589,10.34520548
0,1.1,0.5,2.295890411,9.071232877,12.54246575
0,1.1,0.5,1.616438356,7.4,10.52054795
0,1.1,0.5,2.394520548,8.005479452,11.03835616
0,1.1,0.5,1.860273973,7.038356164,9.906849315
0,1.1,0.5,2.690410959,8.052054795,11.28767123
0,1.1,0.5,2.312328767,8.682191781,12.2109589
0,1.1,0.5,2.219178082,8.339726027,11.94520548
0,1.1,0.5,3.317808219,7.942465753,11.5890411
0,1.1,0.5,1.539726027,7.715068493,11.25753425
0,1.1,0.5,2.791780822,7.879452055,10.73150685
0,1.1,0.5,2.389041096,7.701369863,10.53972603
0,1.1,0.5,1.890410959,7.553424658,11.32054795
0,1.1,0.5,1.835616438,7.523287671,11.5260274
0,1.1,0.5,2.068493151,7.430136986,10.95342466
0,1.1,0.5,1.597260274,6.695890411,9.695890411
0,1.1,0.5,1.909589041,7.180821918,10.32328767
0,1.1,0.5,2.619178082,9.75890411,13.23287671
0,1.1,0.5,2.112328767,7.301369863,10.63287671
0,1.1,0.5,1.780821918,8.205479452,11.35068493
0,1.1,0.5,1.868493151,7.120547945,10.10136986
0,1.1,0.5,2.065753425,8.2,11.35616438
0,1.1,0.5,2.597260274,9.230136986,12.56164384
0,1.1,0.5,2.136986301,7.126027397,10.75616438
0,1.1,0.5,2.254794521,8.652054795,12.30136986
0,1.1,0.5,2.734246575,10.20821918,13.71780822
0,1.1,0.5,2.367123288,8.487671233,12.31232877
0,1.1,0.5,2.076712329,7.693150685,11.3369863
0,1.1,0.5,2.049315068,7.77260274,11.40547945
0,1.1,0.5,2.175342466,8.761643836,11.60547945
0,1.1,0.5,2.528767123,9.156164384,12.30410959
0,1.1,0.5,1.789041096,7.073972603,9.928767123
0,1.1,0.5,2.224657534,7.769863014,10.85205479
0,1.1,0.5,1.819178082,6.928767123,10.9260274
0,1.1,0.5,2.169863014,7.8,11.50136986
0,1.1,0.5,2.712328767,7.750684932,11.97808219
0,1.1,0.5,3.019178082,9.087671233,12.50684932
0,1.1,0.5,2.471232877,7.794520548,11.60821918
0,1.1,0.5,2.824657534,8.895890411,12.28219178
0,1.1,0.5,2.347945205,7.315068493,10.68493151
0,1.1,0.5,1.493150685,7.545205479,10.71506849
0,1.1,0.5,2.816438356,8.369863014,11.67123288
0,1.1,0.5,1.684931507,6.446575342,9.882191781
0,1.1,0.5,2.147945205,9.473972603,13.03835616
0,1.1,0.5,2.052054795,8.58630137,11.69863014
0,1.2,0,17.91506849,26.14246575,29.60547945
0,1.2,0,14.29041096,22.70684932,26.32054795
0,1.2,0,8.939726027,15.63561644,19.08767123
0,1.2,0,7.567123288,26.60273973,30.32054795
0,1.2,0,11.77260274,17.83835616,21.19452055
0,1.2,0,21.36986301,28.99726027,32.10684932
0,1.2,0,13.07123288,21.11506849,24.56164384
0,1.2,0,10.56986301,16.83561644,20.50958904
0,1.2,0,19.03561644,24.06575342,27.30958904
0,1.2,0,9.153424658,15.98356164,18.8739726
0,1.2,0,14.42465753,20.63561644,24.12054795
0,1.2,0,27.97260274,34.19726027,37.9369863
0,1.2,0,15.96986301,24.5260274,27.67945205
0,1.2,0,8.238356164,15.75068493,19.24931507
0,1.2,0,13.00821918,21.66575342,25.04931507
0,1.2,0,8.260273973,15.56712329,18.75068493
0,1.2,0,7.791780822,15.60547945,19.45479452
0,1.2,0,16.13424658,26.95068493,30.02739726
0,1.2,0,8.619178082,16.57260274,19.60547945
0,1.2,0,12.13972603,20.10410959,24.40821918
0,1.2,0,12.62739726,19.22465753,22.54520548
0,1.2,0,3.909589041,9.843835616,13.76164384
0,1.2,0,7.665753425,16.54246575,19.28219178
0,1.2,0,12.20547945,19.4630137,23.3260274
0,1.2,0,13.85205479,20.89315068,24.06575342
0,1.2,0,12.01917808,20.00821918,22.93972603
0,1.2,0,17.3369863,23.98630137,27.27123288
0,1.2,0,8.194520548,14.93972603,18.43013699
0,1.2,0,13.69041096,20.70410959,23.47945205
0,1.2,0,10.12328767,24.68219178,27.7890411
0,1.2,0,14.77260274,31.49315068,34.51506849
0,1.2,0,17.35616438,23.00821918,26.78356164
0,1.2,0,16.24931507,22.47123288,25.51232877
0,1.2,0,6.161643836,13.39178082,17.15068493
0,1.2,0,5.709589041,10.83835616,14.30410959
0,1.2,0,6.394520548,13.35068493,16.36438356
0,1.2,0,16.32328767,22.22191781,25.54794521
0,1.2,0,14.82191781,31.40273973,34.42739726
0,1.2,0,12.72876712,22.27671233,25.5890411
0,1.2,0,14.10684932,20.92876712,23.95342466
0,1.2,0,11.68767123,18.17534247,21.29589041
0,1.2,0,11.44657534,18.10136986,21.5260274
0,1.2,0,17.57808219,26.07945205,29.85753425
0,1.2,0,14.52876712,21.11780822,24.54246575
0,1.2,0,10.42739726,15.49863014,18.55616438
0,1.2,0,5.808219178,13.69041096,17.01369863
0,1.2,0,13.54794521,19.52876712,23.45205479
0,1.2,0,14.23287671,20.40273973,24.27945205
0,1.2,0,21.15342466,27.76712329,31.73150685
0,1.2,0,16.5260274,23.07945205,26.37534247
0,1.2,0.01,13.99726027,23.21643836,26.47123288
0,1.2,0.01,18.88493151,26.95342466,30.75890411
0,1.2,0.01,11.50136986,20.52328767,23.96712329
0,1.2,0.01,11.45753425,19.50958904,22.80821918
0,1.2,0.01,14.68493151,21.76986301,25.05205479
0,1.2,0.01,8.326027397,16.56164384,20.35068493
0,1.2,0.01,15.09315068,25.9369863,29.57534247
0,1.2,0.01,7.649315068,14.48493151,17.8109589
0,1.2,0.01,14.31780822,20.83287671,24.33150685
0,1.2,0.01,10.50684932,19.67123288,24.1260274
0,1.2,0.01,9.660273973,15.04657534,17.9890411
0,1.2,0.01,12.13424658,19.39452055,22.51506849
0,1.2,0.01,9.578082192,17.06849315,20.48219178
0,1.2,0.01,12.30136986,21.88767123,24.63835616
0,1.2,0.01,11.56438356,19.41917808,22.48767123
0,1.2,0.01,14.41369863,24.44383562,27.75616438
0,1.2,0.01,12.89041096,21.74794521,25.50684932
0,1.2,0.01,8.389041096,15.94794521,18.79726027
0,1.2,0.01,7.824657534,15.89315068,19.11506849
0,1.2,0.01,7.769863014,16.24657534,19.70958904
0,1.2,0.01,12.2739726,18.84931507,22.14520548
0,1.2,0.01,11.07671233,17.50684932,20.52328767
0,1.2,0.01,17.88219178,27.19178082,30.88219178
0,1.2,0.01,8.547945205,14.57260274,17.59726027
0,1.2,0.01,8.956164384,19.44383562,23.57260274
0,1.2,0.01,16.61917808,23.53424658,26.64109589
0,1.2,0.01,13.81643836,21.43561644,24.79726027
0,1.2,0.01,4.728767123,12.87945205,16.01643836
0,1.2,0.01,9.660273973,17.01917808,20.83013699
0,1.2,0.01,11.05205479,19.25205479,22.61917808
0,1.2,0.01,10.80273973,17.74520548,21.45753425
0,1.2,0.01,6.063013699,15.04931507,18.04657534
0,1.2,0.01,4.58630137,12.93972603,16.77534247
0,1.2,0.01,10.55342466,18.04657534,21.57808219
0,1.2,0.01,8.049315068,15.09041096,18.33424658
0,1.2,0.01,9.232876712,19.55068493,22.75068493
0,1.2,0.01,18.77808219,25.27123288,28.79726027
0,1.2,0.01,13.31232877,19.93150685,23.6630137
0,1.2,0.01,7.797260274,15.30684932,18.3890411
0,1.2,0.01,16.74246575,27.82191781,31.1890411
0,1.2,0.01,13.93972603,21.98356164,25.63561644
0,1.2,0.01,11.03013699,19.08493151,22.84657534
0,1.2,0.01,12.35890411,18.39178082,21.45753425
0,1.2,0.01,12.93424658,20.12876712,23.26027397
0,1.2,0.01,7.01369863,12.83013699,16.14246575
0,1.2,0.01,11.20821918,18.1890411,21.81643836
0,1.2,0.01,10.69863014,19.31232877,22.44931507
0,1.2,0.01,7.717808219,13.54520548,17.16438356
0,1.2,0.01,13.88767123,22.73424658,26.25479452
0,1.2,0.01,11.1260274,17.38630137,20.96438356
0,1.2,0.1,4.180821918,11.13424658,14.49863014
0,1.2,0.1,6.556164384,13.50136986,16.55616438
0,1.2,0.1,3.821917808,11.47945205,14.27671233
0,1.2,0.1,5.454794521,13.13972603,16.81369863
0,1.2,0.1,5.095890411,13.31232877,16.46849315
0,1.2,0.1,4.734246575,10.69863014,14.38630137
0,1.2,0.1,7.473972603,14.11780822,17.76164384
0,1.2,0.1,3.547945205,9.57260274,13.39178082
0,1.2,0.1,5.024657534,12.66575342,15.89315068
0,1.2,0.1,4.263013699,10.56712329,14.12876712
0,1.2,0.1,4.306849315,10.75616438,14.36164384
0,1.2,0.1,5.449315068,11.65205479,15.01917808
0,1.2,0.1,6,14.5890411,17.76164384
0,1.2,0.1,5.079452055,13.7260274,17.22739726
0,1.2,0.1,4.016438356,10.35616438,13.8
0,1.2,0.1,6.912328767,13.70136986,16.56986301
0,1.2,0.1,4.893150685,11.75890411,15.09863014
0,1.2,0.1,3.704109589,11.04109589,15.15342466
0,1.2,0.1,4.909589041,12.76438356,15.78630137
0,1.2,0.1,4.331506849,11.16712329,14.49315068
0,1.2,0.1,4.169863014,11.31780822,14.54246575
0,1.2,0.1,7.936986301,15.88767123,19.52054795
0,1.2,0.1,5.224657534,9.82739726,13.64109589
0,1.2,0.1,5.610958904,11.76986301,14.86027397
0,1.2,0.1,4.232876712,10.6,13.85205479
0,1.2,0.1,7.830136986,15.97260274,19.67945205
0,1.2,0.1,3.394520548,10.31780822,13.71506849
0,1.2,0.1,4.597260274,9.969863014,13.37260274
0,1.2,0.1,3.835616438,13.01917808,16.54794521
0,1.2,0.1,5.287671233,10.54520548,13.73150685
0,1.2,0.1,4.290410959,11.60273973,15.23287671
0,1.2,0.1,7.109589041,15.39178082,19.13150685
0,1.2,0.1,4.879452055,14.19452055,17.57260274
0,1.2,0.1,3.383561644,13.22739726,16.85205479
0,1.2,0.1,6.147945205,14.84109589,18.22465753
0,1.2,0.1,4.756164384,12.06027397,15.19726027
0,1.2,0.1,3.62739726,10.63835616,13.89315068
0,1.2,0.1,5.030136986,11.34794521,15.06849315
0,1.2,0.1,4.476712329,13.6,16.85753425
0,1.2,0.1,5.98630137,12.41917808,16.09315068
0,1.2,0.1,6.463013699,12.38082192,15.90958904
0,1.2,0.1,4.82739726,12.03287671,14.9369863
0,1.2,0.1,5.821917808,12.96986301,16.15342466
0,1.2,0.1,4.260273973,10.26575342,13.67945205
0,1.2,0.1,7.410958904,13.75616438,16.92054795
0,1.2,0.1,5.082191781,12.11506849,15.42191781
0,1.2,0.1,5.098630137,10.73972603,14.08219178
0,1.2,0.1,5.142465753,11.71506849,15.52054795
0,1.2,0.1,3.873972603,10.18630137,13.4739726
0,1.2,0.1,6.106849315,13.49589041,17.54246575
0,1.2,0.25,3.876712329,10.72054795,13.98630137
0,1.2,0.25,4.115068493,10.58082192,13.80273973
0,1.2,0.25,4.457534247,11.16438356,14.48767123
0,1.2,0.25,2.764383562,9.512328767,13.4
0,1.2,0.25,3.476712329,8.805479452,12.32328767
0,1.2,0.25,3.873972603,9.947945205,13.50958904
0,1.2,0.25,3.838356164,10.56164384,14.23287671
0,1.2,0.25,3.621917808,10.14520548,13.77808219
0,1.2,0.25,2.739726027,9.64109589,12.78082192
0,1.2,0.25,4.364383562,10.09589041,14.04109589
0,1.2,0.25,3.731506849,10.97260274,14.05753425
0,1.2,0.25,4.15890411,10.02739726,13.61643836
0,1.2,0.25,3.819178082,10.56712329,13.89315068
0,1.2,0.25,3.180821918,9.457534247,11.92054795
0,1.2,0.25,2.857534247,11.02191781,14.69589041
0,1.2,0.25,2.917808219,8.17260274,11.85205479
0,1.2,0.25,3.238356164,8.945205479,12.73972603
0,1.2,0.25,3.032876712,10.34520548,13.78356164
0,1.2,0.25,3.632876712,9.701369863,12.88767123
0,1.2,0.25,3.060273973,8.715068493,12.23287671
0,1.2,0.25,3.276712329,9.610958904,12.84657534
0,1.2,0.25,3.2,8.810958904,12.01643836
0,1.2,0.25,2.830136986,7.936986301,11.07945205
0,1.2,0.25,4.063013699,10.96986301,14.2739726
0,1.2,0.25,2.838356164,9.405479452,12.78630137
0,1.2,0.25,2.698630137,9.452054795,12.32328767
0,1.2,0.25,3.797260274,9.589041096,13.66575342
0,1.2,0.25,4.663013699,12.10410959,15.45753425
0,1.2,0.25,2.994520548,10.52328767,14.38082192
0,1.2,0.25,2.526027397,9.879452055,13.09589041
0,1.2,0.25,3.473972603,9.350684932,12.54520548
0,1.2,0.25,2.545205479,8.394520548,12.33424658
0,1.2,0.25,4.301369863,9.446575342,13.29041096
0,1.2,0.25,2.868493151,8.835616438,12.18630137
0,1.2,0.25,4.235616438,10.69863014,13.88219178
0,1.2,0.25,4.15890411,9.871232877,13.29589041
0,1.2,0.25,2.706849315,8.936986301,12.4630137
0,1.2,0.25,3.126027397,9.597260274,13.06849315
0,1.2,0.25,3.578082192,9.109589041,12.46849315
0,1.2,0.25,2.594520548,10.4109589,13.37534247
0,1.2,0.25,3.660273973,10.72054795,13.82465753
0,1.2,0.25,3.098630137,8.824657534,12.55342466
0,1.2,0.25,4.780821918,10.88767123,14.43013699
0,1.2,0.25,4.602739726,9.964383562,13.16438356
0,1.2,0.25,4.857534247,11.20821918,14.56712329
0,1.2,0.25,3.761643836,8.64109589,12.07945205
0,1.2,0.25,2.353424658,8.723287671,11.89589041
0,1.2,0.25,4.298630137,9.745205479,13.45753425
0,1.2,0.25,4.073972603,10.8109589,14.28493151
0,1.2,0.25,2.356164384,11.22465753,14.52876712
0,1.2,0.5,1.991780822,7.753424658,10.53972603
0,1.2,0.5,1.956164384,7.668493151,11.14794521
0,1.2,0.5,2.197260274,7.443835616,11.30958904
0,1.2,0.5,1.789041096,6.939726027,9.961643836
0,1.2,0.5,2.320547945,7.402739726,10.91232877
0,1.2,0.5,1.961643836,8.378082192,11.73424658
0,1.2,0.5,2.112328767,7.101369863,11.55890411
0,1.2,0.5,2.054794521,8.178082192,11.75342466
0,1.2,0.5,2.460273973,7.882191781,11.69863014
0,1.2,0.5,1.663013699,7.780821918,11.46575342
0,1.2,0.5,2.260273973,8.821917808,12.5369863
0,1.2,0.5,2.693150685,8.463013699,11.93424658
0,1.2,0.5,2.139726027,8.095890411,11.25753425
0,1.2,0.5,2.876712329,9.295890411,12.74520548
0,1.2,0.5,1.816438356,7.55890411,10.84931507
0,1.2,0.5,2.665753425,8.126027397,11.62465753
0,1.2,0.5,1.871232877,8.178082192,11.39452055
0,1.2,0.5,2.712328767,7.723287671,10.70136986
0,1.2,0.5,2.909589041,8.630136986,11.56986301
0,1.2,0.5,2.536986301,7.904109589,11.63835616
0,1.2,0.5,2.931506849,8.64109589,12.09315068
0,1.2,0.5,2.860273973,8.753424658,12.06575342
0,1.2,0.5,2.476712329,10.95342466,14.90136986
0,1.2,0.5,2.216438356,7.920547945,11.88767123
0,1.2,0.5,1.819178082,6.956164384,10.92876712
0,1.2,0.5,2.449315068,7.506849315,10.38082192
0,1.2,0.5,1.849315068,7.81369863,11.38082192
0,1.2,0.5,1.961643836,7.4,10.2630137
0,1.2,0.5,1.679452055,7.452054795,11.06849315
0,1.2,0.5,2.506849315,7.471232877,10.95616438
0,1.2,0.5,2.654794521,7.520547945,11.38630137
0,1.2,0.5,2.282191781,7.531506849,12.18630137
0,1.2,0.5,1.84109589,8.046575342,11.50136986
0,1.2,0.5,2.134246575,7.106849315,10.04383562
0,1.2,0.5,3.254794521,8.989041096,12.23835616
0,1.2,0.5,2.052054795,9.024657534,12.52876712
0,1.2,0.5,2.090410959,7.232876712,10.97808219
0,1.2,0.5,2.347945205,7.189041096,11.12876712
0,1.2,0.5,2.178082192,7.846575342,11.62191781
0,1.2,0.5,2.082191781,8.183561644,11.51506849
0,1.2,0.5,1.857534247,7.252054795,10.78082192
0,1.2,0.5,2.153424658,8.531506849,12.13150685
0,1.2,0.5,2.019178082,7.142465753,10.70410959
0,1.2,0.5,2.487671233,7.380821918,10.53972603
0,1.2,0.5,1.961643836,7.531506849,10.94520548
0,1.2,0.5,2.405479452,8.55890411,11.87945205
0,1.2,0.5,1.917808219,6.452054795,9.961643836
0,1.2,0.5,1.917808219,8.671232877,12.15342466
0,1.2,0.5,1.8,7.473972603,11.2739726
0,1.2,0.5,2.024657534,8.926027397,12.43013699
0,1.3,0,17.77534247,35.8109589,39.57534247
0,1.3,0,12.76712329,21.44657534,24.69863014
0,1.3,0,16.04109589,23.93424658,27.84109589
0,1.3,0,18.17260274,26.06849315,29.58630137
0,1.3,0,21.73150685,29,32.55616438
0,1.3,0,18.71506849,27.20821918,30.31780822
0,1.3,0,11.04109589,18.9260274,21.95890411
0,1.3,0,16.88493151,26.08493151,29.40547945
0,1.3,0,16.58082192,27.13972603,30.57260274
0,1.3,0,7.57260274,14.57534247,18.70684932
0,1.3,0,20.42739726,28.83835616,32.44657534
0,1.3,0,13.52876712,20.89041096,24.21917808
0,1.3,0,13.99178082,20.01643836,23.24931507
0,1.3,0,23.64383562,29.9890411,34.21917808
0,1.3,0,20.32054795,28.95890411,32.27945205
0,1.3,0,18.28493151,26.70958904,30.62191781
0,1.3,0,12.48219178,20.00273973,23.33972603
0,1.3,0,6.917808219,15.17534247,18.47123288
0,1.3,0,6.736986301,15.5260274,19.09041096
0,1.3,0,18.3890411,25.63013699,29.12328767
0,1.3,0,5.701369863,13.08767123,17.10410959
0,1.3,0,24.37808219,32.84931507,36.46575342
0,1.3,0,13.52054795,21.07945205,24.80821918
0,1.3,0,12.91232877,23.30684932,26.75890411
0,1.3,0,13.69315068,20.15890411,23.66575342
0,1.3,0,31.22739726,39.25205479,45
0,1.3,0,9.468493151,29.53150685,33.44109589
0,1.3,0,16.34246575,25.63287671,29.00547945
0,1.3,0,15.60273973,23.81369863,27.61643836
0,1.3,0,10.89041096,18.15616438,22.05753425
0,1.3,0,16.81643836,25.33150685,28.94794521
0,1.3,0,11.8109589,20.47945205,24.43013699
0,1.3,0,17.25753425,24.09315068,28.41643836
0,1.3,0,20.75616438,29.5890411,32.69863014
0,1.3,0,5.901369863,14.48219178,17.70136986
0,1.3,0,19.97260274,28.41643836,31.72328767
0,1.3,0,16.71506849,25.5890411,28.92328767
0,1.3,0,15.42739726,22.23561644,25.96986301
0,1.3,0,18.62191781,26.89863014,29.90684932
0,1.3,0,17.8109589,26.96712329,30.13424658
0,1.3,0,11.73424658,20.94246575,24.89315068
0,1.3,0,22.35616438,27.93424658,31.35616438
0,1.3,0,14.61643836,24.00273973,27.15068493
0,1.3,0,5.569863014,12.71780822,16.03287671
0,1.3,0,9.819178082,16.15616438,19.62191781
0,1.3,0,26.51506849,34.97808219,38.57808219
0,1.3,0,24.5260274,33.92328767,38.12328767
0,1.3,0,31.61369863,45,45
0,1.3,0,14.24109589,20.46849315,24.07123288
0,1.3,0,20.63013699,28.67671233,32.6630137
0,1.3,0.01,10.60821918,17.08219178,21.05479452
0,1.3,0.01,11.8109589,18.3890411,21.63287671
0,1.3,0.01,14.03561644,19.82465753,23.48767123
0,1.3,0.01,13.27945205,20.47945205,23.65753425
0,1.3,0.01,10.03287671,17.51506849,21.50136986
0,1.3,0.01,7.224657534,13.22191781,16.4739726
0,1.3,0.01,8.410958904,14.8630137,19.28219178
0,1.3,0.01,15.32876712,25.41917808,29.01917808
0,1.3,0.01,11.59178082,18.67671233,22.40273973
0,1.3,0.01,11.23835616,18.23835616,21.97534247
0,1.3,0.01,11.37260274,16.83013699,20.13424658
0,1.3,0.01,10.35890411,18.11780822,21.3890411
0,1.3,0.01,7.142465753,14.08493151,17.74246575
0,1.3,0.01,6.95890411,13.49041096,17.45205479
0,1.3,0.01,7.490410959,14.35068493,18.60821918
0,1.3,0.01,8.545205479,18.73150685,22.4739726
0,1.3,0.01,11.48493151,24.17260274,27.24931507
0,1.3,0.01,9.898630137,17.63287671,20.89589041
0,1.3,0.01,12.73424658,23.12054795,26.4109589
0,1.3,0.01,12.10136986,18.65205479,21.9369863
0,1.3,0.01,37.75068493,45,45
0,1.3,0.01,10.31780822,17.33424658,21.18082192
0,1.3,0.01,7.112328767,13.48493151,17.38082192
0,1.3,0.01,13.55616438,21.54520548,25.01369863
0,1.3,0.01,6.224657534,13.85479452,18.08219178
0,1.3,0.01,14.09589041,23.85205479,27.18082192
0,1.3,0.01,12.03287671,17.55342466,21.21917808
0,1.3,0.01,12.79452055,19.75890411,23.2109589
0,1.3,0.01,12.73972603,19.4,23.34794521
0,1.3,0.01,10.31780822,22.18082192,25.7890411
0,1.3,0.01,14.89863014,23.72328767,27.6
0,1.3,0.01,14.30136986,22.58356164,26.52328767
0,1.3,0.01,8.419178082,16.50958904,20.51232877
0,1.3,0.01,9.326027397,16.9890411,21.44383562
0,1.3,0.01,8.731506849,16.95890411,20.44383562
0,1.3,0.01,5.956164384,18.35342466,22.72054795
0,1.3,0.01,7.04109589,15.56438356,19.35616438
0,1.3,0.01,7.668493151,14.9890411,18.86849315
0,1.3,0.01,9,16.51780822,20.47945205
0,1.3,0.01,9.830136986,20.2109589,23.63835616
0,1.3,0.01,11.10958904,20.08219178,23.55342466
0,1.3,0.01,14.56438356,22.80547945,26.98082192
0,1.3,0.01,20.28493151,27.38082192,30.44657534
0,1.3,0.01,8.830136986,16.30136986,20.43287671
0,1.3,0.01,12.80273973,18.85479452,22.22191781
0,1.3,0.01,5.367123288,11.52328767,15.35342466
0,1.3,0.01,17.90684932,26.15342466,29.70136986
0,1.3,0.01,10.36712329,20.29863014,23.85479452
0,1.3,0.01,19.93150685,27.75342466,30.80821918
0,1.3,0.01,12.45479452,23.90684932,27.40547945
0,1.3,0.1,5.526027397,13.02191781,16.39452055
0,1.3,0.1,3.646575342,10.64931507,14.95068493
0,1.3,0.1,3.216438356,11.00821918,14.74520548
0,1.3,0.1,6.424657534,14.08767123,17.64657534
0,1.3,0.1,5.353424658,13.23013699,17.08493151
0,1.3,0.1,3.304109589,9.42739726,12.66849315
0,1.3,0.1,2.734246575,10.52876712,14.34246575
0,1.3,0.1,9.202739726,16.25205479,19.88493151
0,1.3,0.1,6.873972603,14.92054795,18.46849315
0,1.3,0.1,5.18630137,12.58630137,16.38356164
0,1.3,0.1,4.389041096,11.5369863,14.91780822
0,1.3,0.1,8.230136986,14.40273973,18.49863014
0,1.3,0.1,5.802739726,11.16164384,14.68219178
0,1.3,0.1,7.068493151,12.8,16.30410959
0,1.3,0.1,6.495890411,13.77260274,17.7260274
0,1.3,0.1,6.326027397,13.85205479,16.93150685
0,1.3,0.1,8.780821918,15.43835616,19.14794521
0,1.3,0.1,4.789041096,11.09589041,14.51506849
0,1.3,0.1,8.02739726,13.23561644,16.60547945
0,1.3,0.1,5.989041096,13.13424658,16.61643836
0,1.3,0.1,8.180821918,16.49315068,19.51506849
0,1.3,0.1,6.482191781,13.16986301,16.27123288
0,1.3,0.1,5.950684932,13.1260274,17.85205479
0,1.3,0.1,5.989041096,13.62739726,17.12054795
0,1.3,0.1,3.326027397,11.6739726,15.00821918
0,1.3,0.1,4.698630137,12.58356164,16.19178082
0,1.3,0.1,3.55890411,12.26027397,15.72876712
0,1.3,0.1,5.279452055,11.36438356,14.60273973
0,1.3,0.1,4.947945205,12.68219178,16.04109589
0,1.3,0.1,5.701369863,13.43561644,16.75890411
0,1.3,0.1,4.687671233,12.53150685,15.81643836
0,1.3,0.1,7.936986301,14.76164384,18.20273973
0,1.3,0.1,4.068493151,11.83561644,14.79726027
0,1.3,0.1,6.331506849,12.76712329,16.24109589
0,1.3,0.1,8.175342466,15.69315068,18.77808219
0,1.3,0.1,4.923287671,14.56438356,18.35890411
0,1.3,0.1,11.35890411,18.7369863,22.41917808
0,1.3,0.1,3.320547945,10.44383562,14.56712329
0,1.3,0.1,4.389041096,11.58082192,15.12328767
0,1.3,0.1,9.665753425,17.11506849,20.77534247
0,1.3,0.1,3.646575342,10.65205479,13.86575342
0,1.3,0.1,7.479452055,14.20547945,17.80547945
0,1.3,0.1,3.715068493,10.88767123,14.23835616
0,1.3,0.1,4.975342466,10.6109589,13.63835616
0,1.3,0.1,5.008219178,14.43561644,17.57534247
0,1.3,0.1,5.430136986,12.9890411,17.17534247
0,1.3,0.1,6.035616438,11.44109589,14.53972603
0,1.3,0.1,4.306849315,11.97534247,15.95068493
0,1.3,0.1,2.824657534,9.42739726,12.8
0,1.3,0.1,5.493150685,15.10410959,19.44109589
0,1.3,0.25,5.361643836,12.37808219,15.59452055
0,1.3,0.25,3.890410959,10.9260274,14.74520548
