FIRST_LINE,CLINICAL_MULTIPLY_FACTOR,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y
0,0.9,0,16.11780822,23.30410959,26.15890411
0,0.9,0,14.16986301,22.18082192,25.80821918
0,0.9,0,19.09863014,26.44109589,30.10136986
0,0.9,0,11.67123288,20.26027397,24.29315068
0,0.9,0,27.88493151,45,45
0,0.9,0,13.07671233,24.95616438,28.6630137
0,0.9,0,18.04931507,25.87671233,29.34794521
0,0.9,0,16.07123288,24.93972603,28.96164384
0,0.9,0,7.35890411,14.73424658,18.03013699
0,0.9,0,10.10684932,15.29589041,18.48493151
0,0.9,0,22.53150685,34.4739726,37.92876712
0,0.9,0,11.27123288,19.83013699,23.38082192
0,0.9,0,13.8630137,23.5890411,26.94794521
0,0.9,0,12.94246575,20.71780822,23.88493151
0,0.9,0,8.090410959,15.48219178,19.0630137
0,0.9,0,13.5369863,19.85753425,22.95890411
0,0.9,0,9.298630137,26.49315068,29.6630137
0,0.9,0,21.10136986,27.41643836,31.75616438
0,0.9,0,10.16438356,18.28219178,21.71780822
0,0.9,0,24.16712329,31.33972603,35.48493151
0,0.9,0,18.02465753,26.66027397,29.65205479
0,0.9,0,9.84109589,15.97260274,19.74794521
0,0.9,0,7.630136986,19.0109589,22.6
0,0.9,0,22.31780822,30.91506849,34.58356164
0,0.9,0,17.27123288,24.8,28.11780822
0,0.9,0,11.4739726,19.35342466,23.48219178
0,0.9,0,17.12876712,24.06849315,27.16164384
0,0.9,0,13.53972603,22.18630137,25.91232877
0,0.9,0,24.67671233,33.86575342,37.94246575
0,0.9,0,12.2,19.53972603,22.79452055
0,0.9,0.01,7.350684932,14.26849315,17.53972603
0,0.9,0.01,10.15068493,18.67671233,22.35342466
0,0.9,0.01,10.98356164,18.74794521,22.02465753
0,0.9,0.01,19.04383562,26.12054795,29.3890411
0,0.9,0.01,8.323287671,17.27123288,20.95616438
0,0.9,0.01,11.09863014,18.13424658,21.36712329
0,0.9,0.01,7.339726027,15.07945205,18.93150685
0,0.9,0.01,11.96712329,20.1890411,23.32876712
0,0.9,0.01,10.15890411,17.11232877,19.94246575
0,0.9,0.01,15.24931507,23.48493151,27.09589041
0,0.9,0.01,11.67945205,19.79452055,23.53424658
0,0.9,0.01,6.230136986,13.20547945,16.35890411
0,0.9,0.01,11.88219178,20.1260274,23.62739726
0,0.9,0.01,8.482191781,16.21369863,20.18082192
0,0.9,0.01,26.12876712,33.32876712,36.94246575
0,0.9,0.01,12.90958904,22.29041096,25.82465753
0,0.9,0.01,9.402739726,15.68493151,19.30136986
0,0.9,0.01,7.649315068,15.02739726,18.27671233
0,0.9,0.01,5.528767123,14.55068493,18.36438356
0,0.9,0.01,15.12876712,22.38630137,26.48219178
0,0.9,0.01,5.778082192,14.06849315,17.67671233
0,0.9,0.01,6.380821918,12.35616438,15.74520548
0,0.9,0.01,5.515068493,13.43561644,16.78356164
0,0.9,0.01,13.50410959,19.89863014,23.60821918
0,0.9,0.01,14.93972603,21.05753425,24.68493151
0,0.9,0.01,12.85753425,18.57808219,21.66849315
0,0.9,0.01,8.449315068,15.7369863,19.46849315
0,0.9,0.01,7.326027397,14.86027397,19.1260274
0,0.9,0.01,16.21917808,23.79726027,27.49589041
0,0.9,0.01,7.975342466,14.21643836,17.63013699
0,0.9,0.01,13.44931507,20.25205479,24.55068493
0,0.9,0.01,6.463013699,13.43013699,17.18630137
0,0.9,0.01,11.84383562,20.59178082,24.6
0,0.9,0.01,7.410958904,14.83013699,18.3369863
0,0.9,0.01,16.22465753,25.47123288,28.69041096
0,0.9,0.01,11.82739726,20.05205479,23.71780822
0,0.9,0.01,18.00821918,24.99726027,29
0,0.9,0.01,12.63835616,20.07123288,23.15616438
0,0.9,0.01,16.89041096,25.90958904,29.58630137
0,0.9,0.01,12.45479452,20.21643836,24.2630137
0,0.9,0.01,17.23013699,27.37260274,30.6
0,0.9,0.01,10.07123288,16.57260274,21.0739726
0,0.9,0.01,11.80547945,20.35068493,23.72876712
0,0.9,0.01,10.51506849,16.03013699,20.12328767
0,0.9,0.01,5.315068493,13.00273973,16.21917808
0,0.9,0.01,13.9260274,23.77808219,27.86575342
0,0.9,0.01,13.25479452,20.91506849,23.97808219
0,0.9,0.01,12.57808219,19.76986301,23.31232877
0,0.9,0.01,7.271232877,16.38082192,19.76712329
0,0.9,0.01,15.93972603,24.9890411,28.40273973
0,0.9,0.1,5.421917808,12.70684932,16.46027397
0,0.9,0.1,5.915068493,13.08493151,17.02465753
0,0.9,0.1,4.290410959,10.38082192,13.50684932
0,0.9,0.1,3.175342466,10.65753425,13.96164384
0,0.9,0.1,7.019178082,14.40821918,17.89041096
0,0.9,0.1,5.4,12.34794521,16.3369863
0,0.9,0.1,8.534246575,14.64109589,17.90410959
0,0.9,0.1,9.767123288,17.07123288,20.84931507
0,0.9,0.1,7.512328767,14.5369863,17.68219178
0,0.9,0.1,7.504109589,15.52328767,18.82191781
0,0.9,0.1,6.060273973,12.23835616,16.08219178
0,0.9,0.1,7.136986301,16.09041096,19.71232877
0,0.9,0.1,5.183561644,11.90410959,15.45753425
0,0.9,0.1,7.008219178,12.57808219,15.90684932
0,0.9,0.1,5.62739726,13.30958904,17.36438356
0,0.9,0.1,7.2,11.87945205,15.84931507
0,0.9,0.1,4.517808219,11.98356164,15.60821918
0,0.9,0.1,5.736986301,13.11506849,16.49315068
0,0.9,0.1,5.345205479,13.74520548,17.35616438
0,0.9,0.1,5.046575342,12.24109589,15.55890411
0,0.9,0.1,7.323287671,15.56438356,18.8739726
0,0.9,0.1,3.416438356,9.589041096,12.45479452
0,0.9,0.1,4.580821918,11.79726027,15.56164384
0,0.9,0.1,6.580821918,12.75342466,16.30410959
0,0.9,0.1,7.257534247,16.84383562,20.32328767
0,0.9,0.1,4.556164384,10.21643836,13.3260274
0,0.9,0.1,5.347945205,12.7260274,15.93424658
0,0.9,0.1,3.98630137,10.31780822,13.4630137
0,0.9,0.1,5.008219178,11.97808219,15.43287671
0,0.9,0.1,4.843835616,12.36438356,15.65205479
0,0.9,0.1,8.605479452,17.45753425,21.47123288
0,0.9,0.1,5.901369863,15,18.56164384
0,0.9,0.1,8.380821918,15.34520548,18.98630137
0,0.9,0.1,5.030136986,11.02191781,14.75890411
0,0.9,0.1,7.506849315,14.1369863,18.00547945
0,0.9,0.1,6.731506849,13.17260274,16.47671233
0,0.9,0.1,4.657534247,11.95342466,15.26849315
0,0.9,0.1,8.208219178,15.60821918,19.21369863
0,0.9,0.1,6.002739726,13.11506849,16.65753425
0,0.9,0.1,6.731506849,14.80547945,18.36164384
0,0.9,0.1,4.882191781,13.29041096,16.97534247
0,0.9,0.1,4.317808219,11.24931507,13.95068493
0,0.9,0.1,3.876712329,10.74794521,14.45753425
0,0.9,0.1,4.816438356,10.81917808,14.29315068
0,0.9,0.1,6.964383562,14.66027397,18.22739726
0,0.9,0.1,6.293150685,14.66027397,19.42191781
0,0.9,0.1,4.432876712,12.80821918,16.87671233
0,0.9,0.1,5.380821918,11.53972603,15.34246575
0,0.9,0.1,6.290410959,12.55616438,16.29863014
0,0.9,0.1,4.942465753,11.50958904,14.81643836
0,0.9,0.25,3.345205479,9.490410959,13.35616438
0,0.9,0.25,3.871232877,12.36164384,15.87123288
0,0.9,0.25,3.81369863,10.22465753,13.71506849
0,0.9,0.25,5.687671233,12.50136986,16.53424658
0,0.9,0.25,2.457534247,8.638356164,12.39452055
0,0.9,0.25,2.682191781,9.282191781,12.82465753
0,0.9,0.25,3.468493151,10.5890411,13.88767123
0,0.9,0.25,3.794520548,9.983561644,13.69315068
0,0.9,0.25,4.008219178,10.48493151,13.90958904
0,0.9,0.25,2.898630137,9.64109589,13.21917808
0,0.9,0.25,3.778082192,10.9890411,14.22465753
0,0.9,0.25,3.638356164,9.673972603,13.86575342
0,0.9,0.25,2.715068493,10.05479452,14.23013699
0,0.9,0.25,4.147945205,11.08493151,14.64931507
0,0.9,0.25,3.736986301,10.46027397,14.06027397
0,0.9,0.25,4.419178082,9.863013699,13.41643836
0,0.9,0.25,3.97260274,11.29315068,15.05753425
0,0.9,0.25,2.810958904,9.589041096,13.73424658
0,0.9,0.25,3.539726027,12.83013699,16.92328767
0,0.9,0.25,5.597260274,13.19726027,16.92328767
0,0.9,0.25,3.780821918,10.71506849,14.14246575
0,0.9,0.25,3.169863014,10.61369863,14.24657534
0,0.9,0.25,3.589041096,9.684931507,13
0,0.9,0.25,2.564383562,8.495890411,12.28767123
0,0.9,0.25,4.356164384,12.23835616,16.91780822
0,0.9,0.25,3.306849315,10.75890411,14.50410959
0,0.9,0.25,3.665753425,11.23561644,14.58356164
0,0.9,0.25,4.167123288,10.05753425,13.68219178
0,0.9,0.25,2.619178082,10.79452055,14.62191781
0,0.9,0.25,3.449315068,9.978082192,13.38356164
0,0.9,0.25,4.860273973,10.90684932,14.66575342
0,0.9,0.25,2.589041096,9.167123288,13.19726027
0,0.9,0.25,2.915068493,10.34794521,14.29041096
0,0.9,0.25,3.745205479,10.36164384,14.07123288
0,0.9,0.25,3.980821918,9.857534247,14.37808219
0,0.9,0.25,4.504109589,9.75890411,13.1890411
0,0.9,0.25,4.147945205,11.29315068,14.70958904
0,0.9,0.25,3.139726027,9.893150685,13.95616438
0,0.9,0.25,3.21369863,8.8,12.31506849
0,0.9,0.25,4.904109589,11.55068493,14.78630137
0,0.9,0.25,3.268493151,10.62465753,14.22465753
0,0.9,0.25,3.769863014,11.98356164,15.12876712
0,0.9,0.25,5.304109589,11.65205479,15.99452055
0,0.9,0.25,3.287671233,11.22465753,14.82465753
0,0.9,0.25,3.879452055,9.926027397,13.6739726
0,0.9,0.25,2.564383562,8.945205479,12.0739726
0,0.9,0.25,5.342465753,12.39178082,15.89863014
0,0.9,0.25,4.164383562,10.30684932,14.09589041
0,0.9,0.25,3.934246575,10.05479452,14.13972603
0,0.9,0.25,5.78630137,12.4739726,16.19726027
0,0.9,0.5,2.109589041,8.621917808,12.45479452
0,0.9,0.5,3.468493151,9.745205479,13.44657534
0,0.9,0.5,2.753424658,8.991780822,12.59178082
0,0.9,0.5,2.852054795,9.556164384,13.22465753
0,0.9,0.5,2.676712329,9.367123288,13.58630137
0,0.9,0.5,1.704109589,8.219178082,12.10684932
0,0.9,0.5,2.589041096,7.632876712,11.94520548
0,0.9,0.5,3.887671233,11.50684932,16.32054795
0,0.9,0.5,3.539726027,9.638356164,13.31232877
0,0.9,0.5,2.556164384,8.178082192,12.01643836
0,0.9,0.5,3.367123288,8.693150685,14.22465753
0,0.9,0.5,2.430136986,9.079452055,12.47671233
0,0.9,0.5,2.490410959,9.550684932,13.80273973
0,0.9,0.5,1.950684932,7.01369863,11.15890411
0,0.9,0.5,3.654794521,11.23835616,15.50684932
0,0.9,0.5,2.62739726,9.065753425,12.82465753
0,0.9,0.5,2.202739726,8.8,12.57808219
0,0.9,0.5,3.375342466,8.660273973,12.30136986
0,0.9,0.5,2.649315068,8.715068493,12.20547945
0,0.9,0.5,2.58630137,8.123287671,11.68767123
0,0.9,0.5,2.421917808,8.739726027,13.33150685
0,0.9,0.5,2.273972603,9.663013699,13.0739726
0,0.9,0.5,2.884931507,9.610958904,13.26575342
0,0.9,0.5,2.504109589,8.945205479,12.84931507
0,0.9,0.5,1.802739726,8.378082192,11.66575342
0,0.9,0.5,2.378082192,7.953424658,12.44657534
0,0.9,0.5,3.367123288,10.21643836,13.6630137
0,0.9,0.5,2.556164384,7.35890411,10.90136986
0,0.9,0.5,2.750684932,9.342465753,12.88493151
0,0.9,0.5,2.079452055,7.684931507,10.94246575
0,0.9,0.5,2.136986301,9.18630137,12.44109589
0,0.9,0.5,2.75890411,9.019178082,12.49589041
0,0.9,0.5,3.687671233,9.328767123,13.55068493
0,0.9,0.5,3.2,8.983561644,12.45205479
0,0.9,0.5,2.819178082,7.863013699,11.68493151
0,0.9,0.5,2.183561644,9.030136986,12.3369863
0,0.9,0.5,2.257534247,8.271232877,12.11780822
0,0.9,0.5,2.309589041,8.24109589,12.22465753
0,0.9,0.5,2.997260274,8.720547945,12.98356164
0,0.9,0.5,2.167123288,8.887671233,12.24109589
0,0.9,0.5,2.980821918,8.906849315,12.51506849
0,0.9,0.5,1.791780822,7.947945205,11.71780822
0,0.9,0.5,2.542465753,8.876712329,12.27945205
0,0.9,0.5,2.106849315,8.868493151,12.40547945
0,0.9,0.5,2.550684932,8.147945205,12.78356164
0,0.9,0.5,2.136986301,8.742465753,13.06027397
0,0.9,0.5,3.021917808,10.00821918,13.87671233
0,0.9,0.5,2.24109589,8.276712329,11.75890411
0,0.9,0.5,2.210958904,8.509589041,12.08493151
0,0.9,0.5,2.882191781,9.526027397,13.14246575
0,0.85,0,13.01643836,19.95616438,23.59178082
0,0.85,0,24.60273973,32.10410959,35.85479452
0,0.85,0,14.60273973,21.30136986,24.69041096
0,0.85,0,4.219178082,17.57260274,21.23287671
0,0.85,0,12.95342466,19.40273973,23.41369863
0,0.85,0,7.079452055,14.78082192,18.8109589
0,0.85,0,20.77808219,34.41369863,37.88767123
0,0.85,0,25.4739726,32.61917808,36.51780822
0,0.85,0,5.964383562,15.65479452,19.27123288
0,0.85,0,11.86849315,20.18082192,23.91506849
0,0.85,0,20.04931507,30.57808219,34.42191781
0,0.85,0,11.30410959,21.70136986,25.09863014
0,0.85,0,12.41643836,20.89589041,24.29863014
0,0.85,0,17.2630137,24.98082192,27.85753425
0,0.85,0,13.52328767,24.2739726,27.44931507
0,0.85,0,20.03013699,26.8109589,30.34520548
0,0.85,0,22.77808219,34.03835616,37.50684932
0,0.85,0,19.36164384,28.89589041,32.75342466
0,0.85,0,18.19726027,27.12876712,30.93150685
0,0.85,0,17.22739726,24.16712329,28.09589041
0,0.85,0,18.03561644,24.69041096,28.23561644
0,0.85,0,14.66849315,24.11232877,27.94520548
0,0.85,0,9.350684932,19.86849315,23.56712329
0,0.85,0,24.4,31.76438356,35.56986301
0,0.85,0,12.08767123,25.83013699,29.1260274
0,0.85,0,9.512328767,17.04657534,20.37534247
0,0.85,0,20,30.41643836,34.2
0,0.85,0,10.03835616,35.26575342,45
0,0.85,0,11.83013699,21.88767123,25.63287671
0,0.85,0,10.99726027,19.83561644,23.5260274
0,0.85,0,16.6109589,22.84657534,27.20273973
0,0.85,0,9.2,16.30684932,20.52054795
0,0.85,0,7.934246575,15.85753425,20.23013699
0,0.85,0,24.25479452,36.09589041,39.78356164
0,0.85,0,13.90684932,22.09863014,25.9369863
0,0.85,0,18.85753425,26.16712329,29.94520548
0,0.85,0,17.90410959,25.28219178,29.53424658
0,0.85,0,18.43561644,31.23835616,35.24931507
0,0.85,0,15.28767123,23.89863014,27.90136986
0,0.85,0,11.17260274,20.58630137,24.37808219
0,0.85,0,15.22191781,38.11506849,45
0,0.85,0,14.5890411,27.04109589,30.68767123
0,0.85,0,9.479452055,16.29863014,20.50136986
0,0.85,0,23.26849315,31.48219178,35.8739726
0,0.85,0,14.58082192,22.07945205,25.86575342
0,0.85,0,10.14246575,19.45205479,22.97534247
0,0.85,0,14.21643836,22.86027397,26.95890411
0,0.85,0,15.27671233,25.43835616,29.18356164
0,0.85,0,14.09863014,20.78356164,25.29315068
0,0.85,0,17.85753425,31.88767123,36.1890411
0,0.85,0.01,9.136986301,16.7260274,20.91506849
0,0.85,0.01,9.408219178,16.98630137,21.00547945
0,0.85,0.01,10.96438356,18.56164384,22.1890411
0,0.85,0.01,11.74246575,20.49041096,24.49863014
0,0.85,0.01,5.04109589,16.35616438,20.08493151
0,0.85,0.01,11.98082192,20.44931507,24.12054795
0,0.85,0.01,7.156164384,18.96986301,22.2109589
0,0.85,0.01,7.657534247,17.93424658,22.21917808
0,0.85,0.01,20.7369863,30.3260274,33.95342466
0,0.85,0.01,8.542465753,16.57260274,20.46027397
0,0.85,0.01,12.74794521,21.66849315,25.10684932
0,0.85,0.01,10.93424658,20.70136986,24.33424658
0,0.85,0.01,18.00547945,26.71780822,30.43287671
0,0.85,0.01,15.03013699,24.90958904,28.70684932
0,0.85,0.01,13.17260274,19.81369863,23.13424658
0,0.85,0.01,13.38082192,26.46849315,30.51780822
0,0.85,0.01,10.16986301,18.39452055,21.94794521
0,0.85,0.01,8.873972603,16.61917808,20.46575342
0,0.85,0.01,6.84109589,14.76438356,18.04383562
0,0.85,0.01,11.53424658,19.2,22.40273973
0,0.85,0.01,12.75342466,20.20821918,24.36712329
0,0.85,0.01,7.791780822,17.13424658,20.24109589
0,0.85,0.01,16.90958904,24.89863014,29.49589041
0,0.85,0.01,21.39452055,29.85205479,33.59452055
0,0.85,0.01,17.38082192,24.31780822,28.15342466
0,0.85,0.01,15.01643836,22.42739726,25.88219178
0,0.85,0.01,9.043835616,15.2739726,19.43287671
0,0.85,0.01,10.04109589,18.02191781,22.31780822
0,0.85,0.01,5.887671233,12.46575342,15.67671233
0,0.85,0.01,7.252054795,16.58356164,20.00273973
0,0.85,0.01,8.57260274,16.21643836,20.32876712
0,0.85,0.01,10.20547945,19.91506849,23.4
0,0.85,0.01,13.08493151,23.61369863,27.3369863
0,0.85,0.01,11.2,21.0630137,24.72054795
0,0.85,0.01,12.72328767,21.05479452,25.48493151
0,0.85,0.01,10.99178082,20.26849315,24.13424658
0,0.85,0.01,14.49315068,20.90410959,24.41369863
0,0.85,0.01,12.09863014,20.15068493,23.7260274
0,0.85,0.01,10.56164384,17.73424658,21.49863014
0,0.85,0.01,9.84109589,15.94520548,19.83013699
0,0.85,0.01,9.835616438,18.11232877,21.54520548
0,0.85,0.01,7.654794521,14.66027397,18.55890411
0,0.85,0.01,7.479452055,19.30136986,22.76712329
0,0.85,0.01,12.55342466,22.75616438,27.25205479
0,0.85,0.01,14.68219178,25.83013699,30.39726027
0,0.85,0.01,6.126027397,14.98630137,18.77808219
0,0.85,0.01,19.10410959,29.87945205,33.98356164
0,0.85,0.01,10.93972603,19.32328767,23.39178082
0,0.85,0.01,8.846575342,14.50410959,18.10136986
0,0.85,0.01,11.82191781,20.31506849,24.70958904
0,0.85,0.1,3.509589041,10.73150685,14.54520548
0,0.85,0.1,5.654794521,13.80547945,17.43013699
0,0.85,0.1,3.78630137,10.49315068,14.40821918
0,0.85,0.1,5.117808219,13.6630137,17.20821918
0,0.85,0.1,5.238356164,13.43561644,16.9890411
0,0.85,0.1,6.794520548,14.86849315,19.03013699
0,0.85,0.1,5.893150685,13.1369863,17.12876712
0,0.85,0.1,6,13,16.62465753
0,0.85,0.1,5.923287671,14.78356164,18.61917808
0,0.85,0.1,3.389041096,11.1260274,14.33150685
0,0.85,0.1,5.55890411,12.04109589,15.77260274
0,0.85,0.1,6.238356164,13.07671233,16.70410959
0,0.85,0.1,4.350684932,12.71232877,16.21643836
0,0.85,0.1,6.243835616,13.45479452,17.7369863
0,0.85,0.1,6.495890411,13.83013699,17.44383562
0,0.85,0.1,5.676712329,11.69041096,15.48219178
0,0.85,0.1,7.695890411,14.5890411,18.89589041
0,0.85,0.1,9.594520548,17.02739726,21.46575342
0,0.85,0.1,8.145205479,14.23013699,17.73424658
0,0.85,0.1,3.493150685,10.00547945,13.25479452
0,0.85,0.1,3.956164384,9.805479452,14.03561644
0,0.85,0.1,6.983561644,12.88219178,17.02465753
0,0.85,0.1,9.120547945,20.44931507,24.22739726
0,0.85,0.1,3.673972603,11.91232877,15.69041096
0,0.85,0.1,7.64109589,16.11506849,20.74246575
0,0.85,0.1,4.55890411,13.26575342,17.17534247
0,0.85,0.1,5.898630137,11.68219178,14.85479452
0,0.85,0.1,5.884931507,14.49041096,18.08219178
0,0.85,0.1,5.698630137,13.60547945,17.08219178
0,0.85,0.1,6.438356164,14.93150685,18.5369863
0,0.85,0.1,3.78630137,11.36164384,15.10958904
0,0.85,0.1,9.42739726,16.96438356,21.45753425
0,0.85,0.1,7.882191781,14.20273973,18.50684932
0,0.85,0.1,8.079452055,16.6109589,20.42739726
0,0.85,0.1,6.257534247,16.02191781,20.73150685
0,0.85,0.1,5.301369863,13.20821918,17.06027397
0,0.85,0.1,5.934246575,16.26849315,19.93972603
0,0.85,0.1,9.454794521,15.91232877,20.55616438
0,0.85,0.1,6.487671233,13.76164384,17.81643836
0,0.85,0.1,6.734246575,17.24931507,21.56438356
0,0.85,0.1,6.906849315,12.39178082,16.35616438
0,0.85,0.1,5.260273973,13.61369863,17.58630137
0,0.85,0.1,5.942465753,12.05479452,15.62739726
0,0.85,0.1,8.364383562,16.78082192,21.67123288
0,0.85,0.1,5.336986301,13.04931507,17.26027397
0,0.85,0.1,7.857534247,14.10958904,18.01917808
0,0.85,0.1,4.21369863,11.92328767,15.9260274
0,0.85,0.1,6.235616438,14.93424658,18.91780822
0,0.85,0.1,7.745205479,15.73150685,19.68767123
0,0.85,0.1,5.016438356,13.13972603,17.44657534
0,0.85,0.25,3.443835616,11.25479452,15.55616438
0,0.85,0.25,3.731506849,11.86849315,15.79726027
0,0.85,0.25,3.495890411,10.49041096,14.25753425
0,0.85,0.25,3.736986301,10.35068493,14.16986301
0,0.85,0.25,3.805479452,11.49863014,15.19178082
0,0.85,0.25,4.254794521,11.72328767,15.28219178
0,0.85,0.25,4.961643836,11.60821918,15.56438356
0,0.85,0.25,6.065753425,14.16438356,18.6
0,0.85,0.25,4.665753425,13.67123288,17.71232877
0,0.85,0.25,3.556164384,10.88219178,14.61369863
0,0.85,0.25,2.983561644,10.63287671,14.33972603
0,0.85,0.25,3.180821918,9.805479452,14.38630137
0,0.85,0.25,3.21369863,10.44109589,14.89589041
0,0.85,0.25,3.630136986,10.52054795,14.57534247
0,0.85,0.25,3.254794521,10.36438356,14.79452055
0,0.85,0.25,5.504109589,13.34794521,17.51780822
0,0.85,0.25,3.704109589,10.60821918,14.63561644
0,0.85,0.25,4.082191781,12.15616438,15.45205479
0,0.85,0.25,4.821917808,13.44931507,17.30958904
0,0.85,0.25,3.090410959,9.980821918,14.01369863
0,0.85,0.25,3.654794521,11.0109589,14.50958904
0,0.85,0.25,3.830136986,10.56438356,15.56438356
0,0.85,0.25,2.493150685,9.619178082,12.86575342
0,0.85,0.25,2.884931507,9.591780822,13.13150685
0,0.85,0.25,4.463013699,10.64383562,15.41917808
0,0.85,0.25,4.416438356,12.18356164,17.03835616
0,0.85,0.25,3.961643836,10.4109589,14.42739726
0,0.85,0.25,2.767123288,9.917808219,14.31780822
0,0.85,0.25,2.657534247,11.13972603,15.13972603
0,0.85,0.25,4.863013699,11.06849315,14.84657534
0,0.85,0.25,3.660273973,11.21643836,15.67945205
0,0.85,0.25,4.484931507,11.94520548,15.87123288
0,0.85,0.25,6.410958904,13.11506849,16.81917808
0,0.85,0.25,3.849315068,10.16438356,13.63287671
0,0.85,0.25,3.956164384,10.89863014,14.5260274
0,0.85,0.25,5.471232877,12.47945205,16.22739726
0,0.85,0.25,2.597260274,9.260273973,12.77534247
0,0.85,0.25,3.756164384,11.21643836,15.12328767
0,0.85,0.25,4.153424658,10.58082192,14.67123288
0,0.85,0.25,3.42739726,9.438356164,13.84931507
0,0.85,0.25,3.430136986,11.95342466,16.84109589
0,0.85,0.25,4.482191781,11.30684932,14.92054795
0,0.85,0.25,5.282191781,11.55890411,16.75890411
0,0.85,0.25,4.120547945,11.51780822,15.17534247
0,0.85,0.25,2.969863014,10.4109589,14.94246575
0,0.85,0.25,6.523287671,12.73972603,16.57534247
0,0.85,0.25,3.512328767,9.35890411,13.01643836
0,0.85,0.25,3.821917808,10.51780822,14.42191781
0,0.85,0.25,2.901369863,9.268493151,13.74520548
0,0.85,0.25,4.690410959,11.5890411,15.60273973
0,0.85,0.5,2.717808219,10.54794521,14.95068493
0,0.85,0.5,2.824657534,8.780821918,12.39178082
0,0.85,0.5,2.301369863,7.578082192,11.0630137
0,0.85,0.5,2.295890411,8.980821918,13.10684932
0,0.85,0.5,2.37260274,9.178082192,12.58356164
0,0.85,0.5,2.178082192,9.068493151,13.20273973
0,0.85,0.5,3.043835616,11.16164384,14.59178082
0,0.85,0.5,2.994520548,10.52876712,14.43561644
0,0.85,0.5,2.238356164,7.720547945,12.05205479
0,0.85,0.5,2.523287671,8.569863014,12.42191781
0,0.85,0.5,2.542465753,11.35342466,15.56164384
0,0.85,0.5,2.452054795,9.443835616,13.63561644
0,0.85,0.5,2.567123288,9.030136986,13.55616438
0,0.85,0.5,2.493150685,8.619178082,12.6
0,0.85,0.5,2.947945205,9.62739726,13.3369863
0,0.85,0.5,2.846575342,8.482191781,12.87671233
0,0.85,0.5,2.81369863,9.887671233,13.6
0,0.85,0.5,3.002739726,10.03287671,14.16986301
0,0.85,0.5,2.630136986,9.498630137,13.57534247
0,0.85,0.5,2.301369863,9.164383562,13.04383562
0,0.85,0.5,2.95890411,9.621917808,13.44109589
0,0.85,0.5,2.356164384,8.994520548,13.39452055
0,0.85,0.5,3.079452055,10.74246575,15.09863014
0,0.85,0.5,2.687671233,8.717808219,12.83013699
0,0.85,0.5,3.043835616,9.753424658,14.64109589
0,0.85,0.5,2.276712329,11.88767123,16.81369863
0,0.85,0.5,2.487671233,9.816438356,13.73972603
0,0.85,0.5,2.38630137,7.624657534,11.51506849
0,0.85,0.5,2.917808219,9.690410959,13.04657534
0,0.85,0.5,3.21369863,9.882191781,14.08767123
0,0.85,0.5,3.035616438,9.654794521,14.41369863
0,0.85,0.5,3.210958904,10.60273973,15.32876712
0,0.85,0.5,3.005479452,10.81369863,14.19178082
0,0.85,0.5,2.923287671,9.4,13.80821918
0,0.85,0.5,2.326027397,9.098630137,13.03287671
0,0.85,0.5,2.531506849,9.720547945,14.37808219
0,0.85,0.5,2.8,10.05753425,14.4630137
0,0.85,0.5,3.58630137,10.98082192,15.52054795
0,0.85,0.5,2.695890411,8.926027397,12.63561644
0,0.85,0.5,2.509589041,10.45205479,14.08493151
0,0.85,0.5,3.142465753,9.147945205,12.24931507
0,0.85,0.5,2.797260274,9.383561644,13.21917808
0,0.85,0.5,2.969863014,9.175342466,13.08219178
0,0.85,0.5,2.484931507,9.715068493,13.74246575
0,0.85,0.5,3.263013699,10.04383562,14.0109589
0,0.85,0.5,3.4,11.46849315,15.27123288
0,0.85,0.5,2.194520548,8.317808219,12.33972603
0,0.85,0.5,2.917808219,8.479452055,13.07945205
0,0.85,0.5,2.087671233,8.043835616,12.53150685
0,0.85,0.5,2.821917808,10.1260274,14.49589041
1,1.15,0,22.65479452,28.33424658,30.70958904
1,1.15,0,13.31232877,28.44657534,31.46849315
1,1.15,0,9.17260274,25.84657534,28.84383562
1,1.15,0,21.09041096,33.9260274,36.76164384
1,1.15,0,12.44657534,17.98356164,20.64109589
1,1.15,0,9.356164384,13.69315068,16.16712329
1,1.15,0,29.07945205,35.63835616,37.79178082
1,1.15,0,13.07945205,19.65753425,22.05753425
1,1.15,0,8.142465753,14.24931507,17.02739726
1,1.15,0,20.3369863,28.62465753,31.18082192
1,1.15,0,14.55068493,21.14520548,23.64109589
1,1.15,0,19.93424658,27.61643836,30.19452055
1,1.15,0,15.71780822,23.30410959,26.31506849
1,1.15,0,11.26027397,16.8,19.10410959
1,1.15,0,6.150684932,13.99178082,16.25753425
1,1.15,0,11.08767123,17.00821918,19.76986301
1,1.15,0,31.77260274,39.04931507,45
1,1.15,0,18.86027397,29.84657534,32.23561644
1,1.15,0,13.62739726,19.22739726,21.52328767
1,1.15,0,10.29041096,19.21369863,21.87123288
1,1.15,0,12.34520548,17.44657534,19.89041096
1,1.15,0,20.6630137,29.36986301,31.59726027
1,1.15,0,11.42739726,17.28219178,19.98082192
1,1.15,0,10.4630137,32.50684932,35.43287671
1,1.15,0,13.84931507,19.65205479,22.04931507
1,1.15,0,16.45753425,22.27671233,25.07671233
1,1.15,0,17.34246575,23.34520548,25.69315068
