FIRST_LINE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,NUMBER_OF_TREATMENTS
2,0,4.75342466,18.0986301,24.7671233,-12.9232877,20.0136986,132,129,155,151,159,23.4777,1468126
2,0,8.5890411,30.0219178,35.7726027,-12.9232877,27.5150685,146,165,165,162,148,22.9272,1470770
2,0,9.09315068,23.8493151,30.2684932,-12.9232877,25.4328767,156,151,155,136,159,22.9155,1483008
2,0,8.50410959,26.6,34.6054795,-12.9232877,25.1041096,137,149,152,159,128,22.9749,1481943
2,0,11.9232877,36.9424658,45,-12.9232877,32.7726027,142,143,152,125,143,22.6004,1475236
2,0,3.66849315,13.8438356,22.0164384,-12.9232877,20.5123288,145,153,167,156,144,23.3952,1477770
2,0,8.6739726,29.4356164,37.0273973,-12.9232877,28.4356164,135,159,140,163,168,22.8581,1475628
2,0,8.92328767,29.2684932,36.109589,-12.9232877,31.769863,132,151,152,133,177,22.6943,1487648
2,0,11.3369863,25.5150685,34.2712329,-12.9232877,19.4273973,120,164,172,117,154,23.3099,1480008
2,0,8.75616438,29.6027397,36.3561644,-12.9232877,22.5123288,149,153,136,137,128,22.9745,1482054
2,0,6.92054795,17.7616438,28.9369863,-12.9232877,22.2630137,144,136,134,147,139,23.115,1467636
2,0,11.0082192,34.1863014,45,-12.9232877,23.1013699,137,141,148,129,138,22.9927,1476539
2,0,10.3369863,26.0191781,32.4383562,-12.9232877,20.5123288,143,128,160,143,146,23.2869,1477473
2,0,5.25205479,25.5150685,32.1068493,-12.9232877,19.4273973,153,146,145,145,132,23.351,1476804
2,0,7.16712329,25.8520548,35.3534247,-12.9232877,28.4356164,142,144,158,130,144,22.7468,1469118
2,0,5.92054795,28.769863,39.1890411,-12.9232877,26.9342466,153,149,140,136,130,22.8324,1483288
2,0,21.6821918,31.8547945,45,-12.9232877,27.1808219,127,143,141,168,157,22.7168,1475802
2,0,2.91780822,32.6054795,45,-12.9232877,30.9369863,122,136,145,165,121,22.5629,1471720
2,0,6.00547945,21.430137,29.5178082,-12.9232877,23.9315068,152,146,123,147,140,23.125,1469673
2,0,3.66849315,14.6767123,24.6,-12.9232877,27.8520548,142,149,133,162,157,22.8905,1487791
2,0.01,10.5041096,28.0191781,35.2712329,-12.9232877,27.4328767,150,138,174,158,162,22.9518,1490318
2,0.01,12.0931507,33.109589,45,-12.9232877,20.8493151,128,151,133,163,169,23.2508,1466940
2,0.01,10.0082192,22.3452055,30.6027397,-12.9232877,26.1808219,143,138,144,124,160,22.9835,1490655
2,0.01,7.09041096,20.3452055,28.6027397,-12.9232877,14.1726027,148,140,156,145,149,23.8559,1463477
2,0.01,3.00273973,15.1726027,19.5945205,-12.9232877,13.339726,151,133,137,133,147,24.1076,1464340
2,0.01,17.3424658,32.1863014,38.6082192,-12.9232877,18.6794521,125,145,132,143,150,23.4536,1482328
2,0.01,9.92328767,21.1013699,26.6,-12.9232877,20.5972603,101,135,141,155,155,23.5366,1470850
2,0.01,20.5123288,32.6054795,38.6931507,-12.9232877,13.9260274,144,121,145,140,152,23.5279,1470318
2,0.01,4.83835616,27.4328767,34.6054795,-12.9232877,23.0164384,124,136,152,154,142,23.0493,1480325
2,0.01,11.0082192,22.7643836,28.6876712,-12.9232877,16.5945205,160,112,142,163,173,23.6814,1467371
2,0.01,8.84109589,21.1780822,30.8547945,-12.9232877,26.0191781,133,145,127,168,141,22.9657,1478934
2,0.01,15.339726,45,45,-12.9232877,22.8493151,119,129,136,142,158,22.8688,1478204
2,0.01,3.66849315,16.509589,23.6821918,-12.9232877,14.9260274,143,131,118,138,146,24.0934,1465130
2,0.01,11.169863,32.690411,38.9424658,-12.9232877,16.509589,143,147,130,157,142,23.4906,1477352
2,0.01,6.83835616,25.6,33.6054795,-12.9232877,22.6821918,133,135,140,154,146,23.1661,1478999
2,0.01,10.6739726,24.8520548,30.8547945,-12.9232877,17.6794521,139,147,135,165,143,23.4489,1483092
2,0.01,5.09041096,23.5972603,30.1068493,-12.9232877,19.4273973,138,135,144,151,129,23.2399,1473055
2,0.01,5.25205479,25.8520548,33.2712329,-12.9232877,17.3424658,115,150,157,151,151,23.6088,1476745
2,0.01,5.75342466,21.1780822,28.8547945,-12.9232877,21.6821918,137,141,141,168,171,23.4132,1477497
2,0.01,5.50136986,32.690411,39.9424658,-12.9232877,14.1726027,120,135,146,147,149,23.6169,1469799
2,0.1,4.00273973,15.7589041,23.6821918,-12.9232877,11.0931507,128,127,180,154,153,24.0878,1458411
2,0.1,11.4219178,23.0164384,28.8547945,-12.9232877,7.33424658,138,134,108,119,145,24.1134,1475846
2,0.1,6.16712329,27.0191781,34.2712329,-12.9232877,10.7561644,117,140,135,128,141,23.9918,1465506
2,0.1,5.67123288,14.2575342,21.3452055,-12.9232877,10.0082192,133,128,142,152,141,24.3145,1460373
2,0.1,4.16712329,19.5945205,25.6,-12.9232877,6.83835616,154,135,129,133,123,24.3103,1467614
2,0.1,7.25205479,18.9287671,25.3479452,-12.9232877,7.83835616,134,134,161,153,156,24.341,1489389
2,0.1,8.5890411,17.8465753,25.9342466,-12.9232877,7.92054795,142,151,131,145,148,24.2665,1475581
2,0.1,4.16712329,12.8438356,19.0136986,-12.9232877,8.09041096,139,136,124,134,147,24.52,1459085
2,0.1,10.5890411,24.3479452,30.5178082,-12.9232877,13.2575342,133,117,139,146,155,23.9234,1463547
2,0.1,3.58356164,14.6767123,18.9287671,-12.9232877,7.09041096,123,124,139,130,135,24.7047,1466932
2,0.1,7.50136986,22.2630137,28.4356164,-12.9232877,7.09041096,151,139,147,120,130,24.3366,1469801
2,0.1,12.1726027,21.7643836,28.5178082,-12.9232877,5.09041096,129,147,147,109,128,24.2791,1479155
2,0.1,9.42191781,22.3452055,27.6,-12.9232877,9.6739726,132,148,151,131,133,24.1601,1461300
2,0.1,5.83835616,16.4273973,23.430137,-12.9232877,6.41917808,129,141,131,131,149,24.4912,1457283
2,0.1,15.2575342,24.4328767,29.1835616,-12.9232877,10.9232877,111,129,149,159,125,24.0953,1461315
2,0.1,8.5890411,25.7671233,31.9369863,-12.9232877,8.42191781,125,128,143,138,123,24.144,1467670
2,0.1,4.08767123,17.3424658,21.9315068,-12.9232877,6.00547945,137,151,151,116,138,24.5097,1467572
2,0.1,4.08767123,18.0986301,24.6,-12.9232877,7.09041096,135,140,142,144,117,24.4596,1475851
2,0.1,4.08767123,13.5917808,20.5123288,-12.9232877,7.50136986,139,146,136,145,114,24.4815,1462224
2,0.1,9.16986301,26.7671233,32.690411,-12.9232877,7.58630137,143,142,156,134,150,24.0326,1459824
2,0.25,4.67123288,24.2657534,30.1068493,-12.9232877,6.50136986,125,130,126,141,136,24.062,1465654
2,0.25,7.67123288,25.8520548,33.3534247,-12.9232877,8.6739726,126,125,131,154,162,24.0451,1475843
2,0.25,5.16712329,19.1753425,25.7671233,-12.9232877,4.33424658,128,129,126,137,117,24.5825,1463728
2,0.25,6.09041096,14.9260274,20.5123288,-12.9232877,4.25205479,135,125,140,116,145,24.7295,1470298
2,0.25,7.33424658,20.2630137,26.0191781,-12.9232877,0.835616438,139,118,133,119,125,24.412,1458454
2,0.25,6.75342466,16.8465753,22.5123288,-12.9232877,3.83561644,134,134,144,129,120,24.6544,1466190
2,0.25,2.33150685,7.92054795,14.9260274,-12.9232877,3.75068493,137,108,134,135,135,24.9542,1454221
2,0.25,3.75068493,15.1726027,20.3452055,-12.9232877,2.83561644,138,112,118,140,146,24.8074,1467355
2,0.25,8.25479452,14.6767123,19.1753425,-12.9232877,2.08767123,126,132,109,112,111,24.6811,1468107
2,0.25,9.50410959,25.3479452,31.1068493,-12.9232877,2.83561644,117,115,129,134,136,24.4073,1467700
2,0.25,4.92054795,17.509589,22.7643836,-12.9232877,5.00547945,158,145,130,130,139,24.5843,1466234
2,0.25,6.50136986,25.6849315,30.6876712,-12.9232877,5.00547945,112,123,143,144,145,24.348,1477418
2,0.25,13.339726,28.5178082,35.109589,-12.9232877,3.08767123,128,117,106,139,131,24.3029,1480322
2,0.25,4.00273973,11.8410959,17.0986301,-12.9232877,4.08767123,137,109,127,109,128,24.8112,1466654
2,0.25,9.6739726,19.0136986,24.1808219,-12.9232877,3.08767123,131,145,125,121,116,24.7241,1471872
2,0.25,3.00273973,16.509589,22.1013699,-12.9232877,4.67123288,129,121,116,122,122,24.5311,1469278
2,0.25,3.33150685,15.1726027,20.0986301,-12.9232877,3.49863014,120,136,110,108,136,24.7896,1471897
2,0.25,4.00273973,16.7616438,21.6821918,-12.9232877,3.75068493,126,128,114,121,141,24.6726,1471299
2,0.25,3.24931507,20.5972603,30.1068493,-12.9232877,3.16438356,129,142,128,142,141,24.5469,1479295
2,0.25,13.0109589,29.1835616,35.0246575,-12.9232877,4.92054795,124,124,122,119,135,24.026,1461334
2,0.5,5.00547945,18.8465753,25.5150685,-12.9232877,0.331506849,116,122,100,118,126,24.6806,1479145
2,0.5,8.42191781,20.8493151,26.9342466,-12.9232877,0.249315068,114,132,125,116,110,24.5938,1462176
2,0.5,5.09041096,20.3452055,27.6849315,-12.9232877,0.583561644,132,152,99,117,128,24.4805,1474614
2,0.5,5.41917808,15.5068493,21.3452055,-12.9232877,0.668493151,128,118,116,129,116,24.8508,1465822
2,0.5,7.09041096,17.260274,22.1780822,-12.9232877,0.583561644,107,115,118,117,105,24.823,1469571
2,0.5,9.75616438,17.0986301,23.3452055,-12.9232877,0.750684932,122,126,129,105,103,24.7124,1461509
2,0.5,13.4246575,25.5150685,30.1835616,-12.9232877,0.750684932,111,136,112,122,106,24.4529,1468100
2,0.5,4.92054795,17.5945205,23.5123288,-12.9232877,0.416438356,105,123,118,97,127,24.712,1467727
2,0.5,5.92054795,13.1726027,19.1753425,-12.9232877,1.16438356,129,125,134,120,117,24.8571,1454616
2,0.5,3.16438356,12.6767123,17.4273973,-12.9232877,0.249315068,121,111,107,118,97,25.1211,1465302
2,0.5,8.92328767,25.7671233,31.9369863,-12.9232877,0.583561644,122,104,127,155,130,24.3377,1470346
2,0.5,2.66849315,14.0109589,18.260274,-12.9232877,0.416438356,141,131,118,107,97,24.9254,1465361
2,0.5,3.83561644,16.6794521,22.1780822,-12.9232877,0.583561644,138,112,126,113,133,24.7759,1471063
2,0.5,4.83835616,17.8465753,27.1041096,-12.9232877,0.835616438,120,103,116,100,113,24.5643,1457005
2,0.5,3.66849315,14.339726,20.1780822,-12.9232877,0.668493151,115,136,117,114,123,24.8498,1473900
2,0.5,4.92054795,15.5068493,21.0164384,-12.9232877,0.835616438,112,135,124,102,117,24.8016,1459069
2,0.5,9.6739726,16.0958904,21.2630137,-12.9232877,0.750684932,120,138,120,127,121,24.7938,1463936
2,0.5,6.58630137,16.5945205,24.5150685,-12.9232877,1.91780822,143,143,119,130,129,24.7475,1474929
2,0.5,6.92054795,17.7616438,25.5150685,-12.9232877,0.331506849,133,114,109,127,121,24.6745,1482736
2,0.5,6.41917808,20.0136986,26.2657534,-12.9232877,0.249315068,111,120,132,114,128,24.6522,1454201
1,0,16.509589,45,45,14.9260274,45,335,329,338,355,369,21.4987,1487550
1,0,10.5041096,45,45,17.0986301,45,354,357,354,363,362,21.3626,1485997
1,0,23.3452055,45,45,15.4246575,45,332,323,355,356,403,21.4606,1488921
1,0,16.3424658,38.9424658,45,14.2575342,45,352,335,359,339,353,21.5425,1484620
1,0,15.339726,31.3506849,45,12.1726027,45,356,354,352,367,341,21.3826,1488992
1,0,17.9287671,45,45,14.4246575,45,304,334,379,374,401,21.5758,1486816
1,0,23.5972603,45,45,13.1726027,45,328,342,374,389,395,21.5285,1488721
1,0,32.8575342,45,45,13.339726,45,349,346,358,332,356,21.4006,1477507
1,0,22.5123288,39.1890411,45,14.9260274,45,374,322,358,346,398,21.288,1481895
1,0,28.5178082,45,45,14.9260274,45,328,372,347,360,404,21.3889,1492300
1,0,12.5917808,33.2712329,45,13.8438356,45,325,354,388,365,386,21.4209,1494461
1,0,29.4356164,45,45,12.4246575,45,382,347,404,344,367,21.571,1484996
1,0,11.8410959,28.2684932,39.2739726,15.4246575,45,338,334,334,361,362,21.5501,1487429
1,0,6.33424658,45,45,16.8465753,45,372,324,381,369,365,21.4045,1488043
1,0,17.509589,35.7726027,45,13.1726027,45,331,339,365,375,373,21.5467,1487936
1,0,23.6821918,45,45,15.0109589,45,347,375,334,364,369,21.3207,1500318
1,0,9.75616438,30.9369863,45,13.0109589,45,326,318,369,366,377,21.4543,1478040
1,0,14.339726,35.1863014,45,15.9260274,45,345,310,344,346,360,21.4143,1495864
1,0,10.2547945,34.5205479,45,15.339726,45,348,323,312,350,374,21.4351,1493953
1,0,31.769863,45,45,14.5917808,45,333,336,333,374,362,21.5986,1493876
1,0.01,24.1808219,45,45,14.339726,45,325,346,349,359,373,21.4524,1488391
1,0.01,17.0986301,45,45,12.8438356,45,340,349,349,351,352,21.462,1475575
1,0.01,17.1753425,32.1863014,45,13.0109589,45,339,325,364,369,340,21.5294,1482034
1,0.01,15.339726,32.8575342,45,14.0109589,45,377,348,372,336,335,21.5991,1486850
1,0.01,17.3424658,34.3534247,45,13.339726,45,353,381,310,390,335,21.4785,1478742
1,0.01,14.9260274,28.2684932,45,11.2547945,45,328,345,360,351,390,21.6403,1496244
1,0.01,28.8547945,45,45,13.2575342,45,369,334,347,368,400,21.6753,1483001
1,0.01,16.4273973,45,45,14.4246575,45,317,399,350,374,370,21.468,1489425
1,0.01,12.0082192,33.4383562,45,12.0931507,45,351,386,361,362,390,21.4846,1479957
1,0.01,18.5945205,45,45,12.5068493,45,319,365,383,373,326,21.5025,1475980
1,0.01,12.5917808,45,45,11.0082192,45,351,346,368,337,336,21.573,1477679
1,0.01,13.0109589,45,45,15.0958904,45,345,326,364,371,360,21.5234,1492793
1,0.01,17.9287671,35.1863014,45,11.6739726,45,348,357,376,363,347,21.5014,1481288
1,0.01,9.3369863,20.8493151,31.5178082,12.1726027,45,369,316,340,343,345,21.62,1476756
1,0.01,36.860274,45,45,15.0958904,45,352,359,331,405,386,21.3527,1484730
1,0.01,13.339726,45,45,12.5068493,45,357,345,372,387,374,21.4332,1485923
1,0.01,16.260274,38.6082192,45,10.2547945,45,328,356,385,351,363,21.7027,1497099
1,0.01,33.1863014,45,45,11.7561644,45,325,376,375,339,392,21.6357,1484764
1,0.01,14.5917808,33.939726,45,14.1726027,45,349,331,338,356,376,21.4885,1480000
1,0.01,10.4219178,45,45,11.0931507,45,346,343,367,333,322,21.3734,1469648
1,0.1,14.8438356,45,45,7.41917808,45,369,372,364,293,337,21.5752,1482366
1,0.1,10.5041096,33.8575342,45,6.67123288,45,325,369,363,338,336,21.7507,1474644
1,0.1,15.5068493,45,45,6.75342466,45,342,364,349,363,336,21.5999,1490750
1,0.1,15.339726,45,45,8.50410959,45,352,320,347,365,352,21.6951,1482110
1,0.1,13.8438356,28.769863,37.6082192,6.50136986,45,359,403,387,379,374,21.7977,1489093
1,0.1,9.92328767,34.690411,45,7.50136986,45,338,373,369,352,329,21.8012,1496618
1,0.1,20.430137,45,45,5.83835616,45,362,385,343,346,337,21.7497,1471887
1,0.1,16.8465753,37.7753425,45,6.16712329,45,347,342,367,328,349,21.7391,1476569
1,0.1,8.09041096,45,45,7.41917808,45,373,424,376,317,348,21.5929,1486406
1,0.1,16.1753425,37.0273973,45,5.41917808,45,379,338,371,342,302,21.7753,1487694
1,0.1,9.00821918,27.4328767,38.4410959,7.00547945,45,392,366,357,358,355,21.7547,1484473
1,0.1,19.509589,33.0246575,45,7.16712329,45,345,371,374,381,328,21.7262,1479449
1,0.1,6.58630137,22.9315068,38.1123288,5.67123288,45,373,384,341,361,341,21.7502,1472305
1,0.1,12.6767123,36.6931507,45,5.25205479,45,345,353,361,349,339,21.7191,1473990
1,0.1,14.2575342,36.7753425,45,6.41917808,45,336,346,334,349,339,21.6657,1470872
1,0.1,11.3369863,45,45,7.16712329,45,359,353,379,386,362,21.7086,1497947
1,0.1,12.8438356,23.5972603,36.1890411,6.09041096,45,332,314,368,374,338,21.7968,1483582
1,0.1,17.9287671,34.2712329,45,6.67123288,45,312,373,382,345,377,21.6128,1482139
1,0.1,17.6794521,36.3561644,45,7.16712329,45,352,358,358,377,323,21.7256,1483666
1,0.1,15.0109589,29.3506849,45,6.41917808,45,325,380,348,361,337,21.5713,1468932
