FIRST_LINE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,NUMBER_OF_TREATMENTS
2,0.01,3.16438356,16.0958904,19.8465753,15.5917808,27.7671233,281,298,318,319,323,22.5713,1498159
2,0.01,6.09041096,12.0082192,15.6767123,12.9260274,27.8520548,277,309,312,317,295,22.3414,1490655
2,0.01,9.6739726,18.3424658,21.8493151,19.9287671,36.0246575,301,299,311,316,327,21.9495,1495059
2,0.01,6.83835616,13.339726,17.4273973,14.7589041,27.6849315,290,310,345,327,335,22.4056,1501444
2,0.01,10.8410959,18.5945205,22.6821918,21.5123288,36.860274,307,300,310,334,295,21.8362,1493597
2,0.01,14.339726,21.1013699,25.9342466,23.3452055,35.690411,298,287,281,297,332,21.8353,1499511
2,0.01,10.169863,14.1726027,17.8465753,14.6767123,31.8547945,283,302,318,291,327,22.1302,1490788
2,0.01,7.41917808,19.6794521,23.9315068,20.6821918,33.939726,322,325,293,333,312,22.0135,1494577
2,0.01,9.00821918,15.5068493,18.9287671,16.0958904,27.1808219,269,314,312,327,313,22.5529,1491328
2,0.01,5.92054795,13.8438356,18.7616438,16.8465753,31.4356164,270,310,315,331,314,22.1458,1493867
2,0.01,3.24931507,10.3369863,13.2575342,11.5890411,27.6,292,278,309,305,323,22.3309,1490439
2,0.01,4.67123288,8.92328767,11.6739726,9.92328767,23.8493151,303,311,316,316,329,22.7815,1470985
2,0.01,9.50410959,16.0109589,20.0986301,15.7589041,34.6054795,307,313,297,310,312,21.9648,1489258
2,0.01,13.0958904,18.3424658,22.0164384,19.6794521,37.6082192,272,303,303,321,284,21.9584,1500233
2,0.1,6.67123288,13.8438356,18.5945205,14.5068493,32.1068493,265,306,328,330,323,22.0347,1494234
2,0.1,5.92054795,13.4246575,17.0136986,14.9260274,31.4356164,277,295,278,323,301,22.1615,1488187
2,0.1,4.75342466,15.8438356,19.5945205,16.7616438,33.109589,274,275,308,315,308,22.0082,1486688
2,0.1,10.8410959,19.1753425,22.5123288,20.5972603,45,290,294,317,293,336,21.7879,1494665
2,0.1,3.83561644,12.7589041,17.3424658,14.5917808,27.6849315,308,283,295,330,323,22.5233,1494007
2,0.1,5.25205479,15.0958904,18.5945205,15.8438356,34.8575342,276,325,282,305,341,21.9467,1483823
2,0.1,13.5917808,23.5123288,27.3479452,25.1808219,38.1890411,279,300,258,314,325,21.6517,1499014
2,0.1,3.58356164,14.8438356,19.4273973,16.509589,31.2684932,298,283,331,305,319,22.169,1499134
2,0.1,4.00273973,12.8438356,17.0136986,14.0109589,24.7671233,270,275,295,281,341,22.7062,1483812
2,0.1,5.92054795,12.5917808,15.8438356,13.0958904,27.7671233,264,254,298,281,303,22.5003,1487522
2,0.1,4.83835616,11.5890411,16.1753425,11.9232877,28.4356164,307,285,318,331,284,22.3698,1493596
2,0.1,5.83835616,18.260274,22.5972603,20.1780822,36.0246575,282,307,291,276,282,21.9523,1481887
2,0.1,14.7589041,21.6821918,26.9342466,23.2630137,37.9424658,286,275,325,282,311,21.6565,1488948
2,0.1,7.75342466,13.0958904,15.4246575,13.0109589,20.8493151,262,299,303,297,268,23.2142,1494310
2,0.1,3.16438356,9.6739726,13.2575342,11.2547945,28.3506849,284,309,329,331,326,22.4799,1478808
2,0.1,13.7589041,19.6794521,23.8493151,21.7643836,38.5232877,284,294,295,331,325,21.6878,1496271
2,0.1,6.50136986,12.5068493,16.4273973,12.9260274,24.8520548,275,281,308,299,347,22.7685,1505574
2,0.1,9.84109589,15.5068493,18.3424658,17.0986301,34.1863014,292,301,298,280,326,21.9675,1478726
2,0.1,6.00547945,14.1726027,19.1753425,14.2575342,29.6876712,276,279,293,347,296,22.2311,1482745
2,0.1,6.83835616,12.0082192,16.260274,12.6767123,29.6876712,274,260,273,313,335,22.258,1494738
2,0.25,6.92054795,17.0986301,20.3452055,18.8465753,33.2712329,271,276,286,310,276,22.0003,1482421
2,0.25,5.58630137,12.6767123,16.0109589,12.6767123,33.7726027,257,276,297,286,300,22.048,1492500
2,0.25,4.41917808,12.9260274,17.0986301,13.9260274,29.3506849,270,264,307,251,283,22.3071,1493727
2,0.25,5.58630137,12.6767123,18.260274,13.6767123,34.109589,259,310,268,309,282,22.0624,1493138
2,0.25,2.91780822,11.0082192,14.5068493,12.2575342,30.6876712,261,256,296,289,293,22.3311,1478167
2,0.25,5.75342466,13.0958904,16.8465753,13.9260274,28.769863,259,243,269,264,274,22.3006,1490525
2,0.25,6.00547945,16.260274,20.0136986,16.6794521,30.6027397,269,264,288,311,294,22.2191,1507744
2,0.25,5.00547945,11.9232877,15.8438356,12.2575342,25.2657534,228,258,280,277,301,22.5469,1476991
2,0.25,5.67123288,10.8410959,14.8438356,11.9232877,29.769863,292,281,307,277,297,22.2303,1488725
2,0.25,5.92054795,12.9260274,16.4273973,14.0958904,23.9315068,233,235,260,271,288,22.8176,1486102
2,0.25,8.50410959,16.509589,20.1780822,18.509589,36.7753425,262,259,271,260,304,21.9396,1501122
2,0.25,8.00547945,20.3452055,24.0164384,20.8493151,37.1123288,263,258,280,280,289,21.849,1492295
2,0.25,4.50136986,11.4219178,15.339726,12.7589041,27.0191781,267,251,261,286,325,22.3792,1497980
2,0.25,8.16986301,16.4273973,20.0986301,16.8465753,28.5178082,256,246,284,284,250,22.3323,1487388
2,0.25,5.58630137,14.2575342,18.3424658,14.9260274,27.0191781,262,268,333,276,277,22.5433,1481036
2,0.25,7.33424658,12.7589041,16.7616438,14.0958904,25.1041096,288,290,234,286,261,22.5604,1490580
2,0.25,2.08767123,10.5041096,14.2575342,11.2547945,25.5150685,279,274,278,313,318,22.5941,1497712
2,0.25,8.75616438,20.2630137,23.2630137,19.9287671,32.7726027,240,257,254,292,288,21.9992,1495927
2,0.25,3.75068493,13.7589041,17.260274,12.6767123,29.6876712,242,255,288,297,291,22.2704,1490627
2,0.25,7.25205479,12.7589041,15.5917808,13.2575342,29.1068493,252,299,267,256,259,22.2194,1489804
2,0.5,7.67123288,24.3479452,31.769863,31.8547945,45,323,336,329,309,347,21.208,1510484
2,0.5,8.00547945,14.5917808,18.3424658,15.7589041,32.690411,236,231,265,221,290,22.0323,1482623
2,0.5,7.41917808,19.6794521,23.0164384,21.1780822,36.7753425,237,241,245,289,274,21.7831,1483536
2,0.5,6.92054795,14.6767123,17.6794521,15.2575342,28.8547945,238,233,237,254,253,22.3522,1491104
2,0.5,7.09041096,12.1726027,15.0958904,11.8410959,27.4328767,227,253,230,226,249,22.3804,1493030
2,0.5,3.16438356,10.7561644,14.2575342,11.2547945,28.769863,250,251,245,262,286,22.2912,1496617
2,0.5,4.75342466,12.5917808,15.8438356,13.2575342,27.2657534,227,239,282,261,266,22.2683,1490329
2,0.5,10.2547945,17.509589,20.7643836,17.4273973,36.1890411,251,275,278,266,272,21.9276,1507729
2,0.5,6.92054795,17.0136986,20.5123288,17.260274,33.939726,230,228,218,284,250,21.9422,1493153
2,0.5,16.3424658,26.1041096,29.3506849,26.1041096,45,239,246,270,238,298,21.6228,1509327
2,0.5,2.91780822,10.169863,13.2575342,10.4219178,28.2684932,239,254,225,263,266,22.4166,1487644
2,0.5,6.09041096,14.0109589,17.9287671,14.8438356,31.8547945,234,280,245,217,257,22.1197,1488160
2,0.5,7.67123288,18.6794521,22.9315068,19.4273973,34.1863014,231,230,257,257,310,21.9958,1506013
2,0.5,7.67123288,16.0109589,18.8465753,16.7616438,29.3506849,224,245,272,274,276,22.2788,1486497
2,0.5,5.58630137,12.5917808,16.509589,13.2575342,24.6849315,229,272,261,261,295,22.8636,1495198
2,0.5,14.6767123,25.5150685,29.2684932,26.5150685,45,239,240,257,257,259,21.4553,1503344
2,0.5,13.0958904,19.3424658,23.3452055,18.9287671,31.1835616,221,236,262,237,284,22.1195,1494184
2,0.5,5.33424658,12.7589041,17.9287671,14.5917808,30.769863,248,232,271,245,280,22.2043,1506216
2,0.5,5.83835616,10.2547945,12.9260274,9.84109589,22.1013699,254,249,259,263,295,22.7647,1486067
2,0.5,5.50136986,12.5068493,16.3424658,12.9260274,28.769863,263,250,280,261,286,22.3421,1499116
1,0,12.6767123,23.1013699,28.8547945,34.4383562,45,273,284,310,306,307,20.8305,1509258
1,0,21.1013699,33.7726027,45,45,45,301,268,303,267,286,20.5431,1523139
1,0,26.1808219,45,45,45,45,269,270,294,312,306,20.5133,1518099
1,0,18.5945205,36.7753425,45,45,45,281,331,309,272,311,20.567,1510473
1,0,4.50136986,14.9260274,24.1808219,32.2712329,45,289,292,277,282,326,20.8499,1500802
1,0,15.4246575,28.1835616,34.2712329,39.0273973,45,283,282,300,284,316,20.6394,1513893
1,0,14.5917808,26.5150685,31.6027397,36.2739726,45,256,306,303,284,289,20.8336,1512760
1,0,24.1013699,33.4383562,38.4410959,45,45,313,308,331,304,291,20.6695,1514473
1,0,13.9260274,31.1835616,37.6931507,45,45,309,282,303,300,318,20.5874,1492405
1,0,25.2657534,39.0273973,45,45,45,254,233,318,308,334,20.538,1501502
1,0,9.09315068,30.769863,36.5232877,45,45,261,288,295,292,273,20.5974,1496127
1,0,5.50136986,14.9260274,23.0164384,27.9342466,45,292,312,301,331,318,21.0231,1492632
1,0,10.5041096,21.6821918,27.3479452,35.5205479,45,310,287,287,330,334,20.7854,1511448
1,0,22.430137,33.4383562,39.5232877,45,45,288,285,276,313,297,20.6048,1508903
1,0,7.41917808,19.7616438,28.6876712,37.0273973,45,285,275,276,320,300,20.7463,1510253
1,0,9.16986301,18.6794521,23.9315068,28.0191781,45,282,290,293,320,295,21.035,1506793
1,0,6.00547945,17.3424658,22.5123288,30.6027397,45,289,308,328,306,337,20.9698,1497736
1,0,22.2630137,34.5205479,38.4410959,45,45,233,274,310,284,324,20.6339,1505528
1,0,25.9342466,37.1123288,45,45,45,288,275,284,296,316,20.4854,1504586
1,0,36.109589,45,45,45,45,260,281,287,278,310,20.5407,1517146
1,0.01,14.0109589,24.7671233,28.0191781,31.3506849,45,320,311,309,288,313,20.992,1505468
1,0.01,19.0986301,30.2684932,35.6054795,38.4410959,45,279,260,271,303,315,20.5897,1505211
1,0.01,31.9369863,45,45,45,45,288,276,316,297,307,20.4653,1497864
1,0.01,6.09041096,25.0191781,28.8547945,32.690411,45,288,297,293,307,305,20.9054,1496431
1,0.01,8.75616438,22.6821918,28.5178082,31.4356164,45,274,282,303,292,304,20.9693,1502371
1,0.01,4.83835616,17.7616438,24.9342466,29.1068493,45,289,277,309,277,312,20.9927,1508759
1,0.01,19.1753425,29.8547945,34.6054795,38.5232877,45,300,282,293,307,300,20.774,1507740
1,0.01,9.25479452,21.7643836,29.6876712,34.6054795,45,259,298,316,298,335,20.7712,1497698
1,0.01,9.16986301,21.430137,25.1808219,29.6027397,45,288,262,269,274,303,21.2134,1505172
1,0.01,19.0986301,34.2712329,38.9424658,45,45,266,280,289,273,298,20.6825,1507537
1,0.01,19.0136986,29.2684932,35.7726027,39.5232877,45,252,264,263,298,278,20.5938,1504498
1,0.01,12.0082192,25.3479452,31.4356164,34.109589,45,264,310,273,304,301,20.8967,1509422
1,0.01,8.6739726,20.430137,25.6,31.1068493,45,282,281,274,304,287,20.8098,1500327
1,0.01,12.4246575,19.1753425,22.430137,24.4328767,45,277,295,267,282,314,21.1856,1486585
1,0.01,4.16712329,12.9260274,17.5945205,25.6,45,272,306,302,317,308,21.1676,1501241
1,0.01,15.0958904,31.5178082,35.4383562,35.939726,45,294,288,318,296,310,20.8048,1505136
1,0.01,19.1753425,29.8547945,33.8575342,35.7726027,45,267,272,257,324,300,20.7621,1501263
1,0.01,14.0109589,27.3479452,33.3534247,36.3561644,45,278,276,275,299,317,20.7372,1515369
1,0.01,8.50410959,25.0191781,29.0219178,31.8547945,45,281,313,300,279,291,20.9663,1504475
1,0.01,14.2575342,33.109589,38.860274,45,45,283,271,311,296,318,20.6783,1507629
1,0.1,14.2575342,22.3452055,26.5150685,27.9342466,45,278,272,245,325,277,21.1225,1487673
1,0.1,10.0931507,17.7616438,21.6821918,22.5972603,45,258,252,252,292,302,21.3927,1493062
1,0.1,4.33424658,17.0136986,21.2630137,23.9315068,45,268,280,266,319,304,21.3031,1492237
1,0.1,21.430137,31.2684932,36.5232877,37.5232877,45,263,273,264,293,271,20.7964,1511141
1,0.1,21.0164384,29.6027397,33.8575342,34.939726,45,253,298,278,317,321,20.811,1516441
1,0.1,13.0109589,25.6849315,28.9369863,31.1068493,45,296,279,293,298,284,20.9579,1513339
1,0.1,22.0164384,30.9369863,35.8575342,37.0273973,45,254,257,312,276,305,20.7665,1514157
1,0.1,17.7616438,28.6876712,33.2712329,34.6054795,45,251,247,291,290,300,20.9219,1513862
1,0.1,8.75616438,14.7589041,20.0986301,24.6,45,272,274,282,269,300,21.2906,1499941
1,0.1,12.6767123,26.6849315,30.6027397,31.1068493,45,257,287,287,283,295,20.9916,1508001
1,0.1,8.92328767,22.8493151,26.4328767,27.9342466,45,236,282,291,254,271,21.0798,1494837
1,0.1,7.09041096,16.8465753,20.9315068,22.1013699,45,245,275,268,258,286,21.4965,1480291
1,0.1,13.2575342,26.2657534,30.0219178,31.6876712,45,278,279,287,258,286,20.9386,1489285
1,0.1,6.67123288,18.509589,23.1780822,25.7671233,45,275,274,253,315,295,21.3234,1503055
1,0.1,27.0191781,36.109589,45,45,45,267,252,280,293,325,20.6117,1500983
1,0.1,29.5178082,38.2739726,45,45,45,296,263,265,300,288,20.6477,1511241
1,0.1,13.0958904,24.3479452,28.9369863,30.9369863,45,267,251,251,277,286,20.9667,1495352
1,0.1,9.25479452,20.430137,24.6849315,25.7671233,45,283,261,260,293,312,21.3022,1488527
1,0.1,18.5945205,25.4328767,30.0219178,30.0219178,45,247,264,270,266,328,21.1165,1509067
1,0.1,8.84109589,16.6794521,20.9315068,22.5972603,45,250,284,297,293,303,21.3623,1489872
1,0.25,10.6739726,17.8465753,23.3452055,23.5972603,45,249,259,281,281,292,21.3523,1485556
1,0.25,12.4246575,18.9287671,23.1013699,23.8493151,45,230,242,258,275,283,21.4286,1488515
1,0.25,2.58356164,16.509589,20.5972603,21.9315068,38.6931507,269,267,275,262,265,21.552,1490229
1,0.25,6.83835616,17.509589,21.9315068,22.7643836,45,265,225,266,245,273,21.4571,1489399
1,0.25,18.6794521,28.6027397,33.2712329,32.6054795,45,242,273,243,267,255,20.8529,1496568
1,0.25,12.4246575,21.0164384,25.2657534,25.0191781,45,265,268,287,244,274,21.3104,1502599
1,0.25,5.92054795,15.5068493,20.8493151,23.0164384,45,274,274,267,291,303,21.4215,1501385
1,0.25,5.33424658,12.8438356,16.4273973,19.0136986,36.0246575,275,244,263,289,304,21.6267,1480248
1,0.25,22.6821918,30.1835616,33.8575342,33.8575342,45,250,239,274,281,279,20.9017,1486213
1,0.25,4.41917808,22.3452055,27.4328767,28.769863,45,217,277,250,269,300,21.1268,1490248
1,0.25,9.00821918,19.8465753,23.7643836,24.4328767,45,253,227,227,254,280,21.4666,1480795
1,0.25,8.84109589,18.1753425,22.8493151,24.3479452,45,219,264,274,295,258,21.3067,1484761
1,0.25,3.91780822,13.0958904,16.9287671,18.5945205,36.5232877,237,266,282,259,282,21.6318,1486408
1,0.25,14.0958904,24.2657534,29.1068493,28.769863,45,230,238,211,270,301,21.1359,1502772
1,0.25,6.50136986,14.1726027,17.3424658,17.3424658,34.690411,249,238,260,260,296,21.7187,1483706
1,0.25,6.92054795,19.4273973,22.6821918,23.1013699,45,273,258,266,260,294,21.5339,1501197
1,0.25,13.0958904,27.1808219,31.5178082,31.2684932,45,262,275,290,267,289,20.9997,1492340
1,0.25,4.67123288,12.9260274,16.7616438,17.3424658,35.7726027,245,270,237,270,269,21.7001,1480404
1,0.25,10.5890411,21.6821918,25.3479452,26.1808219,45,209,250,251,317,253,21.3766,1487550
1,0.25,9.3369863,17.9287671,23.2630137,25.1041096,45,251,268,244,265,288,21.2518,1484765
1,0.5,7.58630137,16.6794521,21.5123288,21.2630137,37.860274,182,237,221,270,251,21.5671,1479525
1,0.5,9.50410959,19.3424658,23.3452055,23.0164384,39.6082192,215,240,240,238,236,21.3997,1480932
1,0.5,11.8410959,20.5972603,25.3479452,24.8520548,45,243,243,249,245,260,21.2404,1495097
1,0.5,4.75342466,14.9260274,19.0136986,18.0986301,32.7726027,229,194,241,259,294,21.7401,1485608
1,0.5,13.2575342,21.3452055,26.9342466,27.1041096,45,220,237,260,241,292,21.2407,1489127
1,0.5,7.67123288,24.3479452,31.769863,31.8547945,45,323,336,329,309,347,21.208,1510484
1,0.5,15.0958904,29.1068493,37.860274,37.9424658,45,285,283,307,327,298,21.0524,1516275
1,0.5,9.6739726,29.9369863,39.2739726,39.4410959,45,300,327,328,290,342,21.1533,1515772
1,0.5,11.0931507,24.4328767,31.6027397,30.8547945,45,261,303,316,317,336,21.2026,1511370
1,0.5,7.00547945,23.2630137,35.1863014,33.3534247,45,280,271,305,326,300,21.1357,1497152
1,0.5,6.58630137,17.4273973,23.5972603,22.9315068,45,298,318,342,321,298,21.2956,1512545
1,0.5,4.08767123,28.3506849,38.1890411,36.4410959,45,272,326,290,288,340,21.16,1509411
1,0.5,18.0986301,38.860274,45,45,45,265,293,293,336,318,21.0281,1511949
1,0.5,11.0082192,29.1835616,39.1890411,37.6931507,45,315,306,291,316,332,21.1529,1520965
1,0.5,35.6054795,45,45,45,45,291,275,305,329,314,21.036,1500701
1,0.5,3.33150685,9.25479452,18.7616438,15.9260274,45,296,287,337,279,347,21.4029,1497629
1,0.5,4.25205479,17.1753425,25.3479452,24.6,45,263,333,322,305,333,21.2315,1510697
1,0.5,26.6,38.1890411,45,45,45,311,310,279,313,302,21.2344,1521440
1,0.5,14.6767123,26.6849315,34.2712329,32.939726,45,283,274,296,334,297,21.155,1501716
1,0.5,16.6794521,29.769863,39.1890411,37.9424658,45,271,314,309,311,322,21.1173,1496629
0,0,4.92054795,7.75342466,9.42191781,6.16712329,9.50410959,467,422,435,426,365,24.7359,1416096
0,0,10.3369863,13.5068493,15.0109589,8.25479452,14.5068493,494,422,443,474,427,24.1739,1431238
0,0,8.3369863,12.2575342,14.339726,7.25205479,14.0109589,428,494,422,399,415,24.3981,1427366
0,0,8.00547945,10.169863,11.6739726,8.25479452,11.7561644,438,467,434,467,436,24.5877,1419236
0,0,10.0082192,13.5068493,15.2575342,7.41917808,14.5068493,445,419,444,419,398,24.2428,1423863
0,0,6.75342466,9.50410959,10.8410959,7.75342466,11.4219178,473,488,475,465,451,24.6978,1424316
0,0,7.41917808,11.6739726,13.5917808,6.67123288,13.1726027,456,444,446,417,443,24.3022,1433392
0,0,4.41917808,7.92054795,9.50410959,6.92054795,9.84109589,455,479,461,474,416,24.7595,1433732
0,0,7.00547945,10.4219178,12.2575342,7.33424658,11.9232877,460,456,462,411,403,24.5426,1420878
0,0,6.67123288,10.4219178,12.1726027,6.16712329,11.5890411,431,464,491,407,403,24.6449,1419069
0,0,6.41917808,9.16986301,11.0931507,7.83835616,11.4219178,440,505,445,467,467,24.5821,1424276
0,0,7.41917808,10.169863,11.6739726,7.50136986,11.5890411,469,452,472,449,460,24.6158,1427293
0,0,8.00547945,11.8410959,13.8438356,7.25205479,13.5068493,447,489,450,455,409,24.4224,1422406
0,0,5.00547945,7.50136986,8.92328767,6.16712329,9.16986301,499,454,482,459,413,24.7495,1420529
0,0,8.50410959,12.0931507,13.5917808,6.83835616,13.1726027,418,481,451,478,438,24.4661,1420550
0,0,5.25205479,9.3369863,10.8410959,6.58630137,11.0082192,461,443,414,440,408,24.6971,1410327
0,0,8.42191781,13.0109589,14.6767123,7.09041096,14.0109589,503,449,485,477,409,24.2895,1434373
0,0,7.67123288,10.6739726,12.7589041,7.00547945,12.1726027,472,453,443,441,413,24.506,1435456
0,0,7.75342466,10.6739726,12.2575342,7.58630137,12.1726027,482,429,462,431,449,24.4249,1424196
0,0,3.75068493,7.41917808,8.6739726,6.25205479,9.09315068,435,457,453,433,435,24.7925,1413551
0,0.01,5.92054795,10.0082192,11.8410959,6.33424658,11.5890411,468,467,449,409,368,24.6299,1419812
0,0.01,5.67123288,8.50410959,9.92328767,6.41917808,10.0082192,477,446,443,409,386,24.7183,1424835
0,0.01,6.25205479,9.75616438,11.3369863,6.92054795,11.3369863,442,473,439,455,431,24.605,1418978
0,0.01,4.00273973,7.09041096,8.84109589,5.75342466,9.25479452,466,482,425,452,393,24.9001,1427516
0,0.01,9.25479452,13.4246575,15.5917808,8.00547945,15.0109589,439,457,420,457,442,24.1695,1419271
0,0.01,4.33424658,7.25205479,8.84109589,6.16712329,9.16986301,431,449,473,466,413,24.9323,1425359
0,0.01,10.8410959,13.8438356,15.5068493,6.67123288,15.1726027,425,484,400,418,378,24.1727,1423209
0,0.01,5.67123288,9.3369863,10.9232877,6.75342466,11.0931507,395,412,389,508,415,24.7419,1429741
0,0.01,11.5041096,14.7589041,16.5945205,7.09041096,16.0109589,466,463,457,435,430,24.2503,1425722
0,0.01,7.75342466,10.5890411,12.0931507,7.25205479,12.0931507,478,443,475,454,461,24.6181,1432172
0,0.01,8.00547945,11.6739726,13.2575342,6.75342466,13.0109589,483,514,458,453,470,24.4366,1423977
0,0.01,9.50410959,12.5068493,14.4246575,7.33424658,14.0109589,466,478,441,415,470,24.2932,1416609
0,0.01,9.92328767,12.5068493,14.1726027,6.67123288,13.7589041,472,468,433,425,411,24.3013,1409542
0,0.01,5.33424658,12.6767123,14.4246575,7.58630137,14.339726,463,462,460,462,467,24.2996,1415503
0,0.01,6.33424658,9.6739726,11.6739726,6.67123288,11.6739726,411,427,451,492,416,24.5276,1431769
0,0.01,4.25205479,8.3369863,10.3369863,6.25205479,10.5890411,448,430,437,422,400,24.6747,1423839
0,0.01,4.50136986,8.50410959,10.0931507,6.41917808,10.0082192,446,450,411,441,411,24.8086,1427046
0,0.01,7.00547945,10.0082192,11.169863,6.83835616,11.0931507,426,429,469,425,413,24.6499,1426725
0,0.01,9.09315068,12.8438356,14.4246575,6.58630137,13.8438356,488,471,441,436,397,24.4303,1422205
0,0.01,8.25479452,13.6767123,15.339726,7.16712329,15.0109589,437,454,470,447,402,24.2128,1419611
0,0.1,7.25205479,10.4219178,12.339726,5.50136986,12.0931507,426,397,444,432,339,24.5145,1428487
0,0.1,7.33424658,10.7561644,12.4246575,4.92054795,12.0082192,423,432,430,357,322,24.4581,1414872
0,0.1,4.58630137,7.50136986,9.25479452,5.50136986,9.3369863,441,405,406,359,350,24.7923,1408905
0,0.1,8.16986301,11.5041096,13.5068493,5.09041096,12.9260274,448,471,393,353,351,24.5273,1422780
0,0.1,4.83835616,8.75616438,10.5041096,4.50136986,9.92328767,434,393,379,363,340,24.7218,1413772
0,0.1,5.33424658,8.00547945,9.42191781,5.50136986,9.5890411,409,429,372,394,330,24.755,1414530
0,0.1,5.58630137,8.50410959,9.92328767,4.75342466,10.0082192,447,377,390,361,324,24.7608,1417977
0,0.1,4.08767123,7.67123288,9.6739726,4.67123288,9.5890411,405,415,364,350,328,24.7774,1419537
0,0.1,7.75342466,10.4219178,12.4246575,4.75342466,12.1726027,436,415,366,362,302,24.6336,1428194
0,0.1,7.41917808,11.169863,13.0109589,4.83835616,12.5068493,435,441,396,358,346,24.4092,1413860
0,0.1,7.83835616,10.9232877,12.6767123,4.41917808,12.1726027,435,453,393,325,292,24.4552,1416376
0,0.1,5.16712329,9.50410959,11.0082192,4.92054795,10.6739726,413,459,412,375,346,24.6928,1411986
0,0.1,5.16712329,9.09315068,10.9232877,4.25205479,10.5890411,458,434,398,361,294,24.7232,1412579
0,0.1,8.75616438,11.5041096,13.1726027,5.33424658,12.5917808,424,471,413,406,321,24.3565,1427263
0,0.1,4.50136986,8.75616438,10.3369863,4.75342466,10.169863,441,398,372,322,353,24.688,1403009
0,0.1,5.92054795,10.3369863,12.0082192,5.00547945,11.8410959,513,428,390,363,406,24.4913,1411576
0,0.1,3.41643836,7.00547945,8.6739726,4.08767123,8.92328767,428,386,427,366,310,24.9066,1416409
0,0.1,6.09041096,10.3369863,12.1726027,4.25205479,11.9232877,403,439,383,354,326,24.5398,1416146
0,0.1,6.00547945,9.09315068,11.3369863,4.92054795,10.8410959,461,410,385,362,275,24.6455,1415696
