FIRST_LINE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,NUMBER_OF_TREATMENTS
2,0,8.16986301,16.260274,21.1780822,20.5972603,45,151,162,144,160,178,21.6831,1505311
2,0,5.33424658,14.5917808,19.0986301,19.260274,45,145,155,149,133,178,21.6676,1497839
2,0,6.00547945,12.0931507,17.6794521,18.0136986,45,130,156,166,141,146,21.6714,1495219
2,0,5.16712329,17.9287671,23.8493151,24.6849315,45,143,110,177,163,163,21.523,1502432
2,0,11.3369863,18.5945205,22.6821918,22.8493151,45,140,148,153,145,134,21.4914,1492452
2,0,6.50136986,17.260274,21.8493151,21.8493151,45,129,153,155,165,162,21.6464,1508564
2,0,11.169863,22.9315068,27.4328767,27.5150685,45,152,139,137,159,184,21.3944,1502265
2,0,4.25205479,18.4273973,22.0164384,22.1780822,45,146,149,142,170,156,21.5793,1499391
2,0,5.67123288,18.0986301,21.430137,21.5972603,45,136,134,168,160,173,21.629,1500548
2,0,5.67123288,14.6767123,19.0986301,18.4273973,45,164,150,146,160,170,21.6821,1490508
2,0,7.92054795,18.0986301,24.1013699,24.3479452,45,146,166,165,161,163,21.5114,1509182
2,0,11.9232877,22.3452055,26.2657534,26.4328767,45,155,152,148,160,173,21.3449,1499955
2,0,6.25205479,15.7589041,19.8465753,19.8465753,45,151,135,159,148,166,21.7899,1497739
2,0,10.0082192,14.9260274,18.509589,18.3424658,45,147,143,151,183,146,21.8314,1506154
2,0,4.92054795,11.4219178,15.8438356,15.8438356,30.2684932,144,165,181,158,158,22.4638,1495282
2,0,15.0109589,24.1013699,28.9369863,29.3506849,45,140,158,159,172,154,21.1871,1508668
2,0,9.50410959,17.509589,21.8493151,22.2630137,45,142,156,182,149,176,21.5388,1494853
2,0,4.25205479,17.6794521,23.0164384,22.5123288,45,165,165,146,163,168,21.4757,1498876
2,0,9.42191781,19.4273973,23.5972603,23.430137,45,167,131,160,152,156,21.6334,1499367
2,0,7.67123288,15.5068493,19.7616438,20.0986301,45,133,145,150,153,149,21.656,1503058
2,0.01,7.67123288,24.3479452,31.769863,31.8547945,45,323,336,329,309,347,21.208,1510484
2,0.01,15.0958904,29.1068493,37.860274,37.9424658,45,285,283,307,327,298,21.0524,1516275
2,0.01,9.6739726,29.9369863,39.2739726,39.4410959,45,300,327,328,290,342,21.1533,1515772
2,0.01,11.0931507,24.4328767,31.6027397,30.8547945,45,261,303,316,317,336,21.2026,1511370
2,0.01,7.00547945,23.2630137,35.1863014,33.3534247,45,280,271,305,326,300,21.1357,1497152
2,0.01,6.58630137,17.4273973,23.5972603,22.9315068,45,298,318,342,321,298,21.2956,1512545
2,0.01,4.08767123,28.3506849,38.1890411,36.4410959,45,272,326,290,288,340,21.16,1509411
2,0.01,18.0986301,38.860274,45,45,45,265,293,293,336,318,21.0281,1511949
2,0.01,11.0082192,29.1835616,39.1890411,37.6931507,45,315,306,291,316,332,21.1529,1520965
2,0.01,35.6054795,45,45,45,45,291,275,305,329,314,21.036,1500701
2,0.01,3.33150685,9.25479452,18.7616438,15.9260274,45,296,287,337,279,347,21.4029,1497629
2,0.01,4.25205479,17.1753425,25.3479452,24.6,45,263,333,322,305,333,21.2315,1510697
2,0.01,26.6,38.1890411,45,45,45,311,310,279,313,302,21.2344,1521440
2,0.01,14.6767123,26.6849315,34.2712329,32.939726,45,283,274,296,334,297,21.155,1501716
2,0.01,16.6794521,29.769863,39.1890411,37.9424658,45,271,314,309,311,322,21.1173,1496629
2,0.01,3.41643836,15.8438356,23.5972603,21.8493151,45,314,277,290,297,295,21.2722,1508390
2,0.01,6.67123288,15.339726,20.0136986,19.1753425,26.8520548,127,173,146,165,150,22.9763,1487365
2,0.01,5.00547945,10.8410959,16.5945205,16.4273973,45,138,129,145,150,165,21.9114,1511079
2,0.01,9.50410959,19.5945205,23.8493151,23.5123288,45,144,118,163,153,159,21.5502,1500709
2,0.01,8.75616438,16.0109589,19.5945205,19.5945205,28.1835616,151,139,158,166,160,22.6792,1489975
2,0.1,6.16712329,10.5041096,12.7589041,10.3369863,15.8438356,134,122,143,147,134,24.1708,1480625
2,0.1,5.92054795,11.5041096,13.7589041,11.2547945,17.0986301,143,122,170,162,160,24.0673,1475607
2,0.1,4.67123288,14.4246575,17.4273973,16.260274,23.5123288,134,140,162,128,148,23.2746,1485336
2,0.1,7.16712329,13.0958904,15.8438356,13.8438356,19.8465753,124,138,140,136,163,23.7151,1491609
2,0.1,8.6739726,16.4273973,20.8493151,20.3452055,37.0273973,152,144,161,129,148,21.7529,1503703
2,0.1,15.8438356,23.1780822,26.5150685,24.1013699,31.5178082,131,130,133,163,129,22.2897,1500705
2,0.1,7.33424658,11.0082192,13.2575342,11.0082192,16.3424658,150,124,125,172,159,24.1682,1492021
2,0.1,3.41643836,9.5890411,13.5917808,11.9232877,17.6794521,152,138,147,138,129,23.9327,1479875
2,0.1,12.6767123,20.0136986,23.3452055,22.3452055,29.8547945,140,150,146,149,158,22.4904,1490918
2,0.1,16.0958904,22.5123288,25.5150685,23.5123288,30.0219178,125,141,152,130,138,22.5774,1502429
2,0.1,12.1726027,20.5972603,24.9342466,23.6821918,31.5178082,121,161,126,157,155,22.2486,1490694
2,0.1,9.09315068,17.260274,20.7643836,19.6794521,28.3506849,133,139,147,147,140,22.613,1492705
2,0.1,4.92054795,12.9260274,15.0958904,12.9260274,18.7616438,134,148,151,170,152,23.8622,1490033
2,0.1,6.50136986,11.169863,14.2575342,12.6767123,21.1013699,186,151,144,146,150,23.556,1487072
2,0.1,5.00547945,15.0958904,19.260274,15.9260274,23.1780822,145,149,119,158,163,23.2537,1490697
2,0.1,9.50410959,15.2575342,18.3424658,16.0958904,21.9315068,127,157,168,161,145,23.4666,1484615
2,0.1,11.0931507,15.5917808,18.6794521,16.3424658,23.3452055,138,164,141,130,172,23.362,1491739
2,0.1,5.67123288,11.5041096,15.1726027,12.8438356,19.0136986,147,121,141,144,171,23.8843,1486255
2,0.1,5.00547945,12.4246575,15.5068493,13.339726,20.2630137,131,123,144,166,136,23.6226,1472204
