FIRST_LINE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,NUMBER_OF_TREATMENTS
2,0,32.4383562,45,45,45,45,141,150,142,119,163,20.6309,1522926
2,0,14.8438356,45,45,45,45,129,123,146,142,123,20.5735,1537038
2,0,45,45,45,45,45,153,146,131,167,135,20.635,1531220
2,0,45,45,45,45,45,134,134,136,149,149,20.6466,1534924
2,0,45,45,45,45,45,121,152,153,150,177,20.54,1538455
2,0,30.3506849,45,45,45,45,140,119,148,163,144,20.6573,1532639
2,0,45,45,45,45,45,142,156,132,153,131,20.6073,1535074
2,0,45,45,45,45,45,122,148,140,133,146,20.6595,1526409
2,0,45,45,45,45,45,139,119,129,143,145,20.5962,1531854
2,0,6.09041096,45,45,45,45,114,147,135,147,139,20.6277,1526862
2,0,45,45,45,45,45,119,131,154,142,142,20.5833,1524000
2,0,45,45,45,45,45,141,122,143,143,141,20.6021,1534163
2,0,3.49863014,45,45,45,45,143,150,138,122,172,20.5411,1523023
2,0,45,45,45,45,45,134,136,138,151,122,20.6265,1529907
2,0,45,45,45,45,45,127,139,150,138,135,20.7039,1534027
2,0,21.5123288,45,45,45,45,138,136,149,156,138,20.525,1516814
2,0,24.1808219,45,45,45,45,125,144,141,145,134,20.5022,1519265
2,0,22.2630137,45,45,45,45,124,144,140,147,181,20.5105,1522424
2,0,45,45,45,45,45,120,160,141,167,124,20.5879,1525244
2,0,45,45,45,45,45,135,130,144,137,138,20.5727,1524488
2,0.01,45,45,45,45,45,152,138,151,131,128,20.557,1519780
2,0.01,45,45,45,45,45,128,140,155,136,157,20.6618,1533707
2,0.01,20.6821918,45,45,45,45,152,135,138,148,160,20.6054,1525487
2,0.01,45,45,45,45,45,132,141,146,146,169,20.5727,1531428
2,0.01,45,45,45,45,45,115,138,139,154,147,20.642,1525674
2,0.01,24.8520548,45,45,45,45,150,138,147,144,168,20.6571,1520608
