FIRST_LINE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,NUMBER_OF_TREATMENTS
2,0,11.9232877,21.430137,25.6849315,-12.9232877,45,64,61,69,60,64,21.9438,1498579
2,0,5.33424658,10.9232877,14.7589041,-12.9232877,32.6054795,58,56,86,74,74,22.2457,1491787
2,0,5.50136986,12.1726027,17.8465753,-12.9232877,34.2712329,59,62,67,54,76,22.2831,1489473
2,0,1.49863014,16.3424658,21.1780822,-12.9232877,45,62,65,54,63,66,22.0616,1484915
2,0,6.25205479,14.0958904,19.0986301,-12.9232877,37.9424658,45,77,63,68,88,22.0366,1483406
2,0,8.09041096,21.2630137,25.8520548,-12.9232877,45,63,75,55,57,73,21.9625,1488959
2,0,6.09041096,14.5068493,20.8493151,-12.9232877,38.5232877,62,48,55,58,82,21.9647,1482939
2,0,2.83561644,16.4273973,21.8493151,-12.9232877,38.7753425,64,64,75,61,65,22.0524,1485759
2,0,7.83835616,16.509589,23.1013699,-12.9232877,38.3561644,56,56,57,65,67,21.9457,1489090
2,0,4.92054795,19.5945205,26.5150685,-12.9232877,45,54,51,70,59,46,21.9188,1488710
2,0,7.58630137,16.9287671,22.5123288,-12.9232877,45,50,47,73,58,57,22.0529,1486324
2,0,3.91780822,16.1753425,20.1780822,-12.9232877,34.3534247,59,63,54,63,68,22.1319,1482863
2,0,9.3369863,16.3424658,21.0164384,-12.9232877,36.9424658,59,78,58,62,76,22.1559,1485978
2,0,5.83835616,27.1808219,31.3506849,-12.9232877,45,71,64,65,65,66,21.7297,1493895
2,0,7.92054795,22.8493151,27.2657534,-12.9232877,45,67,61,69,67,53,21.8181,1481775
2,0,4.00273973,18.7616438,23.6821918,-12.9232877,38.6082192,61,65,63,48,55,22.0003,1491153
2,0,4.92054795,16.5945205,20.6821918,-12.9232877,39.6931507,51,60,81,58,60,22.085,1485898
2,0,6.83835616,17.0986301,22.0164384,-12.9232877,36.9424658,58,52,68,58,61,22.1652,1491429
2,0,5.50136986,18.3424658,22.3452055,-12.9232877,39.1123288,54,62,70,67,55,22.0692,1481436
2,0,2.66849315,9.6739726,16.0958904,-12.9232877,33.1863014,59,64,48,57,56,22.2854,1487847
2,0.01,4.41917808,15.7589041,20.7643836,-12.9232877,34.3534247,56,46,68,57,51,22.237,1484289
2,0.01,6.09041096,15.9260274,21.1013699,-12.9232877,35.7726027,67,49,58,60,70,22.0462,1484217
2,0.01,9.16986301,22.5972603,27.1041096,-12.9232877,45,59,62,61,52,54,21.7956,1498024
2,0.01,11.0082192,21.0164384,24.6,-12.9232877,39.6082192,51,55,65,57,67,22.0055,1483209
2,0.01,4.75342466,18.0986301,23.8493151,-12.9232877,39.2739726,66,63,60,74,65,21.9303,1477711
2,0.01,8.6739726,18.509589,23.8493151,-12.9232877,37.6931507,51,72,71,58,78,22.0851,1486580
2,0.01,4.08767123,10.6739726,16.0109589,-12.9232877,34.1863014,79,63,64,56,73,22.2613,1485845
2,0.01,3.00273973,13.0109589,17.509589,-12.9232877,31.2684932,63,57,66,76,69,22.1856,1474495
2,0.01,9.25479452,21.2630137,27.3479452,-12.9232877,45,67,57,72,64,60,21.8477,1477822
2,0.01,8.50410959,16.7616438,21.0164384,-12.9232877,36.7753425,64,61,61,74,51,22.1342,1483804
2,0.01,10.5890411,19.4273973,24.8520548,-12.9232877,45,63,65,68,62,63,21.9195,1490000
2,0.01,6.41917808,18.9287671,23.3452055,-12.9232877,38.2739726,71,70,58,73,62,21.9579,1471566
2,0.01,3.75068493,17.6794521,22.3452055,-12.9232877,39.4410959,58,54,52,66,64,22.0063,1483937
2,0.01,4.67123288,11.9232877,17.509589,-12.9232877,32.7726027,71,58,49,71,66,22.3149,1494921
2,0.01,6.25205479,18.5945205,24.5150685,-12.9232877,39.9424658,54,62,69,56,64,21.9619,1488948
2,0.01,9.3369863,15.8438356,19.9287671,-12.9232877,36.109589,61,59,56,68,70,22.1994,1492823
2,0.01,16.6794521,21.430137,26.0191781,-12.9232877,45,71,61,59,66,65,22.0052,1483535
2,0.01,13.2575342,21.5972603,28.8547945,-12.9232877,45,62,70,74,75,73,21.825,1475897
2,0.01,26.6849315,33.7726027,38.3561644,-12.9232877,45,64,61,63,72,60,21.5807,1497862
2,0.01,4.75342466,14.5917808,20.1780822,-12.9232877,38.1123288,71,67,54,79,66,22.2191,1494171
2,0.1,6.33424658,12.6767123,18.509589,-12.9232877,32.6054795,57,70,80,63,83,22.2577,1487338
2,0.1,6.09041096,12.8438356,17.8465753,-12.9232877,35.690411,78,60,68,73,90,22.1265,1480328
2,0.1,4.00273973,14.4246575,19.8465753,-12.9232877,32.8575342,89,74,67,80,91,22.1771,1478975
2,0.1,4.92054795,14.339726,19.0136986,-12.9232877,34.109589,51,63,78,104,75,22.1731,1487009
2,0.1,4.92054795,14.0109589,19.3424658,-12.9232877,31.2684932,65,58,62,83,72,22.1318,1474757
2,0.1,8.00547945,21.5123288,28.769863,-12.9232877,45,84,89,58,72,70,21.8817,1475433
2,0.1,3.08767123,12.339726,16.509589,-12.9232877,27.1041096,72,73,84,90,84,22.4958,1496587
2,0.1,5.16712329,12.7589041,18.0136986,-12.9232877,30.0219178,65,67,62,68,72,22.302,1492715
2,0.1,4.67123288,12.0082192,18.260274,-12.9232877,29.3506849,74,94,86,86,85,22.4351,1486155
2,0.1,2.41643836,10.9232877,14.0109589,-12.9232877,25.6849315,74,76,72,91,84,22.4518,1477347
2,0.1,6.67123288,15.7589041,21.1780822,-12.9232877,37.0273973,82,88,76,78,91,22.221,1490098
