FIRST_LINE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,NUMBER_OF_TREATMENTS
2,0,17.260274,25.4328767,29.3506849,23.1780822,34.690411,142,175,173,163,172,22.0426,1481525
2,0,8.84109589,16.0109589,18.509589,11.9232877,21.430137,173,153,143,178,168,23.9682,1485308
2,0,6.33424658,15.8438356,19.3424658,15.0109589,23.430137,128,168,162,171,167,23.7083,1486432
2,0,13.5068493,21.9315068,24.4328767,18.3424658,27.0191781,142,181,170,186,187,23.1566,1499971
2,0,5.58630137,14.5068493,17.260274,10.2547945,19.0136986,140,156,165,183,148,24.1609,1468933
2,0,2.91780822,11.0931507,15.0958904,8.16986301,18.8465753,176,157,140,163,144,24.0797,1477472
2,0,7.92054795,23.0164384,27.1041096,13.6767123,33.109589,174,168,168,149,179,22.3643,1485870
2,0,5.92054795,21.7643836,27.9342466,-2.16712329,33.109589,129,163,180,183,156,22.2557,1499748
2,0,10.8410959,21.1013699,23.5972603,19.1753425,27.1808219,135,155,187,170,190,23.1758,1474149
2,0,7.58630137,20.0136986,23.6821918,12.4246575,27.1808219,165,167,165,189,189,23.1021,1511495
2,0,20.5123288,24.5150685,26.8520548,19.1753425,28.9369863,163,163,166,185,175,22.9318,1493146
2,0,5.00547945,19.8465753,24.0164384,14.6767123,27.6,157,140,192,132,177,23.1162,1484084
2,0,5.83835616,14.9260274,18.0136986,12.7589041,20.7643836,146,166,174,190,199,23.9921,1483993
2,0,6.58630137,13.5068493,18.7616438,13.0958904,33.4383562,158,162,169,165,173,22.1949,1480635
2,0,12.339726,23.2630137,28.6876712,19.7616438,33.109589,163,163,181,176,170,22.3159,1513502
2,0,8.92328767,19.0986301,22.6821918,17.5945205,27.4328767,120,148,148,172,154,22.9929,1487384
2,0,6.83835616,25.6849315,29.4356164,16.260274,31.6876712,170,156,178,153,172,22.4731,1487049
2,0,8.6739726,14.339726,17.0136986,10.6739726,19.0986301,152,155,180,161,154,24.2175,1484799
2,0,15.5917808,30.9369863,34.7726027,29.1068493,39.860274,190,174,154,162,179,21.367,1502082
2,0,4.25205479,14.0109589,17.0986301,10.8410959,20.3452055,193,170,182,169,171,24.0119,1472619
2,0.01,9.09315068,16.4273973,19.9287671,15.0958904,24.4328767,156,157,158,164,182,23.5072,1483063
2,0.01,10.2547945,18.5945205,22.7643836,-12.9232877,27.1041096,145,144,157,153,130,23.0359,1479571
2,0.01,9.75616438,15.7589041,18.4273973,14.2575342,21.3452055,159,142,151,163,159,23.7446,1479965
2,0.01,7.41917808,18.1753425,22.5972603,14.7589041,25.7671233,134,169,147,182,187,23.3765,1481135
2,0.01,17.1753425,29.8547945,33.4383562,22.9315068,36.5232877,194,148,156,170,167,21.7316,1494327
2,0.01,14.4246575,23.2630137,26.7671233,17.4273973,30.4356164,175,165,154,173,178,22.6854,1482644
2,0.01,7.92054795,14.2575342,17.0136986,13.5068493,19.6794521,151,163,181,168,169,24.0968,1479867
2,0.01,11.169863,22.5972603,27.5150685,20.5972603,31.5178082,191,153,177,165,165,22.5096,1495070
2,0.01,8.75616438,23.6821918,27.0191781,16.6794521,30.2684932,170,151,188,183,169,22.6583,1494756
2,0.01,7.92054795,18.3424658,22.9315068,13.8438356,28.5178082,165,162,155,153,174,22.9642,1489469
2,0.01,18.0136986,26.5150685,31.1835616,22.5123288,37.4410959,152,156,185,154,147,21.5815,1487919
2,0.01,5.75342466,13.339726,16.4273973,1.58356164,18.9287671,165,178,188,160,156,24.2253,1475492
