FIRST_LINE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,NUMBER_OF_TREATMENTS
2,0,31.6027397,45,45,45,45,187,216,228,216,210,20.7173,1531047
2,0,34.690411,45,45,45,45,216,185,220,227,232,20.631,1517607
2,0,14.9260274,21.8493151,27.6,32.3534247,45,196,189,200,221,201,21.0875,1528272
2,0,6.33424658,38.6082192,45,45,45,205,210,224,190,210,20.7728,1523495
2,0,17.509589,35.7726027,45,45,45,191,173,201,191,229,20.6218,1522094
2,0,36.1890411,45,45,45,45,195,195,199,213,201,20.7537,1540784
2,0,45,45,45,45,45,195,197,231,234,226,20.573,1535716
2,0,14.5068493,30.2684932,36.1890411,37.4410959,45,191,213,205,253,211,20.7512,1520903
2,0,23.6821918,45,45,45,45,197,210,215,206,224,20.6585,1537390
2,0,29.1068493,45,45,45,45,217,238,195,232,238,20.7095,1531419
2,0,45,45,45,45,45,198,201,220,219,214,20.6692,1522312
2,0,45,45,45,45,45,165,199,208,216,234,20.631,1539072
2,0,45,45,45,45,45,210,184,209,220,211,20.6005,1531268
2,0,39.5232877,45,45,45,45,205,195,189,204,220,20.6758,1522025
2,0,45,45,45,45,45,234,193,211,194,203,20.6362,1521126
2,0,8.92328767,37.1123288,45,45,45,179,205,198,222,204,20.6722,1528934
2,0,38.1890411,45,45,45,45,219,184,220,217,223,20.6593,1531663
2,0,28.0191781,45,45,45,45,176,217,262,214,232,20.7271,1510873
2,0,21.0164384,45,45,45,45,205,211,220,201,222,20.6778,1526118
2,0,45,45,45,45,45,219,183,235,199,219,20.5702,1526580
2,0.01,21.1780822,28.769863,32.0219178,23.3452055,35.1863014,214,202,193,213,210,21.6972,1504889
2,0.01,45,45,45,45,45,189,210,226,209,242,20.6504,1527209
2,0.01,31.5178082,45,45,45,45,195,209,180,222,221,20.7338,1509417
2,0.01,22.2630137,34.4383562,37.6931507,31.2684932,45,205,212,203,217,219,21.1029,1514360
2,0.01,20.7643836,29.2684932,32.1068493,29.5178082,37.1123288,179,223,204,217,207,21.4758,1516739
2,0.01,32.7726027,39.7753425,45,37.1890411,45,198,206,199,207,217,20.9029,1517628
2,0.01,45,45,45,45,45,199,205,228,233,239,20.7487,1531475
2,0.01,16.3424658,21.3452055,24.6,21.5972603,29.0219178,188,207,212,217,217,22.3352,1495784
2,0.01,26.1808219,45,45,45,45,226,211,201,211,226,20.6194,1533548
2,0.01,15.4246575,33.0246575,39.5232877,39.3561644,45,223,192,209,218,215,20.8625,1524342
2,0.01,19.7616438,24.6849315,27.9342466,24.5150685,32.7726027,182,196,200,197,235,21.8527,1500180
2,0.01,24.8520548,33.4383562,36.4410959,29.8547945,39.860274,187,197,209,217,223,21.2925,1507407
2,0.01,38.9424658,45,45,45,45,196,196,199,196,240,20.7048,1531213
2,0.01,21.8493151,28.8547945,31.8547945,26.7671233,35.4383562,193,195,219,235,195,21.6971,1511089
2,0.01,15.4246575,26.9342466,31.0219178,25.0191781,34.7726027,189,205,186,199,229,21.8263,1496535
2,0.01,22.9315068,28.9369863,32.8575342,27.3479452,36.7753425,186,194,210,204,194,21.4528,1511774
2,0.01,20.7643836,26.8520548,30.5178082,26.2657534,33.8575342,177,200,168,193,247,21.5923,1499506
2,0.01,19.3424658,25.5150685,29.3506849,23.5972603,33.109589,185,179,225,214,230,21.903,1496477
2,0.01,12.6767123,17.5945205,20.9315068,21.2630137,26.4328767,194,190,203,216,230,22.4978,1505823
2,0.01,20.8493151,27.1808219,31.3506849,24.6849315,35.109589,185,205,216,216,252,21.7139,1511932
2,0.1,7.09041096,12.9260274,16.5945205,11.6739726,20.0986301,193,172,167,209,210,23.1573,1490186
2,0.1,3.00273973,9.16986301,11.9232877,11.3369863,16.8465753,195,176,198,207,209,23.1755,1473754
2,0.1,14.5068493,19.8465753,22.7643836,19.1753425,26.8520548,178,178,233,231,217,22.5375,1496375
2,0.1,9.25479452,20.2630137,24.0164384,13.339726,27.5150685,186,209,201,175,194,22.5329,1499717
2,0.1,16.0958904,21.7643836,24.6849315,15.9260274,27.7671233,190,204,197,202,217,22.4866,1498709
2,0.1,9.00821918,14.7589041,17.509589,15.5917808,21.3452055,213,194,199,193,216,22.9438,1488356
2,0.1,17.4273973,24.9342466,28.769863,18.509589,31.5178082,192,188,180,205,203,22.1036,1494125
2,0.1,16.0958904,28.0191781,30.3506849,20.430137,34.109589,209,191,191,244,213,21.9912,1511668
2,0.1,12.1726027,20.2630137,23.1013699,15.8438356,26.4328767,180,199,196,209,207,22.729,1485572
2,0.1,16.260274,28.4356164,31.4356164,15.1726027,33.8575342,179,177,198,195,208,22.0602,1499146
2,0.1,19.0136986,26.0191781,29.6876712,15.5917808,31.6876712,190,163,197,178,154,22.3054,1491867
2,0.1,8.16986301,18.0986301,21.2630137,16.3424658,25.5150685,168,201,213,190,190,22.8097,1493609
2,0.1,7.16712329,12.7589041,15.8438356,15.2575342,21.1013699,196,207,197,209,194,23.0101,1492872
2,0.1,9.3369863,17.9287671,21.2630137,12.8438356,24.0164384,202,204,210,185,194,22.9252,1489610
2,0.1,13.339726,18.5945205,22.3452055,18.7616438,26.1041096,176,198,196,215,197,22.5694,1491547
2,0.1,19.5945205,26.3479452,29.2684932,18.1753425,32.1068493,172,211,184,206,204,22.0968,1499328
2,0.1,13.9260274,19.8465753,22.8493151,15.5917808,25.4328767,182,209,192,181,192,22.5851,1477550
2,0.1,4.83835616,11.6739726,15.339726,11.3369863,19.1753425,194,188,211,183,203,23.0864,1470995
2,0.1,15.339726,22.1780822,25.9342466,18.0986301,29.0219178,180,213,200,166,202,22.3467,1504027
2,0.1,18.4273973,23.430137,26.2657534,17.5945205,29.1068493,191,204,204,178,198,22.3104,1485605
2,0.25,7.75342466,12.5917808,15.7589041,10.5890411,19.0136986,153,150,145,191,177,23.1362,1481673
2,0.25,16.1753425,21.5123288,24.6,13.0109589,27.0191781,202,182,201,170,175,22.6891,1496839
2,0.25,4.75342466,9.84109589,12.339726,8.42191781,16.5945205,160,171,208,159,164,23.366,1485689
2,0.25,9.42191781,14.1726027,16.9287671,10.4219178,19.7616438,196,182,175,165,175,23.0263,1477562
2,0.25,5.58630137,11.169863,14.0109589,9.5890411,17.0986301,185,180,175,203,172,23.2904,1480592
2,0.25,11.7561644,20.0986301,23.3452055,11.0082192,25.9342466,184,183,189,201,167,22.7296,1484190
2,0.25,10.0931507,16.1753425,19.3424658,12.6767123,22.5123288,192,183,174,178,157,22.9123,1484995
2,0.25,5.75342466,14.7589041,18.3424658,7.33424658,21.7643836,186,185,174,175,215,23.0832,1488485
2,0.25,5.75342466,12.5068493,15.6767123,10.169863,19.3424658,145,188,156,162,186,23.1673,1484957
2,0.25,6.67123288,12.9260274,16.0109589,10.5041096,19.0986301,203,169,194,184,169,23.2549,1490447
2,0.25,7.83835616,12.5917808,15.9260274,9.6739726,19.0986301,205,190,180,173,164,23.1933,1481388
2,0.25,4.58630137,11.4219178,14.9260274,9.84109589,19.0136986,185,173,183,181,178,23.1465,1487244
2,0.25,5.41917808,14.0958904,17.0136986,11.4219178,20.3452055,180,201,176,188,198,23.2081,1492312
2,0.25,14.5068493,20.5972603,23.5972603,11.5890411,26.4328767,211,151,174,155,171,22.8371,1491277
2,0.25,6.83835616,11.7561644,14.8438356,9.92328767,18.4273973,202,192,190,182,207,23.3432,1483897
2,0.25,9.84109589,16.5945205,19.8465753,11.0931507,22.5972603,187,163,180,162,156,22.9475,1468444
2,0.25,8.50410959,16.0109589,18.8465753,11.0931507,22.5972603,155,182,156,167,171,22.9736,1481470
