FIRST_LINE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,NUMBER_OF_TREATMENTS
2,0.1,7.58630137,14.5917808,17.4273973,16.7616438,23.2630137,158,134,163,171,165,22.9467,1483551
2,0.1,15.7589041,22.2630137,25.8520548,25.7671233,34.4383562,156,134,150,157,157,21.7418,1509473
2,0.1,6.00547945,10.2547945,13.1726027,13.6767123,28.1041096,145,169,153,139,177,22.6564,1482850
2,0.1,5.50136986,11.6739726,15.4246575,15.5068493,26.0191781,153,157,142,143,145,22.4855,1485385
2,0.1,11.2547945,20.0986301,23.6821918,24.6,34.690411,138,132,144,193,175,21.6934,1497970
2,0.1,9.84109589,18.260274,21.430137,21.7643836,32.5205479,152,154,159,153,156,21.9153,1509541
2,0.1,5.92054795,10.6739726,13.9260274,14.5068493,24.4328767,169,150,150,152,175,22.8434,1484781
2,0.1,7.00547945,16.6794521,19.9287671,19.260274,27.3479452,145,157,165,169,171,22.3461,1488113
2,0.1,15.8438356,21.430137,24.9342466,24.6849315,30.1068493,158,181,166,168,164,22.1891,1506017
2,0.25,2.83561644,7.92054795,11.6739726,11.5041096,21.1780822,162,182,163,182,160,22.9869,1469334
2,0.25,14.1726027,21.1780822,26.2657534,25.9342466,35.3534247,174,150,192,170,193,21.8647,1519791
2,0.25,8.09041096,13.8438356,17.1753425,17.6794521,27.7671233,157,156,203,176,195,22.3454,1503538
2,0.25,10.5041096,20.0986301,23.5123288,23.430137,31.2684932,170,160,179,156,192,22.1948,1505158
2,0.25,4.50136986,12.5068493,15.1726027,14.5917808,22.7643836,162,156,165,174,160,23.0611,1489710
2,0.25,11.9232877,16.4273973,18.8465753,18.4273973,24.1013699,153,161,177,144,190,23.1021,1480758
2,0.25,7.67123288,24.3479452,31.769863,31.8547945,45,323,336,329,309,347,21.208,1510484
2,0.25,15.0958904,29.1068493,37.860274,37.9424658,45,285,283,307,327,298,21.0524,1516275
2,0.25,9.6739726,29.9369863,39.2739726,39.4410959,45,300,327,328,290,342,21.1533,1515772
2,0.25,11.0931507,24.4328767,31.6027397,30.8547945,45,261,303,316,317,336,21.2026,1511370
2,0.25,7.00547945,23.2630137,35.1863014,33.3534247,45,280,271,305,326,300,21.1357,1497152
2,0.25,6.58630137,17.4273973,23.5972603,22.9315068,45,298,318,342,321,298,21.2956,1512545
2,0.25,4.08767123,28.3506849,38.1890411,36.4410959,45,272,326,290,288,340,21.16,1509411
2,0.25,18.0986301,38.860274,45,45,45,265,293,293,336,318,21.0281,1511949
2,0.25,11.0082192,29.1835616,39.1890411,37.6931507,45,315,306,291,316,332,21.1529,1520965
2,0.25,35.6054795,45,45,45,45,291,275,305,329,314,21.036,1500701
2,0.25,3.33150685,9.25479452,18.7616438,15.9260274,45,296,287,337,279,347,21.4029,1497629
2,0.25,4.25205479,17.1753425,25.3479452,24.6,45,263,333,322,305,333,21.2315,1510697
2,0.25,26.6,38.1890411,45,45,45,311,310,279,313,302,21.2344,1521440
2,0.25,14.6767123,26.6849315,34.2712329,32.939726,45,283,274,296,334,297,21.155,1501716
2,0.5,4.33424658,11.4219178,15.1726027,15.339726,23.8493151,228,163,183,188,188,22.7943,1486685
2,0.5,5.25205479,11.2547945,14.5917808,14.5917808,24.3479452,171,205,186,183,174,22.5921,1492054
2,0.5,5.67123288,12.339726,15.0958904,15.5917808,25.7671233,147,189,203,180,216,22.7619,1493283
2,0.5,5.58630137,12.339726,15.5068493,15.339726,21.6821918,176,205,194,204,181,23.2153,1486110
2,0.5,9.16986301,16.1753425,19.4273973,19.5945205,28.4356164,198,193,238,224,224,22.3799,1507041
2,0.5,11.8410959,19.509589,23.1013699,23.3452055,31.4356164,206,190,209,229,219,22.097,1503534
2,0.5,9.75616438,16.3424658,18.9287671,19.3424658,30.2684932,227,208,185,221,198,22.0714,1492129
2,0.5,2.66849315,14.0958904,17.0986301,17.4273973,28.4356164,185,200,206,201,211,22.3392,1493823
2,0.5,4.16712329,10.169863,13.0958904,12.5068493,19.9287671,197,198,209,221,226,23.0863,1479701
2,0.5,6.09041096,12.7589041,15.9260274,15.4246575,23.1013699,206,215,216,218,213,23.0435,1495348
2,0.5,6.41917808,14.7589041,17.4273973,16.509589,24.7671233,190,192,181,181,188,22.6849,1488144
2,0.5,10.3369863,16.5945205,20.7643836,20.5972603,27.6849315,187,172,190,195,213,22.4407,1493801
2,0.5,7.75342466,15.0109589,18.3424658,17.260274,26.1808219,202,222,192,205,214,22.3963,1492526
2,0.5,18.8465753,26.1041096,29.2684932,29.6876712,38.6082192,202,174,186,184,185,21.4483,1506978
2,0.5,7.25205479,13.339726,16.3424658,17.0136986,24.2657534,199,185,191,199,216,22.5318,1491063
2,0.5,5.67123288,14.5917808,18.509589,18.0136986,28.0191781,193,193,176,196,205,22.4261,1487242
2,0.5,7.67123288,24.3479452,31.769863,31.8547945,45,323,336,329,309,347,21.208,1510484
2,0.5,15.0958904,29.1068493,37.860274,37.9424658,45,285,283,307,327,298,21.0524,1516275
2,0.5,9.6739726,29.9369863,39.2739726,39.4410959,45,300,327,328,290,342,21.1533,1515772
2,0.5,11.0931507,24.4328767,31.6027397,30.8547945,45,261,303,316,317,336,21.2026,1511370
1,0,10.6739726,19.3424658,27.5150685,34.1863014,45,246,274,269,268,253,20.6651,1490329
1,0,11.9232877,21.1780822,27.1041096,31.6876712,45,248,257,258,258,274,20.992,1496966
1,0,26.5150685,45,45,45,45,232,247,241,266,249,20.3965,1506999
1,0,27.1808219,36.2739726,45,45,45,258,263,248,262,289,20.4457,1521574
1,0,13.339726,24.8520548,31.4356164,39.9424658,45,252,276,270,267,273,20.5708,1508816
1,0,9.09315068,17.8465753,22.2630137,28.5178082,45,248,255,253,270,245,21.0215,1508559
1,0,4.00273973,16.8465753,22.2630137,29.2684932,45,255,270,265,272,263,21.0393,1492449
1,0,7.09041096,18.509589,24.5150685,32.2712329,45,269,241,259,266,288,20.8282,1496658
1,0,16.1753425,22.5972603,28.2684932,37.7753425,45,243,240,231,249,273,20.5489,1520105
1,0,6.83835616,18.6794521,25.0191781,31.0219178,45,273,247,270,259,269,20.8965,1496091
1,0,15.5917808,25.5150685,31.8547945,45,45,280,253,257,273,281,20.6213,1502962
1,0,23.0164384,32.8575342,37.5232877,45,45,257,257,270,258,254,20.4372,1510488
1,0,9.42191781,21.7643836,26.5150685,34.2712329,45,240,251,246,272,269,20.7173,1503762
1,0,8.42191781,22.5972603,27.1808219,31.5178082,45,253,259,276,255,280,20.8737,1497455
1,0,18.0136986,31.6027397,36.0246575,45,45,230,253,233,267,278,20.4468,1501501
1,0,24.6849315,38.4410959,45,45,45,243,216,245,242,257,20.4861,1510097
1,0,32.1863014,45,45,45,45,259,251,232,299,264,20.4013,1510048
1,0,28.6027397,39.3561644,45,45,45,244,289,237,279,276,20.5134,1516304
1,0,23.0164384,34.109589,38.1890411,45,45,239,277,282,283,272,20.4838,1512880
1,0,6.50136986,24.0164384,29.769863,34.8575342,45,233,226,279,264,254,20.8022,1510376
1,0.01,26.1041096,45,45,45,45,258,281,265,264,265,20.414,1509963
1,0.01,7.50136986,15.6767123,21.2630137,26.1808219,45,255,240,269,278,275,21.2455,1492203
1,0.01,9.00821918,26.6849315,32.690411,37.3561644,45,253,259,248,273,298,20.7355,1505482
1,0.01,20.7643836,28.0191781,32.2712329,34.7726027,45,240,237,238,240,287,20.5823,1491864
1,0.01,22.8493151,35.4383562,45,45,45,277,231,218,260,281,20.4591,1509441
1,0.01,18.4273973,26.4328767,32.690411,45,45,276,266,256,240,262,20.5394,1509592
1,0.01,5.25205479,22.0164384,26.5150685,32.8575342,45,239,262,290,260,249,20.7596,1503749
1,0.01,25.1041096,32.939726,37.3561644,45,45,243,263,267,271,241,20.5446,1512352
1,0.01,16.8465753,25.2657534,30.3506849,35.3534247,45,241,265,287,296,278,20.7797,1518592
1,0.01,5.33424658,14.9260274,20.5972603,27.6,45,254,242,286,254,257,21.0793,1488418
1,0.01,9.5890411,18.4273973,22.7643836,28.2684932,45,253,260,260,252,287,21.0291,1493832
1,0.01,32.8575342,45,45,45,45,260,249,268,257,263,20.468,1519782
1,0.01,11.169863,20.0986301,24.3479452,29.6876712,45,219,286,219,287,284,21.0132,1508570
1,0.01,8.5890411,15.6767123,20.0136986,28.6027397,45,265,233,268,282,264,21.1624,1509032
1,0.01,45,45,45,45,45,252,245,291,250,278,20.2409,1505159
1,0.01,5.41917808,23.3452055,28.6876712,32.1863014,45,253,261,241,239,253,20.8455,1506224
1,0.01,6.09041096,29.6876712,33.7726027,37.6082192,45,248,236,252,275,286,20.5419,1507700
1,0.01,9.5890411,20.8493151,25.7671233,29.1068493,45,232,268,235,274,259,20.9695,1511375
1,0.01,16.5945205,25.5150685,30.3506849,33.0246575,45,229,274,275,282,284,20.932,1496330
1,0.01,10.0931507,24.7671233,29.6027397,33.5205479,45,261,213,275,269,256,20.8366,1508908
1,0.1,13.1726027,25.8520548,29.6876712,31.9369863,45,233,269,245,274,272,20.9908,1510014
1,0.1,24.5150685,32.5205479,36.9424658,38.3561644,45,232,246,279,235,247,20.6141,1516147
1,0.1,9.3369863,24.0164384,27.6,30.2684932,45,246,239,279,255,244,21.0799,1510574
1,0.1,24.3479452,32.7726027,36.9424658,45,45,242,254,248,270,263,20.5302,1513193
1,0.1,11.7561644,20.1780822,24.3479452,27.5150685,45,271,308,259,269,269,21.2058,1497885
1,0.1,27.9342466,36.860274,39.860274,45,45,228,249,266,261,241,20.5168,1519414
1,0.1,13.8438356,24.6849315,29.6876712,31.6027397,45,256,246,244,257,265,20.9019,1511889
1,0.1,29.4356164,37.6082192,45,45,45,249,275,246,301,252,20.6144,1513080
1,0.1,4.75342466,17.9287671,22.5123288,24.6849315,45,255,255,243,257,264,21.3266,1493022
1,0.1,13.7589041,23.0164384,27.3479452,30.1835616,45,250,267,258,259,260,21.0414,1494443
1,0.1,14.5068493,22.5123288,26.0191781,28.4356164,45,243,262,239,268,270,21.1423,1518621
1,0.1,21.7643836,30.1068493,33.690411,35.2712329,45,250,256,254,254,259,20.8664,1503800
1,0.1,4.08767123,38.5232877,45,45,45,246,260,229,233,243,20.5031,1507535
1,0.1,5.92054795,16.1753425,19.8465753,23.1780822,45,242,213,258,251,252,21.3386,1492092
1,0.1,9.42191781,15.7589041,19.8465753,22.5123288,45,237,246,240,233,276,21.4661,1502403
1,0.1,11.8410959,20.7643836,24.3479452,26.2657534,45,264,264,271,236,247,21.2783,1490359
1,0.1,18.3424658,29.3506849,33.4383562,36.0246575,45,241,266,255,236,257,20.676,1491150
1,0.1,12.6767123,18.9287671,23.3452055,25.9342466,45,263,256,232,266,238,21.1612,1486992
1,0.1,18.3424658,31.0219178,34.8575342,37.2739726,45,271,241,242,271,251,20.7156,1518613
1,0.1,22.5972603,35.1863014,39.0273973,45,45,255,273,232,273,253,20.6035,1514845
1,0.25,9.42191781,18.1753425,22.5123288,24.9342466,45,256,254,279,245,229,21.2653,1499882
1,0.25,8.3369863,19.0136986,23.5123288,26.1808219,45,235,267,273,263,254,21.3614,1496243
1,0.25,7.58630137,20.430137,23.2630137,25.8520548,45,267,228,230,242,224,21.2303,1499933
1,0.25,28.9369863,35.7726027,38.6931507,39.2739726,45,283,249,235,266,271,20.6333,1486473
1,0.25,7.67123288,24.3479452,31.769863,31.8547945,45,323,336,329,309,347,21.208,1510484
1,0.25,15.0958904,29.1068493,37.860274,37.9424658,45,285,283,307,327,298,21.0524,1516275
1,0.25,9.6739726,29.9369863,39.2739726,39.4410959,45,300,327,328,290,342,21.1533,1515772
1,0.25,11.0931507,24.4328767,31.6027397,30.8547945,45,261,303,316,317,336,21.2026,1511370
1,0.25,7.00547945,23.2630137,35.1863014,33.3534247,45,280,271,305,326,300,21.1357,1497152
1,0.25,6.58630137,17.4273973,23.5972603,22.9315068,45,298,318,342,321,298,21.2956,1512545
1,0.25,4.08767123,28.3506849,38.1890411,36.4410959,45,272,326,290,288,340,21.16,1509411
1,0.25,18.0986301,38.860274,45,45,45,265,293,293,336,318,21.0281,1511949
1,0.25,11.0082192,29.1835616,39.1890411,37.6931507,45,315,306,291,316,332,21.1529,1520965
1,0.25,35.6054795,45,45,45,45,291,275,305,329,314,21.036,1500701
1,0.25,3.33150685,9.25479452,18.7616438,15.9260274,45,296,287,337,279,347,21.4029,1497629
1,0.25,4.25205479,17.1753425,25.3479452,24.6,45,263,333,322,305,333,21.2315,1510697
1,0.25,26.6,38.1890411,45,45,45,311,310,279,313,302,21.2344,1521440
1,0.25,14.6767123,26.6849315,34.2712329,32.939726,45,283,274,296,334,297,21.155,1501716
1,0.25,16.6794521,29.769863,39.1890411,37.9424658,45,271,314,309,311,322,21.1173,1496629
1,0.25,3.41643836,15.8438356,23.5972603,21.8493151,45,314,277,290,297,295,21.2722,1508390
1,0.5,6.25205479,12.0931507,16.5945205,19.0986301,45,270,277,240,228,268,21.6259,1495296
1,0.5,9.6739726,17.509589,21.1780822,23.1013699,45,281,287,253,242,208,21.3796,1483153
1,0.5,5.92054795,12.8438356,15.5917808,17.5945205,45,262,229,250,248,238,21.6226,1497066
1,0.5,1.41643836,9.09315068,12.6767123,15.2575342,45,282,269,237,257,250,21.8697,1491085
1,0.5,17.1753425,27.6849315,30.9369863,32.3534247,45,271,260,251,223,255,20.8832,1501967
1,0.5,10.0931507,17.1753425,20.3452055,21.3452055,45,249,254,233,235,257,21.6067,1486172
1,0.5,10.169863,18.509589,23.6821918,25.3479452,45,265,241,248,231,258,21.2265,1488572
1,0.5,12.8438356,23.5972603,27.0191781,28.4356164,45,246,268,241,243,250,21.1231,1505393
1,0.5,16.260274,27.3479452,31.1068493,32.0219178,45,269,267,234,244,248,20.8787,1491380
1,0.5,7.50136986,20.2630137,23.8493151,25.1041096,45,270,250,256,257,230,21.3563,1501187
1,0.5,13.339726,22.1013699,25.1041096,25.7671233,45,314,260,257,254,241,21.1373,1496077
1,0.5,7.33424658,15.0958904,18.3424658,20.2630137,45,282,261,245,227,250,21.643,1495579
1,0.5,6.41917808,18.3424658,21.9315068,23.1780822,45,261,264,244,239,228,21.4235,1490976
1,0.5,7.75342466,14.8438356,19.1753425,20.0986301,45,275,250,287,258,264,21.5166,1490849
1,0.5,12.5068493,21.2630137,24.7671233,26.0191781,45,282,247,259,221,230,21.1906,1483553
1,0.5,9.75616438,18.260274,23.1780822,23.6821918,45,263,265,266,245,226,21.399,1486097
1,0.5,3.41643836,18.0986301,22.8493151,24.1808219,45,260,245,240,269,216,21.3193,1498107
1,0.5,6.33424658,16.7616438,21.2630137,21.5972603,45,222,265,248,249,236,21.4814,1485926
1,0.5,3.41643836,11.5041096,15.1726027,17.260274,45,246,238,254,254,266,21.6147,1495957
1,0.5,8.6739726,14.8438356,18.260274,19.9287671,45,292,247,284,230,270,21.4585,1488030
0,0,4.83835616,9.09315068,10.6739726,9.00821918,12.4246575,322,352,385,350,313,23.4125,1427313
0,0,7.41917808,11.169863,12.9260274,10.0931507,14.0109589,377,358,340,372,296,23.3201,1424438
0,0,14.339726,17.7616438,19.509589,13.1726027,20.5972603,358,349,304,353,361,22.691,1434760
0,0,10.5041096,14.2575342,15.8438356,11.169863,17.260274,353,375,343,337,324,22.9421,1425228
0,0,7.00547945,10.5041096,12.4246575,10.169863,13.7589041,322,359,376,355,336,23.3551,1427372
0,0,7.41917808,11.8410959,13.5068493,10.6739726,14.6767123,378,307,400,363,352,23.3302,1411158
0,0,11.9232877,15.1726027,17.0986301,12.339726,18.4273973,363,392,340,346,370,22.9158,1435442
0,0,11.5890411,15.5917808,17.509589,11.7561644,18.7616438,355,323,383,323,345,22.8933,1433283
0,0,4.08767123,7.25205479,9.09315068,7.83835616,10.5041096,382,371,342,390,376,23.7354,1419774
0,0,10.0082192,13.4246575,15.339726,11.5041096,17.0136986,367,351,306,351,358,23.0248,1415388
0,0,1.83561644,4.67123288,6.41917808,5.75342466,8.16986301,386,345,372,321,319,23.7834,1424541
0,0,10.5890411,13.4246575,15.1726027,11.6739726,16.5945205,374,351,339,344,365,23.0753,1431026
0,0,8.16986301,13.1726027,15.1726027,10.8410959,16.7616438,342,345,331,333,352,23.0472,1426674
0,0,7.83835616,11.169863,13.2575342,10.0931507,14.7589041,349,340,333,352,322,23.2462,1430691
0,0,3.16438356,5.75342466,7.16712329,6.33424658,8.5890411,370,357,347,323,349,23.8621,1433373
0,0,6.33424658,9.6739726,11.3369863,9.6739726,12.8438356,322,339,377,363,371,23.4095,1425771
0,0,9.09315068,12.339726,14.6767123,11.0082192,16.0109589,358,400,383,360,332,23.1754,1431708
0,0,11.3369863,16.5945205,18.4273973,12.7589041,19.7616438,356,377,379,346,358,22.7649,1432400
0,0,4.08767123,6.92054795,8.42191781,7.50136986,10.0082192,327,360,349,366,372,23.6624,1433552
0,0,10.8410959,14.0958904,15.8438356,11.9232877,17.1753425,371,346,387,397,372,22.9671,1431539
0,0.01,9.25479452,12.4246575,14.6767123,10.9232877,16.3424658,335,361,386,345,337,23.0115,1430641
0,0.01,6.50136986,10.0082192,12.2575342,9.16986301,13.7589041,335,336,309,312,284,23.3562,1427352
0,0.01,11.7561644,15.1726027,17.3424658,12.5068493,18.5945205,375,377,365,337,371,22.8914,1432107
0,0.01,10.3369863,13.5068493,15.2575342,10.8410959,16.509589,318,327,362,348,344,23.1129,1428429
0,0.01,5.09041096,7.09041096,9.00821918,7.50136986,10.5041096,370,314,356,361,354,23.6244,1422019
0,0.01,9.84109589,14.0109589,15.9260274,11.7561644,17.5945205,345,307,315,346,329,23.0544,1429319
0,0.01,8.92328767,13.4246575,15.5917808,11.5890411,17.1753425,325,326,345,370,338,23.0998,1427548
0,0.01,9.3369863,14.0958904,16.0109589,10.169863,17.3424658,343,336,367,334,287,23.0389,1430499
0,0.01,6.75342466,10.5890411,12.4246575,8.92328767,13.9260274,377,380,391,364,313,23.4501,1420027
0,0.01,4.92054795,7.75342466,9.3369863,7.92054795,10.5890411,414,391,360,359,342,23.5097,1420246
0,0.01,7.67123288,10.9232877,12.4246575,9.84109589,13.7589041,333,416,362,389,329,23.4269,1427159
0,0.01,8.09041096,13.5068493,15.2575342,11.5041096,16.509589,352,398,360,327,342,23.1688,1426954
0,0.01,12.7589041,15.5917808,17.509589,11.169863,18.8465753,335,346,352,334,327,22.8459,1426710
0,0.01,8.42191781,12.4246575,14.2575342,10.9232877,15.5917808,381,391,369,346,349,23.2757,1433184
0,0.01,5.83835616,8.25479452,10.0082192,8.50410959,11.4219178,367,368,372,339,328,23.583,1429006
0,0.01,10.0931507,13.7589041,15.5068493,10.6739726,16.6794521,356,376,353,346,305,23.0951,1418537
0,0.01,9.92328767,13.0109589,14.8438356,11.0082192,16.1753425,335,353,378,353,333,23.1763,1432721
0,0.01,8.84109589,12.5068493,14.2575342,9.5890411,15.6767123,325,356,382,325,307,23.2092,1426248
0,0.01,6.33424658,9.6739726,11.6739726,8.84109589,12.9260274,371,361,326,337,313,23.339,1423722
0,0.01,9.6739726,13.6767123,15.4246575,11.0931507,16.5945205,368,383,346,341,283,23.1396,1419947
0,0.1,6.50136986,9.00821918,11.0931507,7.83835616,12.4246575,315,361,334,344,315,23.5302,1426582
0,0.1,7.16712329,9.6739726,11.3369863,8.5890411,12.8438356,347,337,334,327,279,23.4479,1420866
0,0.1,8.3369863,13.1726027,14.9260274,9.84109589,16.0958904,354,329,325,390,303,23.1453,1426973
0,0.1,8.00547945,11.4219178,13.5068493,8.5890411,14.5068493,325,340,330,326,281,23.3404,1430079
0,0.1,4.67123288,8.09041096,9.75616438,7.58630137,11.3369863,341,324,347,323,314,23.5614,1415589
0,0.1,5.83835616,10.8410959,13.339726,8.5890411,14.6767123,353,302,335,308,270,23.2794,1410097
0,0.1,7.92054795,11.8410959,14.0958904,8.6739726,15.4246575,351,307,311,285,313,23.2483,1432591
0,0.1,5.33424658,8.6739726,10.3369863,7.41917808,11.7561644,323,328,366,317,313,23.5231,1424162
0,0.1,6.50136986,10.0082192,11.9232877,7.92054795,13.339726,362,329,298,271,284,23.3597,1418703
0,0.1,8.75616438,11.8410959,13.8438356,8.16986301,14.9260274,359,333,308,284,283,23.1623,1419466
0,0.1,5.75342466,10.2547945,11.9232877,8.25479452,13.1726027,345,338,358,315,275,23.3678,1408911
0,0.1,7.75342466,12.0082192,13.7589041,8.25479452,14.7589041,298,334,319,301,262,23.2579,1431585
0,0.1,8.16986301,11.7561644,13.6767123,9.25479452,15.1726027,337,333,332,287,320,23.1197,1409813
0,0.1,3.16438356,5.83835616,7.41917808,6.16712329,8.92328767,305,315,308,294,252,23.6354,1402020
0,0.1,9.5890411,13.1726027,15.2575342,10.3369863,16.6794521,360,352,353,354,298,23.0318,1425907
0,0.1,4.41917808,7.67123288,9.3369863,7.33424658,10.9232877,342,313,314,297,294,23.457,1428071
0,0.1,4.41917808,8.09041096,10.0082192,6.50136986,11.169863,342,315,308,276,243,23.6667,1421752
0,0.1,9.16986301,13.8438356,15.8438356,8.5890411,17.260274,291,322,296,280,254,23.1243,1429146
0,0.1,5.25205479,8.3369863,10.0082192,7.92054795,11.3369863,336,324,302,330,262,23.5932,1415613
0,0.1,11.169863,15.4246575,17.0986301,8.42191781,18.1753425,351,315,315,276,250,23.0291,1425979
0,0.25,7.67123288,24.3479452,31.769863,31.8547945,45,323,336,329,309,347,21.208,1510484
0,0.25,15.0958904,29.1068493,37.860274,37.9424658,45,285,283,307,327,298,21.0524,1516275
