FIRST_LINE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,NUMBER_OF_TREATMENTS
2,0.01,6.50136986,45,45,45,45,295,285,314,283,317,21.1074,1503178
2,0.01,10.3369863,28.1041096,36.3561644,32.3534247,45,304,322,332,294,321,21.2702,1510921
2,0.01,6.50136986,16.9287671,21.5972603,16.0958904,38.2739726,307,319,328,295,346,21.8668,1508804
2,0.01,22.5972603,34.6054795,45,45,45,318,308,319,349,326,21.0859,1508808
2,0.01,21.8493151,45,45,45,45,309,311,345,327,350,21.1124,1522557
2,0.01,10.4219178,29.1068493,36.9424658,39.1890411,45,271,301,296,332,301,21.097,1511670
2,0.01,18.1753425,31.6876712,39.1123288,36.6931507,45,317,300,292,331,305,21.1312,1512041
2,0.01,14.1726027,33.690411,39.7753425,35.939726,45,304,284,311,308,310,21.1339,1504307
2,0.01,15.0958904,31.2684932,45,45,45,325,317,309,300,324,21.1598,1507056
2,0.01,6.33424658,20.8493151,32.4383562,28.769863,45,292,280,284,318,331,21.2677,1508796
2,0.01,22.3452055,34.3534247,45,45,45,292,292,322,317,302,21.1116,1500440
2,0.01,6.58630137,28.1041096,36.0246575,32.1863014,45,277,322,334,328,335,21.1035,1500976
2,0.01,31.3506849,45,45,45,45,293,306,297,306,338,21.0632,1504917
2,0.01,17.0136986,27.4328767,35.5205479,32.8575342,45,293,327,323,299,315,21.1967,1513637
2,0.1,22.0164384,33.6054795,39.2739726,34.0246575,45,273,275,281,319,285,21.1858,1505539
2,0.1,4.58630137,17.1753425,21.9315068,11.0931507,34.7726027,263,294,282,327,328,21.9669,1499169
2,0.1,12.9260274,37.1890411,45,45,45,292,291,325,284,291,21.1407,1502865
2,0.1,11.5041096,29.6876712,37.5232877,25.6,45,282,284,336,290,338,21.1882,1513763
2,0.1,20.5972603,35.5205479,45,22.430137,45,288,266,303,321,299,21.1073,1510206
2,0.1,32.6054795,45,45,24.9342466,45,274,296,247,298,293,21.1957,1490354
2,0.1,10.6739726,22.1013699,29.3506849,13.4246575,45,295,283,303,287,319,21.4493,1498616
2,0.1,25.3479452,36.6931507,45,30.5178082,45,280,276,302,332,308,21.16,1506074
2,0.1,6.25205479,22.0164384,27.1041096,19.6794521,45,266,277,300,339,289,21.4997,1513956
2,0.1,26.9342466,45,45,16.0958904,45,306,284,277,293,332,21.3687,1508311
2,0.1,7.83835616,27.1808219,33.4383562,26.9342466,45,273,291,281,286,318,21.2811,1504705
2,0.1,6.50136986,23.9315068,29.1068493,9.6739726,45,307,308,277,311,285,21.7053,1489714
2,0.1,10.5041096,31.769863,37.3561644,17.7616438,45,294,300,286,286,324,21.2635,1509037
2,0.1,6.00547945,21.2630137,29.2684932,20.2630137,45,268,270,299,302,321,21.2422,1509035
2,0.1,9.5890411,23.8493151,29.1068493,7.33424658,45,286,271,299,287,283,21.6881,1507669
2,0.1,12.4246575,34.8575342,45,12.7589041,45,290,279,279,298,307,21.1336,1500764
2,0.1,15.1726027,45,45,45,45,294,250,290,276,281,21.1189,1507118
2,0.1,18.6794521,34.4383562,45,25.6849315,45,263,282,297,313,314,21.0829,1502338
2,0.1,11.6739726,18.0986301,23.0164384,15.9260274,38.4410959,282,280,293,286,276,21.6684,1496319
2,0.1,7.09041096,16.3424658,21.430137,13.6767123,34.3534247,280,305,301,296,305,22.0773,1498615
2,0.25,6.67123288,28.2684932,35.7726027,2.00273973,45,291,249,289,261,298,21.4485,1505025
2,0.25,19.3424658,30.8547945,38.860274,2.24931507,45,258,251,228,295,275,21.2195,1491859
2,0.25,8.42191781,21.9315068,28.0191781,2.83561644,45,270,283,292,250,273,21.6286,1490868
2,0.25,8.16986301,24.4328767,32.5205479,1.00273973,45,233,253,276,255,244,21.4931,1472282
2,0.25,14.4246575,22.6821918,28.4356164,3.58356164,45,254,265,277,280,285,21.708,1499095
2,0.25,9.75616438,20.0986301,26.1041096,10.0082192,38.860274,233,291,248,271,271,21.6924,1494696
2,0.25,7.67123288,18.4273973,24.1808219,6.25205479,36.860274,280,271,246,249,270,21.8516,1489883
2,0.25,8.5890411,20.2630137,25.6,6.25205479,39.3561644,253,264,282,267,277,21.7929,1493489
2,0.25,6.16712329,19.0136986,22.8493151,0.583561644,33.4383562,263,233,282,272,320,22.0257,1486904
2,0.25,7.50136986,15.8438356,21.1780822,3.75068493,32.6054795,242,266,281,275,279,22.1703,1492770
2,0.25,20.0136986,32.2712329,37.860274,10.4219178,45,283,262,252,265,270,21.4123,1495363
2,0.25,9.75616438,26.1041096,31.1835616,4.33424658,45,290,290,276,260,304,21.5263,1492453
2,0.25,26.6,37.2739726,45,6.50136986,45,251,247,258,279,274,21.2792,1493442
2,0.25,3.91780822,18.509589,24.3479452,3.75068493,37.6931507,288,267,326,288,301,21.8236,1488179
2,0.25,17.3424658,32.939726,38.5232877,1.66849315,45,266,281,239,264,251,21.3641,1499368
2,0.25,8.75616438,21.7643836,27.3479452,3.91780822,38.860274,269,271,280,235,271,21.9487,1509511
2,0.25,6.33424658,20.1780822,27.8520548,14.4246575,45,258,277,255,301,320,21.6788,1504205
2,0.25,15.8438356,27.8520548,33.690411,2.24931507,45,260,248,257,247,283,21.5355,1493354
2,0.25,4.33424658,16.0109589,20.430137,0.416438356,31.8547945,243,244,237,267,282,22.1768,1489650
2,0.25,4.75342466,15.8438356,22.7643836,0.668493151,45,261,236,284,282,279,21.7737,1515552
2,0.5,12.2575342,21.430137,26.2657534,0.249315068,35.2712329,246,236,253,255,252,22.0795,1487757
2,0.5,6.58630137,24.0164384,30.3506849,1.08767123,45,245,220,259,294,254,21.83,1496065
2,0.5,7.41917808,19.0136986,24.3479452,0.331506849,32.939726,234,270,227,250,279,22.0619,1478405
2,0.5,4.75342466,11.2547945,15.4246575,0.331506849,27.1041096,209,245,238,238,248,22.3403,1469249
2,0.5,5.16712329,18.3424658,23.3452055,0.164383562,34.939726,227,243,238,247,235,21.9339,1489995
2,0.5,5.00547945,15.4246575,20.5123288,0.416438356,30.6876712,227,239,223,233,255,22.3283,1491443
2,0.5,19.4273973,31.3506849,37.1890411,0.164383562,45,214,265,242,266,270,21.4664,1502047
2,0.5,6.50136986,11.8410959,15.6767123,0.164383562,24.9342466,250,209,242,220,248,22.4514,1478333
2,0.5,6.92054795,17.9287671,24.6849315,0.416438356,35.1863014,225,244,260,233,229,21.9604,1487798
2,0.5,6.50136986,18.0986301,23.7643836,0.416438356,33.6054795,242,257,231,261,271,22.0588,1498257
2,0.5,8.3369863,20.1780822,24.3479452,0.416438356,34.0246575,215,220,226,261,244,22.1169,1484532
2,0.5,16.0958904,28.2684932,33.1863014,0.249315068,45,255,243,219,249,278,21.7511,1519332
2,0.5,12.0931507,22.3452055,29.0219178,0.249315068,38.0273973,212,248,233,258,231,21.8737,1493688
2,0.5,4.67123288,22.2630137,27.6,0.583561644,37.860274,237,239,239,225,285,21.8674,1489920
2,0.5,10.0931507,22.7643836,28.5178082,0.498630137,39.5232877,198,274,230,232,297,21.7412,1501755
2,0.5,3.66849315,11.5890411,18.0986301,0.249315068,27.0191781,254,248,231,260,236,22.4203,1488802
2,0.5,8.42191781,31.769863,37.6931507,0.249315068,45,273,258,260,283,289,21.4209,1489237
2,0.5,12.8438356,30.8547945,35.6054795,0.416438356,45,251,235,245,268,264,21.5019,1494290
2,0.5,5.50136986,15.7589041,23.3452055,0.498630137,33.2712329,266,235,237,240,242,22.1269,1494861
2,0.5,3.41643836,16.260274,22.7643836,0.331506849,33.8575342,224,241,285,252,252,22.0975,1483360
1,0,21.0164384,33.1863014,37.6082192,29.6876712,45,305,288,343,303,350,20.9401,1486494
1,0,19.0986301,32.5205479,38.6082192,33.5205479,45,319,303,343,348,356,20.9624,1512973
1,0,29.8547945,45,45,32.690411,45,328,308,349,325,344,20.8815,1499798
1,0,21.2630137,37.1890411,45,33.3534247,45,257,326,316,322,351,20.9799,1488238
1,0,15.5917808,30.5178082,37.3561644,31.6027397,45,314,335,331,327,327,20.9473,1500784
1,0,28.5178082,45,45,33.8575342,45,282,329,315,295,318,20.7267,1492256
1,0,19.509589,30.769863,37.1123288,35.6054795,45,311,304,346,328,349,20.7086,1488642
1,0,8.00547945,17.5945205,23.3452055,24.0164384,45,338,338,342,304,321,21.3619,1483342
1,0,22.5123288,45,45,45,45,326,295,293,344,318,20.6771,1501998
1,0,25.6,45,45,34.4383562,45,303,347,316,325,322,20.8544,1499057
1,0,6.33424658,28.1041096,35.4383562,28.4356164,45,306,300,324,320,307,21.016,1496475
1,0,8.25479452,21.430137,25.7671233,24.9342466,45,327,334,337,317,377,21.2177,1501345
1,0,8.5890411,26.1808219,33.3534247,32.939726,45,342,319,343,333,356,21.0242,1513945
1,0,11.7561644,26.8520548,32.1068493,29.6027397,45,337,319,329,333,369,20.9498,1492110
1,0,21.2630137,34.5205479,39.1890411,27.0191781,45,286,316,331,340,332,20.9643,1499132
1,0,26.6849315,45,45,45,45,332,329,332,419,352,20.7894,1503146
1,0,9.84109589,31.9369863,39.6931507,45,45,316,312,321,340,337,20.7303,1507020
1,0,13.0958904,23.3452055,29.2684932,23.3452055,45,293,329,307,342,327,21.2271,1493451
1,0,8.42191781,24.6849315,32.2712329,28.6876712,45,329,317,346,311,364,21.1415,1509353
1,0,25.1041096,37.6931507,45,35.5205479,45,296,306,329,328,320,20.7863,1504713
1,0.01,24.6,35.2712329,45,24.4328767,45,304,304,328,354,335,20.9932,1489221
1,0.01,24.6849315,38.5232877,45,33.7726027,45,309,319,338,334,325,20.7037,1481804
1,0.01,12.6767123,24.6849315,32.939726,27.6849315,45,327,303,338,323,359,21.0485,1495377
1,0.01,16.0109589,38.3561644,45,29.2684932,45,331,295,338,333,369,20.898,1493989
1,0.01,21.6821918,35.6054795,45,32.3534247,45,305,316,320,310,367,20.8448,1488201
1,0.01,26.8520548,35.3534247,45,27.1808219,45,298,288,325,311,357,20.9794,1496176
1,0.01,10.169863,22.1780822,26.6,21.5123288,45,331,342,310,290,358,21.5024,1489517
1,0.01,23.0164384,33.4383562,38.4410959,28.1041096,45,298,320,344,357,329,20.9721,1491586
1,0.01,20.8493151,36.109589,45,34.690411,45,273,297,321,346,398,20.9366,1507442
1,0.01,15.2575342,29.3506849,33.5205479,28.0191781,45,308,320,321,349,342,21.2661,1499489
1,0.01,27.8520548,37.5232877,45,24.7671233,45,312,381,336,319,305,20.9125,1482450
1,0.01,15.4246575,28.1041096,34.3534247,23.3452055,45,312,292,296,353,323,21.1745,1490367
1,0.01,10.5041096,24.5150685,30.1068493,19.3424658,45,316,321,315,329,324,21.4024,1490002
1,0.01,22.5972603,33.3534247,38.5232877,31.0219178,45,305,327,307,314,303,20.9063,1490178
1,0.01,25.6,36.4410959,45,26.1808219,45,291,309,291,326,340,20.9635,1491381
1,0.01,17.8465753,24.7671233,32.7726027,24.9342466,45,339,303,309,335,352,20.9669,1479379
1,0.01,24.1013699,35.3534247,45,23.3452055,45,345,288,306,331,299,21.0462,1485616
1,0.01,7.83835616,25.9342466,33.8575342,30.5178082,45,295,350,339,325,353,21.0401,1487750
1,0.01,22.6821918,34.690411,45,28.4356164,45,315,367,335,306,362,20.9013,1497428
1,0.01,21.6821918,45,45,38.9424658,45,336,298,300,331,338,20.7369,1501933
1,0.1,19.9287671,26.5150685,30.6027397,18.5945205,45,307,322,321,314,323,21.3329,1484457
1,0.1,18.7616438,27.1041096,33.1863014,17.0986301,45,309,304,301,325,322,21.2983,1480180
1,0.1,13.6767123,24.1808219,31.0219178,20.5123288,45,301,355,313,314,327,21.2771,1488632
1,0.1,7.50136986,20.5972603,26.1808219,17.0136986,45,348,319,316,328,357,21.5201,1486862
1,0.1,7.67123288,24.3479452,31.769863,31.8547945,45,323,336,329,309,347,21.208,1510484
1,0.1,15.0958904,29.1068493,37.860274,37.9424658,45,285,283,307,327,298,21.0524,1516275
1,0.1,9.6739726,29.9369863,39.2739726,39.4410959,45,300,327,328,290,342,21.1533,1515772
1,0.1,11.0931507,24.4328767,31.6027397,30.8547945,45,261,303,316,317,336,21.2026,1511370
1,0.1,7.00547945,23.2630137,35.1863014,33.3534247,45,280,271,305,326,300,21.1357,1497152
1,0.1,6.58630137,17.4273973,23.5972603,22.9315068,45,298,318,342,321,298,21.2956,1512545
1,0.1,4.08767123,28.3506849,38.1890411,36.4410959,45,272,326,290,288,340,21.16,1509411
1,0.1,18.0986301,38.860274,45,45,45,265,293,293,336,318,21.0281,1511949
1,0.1,11.0082192,29.1835616,39.1890411,37.6931507,45,315,306,291,316,332,21.1529,1520965
1,0.1,35.6054795,45,45,45,45,291,275,305,329,314,21.036,1500701
1,0.1,3.33150685,9.25479452,18.7616438,15.9260274,45,296,287,337,279,347,21.4029,1497629
1,0.1,4.25205479,17.1753425,25.3479452,24.6,45,263,333,322,305,333,21.2315,1510697
1,0.1,26.6,38.1890411,45,45,45,311,310,279,313,302,21.2344,1521440
1,0.1,14.6767123,26.6849315,34.2712329,32.939726,45,283,274,296,334,297,21.155,1501716
1,0.1,16.6794521,29.769863,39.1890411,37.9424658,45,271,314,309,311,322,21.1173,1496629
1,0.1,3.41643836,15.8438356,23.5972603,21.8493151,45,314,277,290,297,295,21.2722,1508390
1,0.25,7.16712329,28.6027397,34.109589,13.7589041,45,303,308,322,323,301,21.3324,1488805
1,0.25,19.0136986,28.1041096,33.109589,12.5068493,45,330,312,318,319,273,21.4242,1484367
1,0.25,6.09041096,15.9260274,19.8465753,11.6739726,45,317,332,341,321,356,21.8124,1492207
1,0.25,13.339726,22.6821918,28.1835616,9.25479452,45,297,315,331,342,315,21.4757,1484699
1,0.25,13.9260274,25.5150685,29.8547945,13.0958904,45,343,341,314,338,335,21.4813,1494989
1,0.25,6.09041096,20.0136986,26.8520548,13.5068493,45,335,331,285,302,309,21.4089,1477839
1,0.25,8.09041096,15.9260274,21.5972603,9.42191781,45,307,345,326,302,306,21.7051,1491823
1,0.25,15.339726,29.3506849,34.2712329,13.0958904,45,299,316,319,316,294,21.3285,1486990
1,0.25,20.7643836,27.1041096,31.769863,18.6794521,45,302,310,322,278,351,21.2366,1478146
1,0.25,8.42191781,18.8465753,23.1780822,10.0082192,45,333,292,305,287,301,21.5227,1475723
1,0.25,20.3452055,35.5205479,45,20.0986301,45,331,305,298,334,308,21.0407,1471940
1,0.25,7.67123288,24.3479452,31.769863,31.8547945,45,323,336,329,309,347,21.208,1510484
1,0.25,15.0958904,29.1068493,37.860274,37.9424658,45,285,283,307,327,298,21.0524,1516275
1,0.25,9.6739726,29.9369863,39.2739726,39.4410959,45,300,327,328,290,342,21.1533,1515772
1,0.25,11.0931507,24.4328767,31.6027397,30.8547945,45,261,303,316,317,336,21.2026,1511370
1,0.25,7.00547945,23.2630137,35.1863014,33.3534247,45,280,271,305,326,300,21.1357,1497152
1,0.25,6.58630137,17.4273973,23.5972603,22.9315068,45,298,318,342,321,298,21.2956,1512545
1,0.25,4.08767123,28.3506849,38.1890411,36.4410959,45,272,326,290,288,340,21.16,1509411
1,0.25,18.0986301,38.860274,45,45,45,265,293,293,336,318,21.0281,1511949
1,0.25,11.0082192,29.1835616,39.1890411,37.6931507,45,315,306,291,316,332,21.1529,1520965
1,0.5,5.00547945,15.5068493,20.6821918,7.67123288,45,335,321,291,309,297,21.8586,1487721
1,0.5,3.66849315,21.1780822,26.3479452,9.5890411,45,321,315,330,304,297,21.6027,1487469
1,0.5,15.0109589,36.860274,45,9.25479452,45,314,284,325,260,290,21.2055,1491407
1,0.5,3.24931507,17.9287671,22.5123288,9.25479452,45,319,359,311,321,290,21.6959,1483636
1,0.5,20.430137,29.8547945,36.109589,8.84109589,45,326,339,350,286,323,21.2775,1468945
1,0.5,5.41917808,21.8493151,27.9342466,8.92328767,45,373,347,327,336,307,21.5746,1492642
1,0.5,8.25479452,21.0164384,25.6,8.84109589,45,321,355,325,300,309,21.5123,1482707
1,0.5,9.00821918,24.8520548,31.1835616,9.75616438,45,313,331,308,304,293,21.436,1480570
1,0.5,7.00547945,16.3424658,22.8493151,13.0109589,45,329,346,331,306,315,21.6904,1483425
1,0.5,15.0109589,22.3452055,30.1068493,6.75342466,45,361,309,291,304,296,21.4908,1477813
1,0.5,8.16986301,18.5945205,23.6821918,8.5890411,45,325,359,351,312,326,21.6454,1491031
1,0.5,3.91780822,14.0958904,19.5945205,10.9232877,45,327,293,304,254,293,21.7642,1486797
1,0.5,17.3424658,26.2657534,32.690411,12.5917808,45,302,294,329,304,335,21.4048,1488759
1,0.5,3.49863014,11.2547945,16.1753425,8.3369863,36.7753425,342,309,343,325,296,21.9699,1476896
1,0.5,11.5041096,23.6821918,30.4356164,9.3369863,45,318,310,337,337,322,21.5743,1480122
1,0.5,20.5123288,30.8547945,36.9424658,12.2575342,45,353,322,283,315,292,21.1722,1476060
1,0.5,7.00547945,19.3424658,26.7671233,8.92328767,45,319,310,283,307,280,21.4843,1473285
1,0.5,4.58630137,17.8465753,24.3479452,7.67123288,45,332,301,312,311,299,21.5593,1477234
1,0.5,14.5068493,26.3479452,31.6027397,10.5890411,45,345,298,333,318,322,21.2887,1471008
1,0.5,10.169863,19.260274,23.430137,11.3369863,45,351,342,296,315,286,21.5449,1477998
0,0,7.09041096,11.8410959,15.0958904,5.50136986,12.5068493,447,438,448,435,372,22.7185,1434342
0,0,6.75342466,12.6767123,16.0109589,6.09041096,13.8438356,432,442,443,382,387,22.677,1427188
0,0,11.2547945,16.1753425,19.8465753,6.41917808,17.3424658,464,445,419,406,413,22.5564,1416951
0,0,10.169863,14.5068493,18.0986301,5.58630137,17.0136986,449,449,401,393,351,22.5685,1423820
0,0,8.42191781,14.5917808,18.0986301,6.16712329,15.2575342,481,418,460,389,408,22.4776,1420276
0,0,3.24931507,9.6739726,12.6767123,6.25205479,12.339726,481,409,461,478,397,22.9248,1424527
0,0,5.50136986,10.9232877,14.2575342,6.67123288,13.1726027,428,433,417,444,400,22.6624,1420185
0,0,8.92328767,15.8438356,20.0136986,5.25205479,17.0986301,454,471,417,380,349,22.4377,1430597
0,0,5.75342466,13.0958904,16.1753425,6.41917808,14.9260274,432,414,383,428,405,22.6911,1423080
0,0,5.09041096,16.260274,20.5123288,6.00547945,16.8465753,427,402,388,413,421,22.3436,1416997
0,0,7.41917808,18.260274,21.5972603,6.16712329,18.0986301,483,443,436,473,421,22.3635,1432528
0,0,9.5890411,18.0136986,21.5123288,5.75342466,19.3424658,452,375,403,412,399,22.423,1428091
0,0,7.83835616,18.3424658,22.5972603,6.00547945,18.5945205,446,438,411,445,418,22.2715,1419590
0,0,6.41917808,11.2547945,14.1726027,6.25205479,12.8438356,418,416,473,396,421,22.8075,1423116
0,0,9.3369863,16.6794521,20.5123288,6.50136986,17.6794521,419,439,397,450,375,22.4061,1416547
0,0,8.00547945,12.339726,14.8438356,5.75342466,14.0109589,429,447,439,389,360,22.7708,1424896
0,0,15.1726027,20.0136986,23.1013699,6.09041096,21.5123288,446,420,406,404,391,22.3415,1437157
0,0,12.8438356,17.4273973,20.5123288,5.83835616,18.4273973,456,434,457,420,367,22.4279,1436522
0,0,8.92328767,14.9260274,18.0986301,6.09041096,16.0958904,461,436,439,433,420,22.5871,1421775
0,0,5.25205479,12.9260274,16.6794521,5.83835616,15.0958904,418,460,407,401,370,22.711,1432308
0,0.01,14.6767123,23.5972603,27.2657534,5.75342466,22.7643836,404,424,462,394,418,21.9902,1427128
0,0.01,10.4219178,17.260274,21.9315068,6.00547945,18.509589,408,430,447,399,412,22.4546,1429997
0,0.01,13.0109589,18.7616438,21.8493151,5.83835616,19.9287671,450,436,436,423,404,22.2579,1423376
0,0.01,5.41917808,10.2547945,12.8438356,5.58630137,12.5068493,406,402,442,360,360,22.7825,1414119
0,0.01,12.6767123,18.0986301,21.6821918,6.09041096,19.0986301,472,420,416,416,384,22.3453,1411105
0,0.01,7.67123288,17.260274,21.430137,6.41917808,17.5945205,425,464,412,412,413,22.3998,1422117
0,0.01,5.09041096,13.4246575,16.7616438,5.33424658,15.0109589,437,435,428,393,354,22.6467,1432861
0,0.01,5.83835616,11.7561644,14.1726027,5.50136986,13.0109589,405,406,437,384,401,22.7532,1428631
0,0.01,7.83835616,13.0109589,16.0958904,5.83835616,14.4246575,428,452,409,403,379,22.6778,1421438
0,0.01,5.09041096,12.4246575,16.1753425,5.67123288,13.1726027,478,391,443,410,374,22.6872,1427639
0,0.01,9.3369863,14.339726,17.509589,5.67123288,15.5917808,467,419,425,401,385,22.7034,1432520
0,0.01,7.25205479,14.5917808,17.7616438,6.09041096,16.4273973,447,412,412,429,379,22.652,1429857
0,0.01,11.4219178,18.1753425,21.1780822,5.58630137,18.509589,436,466,472,393,362,22.3651,1428655
0,0.01,11.0082192,15.2575342,17.6794521,5.75342466,16.1753425,408,472,409,414,359,22.6242,1418979
0,0.01,5.50136986,10.3369863,13.4246575,4.75342466,11.6739726,474,431,376,410,336,22.9025,1414244
0,0.01,9.50410959,16.5945205,19.4273973,6.58630137,17.7616438,407,451,450,431,405,22.5013,1422734
0,0.01,5.67123288,10.0931507,13.339726,6.09041096,12.9260274,451,434,391,451,391,22.8463,1418864
0,0.01,4.67123288,10.8410959,14.6767123,6.09041096,12.5068493,419,373,444,433,394,22.7241,1422601
0,0.01,10.7561644,15.6767123,18.7616438,5.83835616,15.8438356,444,423,404,421,323,22.5427,1426544
0,0.01,6.41917808,13.2575342,17.260274,4.75342466,14.4246575,445,436,409,370,369,22.6559,1422165
0,0.1,9.00821918,16.1753425,20.0986301,2.83561644,17.0136986,404,408,328,306,257,22.5441,1419021
0,0.1,2.49863014,7.67123288,11.2547945,3.33150685,10.0082192,454,404,332,311,287,23.0168,1410076
0,0.1,3.24931507,9.5890411,13.339726,3.75068493,11.3369863,443,349,364,319,298,22.9068,1428235
0,0.1,5.09041096,14.4246575,18.6794521,3.58356164,15.6767123,448,379,386,314,281,22.6715,1430245
0,0.1,4.41917808,15.6767123,18.6794521,3.08767123,16.5945205,406,354,352,304,271,22.6715,1416728
0,0.1,10.4219178,17.5945205,20.9315068,4.75342466,17.8465753,442,408,403,356,314,22.358,1407432
0,0.1,12.5068493,17.4273973,22.430137,4.25205479,18.0136986,394,412,347,359,332,22.2687,1423965
0,0.1,9.00821918,13.8438356,17.509589,4.16712329,14.9260274,375,389,386,333,308,22.7112,1414775
0,0.1,8.3369863,11.7561644,15.4246575,4.08767123,13.1726027,386,332,376,311,293,22.7829,1417826
0,0.1,4.67123288,10.9232877,14.339726,3.83561644,12.339726,432,417,380,337,294,22.8768,1433418
0,0.1,8.84109589,17.3424658,20.430137,4.00273973,17.5945205,426,402,368,328,275,22.5079,1423164
0,0.1,6.09041096,11.4219178,15.0109589,3.66849315,13.2575342,372,363,306,295,260,22.8191,1409718
0,0.1,4.67123288,14.7589041,19.0986301,3.49863014,15.0109589,354,402,345,306,284,22.6179,1427570
0,0.1,6.16712329,12.0931507,15.1726027,3.66849315,11.5041096,410,442,359,325,269,22.767,1425673
0,0.1,6.75342466,12.5917808,15.4246575,3.49863014,13.6767123,413,378,360,299,294,22.711,1418837
0,0.1,5.75342466,13.6767123,18.509589,4.16712329,14.5068493,421,386,351,323,347,22.5965,1416721
0,0.1,7.25205479,14.5068493,17.7616438,4.00273973,15.5917808,402,383,389,353,304,22.6372,1423674
0,0.1,12.5917808,18.509589,23.1013699,4.08767123,19.0986301,439,428,340,359,268,22.3584,1423540
0,0.1,6.33424658,11.0931507,14.5917808,3.58356164,12.4246575,427,418,339,290,235,22.8492,1419731
0,0.1,2.16438356,7.92054795,11.6739726,3.41643836,10.2547945,406,409,347,313,255,22.9428,1425688
0,0.25,7.67123288,24.3479452,31.769863,31.8547945,45,323,336,329,309,347,21.208,1510484
0,0.25,15.0958904,29.1068493,37.860274,37.9424658,45,285,283,307,327,298,21.0524,1516275
0,0.25,9.6739726,29.9369863,39.2739726,39.4410959,45,300,327,328,290,342,21.1533,1515772
0,0.25,11.0931507,24.4328767,31.6027397,30.8547945,45,261,303,316,317,336,21.2026,1511370
0,0.25,7.00547945,23.2630137,35.1863014,33.3534247,45,280,271,305,326,300,21.1357,1497152
0,0.25,6.58630137,17.4273973,23.5972603,22.9315068,45,298,318,342,321,298,21.2956,1512545
0,0.25,4.08767123,28.3506849,38.1890411,36.4410959,45,272,326,290,288,340,21.16,1509411
0,0.25,18.0986301,38.860274,45,45,45,265,293,293,336,318,21.0281,1511949
0,0.25,11.0082192,29.1835616,39.1890411,37.6931507,45,315,306,291,316,332,21.1529,1520965
0,0.25,35.6054795,45,45,45,45,291,275,305,329,314,21.036,1500701
