FIRST_LINE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,NUMBER_OF_TREATMENTS
2,0,4.58630137,8.92328767,12.5917808,-12.9232877,17.6794521,58,49,64,71,69,22.8641,1473887
2,0,6.25205479,11.0082192,14.2575342,-12.9232877,19.8465753,69,48,61,52,53,22.7416,1467295
2,0,7.16712329,16.0109589,19.4273973,-12.9232877,25.1808219,58,49,79,68,57,22.5114,1498986
2,0,3.83561644,12.5917808,16.0109589,-12.7616438,22.3452055,58,51,50,71,55,22.6655,1477733
2,0,2.83561644,11.169863,13.7589041,-6.08767123,18.8465753,52,56,56,63,52,22.8658,1474590
2,0,3.58356164,8.09041096,11.0931507,-12.0931507,16.6794521,55,41,57,53,60,22.9754,1479131
2,0,1.91780822,6.75342466,10.6739726,-12.8465753,16.8465753,55,57,48,60,73,23.0189,1491232
2,0,6.92054795,14.7589041,17.6794521,-12.8465753,23.0164384,76,50,65,56,54,22.6094,1489230
2,0,3.58356164,9.75616438,12.8438356,-12.9232877,17.9287671,59,66,69,75,65,22.9756,1483317
2,0,2.75068493,6.41917808,9.16986301,-12.9232877,14.7589041,67,70,69,67,64,23.0215,1479142
2,0,5.41917808,12.339726,15.1726027,-12.9232877,21.5972603,78,46,60,57,66,22.6281,1484113
2,0,4.00273973,9.75616438,12.5068493,-9.25753425,19.1753425,61,52,64,61,71,22.8449,1468678
2,0,4.00273973,8.84109589,11.3369863,-12.5945205,16.6794521,60,59,76,60,65,23.0627,1472307
2,0,7.09041096,12.5917808,15.8438356,-12.4273973,21.1013699,74,70,74,66,47,22.7149,1475546
2,0,7.50136986,14.9260274,17.4273973,-12.7616438,23.0164384,58,63,61,61,65,22.6568,1491510
2,0,2.75068493,7.50136986,11.169863,-12.6794521,16.3424658,54,64,51,61,66,23.0449,1482630
2,0,1.91780822,7.75342466,10.8410959,-12.9232877,17.0986301,66,58,59,68,50,22.9927,1490552
2,0,9.16986301,14.8438356,19.0136986,-12.9232877,24.8520548,64,67,67,65,63,22.5519,1466156
2,0,2.75068493,9.3369863,12.9260274,-12.9232877,18.3424658,55,82,72,64,73,22.8329,1489821
2,0,6.75342466,14.5917808,17.1753425,-12.0082192,23.6821918,54,71,40,63,47,22.6103,1482547
2,0.01,3.66849315,8.3369863,11.6739726,-12.9232877,16.260274,60,63,46,67,62,22.9282,1485610
2,0.01,8.00547945,13.9260274,16.8465753,-10.5917808,23.1013699,70,53,59,79,72,22.709,1484288
2,0.01,3.24931507,11.2547945,13.7589041,-12.5123288,19.0136986,57,60,65,62,58,22.8957,1476299
2,0.01,12.1726027,18.5945205,21.3452055,-12.9232877,24.6,45,57,52,56,64,23.6419,1490033
2,0.01,4.41917808,14.5917808,17.5945205,-12.4273973,23.7643836,52,53,57,64,66,22.5594,1473907
2,0.01,3.24931507,6.83835616,9.84109589,-12.8465753,16.1753425,59,75,55,54,73,22.9715,1474538
2,0.01,3.24931507,8.16986301,10.9232877,-9.59178082,16.5945205,57,61,71,53,53,23.0317,1491874
2,0.01,6.67123288,13.6767123,16.5945205,-12.4273973,22.1013699,49,63,70,71,75,22.6399,1473686
2,0.01,3.66849315,9.5890411,12.339726,-12.9232877,19.0136986,53,66,72,64,72,22.9922,1487752
2,0.01,5.33424658,12.1726027,15.4246575,-8.00547945,20.8493151,53,56,55,50,67,24.3557,1475986
2,0.01,6.25205479,14.2575342,16.8465753,-12.9232877,21.3452055,52,53,65,65,61,23.9232,1474704
2,0.01,6.75342466,11.8410959,13.8438356,-12.9232877,18.3424658,71,57,63,46,63,24.448,1485800
2,0.01,4.50136986,9.09315068,10.7561644,-9.33972603,11.6739726,53,81,65,67,68,25.7175,1464310
2,0.01,4.00273973,9.3369863,11.7561644,-12.9232877,14.8438356,53,71,56,54,65,25.4238,1472138
2,0.01,3.16438356,10.0931507,12.8438356,-12.9232877,17.0136986,70,59,52,55,78,24.889,1487054
2,0.01,4.16712329,10.2547945,13.8438356,-11.6767123,19.1753425,56,61,68,59,69,23.8906,1479345
2,0.01,6.50136986,11.3369863,13.339726,-12.5945205,14.4246575,61,65,53,52,68,25.5679,1480242
2,0.01,6.16712329,10.9232877,13.5068493,-12.6794521,19.4273973,62,66,51,51,76,22.8019,1487452
2,0.01,5.92054795,12.0931507,14.5917808,-12.9232877,17.0986301,46,55,64,77,58,25.068,1487905
2,0.01,6.16712329,10.7561644,13.8438356,-12.1753425,17.9287671,61,60,49,70,75,25.0309,1474046
2,0.1,2.91780822,8.25479452,10.7561644,-12.9232877,12.5917808,64,71,42,49,61,25.6884,1472322
2,0.1,4.67123288,10.3369863,12.9260274,-2.41917808,15.1726027,62,55,68,59,63,25.3639,1466485
2,0.1,4.67123288,10.7561644,13.6767123,-12.5123288,17.1753425,68,73,61,71,65,25.0569,1469794
2,0.1,10.4219178,15.0109589,17.8465753,-12.9232877,20.3452055,58,67,52,58,72,24.7288,1483765
2,0.1,4.41917808,7.75342466,10.3369863,-12.9232877,13.5068493,60,60,49,68,61,25.5445,1478180
2,0.1,3.58356164,8.09041096,10.3369863,-12.5945205,12.0082192,66,63,61,58,55,25.857,1472485
2,0.1,4.83835616,9.84109589,12.7589041,0.917808219,17.1753425,67,62,71,60,60,24.9772,1461645
2,0.1,2.33150685,6.83835616,9.09315068,-12.9232877,11.2547945,49,56,55,67,53,25.8413,1481118
2,0.1,2.91780822,10.7561644,13.2575342,-12.9232877,17.0136986,57,66,69,76,76,25.0576,1466265
2,0.1,3.75068493,8.3369863,11.2547945,-12.260274,14.0958904,56,61,79,77,57,25.5526,1467432
2,0.1,12.9260274,18.4273973,20.8493151,-12.5945205,24.4328767,72,68,58,66,58,23.8165,1493999
2,0.1,2.16438356,6.09041096,8.92328767,-12.6794521,12.0931507,62,54,62,58,65,25.8284,1470099
2,0.1,4.75342466,10.6739726,12.8438356,-12.9232877,14.6767123,64,56,66,66,75,25.5419,1476380
2,0.1,9.00821918,15.6767123,18.260274,-12.5123288,20.7643836,50,71,59,63,79,24.5918,1484797
2,0.1,5.83835616,11.2547945,14.4246575,-12.8465753,18.9287671,63,54,52,64,69,24.4679,1481025
2,0.1,5.25205479,10.169863,12.5068493,-12.5945205,15.7589041,44,63,63,57,61,25.2703,1480912
2,0.1,5.67123288,10.7561644,13.5068493,-12.5945205,16.8465753,72,60,45,62,66,25.1107,1469886
2,0.1,8.42191781,11.5890411,13.4246575,-12.7616438,14.7589041,57,54,56,64,72,25.5961,1472806
2,0.1,3.66849315,8.25479452,10.3369863,-12.7616438,12.5917808,47,71,40,59,65,25.7612,1474937
2,0.1,5.83835616,13.8438356,16.4273973,-12.5945205,19.7616438,51,70,50,53,62,24.6716,1465652
2,0.25,4.08767123,7.83835616,9.3369863,-12.8465753,10.169863,47,58,56,68,64,26.0692,1465472
2,0.25,4.41917808,9.09315068,10.6739726,-12.5123288,11.8410959,64,53,53,66,60,25.9015,1465282
2,0.25,5.83835616,10.6739726,12.6767123,-12.9232877,15.1726027,60,60,72,68,71,25.3653,1479719
2,0.25,2.49863014,7.67123288,9.5890411,-12.9232877,11.169863,64,56,57,64,53,25.8307,1462180
2,0.25,3.66849315,8.84109589,10.7561644,-12.5945205,11.9232877,72,50,64,52,58,25.8773,1461990
2,0.25,6.83835616,10.7561644,13.0958904,-12.7616438,14.8438356,43,62,67,61,77,25.5444,1474138
2,0.25,2.33150685,6.83835616,8.50410959,-12.9232877,9.6739726,66,60,53,67,68,26.1454,1462992
2,0.25,3.58356164,8.16986301,10.7561644,-9.92054795,13.1726027,54,62,77,58,55,25.6983,1470743
2,0.25,3.83561644,7.09041096,9.6739726,-12.1753425,12.8438356,65,50,65,68,67,25.5662,1462734
2,0.25,10.4219178,15.4246575,17.509589,-12.9232877,18.7616438,56,50,63,48,59,24.9978,1483525
2,0.25,2.58356164,8.42191781,10.4219178,-12.9232877,11.5041096,47,47,67,60,57,25.9853,1479179
2,0.25,5.25205479,11.0931507,13.4246575,-12.7616438,14.7589041,52,73,68,53,66,25.4773,1483439
2,0.25,6.92054795,11.169863,12.9260274,-11.6767123,13.8438356,65,68,71,71,77,25.5479,1467251
2,0.25,7.00547945,13.6767123,15.5917808,-12.6794521,16.9287671,52,58,59,58,69,25.3254,1481643
2,0.25,2.08767123,6.83835616,8.75616438,-12.5123288,9.6739726,71,63,74,53,73,26.166,1476952
2,0.25,6.09041096,10.4219178,12.0082192,-12.9232877,13.7589041,47,60,53,68,71,25.5843,1473418
2,0.25,3.24931507,9.25479452,11.0931507,-6.5890411,12.5068493,51,61,46,62,53,25.8595,1477198
2,0.25,4.08767123,7.67123288,9.5890411,-5.84109589,10.4219178,43,56,58,56,63,26.0369,1469028
2,0.25,4.75342466,8.50410959,10.3369863,-10.339726,11.7561644,60,64,68,62,96,25.9476,1479220
2,0.25,5.50136986,9.09315068,10.8410959,-11.9232877,12.339726,54,49,65,62,60,25.8487,1467409
2,0.5,3.66849315,6.67123288,8.3369863,-12.4273973,9.09315068,60,55,54,62,68,26.3187,1476521
2,0.5,5.25205479,9.3369863,11.169863,-12.6794521,12.8438356,63,56,65,71,64,25.7641,1467676
2,0.5,4.16712329,6.83835616,8.6739726,-12.9232877,9.42191781,64,56,63,50,58,26.176,1462371
2,0.5,3.66849315,7.00547945,8.50410959,-12.3424658,9.50410959,56,64,57,50,74,26.2322,1474466
2,0.5,2.66849315,7.25205479,9.00821918,-12.8465753,9.6739726,49,59,58,77,73,26.1964,1464486
2,0.5,2.41643836,4.83835616,6.50136986,-12.9232877,7.09041096,77,54,50,73,50,26.5036,1463935
2,0.5,3.00273973,7.33424658,9.00821918,-12.8465753,9.75616438,56,58,61,71,98,26.2014,1478657
2,0.5,3.41643836,7.58630137,9.5890411,-12.8465753,10.7561644,46,56,76,64,79,25.9892,1469954
2,0.5,4.16712329,8.09041096,9.84109589,-12.9232877,10.7561644,67,49,66,63,57,26.1532,1470571
2,0.5,2.91780822,8.3369863,9.84109589,-12.7616438,10.9232877,59,72,54,57,73,26.0548,1469125
2,0.5,3.33150685,8.25479452,10.0931507,-12.9232877,11.169863,68,49,51,75,68,26.0213,1459747
2,0.5,5.16712329,8.92328767,10.7561644,-12.5945205,12.0082192,69,61,61,54,70,25.8553,1470312
2,0.5,7.67123288,11.7561644,13.6767123,-12.6794521,14.7589041,58,62,51,57,75,25.6341,1484558
2,0.5,4.00273973,10.3369863,12.7589041,-12.5123288,14.1726027,60,68,59,61,56,25.6423,1483171
2,0.5,7.67123288,24.3479452,31.769863,31.8547945,45,323,336,329,309,347,21.208,1510484
2,0.5,15.0958904,29.1068493,37.860274,37.9424658,45,285,283,307,327,298,21.0524,1516275
2,0.5,9.6739726,29.9369863,39.2739726,39.4410959,45,300,327,328,290,342,21.1533,1515772
2,0.5,2.91780822,7.75342466,9.75616438,-12.9232877,10.8410959,54,70,43,60,62,26.0749,1472168
2,0.5,6.16712329,9.42191781,11.4219178,-12.8465753,11.9232877,59,65,63,55,57,25.9437,1480090
2,0.5,4.92054795,8.92328767,11.0931507,-12.9232877,11.9232877,49,52,65,58,68,25.9889,1483360
1,0,18.7616438,27.1808219,33.8575342,38.6931507,45,275,277,304,324,294,20.5896,1512407
1,0,10.5041096,17.9287671,22.6821918,31.9369863,45,264,271,294,293,273,20.9576,1510224
1,0,8.92328767,31.6027397,37.0273973,45,45,305,278,284,331,289,20.6411,1513431
1,0,6.00547945,13.7589041,20.7643836,29.2684932,45,271,272,287,337,286,20.9839,1496347
1,0,11.0082192,23.7643836,28.9369863,36.109589,45,277,295,277,304,303,20.7223,1504508
1,0,4.83835616,18.8465753,25.6849315,34.690411,45,273,266,267,303,287,20.7897,1504610
1,0,12.4246575,22.9315068,27.6,33.0246575,45,290,270,296,280,316,20.8971,1502677
1,0,9.6739726,30.5178082,38.1123288,45,45,263,283,287,291,295,20.6171,1507040
1,0,31.4356164,45,45,45,45,283,241,274,267,288,20.4133,1501324
1,0,9.25479452,26.1808219,31.5178082,38.1890411,45,287,294,285,289,285,20.7189,1496691
1,0,8.3369863,26.2657534,33.109589,45,45,257,302,306,315,291,20.6875,1493019
1,0,15.2575342,29.1835616,35.690411,45,45,274,290,262,290,303,20.643,1501315
1,0,8.09041096,24.9342466,30.4356164,38.7753425,45,261,288,266,280,308,20.63,1495451
1,0,7.67123288,18.1753425,26.6,33.3534247,45,333,302,271,288,336,20.8535,1505951
1,0,9.75616438,19.1753425,24.2657534,32.8575342,45,316,266,271,306,296,20.798,1511101
1,0,8.16986301,18.5945205,23.5972603,29.6876712,45,280,279,274,272,361,21.052,1495424
1,0,15.2575342,25.2657534,33.2712329,45,45,286,289,296,283,278,20.6313,1511019
1,0,10.3369863,20.9315068,24.1013699,32.6054795,45,298,300,272,296,311,20.8228,1511299
1,0,16.260274,28.8547945,34.5205479,45,45,288,287,272,310,315,20.6404,1508824
1,0,5.83835616,21.5123288,27.0191781,33.4383562,45,252,298,299,293,296,20.8847,1511037
1,0.01,3.24931507,14.0109589,19.5945205,28.6027397,45,300,280,299,309,299,20.969,1500771
