FIRST_LINE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,NUMBER_OF_TREATMENTS
2,0,8.92328767,16.1753425,18.9287671,-12.9232877,22.430137,118,117,123,93,110,23.3911,1476267
2,0,10.5041096,16.3424658,20.0136986,-12.9232877,23.430137,123,108,130,133,129,23.3933,1500610
2,0,6.75342466,13.339726,15.8438356,-12.9232877,18.8465753,104,107,108,118,150,23.8047,1476815
2,0,5.83835616,18.8465753,22.3452055,-12.9232877,26.4328767,100,117,110,127,129,22.9171,1479715
2,0,14.1726027,21.0164384,25.1808219,-12.8465753,28.6027397,98,118,124,125,138,22.6817,1486284
2,0,12.1726027,18.6794521,21.430137,-12.9232877,23.5972603,112,116,123,129,131,23.3189,1493679
2,0,6.09041096,13.0958904,16.9287671,-12.9232877,24.1808219,107,118,123,120,118,23.1404,1478993
2,0,6.25205479,17.6794521,22.1013699,-12.9232877,25.7671233,103,108,100,113,135,23.0892,1478516
2,0,2.66849315,15.1726027,18.509589,-12.8465753,22.430137,92,115,102,106,114,23.5454,1476331
2,0,7.75342466,15.2575342,20.5972603,-12.9232877,24.0164384,120,117,109,125,118,23.1844,1470588
2,0,10.7561644,20.5972603,24.2657534,-12.7616438,27.3479452,111,110,116,127,128,22.8905,1479034
2,0,5.25205479,15.5068493,18.509589,-12.9232877,25.6,109,105,107,140,136,23.0025,1484411
2,0,7.00547945,16.0109589,20.7643836,-12.9232877,28.6027397,117,124,120,125,136,22.8194,1497704
2,0,9.84109589,20.1780822,23.8493151,-12.9232877,26.9342466,126,101,102,122,124,23.008,1472564
2,0,5.58630137,12.2575342,15.6767123,-12.9232877,20.430137,106,124,121,119,150,23.6503,1472070
2,0,12.1726027,20.1780822,23.3452055,-12.9232877,27.1808219,125,122,102,119,128,22.9002,1478657
2,0,17.509589,24.3479452,27.1808219,-12.9232877,29.1835616,113,106,114,127,132,22.8056,1490409
2,0,6.50136986,14.8438356,18.9287671,-12.9232877,22.9315068,128,109,115,117,148,23.4021,1468588
