FIRST_LINE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,NUMBER_OF_TREATMENTS
2,0,14.4246575,25.6,32.8575342,38.1890411,45,266,237,240,256,262,21.0087,1507357
2,0,8.3369863,26.0191781,33.4383562,38.3561644,45,239,241,234,268,283,20.8552,1512829
2,0,11.5041096,29.6876712,36.0246575,45,45,233,252,233,236,273,20.8969,1509566
2,0,4.41917808,30.6876712,36.6931507,45,45,268,240,260,267,261,20.8583,1519640
2,0,29.4356164,45,45,45,45,250,222,272,222,275,20.7627,1516431
2,0,26.7671233,37.2739726,45,45,45,234,269,241,271,251,20.8695,1516424
2,0,11.3369863,16.260274,25.9342466,32.4383562,45,239,267,216,232,270,21.1113,1496481
2,0,15.0958904,27.6,32.1863014,32.6054795,45,254,244,244,272,283,21.1894,1508951
2,0,13.2575342,25.2657534,31.0219178,34.690411,45,236,250,247,245,279,21.069,1512056
2,0,31.1068493,45,45,45,45,273,279,254,271,276,20.8287,1513791
2,0,14.8438356,25.0191781,31.6027397,32.6054795,45,234,224,248,258,272,21.0037,1503324
2,0,4.16712329,16.3424658,24.0164384,29.3506849,45,227,241,250,261,257,21.3703,1506428
2,0,13.6767123,23.5972603,29.1068493,30.2684932,39.3561644,215,234,238,266,276,21.3641,1514266
2,0,8.5890411,16.5945205,22.3452055,23.0164384,31.8547945,264,232,279,271,274,22.0103,1500054
2,0,20.7643836,28.9369863,35.3534247,45,45,230,253,234,247,277,20.9086,1512243
2,0,16.6794521,28.6027397,33.7726027,36.2739726,45,256,243,248,252,252,20.9614,1506317
2,0,14.7589041,24.7671233,29.5178082,32.939726,45,240,237,229,239,274,21.1669,1515788
2,0,8.6739726,20.5123288,26.4328767,28.8547945,45,221,236,261,265,249,21.3892,1495051
2,0,22.6821918,35.3534247,45,45,45,250,242,251,268,270,20.9931,1527483
2,0,15.7589041,31.0219178,35.7726027,37.1123288,45,243,238,240,244,265,20.9374,1515361
2,0.01,10.0931507,24.6,28.5178082,29.769863,39.1890411,244,236,248,243,240,21.3311,1513433
2,0.01,9.92328767,30.9369863,35.3534247,38.6082192,45,252,220,295,264,263,20.8579,1521913
2,0.01,11.169863,28.769863,34.1863014,36.1890411,45,247,286,233,241,255,21.0223,1512630
2,0.01,9.6739726,22.7643836,27.6849315,29.0219178,38.6082192,229,266,258,303,260,21.4603,1504756
2,0.01,13.8438356,28.4356164,34.8575342,38.6931507,45,243,236,253,276,255,20.8207,1514059
2,0.01,3.75068493,20.5123288,25.8520548,33.109589,45,253,238,263,249,286,21.1163,1516497
2,0.01,3.75068493,14.0958904,20.9315068,27.6849315,39.860274,257,267,265,279,294,21.3984,1518603
2,0.01,6.33424658,12.1726027,20.8493151,22.5123288,30.769863,249,243,241,285,231,22.102,1502372
2,0.01,7.00547945,20.8493151,26.9342466,33.7726027,45,246,232,222,276,267,21.0478,1501893
2,0.01,23.7643836,35.109589,38.6082192,38.3561644,45,249,249,268,267,255,20.8299,1507668
2,0.01,15.4246575,27.4328767,32.3534247,35.5205479,45,254,229,275,254,289,21.0073,1519206
2,0.01,21.0164384,37.9424658,45,45,45,248,239,248,253,273,20.7768,1511988
2,0.01,14.8438356,33.5205479,39.5232877,45,45,244,251,232,259,271,20.832,1511275
2,0.01,6.16712329,16.0109589,24.3479452,25.6849315,36.109589,242,237,273,237,256,21.5505,1497768
2,0.01,4.50136986,14.7589041,20.0136986,25.2657534,45,242,270,256,242,248,21.3278,1507401
2,0.01,16.4273973,27.9342466,33.1863014,35.2712329,45,239,249,261,235,242,20.987,1511532
2,0.01,8.92328767,22.1013699,27.3479452,28.5178082,45,228,256,266,258,285,21.4476,1507298
2,0.01,12.339726,23.3452055,28.769863,34.0246575,45,257,259,286,251,257,21.0284,1507639
2,0.01,18.6794521,28.9369863,34.3534247,39.4410959,45,250,226,278,252,280,20.8527,1493870
2,0.01,30.1835616,45,45,45,45,279,248,255,288,291,20.8863,1533052
2,0.1,12.8438356,22.0164384,28.4356164,30.2684932,45,236,244,228,227,225,21.279,1502861
2,0.1,3.24931507,16.6794521,21.1780822,22.0164384,34.0246575,251,235,234,284,237,21.8736,1492393
2,0.1,7.41917808,24.1013699,28.9369863,30.9369863,38.7753425,220,214,221,224,269,21.2919,1515824
2,0.1,4.33424658,18.8465753,23.3452055,26.8520548,45,214,211,253,260,286,21.4764,1513348
2,0.1,11.5890411,20.3452055,25.6849315,28.1835616,39.5232877,244,247,225,232,245,21.5268,1519361
2,0.1,16.9287671,28.2684932,34.6054795,36.6082192,45,238,240,257,289,247,20.9642,1513228
2,0.1,5.00547945,14.8438356,20.1780822,23.2630137,37.6931507,235,238,228,239,264,21.6056,1499087
2,0.1,13.2575342,19.509589,23.5123288,24.1808219,35.8575342,224,228,248,267,275,21.6338,1499045
2,0.1,5.83835616,19.1753425,23.5972603,25.5150685,37.860274,230,245,223,219,241,21.5538,1498647
2,0.1,7.58630137,15.6767123,21.7643836,24.2657534,35.0246575,237,253,241,293,237,21.7559,1504073
2,0.1,9.09315068,23.1013699,27.6,28.6876712,45,220,254,257,276,243,21.3995,1511312
2,0.1,19.5945205,45,45,45,45,214,234,258,232,232,20.7581,1512613
2,0.1,13.6767123,24.8520548,29.2684932,31.1068493,45,220,249,253,265,274,21.2538,1513341
2,0.1,11.9232877,23.9315068,28.6876712,29.9369863,39.1890411,236,250,215,245,235,21.4697,1513034
2,0.1,7.92054795,26.6,32.3534247,34.939726,45,254,216,234,250,242,20.9975,1527594
2,0.1,3.91780822,28.1835616,36.860274,39.6082192,45,243,254,226,238,247,20.8051,1520238
2,0.1,7.16712329,16.5945205,21.6821918,22.9315068,35.939726,223,208,255,253,267,21.7681,1499633
2,0.1,4.08767123,20.3452055,26.2657534,28.0191781,45,236,263,261,282,247,21.4072,1517554
2,0.1,16.7616438,38.2739726,45,45,45,246,249,226,258,248,20.9153,1525728
2,0.1,8.92328767,25.4328767,32.690411,36.109589,45,224,250,236,267,244,20.9482,1525825
2,0.25,9.16986301,22.430137,27.7671233,30.0219178,39.2739726,210,230,233,233,241,21.4076,1500186
2,0.25,19.7616438,28.2684932,32.2712329,33.3534247,45,201,197,231,218,230,21.0582,1503689
2,0.25,5.92054795,21.2630137,25.1041096,26.1808219,37.5232877,230,237,239,264,232,21.5743,1508738
2,0.25,22.1780822,36.7753425,45,45,45,201,246,246,221,256,20.8204,1512796
