"FIRST_LINE","STARTING_PARTNER_DRUG_FREQ","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_TREATMENTS"
2,0.01,4.41095890410959,13.6164383561644,19.5342465753425,0.219178082191782,24.3013698630137,44,38,28,39,39,1.739875,8.980575
2,0.01,6.13698630136986,17.1506849315069,22,0.0547945205479436,28.4931506849315,36,26,41,32,47,1.516925,8.933125
2,0.01,3.0958904109589,11.8904109589041,16.8219178082192,0.0547945205479436,24.2191780821918,38,39,39,37,42,1.78585,8.897075
2,0.01,6.54794520547945,16.2465753424658,22.5753424657534,0.0547945205479436,31.8630136986301,29,35,46,37,49,1.47905,8.86395
2,0.01,5.97260273972603,13.6986301369863,19.4520547945205,0.136986301369863,27.5068493150685,41,48,52,54,57,1.64165,8.97225
2,0.01,5.15068493150685,13.4520547945205,19.1232876712329,0.136986301369863,25.6986301369863,27,41,39,39,34,1.62545,8.758675
2,0.01,3.75342465753425,11.8904109589041,16.8219178082192,0.136986301369863,23.1506849315069,23,36,38,47,46,1.739775,8.900775
2,0.01,3.67123287671233,12.5479452054795,17.6438356164384,0.547945205479451,23.5616438356164,48,57,55,49,38,1.726375,8.865225
2,0.01,4.57534246575343,12.3835616438356,17.3150684931507,0.0547945205479436,23.7260273972603,50,40,42,41,39,1.741775,9.02905
2,0.01,4.65753424657534,13.3698630136986,17.8082191780822,0.136986301369863,25.041095890411,50,61,61,44,52,1.71925,9.076575
2,0.01,5.47945205479452,13.1232876712329,17.7260273972603,0.219178082191782,23.5616438356164,28,47,45,53,37,1.7229,9.002875
2,0.01,3.42465753424657,13.4520547945205,19.1232876712329,0.383561643835616,25.2876712328767,38,35,43,43,41,1.695775,8.960775
2,0.01,5.15068493150685,15.8356164383562,21.013698630137,0.136986301369863,28.3287671232877,36,41,53,54,55,1.58145,8.962875
2,0.01,5.56164383561644,16,21.7534246575342,0.0547945205479436,29.4794520547945,43,29,39,38,44,1.535225,8.972425
2,0.01,4.32876712328767,13.4520547945205,18.4657534246575,0.0547945205479436,25.2054794520548,33,39,46,45,35,1.70055,8.985125
2,0.01,4.41095890410959,13.041095890411,18.0547945205479,0.136986301369863,23.7260273972603,40,26,36,42,50,1.754175,9.075425
2,0.01,4.41095890410959,15.3424657534247,19.7808219178082,0.219178082191782,25.1232876712329,41,37,51,43,38,1.662675,8.7443
2,0.01,5.23287671232877,14.9315068493151,20.1917808219178,0.301369863013697,27.4246575342466,38,38,35,36,38,1.578575,8.900875
2,0.01,6.7945205479452,16.2465753424658,22.5753424657534,0.383561643835616,28.2465753424658,31,30,49,43,38,1.5379,8.97545
2,0.01,4.32876712328767,13.041095890411,19.2876712328767,0.0547945205479436,26.3561643835616,28,52,38,40,36,1.656,8.87995
2,0.1,5.72602739726027,14.1917808219178,18.958904109589,0.0547945205479436,24.5479452054795,28,25,42,38,35,1.75695,8.8032
2,0.1,4.49315068493151,11.7260273972603,17.8904109589041,0.136986301369863,25.2876712328767,33,29,36,49,47,1.798975,9.0403
2,0.1,3.58904109589041,12.3013698630137,17.8904109589041,0.0547945205479436,23.7260273972603,33,43,32,37,39,1.895375,8.904075
2,0.1,5.97260273972603,15.6712328767123,19.8630136986301,0.0547945205479436,24.6301369863014,37,41,38,48,26,2.048,8.933175
2,0.1,4.9041095890411,13.5342465753425,19.4520547945205,0.136986301369863,24.8767123287671,32,32,32,45,42,1.84745,8.9024
2,0.1,5.06849315068493,13.3698630136986,19.5342465753425,0.465753424657535,24.6301369863014,29,23,32,42,33,1.822925,8.894325
2,0.1,4.82191780821918,14.5205479452055,20.027397260274,0.0547945205479436,25.2054794520548,49,42,42,42,44,1.889975,8.988375
2,0.1,4.16438356164383,13.041095890411,18.3835616438356,0.0547945205479436,23.8904109589041,48,34,40,32,27,2.086625,8.9043
2,0.1,4.98630136986301,13.6164383561644,18.3835616438356,0.876712328767123,23.8082191780822,34,45,25,44,37,1.9312,8.940275
2,0.1,5.06849315068493,15.6712328767123,20.5205479452055,0.136986301369863,26.027397260274,30,35,32,36,41,1.84465,8.9597
2,0.1,8.76712328767123,22.986301369863,29.2328767123288,0.136986301369863,34.7397260273973,35,37,43,48,34,1.26735,8.883375
2,0.1,5.15068493150685,15.3424657534247,20.3561643835616,0.136986301369863,27.3424657534247,45,39,49,50,39,1.7618,8.8185
2,0.1,4.41095890410959,12.4657534246575,17.972602739726,0.219178082191782,22.3287671232877,33,28,52,46,55,1.977875,8.988825
2,0.1,4.9041095890411,17.3150684931507,22.7397260273973,0.136986301369863,27.3424657534247,39,45,33,43,46,1.6311,8.937375
2,0.1,4.57534246575343,13.3698630136986,18.3013698630137,0.136986301369863,24.4657534246575,31,35,33,44,47,1.810775,9.0145
2,0.1,6.13698630136986,14.8493150684931,20.9315068493151,0.136986301369863,25.4520547945205,36,52,40,40,39,1.66125,8.964825
2,0.1,4.98630136986301,14.027397260274,19.3698630136986,0.219178082191782,24.3835616438356,37,22,36,51,38,2.09035,9.06745
2,0.1,5.89041095890411,16.2465753424658,20.4383561643836,0.0547945205479436,23.1506849315069,33,42,39,33,39,1.99445,8.779525
2,0.1,5.47945205479452,13.041095890411,18.6301369863014,0.0547945205479436,24.4657534246575,46,36,45,48,41,1.815975,8.902925
2,0.1,6.13698630136986,14.6027397260274,19.8630136986301,0.136986301369863,26.3561643835616,31,44,48,33,39,1.732375,9.0624
2,0.25,3.83561643835617,12.3013698630137,16.7397260273973,0.136986301369863,16.8219178082192,40,46,35,59,46,3.065075,9.173275
2,0.25,6.05479452054794,17.0684931506849,22.2465753424658,0.219178082191782,22.986301369863,30,39,41,34,31,2.384425,8.95115
2,0.25,7.61643835616438,15.8356164383562,20.3561643835616,0.136986301369863,22,41,42,43,49,27,2.5048,9.12465
2,0.25,6.21917808219178,13.7808219178082,18.8767123287671,0.0547945205479436,20.7671232876712,27,49,43,48,34,2.7225,9.02055
2,0.25,4,11.972602739726,16.0821917808219,0.136986301369863,19.3698630136986,32,34,37,46,55,2.7588,8.984275
2,0.25,6.38356164383562,16.986301369863,21.1780821917808,0.136986301369863,22.0821917808219,35,31,32,47,23,2.59035,8.9404
2,0.25,7.6986301369863,19.8630136986301,25.6986301369863,0.0547945205479436,27.7534246575342,33,40,32,44,32,1.86885,8.8151
2,0.25,4.73972602739726,14.6027397260274,19.6164383561644,0.0547945205479436,21.5068493150685,37,42,44,53,38,2.539475,9.1077
2,0.25,4.24657534246575,13.1232876712329,17.1506849315069,0.0547945205479436,18.6301369863014,50,51,40,34,50,2.7467,8.97355
2,0.25,6.3013698630137,13.4520547945205,17.8082191780822,0.0547945205479436,18.6301369863014,35,36,24,36,42,2.905225,8.926875
