"FIRST_LINE","STARTING_PARTNER_DRUG_FREQ","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_TREATMENTS"
2,0.01,5.89041095890411,25.2876712328767,33.013698630137,31.6986301369863,NA,38,47,37,43,39,0.5755,8.9855
2,0.01,8.27397260273973,23.972602739726,33.5890410958904,31.5342465753425,NA,37,45,40,41,29,0.536375,8.82085
2,0.01,5.72602739726027,22,32.6027397260274,31.1232876712329,NA,35,48,40,32,37,0.5696,8.954675
2,0.01,5.47945205479452,22.986301369863,33.5890410958904,34.5753424657534,NA,44,40,48,35,35,0.5402,9.042675
2,0.01,5.47945205479452,17.6438356164384,26.4383561643836,24.5479452054795,NA,31,29,38,44,45,0.660775,8.9868
2,0.01,7.94520547945206,21.5890410958904,31.1232876712329,33.8356164383562,NA,37,33,39,40,29,0.54325,8.850275
2,0.01,6.46575342465754,24.4657534246575,33.8356164383562,33.3424657534247,NA,43,48,30,48,42,0.5314,8.983
2,0.01,6.21917808219178,20.9315068493151,31.6164383561644,29.3972602739726,NA,37,46,32,35,43,0.58105,8.829725
2,0.01,6.54794520547945,22,32.1095890410959,33.1780821917808,NA,33,28,40,43,46,0.562025,8.973275
2,0.01,5.89041095890411,18.6301369863014,27.013698630137,26.027397260274,NA,33,37,28,47,35,0.696325,9.076225
2,0.01,4.08219178082192,22.2465753424658,29.3972602739726,29.5616438356164,NA,43,55,40,42,39,0.62595,9.051875
2,0.01,5.47945205479452,21.1780821917808,30.1369863013699,33.0958904109589,NA,33,34,43,52,37,0.58755,9.029025
2,0.01,7.36986301369863,21.3424657534247,28.7397260273973,29.0684931506849,NA,36,34,45,45,37,0.641075,8.879825
2,0.01,7.53424657534246,22.6575342465753,33.5890410958904,30.8767123287671,NA,31,40,48,43,35,0.60245,9.091725
2,0.01,7.12328767123288,20.5205479452055,28.5753424657534,30.0547945205479,NA,33,42,46,38,35,0.58935,8.9461
2,0.01,5.15068493150685,23.3150684931507,31.2054794520548,27.9178082191781,NA,32,38,37,47,40,0.62575,9.13005
2,0.01,7.53424657534246,18.6301369863014,27.5068493150685,29.5616438356164,NA,28,38,34,43,47,0.6373,9.05705
2,0.01,7.61643835616438,22.3287671232877,31.3698630136986,31.6164383561644,NA,43,30,46,41,36,0.57985,9.046475
2,0.01,5.47945205479452,19.1232876712329,26.027397260274,25.4520547945205,NA,29,47,46,40,40,0.644525,8.944325
2,0.01,4.65753424657534,17.7260273972603,27.3424657534247,23.5616438356164,NA,37,36,48,24,37,0.660175,9.126925
2,0.1,5.3972602739726,24.3835616438356,32.4383561643836,29.0684931506849,NA,42,41,41,42,47,0.709125,8.930175
2,0.1,7.94520547945206,23.1506849315069,31.9452054794521,26.3561643835616,NA,33,48,36,40,38,0.709975,9.133725
2,0.1,5.3972602739726,19.6986301369863,26.3561643835616,22.6575342465753,NA,29,40,33,40,48,0.78455,8.85385
2,0.1,5.3972602739726,18.6301369863014,26.1095890410959,21.0958904109589,NA,32,24,53,48,36,0.849825,8.985875
2,0.1,3.75342465753425,21.6712328767123,29.5616438356164,23.5616438356164,NA,31,44,30,56,47,0.80155,8.9282
2,0.1,10.0821917808219,30.0547945205479,38.5205479452055,26.6849315068493,NA,25,50,38,32,44,0.662075,9.120025
2,0.1,8.68493150684931,21.2602739726027,29.2328767123288,18.3835616438356,NA,43,37,35,42,38,0.778375,8.873675
2,0.1,6.54794520547945,20.2739726027397,27.3424657534247,22.1643835616438,NA,33,36,36,45,42,0.843375,8.89995
2,0.1,7.45205479452055,18.7123287671233,25.1232876712329,20.5205479452055,38.8493150684931,31,45,32,46,49,0.9439,9.058025
2,0.1,6.21917808219178,22.4109589041096,29.7260273972603,22.4109589041096,NA,38,42,42,55,45,0.7497,8.99305
2,0.1,6.95890410958904,25.8630136986301,31.9452054794521,27.013698630137,NA,41,37,43,35,39,0.72845,8.882475
2,0.1,4.9041095890411,19.3698630136986,29.5616438356164,22,NA,40,44,37,38,37,0.80535,9.029675
2,0.1,6.05479452054794,17.8082191780822,27.5068493150685,22.3287671232877,NA,33,38,42,33,43,0.81215,8.96685
2,0.1,4.82191780821918,15.3424657534247,23.972602739726,20.2739726027397,NA,31,41,49,34,41,0.897975,8.950425
2,0.1,9.83561643835617,25.5342465753425,35.1506849315069,25.041095890411,NA,35,27,22,31,45,0.67285,8.9535
2,0.1,7.36986301369863,20.5205479452055,28.986301369863,23.3972602739726,NA,36,33,35,50,44,0.75855,8.917075
2,0.1,6.54794520547945,18.0547945205479,27.7534246575342,23.7260273972603,NA,48,47,48,47,46,0.849575,9.00795
2,0.1,9.67123287671233,20.1917808219178,28.5753424657534,22.4109589041096,NA,44,59,54,60,65,0.79565,8.9976
2,0.1,7.28767123287671,20.7671232876712,30.1369863013699,19.6164383561644,NA,23,36,35,44,38,0.787475,8.95875
2,0.1,4.98630136986301,17.972602739726,26.2739726027397,21.7534246575342,NA,31,37,52,49,40,0.858575,9.03825
2,0.25,7.94520547945206,21.0958904109589,29.4794520547945,18.7123287671233,NA,28,51,37,40,38,0.924225,8.996275
2,0.25,7.28767123287671,21.3424657534247,27.8356164383562,16.4931506849315,NA,31,44,42,34,41,1.00365,9.0806
2,0.25,4.49315068493151,17.8082191780822,27.4246575342466,17.1506849315069,NA,37,40,47,55,46,0.9576,8.864125
2,0.25,10.1643835616438,25.2054794520548,32.027397260274,18.958904109589,NA,37,47,36,50,40,0.8921,9.0137
2,0.25,6.87671232876712,20.8493150684931,28.6575342465753,19.6986301369863,NA,33,37,34,40,42,0.88365,8.88335
2,0.25,3.91780821917808,15.5068493150685,22.986301369863,14.5205479452055,39.1780821917808,51,33,47,27,29,1.072,8.9373
2,0.25,4.32876712328767,24.1369863013699,31.041095890411,18.1369863013699,NA,35,36,33,40,35,0.925375,9.133975
2,0.25,4.65753424657534,19.6986301369863,28.0821917808219,13.8630136986301,NA,35,53,30,42,34,0.992125,8.882175
2,0.25,8.10958904109589,20.4383561643836,29.1506849315069,17.4794520547945,NA,39,47,44,49,34,0.9019,9.00555
2,0.25,7.36986301369863,20.7671232876712,29.3972602739726,16.4109589041096,NA,43,39,28,32,36,0.98825,9.061575
2,0.25,10.9041095890411,22.2465753424658,30.1369863013699,17.5616438356164,NA,31,41,33,41,36,0.94115,8.8804
2,0.25,5.89041095890411,20.1095890410959,27.1780821917808,19.2876712328767,NA,36,43,34,52,38,0.970925,9.077375
2,0.25,5.15068493150685,24.3013698630137,30.7945205479452,19.6986301369863,NA,35,32,40,50,40,0.892475,9.006675
2,0.25,8.6027397260274,27.5068493150685,33.9178082191781,21.5890410958904,NA,38,47,36,40,41,0.8232,8.914575
2,0.25,6.87671232876712,16.8219178082192,26.5205479452055,16,39.013698630137,39,45,42,43,38,1.0286,8.95015
2,0.25,5.80821917808219,20.2739726027397,27.9178082191781,11.8082191780822,39.4246575342466,38,38,37,31,45,0.9954,8.8757
2,0.25,6.63013698630137,19.3698630136986,27.9178082191781,14.9315068493151,NA,31,39,46,54,35,0.98105,8.951725
2,0.25,6.3013698630137,16.986301369863,23.972602739726,14.8493150684931,35.5616438356164,26,37,43,35,38,1.1437,9.014775
2,0.25,6.38356164383562,18.7945205479452,26.8493150684931,14.7671232876712,NA,43,45,47,41,32,1.01715,8.90575
2,0.25,5.89041095890411,23.4794520547945,29.972602739726,20.6027397260274,NA,34,40,36,36,45,0.849225,8.76075
2,0.5,5.56164383561644,17.2328767123288,23.4794520547945,2.43835616438356,32.2739726027397,45,30,28,33,47,1.32315,8.976525
2,0.5,6.46575342465754,16.1643835616438,22.3287671232877,8.6027397260274,30.3835616438356,36,41,33,50,44,1.3936,9.085125
2,0.5,7.61643835616438,18.4657534246575,25.1232876712329,6.54794520547945,34.9041095890411,35,34,40,43,47,1.261625,8.96875
2,0.5,5.80821917808219,17.4794520547945,23.2328767123288,5.31506849315069,31.4520547945205,43,55,49,51,50,1.344275,9.123875
2,0.5,4.98630136986301,17.3150684931507,22.6575342465753,0.136986301369863,27.9178082191781,39,40,41,39,38,1.4216,9.0635
2,0.5,6.87671232876712,19.1232876712329,26.6849315068493,0.136986301369863,35.6438356164384,29,31,42,48,43,1.19705,8.9357
2,0.5,7.36986301369863,16.986301369863,24.5479452054795,5.31506849315069,34.4931506849315,40,42,41,48,48,1.2968,9.011525
2,0.5,4.9041095890411,14.6027397260274,21.4246575342466,11.0684931506849,32.1095890410959,40,40,45,41,35,1.393125,9.1015
