PFPR,TREATMENT_COVERAGE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,TIME_PARTNER_DRUG_RES_FREQ_TO_1p,TIME_PARTNER_DRUG_RES_FREQ_TO_5p,TIME_PARTNER_DRUG_RES_FREQ_TO_10p,TIME_PARTNER_DRUG_RES_FREQ_TO_20p
20,0.4,0.01,14.9260274,34.109589,39.6082192,40.0273973,40.0273973,624,535,559,614,630,38.5899,1.08767123,11.3369863,22.1780822,38.6931507
20,0.4,0.01,15.2575342,29.5178082,35.0246575,37.6082192,40.0273973,558,573,579,662,639,38.6049,1.08767123,5.75342466,11.6739726,21.6821918
20,0.4,0.01,13.1726027,23.430137,28.9369863,32.4383562,40.0273973,599,599,593,637,621,38.8059,1.91780822,9.25479452,15.339726,29.1068493
20,0.4,0.01,14.1726027,26.1041096,32.1863014,34.3534247,40.0273973,597,591,611,640,602,38.7411,2.66849315,13.7589041,17.9287671,28.6027397
20,0.4,0.01,15.2575342,30.8547945,36.2739726,37.5232877,40.0273973,582,607,614,631,696,38.8608,0.498630137,7.00547945,10.4219178,21.1013699
20,0.4,0.01,21.9315068,35.2712329,39.9424658,40.0273973,40.0273973,585,639,615,620,638,38.5041,1.24931507,7.41917808,12.0082192,18.8465753
20,0.4,0.01,8.09041096,25.0191781,30.2684932,33.0246575,40.0273973,588,578,604,611,664,38.832,0.583561644,5.75342466,15.5068493,33.939726
20,0.4,0.01,16.1753425,31.2684932,36.0246575,36.7753425,40.0273973,615,585,614,629,630,38.5415,0.917808219,4.50136986,10.9232877,21.8493151
20,0.4,0.01,13.339726,23.8493151,28.6876712,31.1835616,40.0273973,583,588,615,609,645,39.0999,1.24931507,4.92054795,11.8410959,23.6821918
20,0.4,0.01,9.5890411,32.939726,38.4410959,40.0273973,40.0273973,560,579,609,643,648,38.3054,1.49863014,7.41917808,13.5068493,28.8547945
20,0.4,0.01,10.169863,26.4328767,31.3506849,33.3534247,40.0273973,631,627,580,602,637,38.711,1.00273973,9.50410959,22.0164384,35.1863014
20,0.4,0.01,13.2575342,34.0246575,40.0273973,40.0273973,40.0273973,575,616,595,606,637,38.462,1.16438356,8.42191781,14.0109589,27.2657534
20,0.4,0.01,15.0958904,28.2684932,33.939726,34.7726027,40.0273973,589,579,582,632,615,38.75,0.750684932,7.50136986,13.2575342,27.3479452
20,0.4,0.01,19.260274,32.4383562,38.3561644,39.4410959,40.0273973,587,549,588,570,561,38.5253,0.416438356,6.00547945,12.6767123,19.9287671
20,0.4,0.01,22.0164384,36.2739726,40.0273973,40.0273973,40.0273973,598,553,612,605,659,38.5375,0.750684932,6.00547945,9.84109589,20.8493151
20,0.4,0.01,15.8438356,31.0219178,36.860274,37.2739726,40.0273973,610,582,616,657,605,38.7363,1.58356164,6.41917808,15.0109589,23.7643836
20,0.4,0.01,11.6739726,22.1780822,29.1835616,35.1863014,40.0273973,603,588,589,599,590,38.6094,0.668493151,10.0082192,18.8465753,26.0191781
20,0.4,0.01,15.8438356,31.769863,37.9424658,38.4410959,40.0273973,599,598,595,644,656,38.5514,0.498630137,9.00821918,15.6767123,21.8493151
20,0.4,0.01,9.42191781,33.690411,39.5232877,40.0273973,40.0273973,610,606,640,611,603,38.4582,0.835616438,6.92054795,12.6767123,21.6821918
20,0.4,0.01,20.2630137,35.0246575,40.0273973,40.0273973,40.0273973,589,619,631,571,633,38.5767,1.24931507,8.92328767,15.5917808,27.2657534
20,0.4,0.01,16.9287671,28.4356164,34.6054795,36.4410959,40.0273973,584,602,622,591,633,38.7356,0.835616438,8.3369863,14.4246575,29.6876712
20,0.4,0.01,7.83835616,21.5123288,28.6876712,31.5178082,40.0273973,593,609,608,617,600,38.92,0.416438356,8.5890411,12.0931507,25.6
20,0.4,0.01,16.0958904,31.6027397,38.2739726,39.9424658,40.0273973,627,633,533,629,658,38.4048,1.16438356,10.7561644,14.9260274,33.4383562
20,0.4,0.01,15.7589041,25.8520548,31.9369863,34.109589,40.0273973,598,565,584,610,640,38.7979,0.498630137,5.41917808,10.0931507,26.9342466
20,0.4,0.01,17.5945205,31.3506849,36.9424658,36.6931507,40.0273973,584,548,559,598,649,38.5172,0.331506849,7.33424658,15.8438356,25.6
20,0.4,0.01,22.6821918,33.939726,38.9424658,39.6082192,40.0273973,562,566,596,615,637,38.575,0.750684932,10.0931507,17.4273973,28.6876712
20,0.4,0.01,7.58630137,30.2684932,36.0246575,39.1890411,40.0273973,553,577,599,621,614,38.637,1.24931507,6.09041096,11.2547945,27.9342466
20,0.4,0.01,15.5068493,40.0273973,40.0273973,40.0273973,40.0273973,579,558,608,620,627,38.3975,0.917808219,7.92054795,11.4219178,23.1013699
20,0.4,0.01,9.75616438,21.2630137,26.7671233,32.0219178,40.0273973,589,578,610,651,660,38.8523,0.668493151,6.92054795,11.8410959,28.5178082
20,0.4,0.01,22.6821918,33.4383562,38.0273973,37.6931507,40.0273973,618,581,609,607,604,38.6631,0.668493151,9.75616438,15.4246575,22.5972603
20,0.4,0.01,10.0082192,22.1013699,27.5150685,31.0219178,40.0273973,626,556,618,624,692,38.9111,0.750684932,7.75342466,15.339726,26.7671233
20,0.4,0.01,11.0931507,27.2657534,32.939726,34.3534247,40.0273973,544,632,646,699,618,38.9244,0.583561644,4.92054795,12.7589041,27.9342466
20,0.4,0.01,13.339726,32.690411,38.4410959,40.0273973,40.0273973,573,585,607,618,631,38.382,0.750684932,7.50136986,16.0109589,25.4328767
20,0.4,0.01,10.0931507,26.6849315,33.6054795,35.939726,40.0273973,606,639,634,627,602,38.5844,1.24931507,4.41917808,8.00547945,26.3479452
20,0.4,0.01,11.9232877,25.1041096,30.769863,32.8575342,40.0273973,563,573,620,603,620,38.7442,0.583561644,7.09041096,12.5917808,23.6821918
20,0.4,0.01,25.2657534,38.1890411,40.0273973,40.0273973,40.0273973,537,582,593,648,630,38.3721,0.498630137,9.92328767,15.2575342,28.3506849
20,0.4,0.01,15.1726027,32.0219178,36.1890411,36.4410959,40.0273973,596,591,598,601,584,38.7266,0.583561644,8.84109589,15.5917808,24.9342466
20,0.4,0.01,32.6054795,40.0273973,40.0273973,40.0273973,40.0273973,530,555,598,640,632,38.3812,0.835616438,10.8410959,20.430137,31.3506849
20,0.4,0.01,9.5890411,25.1041096,31.4356164,32.4383562,40.0273973,594,630,609,656,652,38.9292,2.33150685,7.75342466,16.3424658,30.3506849
20,0.4,0.01,14.1726027,27.3479452,33.0246575,36.109589,40.0273973,560,598,630,661,639,38.6248,0.668493151,8.6739726,15.2575342,26.6849315
20,0.4,0.01,9.25479452,20.0136986,25.6849315,29.6876712,40.0273973,552,578,632,619,557,39.1006,0.583561644,5.41917808,12.0931507,27.7671233
20,0.4,0.01,18.509589,35.6054795,40.0273973,40.0273973,40.0273973,569,606,588,672,626,38.5145,1.58356164,9.42191781,14.0109589,33.5205479
20,0.4,0.01,19.4273973,33.3534247,38.860274,39.5232877,40.0273973,598,545,635,621,606,38.6786,0.583561644,9.25479452,15.1726027,26.2657534
20,0.4,0.01,22.9315068,34.3534247,39.7753425,40.0273973,40.0273973,559,639,629,605,630,38.2865,0.835616438,7.16712329,11.6739726,20.430137
20,0.4,0.01,27.4328767,40.0273973,40.0273973,40.0273973,40.0273973,582,624,575,598,647,38.4293,1.58356164,9.16986301,22.430137,36.7753425
20,0.4,0.01,23.5972603,35.939726,40.0273973,40.0273973,40.0273973,565,575,541,601,649,38.4927,0.668493151,7.58630137,16.0109589,36.860274
20,0.4,0.01,12.9260274,28.1041096,33.2712329,35.1863014,40.0273973,535,602,610,635,600,38.6937,0.583561644,10.5041096,15.339726,33.939726
20,0.4,0.01,17.0986301,28.8547945,35.8575342,39.2739726,40.0273973,592,534,626,622,684,38.407,0.917808219,8.3369863,17.0986301,27.3479452
20,0.4,0.01,12.4246575,24.6849315,31.1068493,34.7726027,40.0273973,551,551,571,621,642,38.606,0.668493151,12.7589041,18.0136986,26.1041096
20,0.4,0.01,32.6054795,40.0273973,40.0273973,40.0273973,40.0273973,566,614,568,557,603,38.2848,0.917808219,8.25479452,13.7589041,28.2684932
20,0.4,0.01,14.4246575,30.9369863,37.1890411,40.0273973,40.0273973,597,562,624,605,613,38.3559,2.16438356,12.8438356,17.0136986,28.1041096
20,0.4,0.01,7.83835616,22.8493151,29.1835616,31.1835616,40.0273973,589,603,606,637,618,38.9902,1.08767123,7.92054795,16.0109589,28.8547945
20,0.4,0.01,22.0164384,33.109589,38.1123288,39.6082192,40.0273973,615,633,621,600,690,38.6226,1.16438356,13.0109589,20.7643836,34.7726027
20,0.4,0.01,11.8410959,26.4328767,31.9369863,35.8575342,40.0273973,626,580,602,600,630,38.6744,1.08767123,7.92054795,15.0958904,23.6821918
20,0.4,0.01,32.7726027,40.0273973,40.0273973,40.0273973,40.0273973,565,576,622,617,640,38.2423,0.498630137,9.25479452,13.5068493,31.6876712
20,0.4,0.01,11.6739726,22.8493151,26.9342466,28.8547945,40.0273973,578,580,606,622,635,39.1007,0.750684932,9.25479452,15.7589041,28.1835616
20,0.4,0.01,11.5041096,29.3506849,34.939726,36.7753425,40.0273973,540,610,636,630,685,38.5939,0.583561644,4.50136986,10.0931507,24.2657534
20,0.4,0.01,20.6821918,36.109589,40.0273973,40.0273973,40.0273973,596,592,606,606,611,38.4813,0.416438356,6.75342466,13.339726,19.4273973
20,0.4,0.01,21.5123288,39.7753425,40.0273973,40.0273973,40.0273973,631,593,605,643,611,38.424,0.498630137,11.7561644,16.0958904,27.9342466
20,0.4,0.01,14.8438356,30.769863,36.109589,36.860274,40.0273973,563,608,583,611,610,38.6355,0.917808219,5.33424658,11.0082192,23.7643836
20,0.4,0.01,17.6794521,26.1808219,32.8575342,34.0246575,40.0273973,577,613,595,589,652,38.884,1.08767123,7.50136986,12.4246575,25.1041096
20,0.4,0.01,15.7589041,27.0191781,31.6027397,34.2712329,40.0273973,598,590,658,644,614,38.5727,1.75068493,8.84109589,15.5917808,31.769863
20,0.4,0.01,21.1013699,30.1068493,36.0246575,37.9424658,40.0273973,565,619,604,606,660,38.3782,2.41643836,8.09041096,15.6767123,22.430137
20,0.4,0.01,19.7616438,32.5205479,38.860274,39.1123288,40.0273973,579,583,620,578,612,38.5105,1.24931507,6.25205479,15.9260274,27.5150685
20,0.4,0.01,15.2575342,36.4410959,40.0273973,40.0273973,40.0273973,536,580,631,644,625,38.2305,1.00273973,7.33424658,11.8410959,19.5945205
20,0.4,0.01,18.5945205,27.9342466,33.2712329,34.6054795,40.0273973,587,575,607,633,619,38.8751,0.249315068,6.75342466,17.3424658,29.8547945
20,0.4,0.01,12.1726027,24.9342466,31.1835616,35.1863014,40.0273973,582,640,565,577,625,38.7179,0.498630137,8.00547945,14.0109589,27.1808219
20,0.4,0.01,16.4273973,29.5178082,34.0246575,35.8575342,40.0273973,570,606,586,637,640,38.573,0.750684932,10.3369863,17.509589,29.5178082
20,0.4,0.01,18.0136986,28.5178082,33.6054795,35.4383562,40.0273973,576,625,605,609,628,38.6336,2.08767123,10.8410959,16.5945205,27.5150685
20,0.4,0.01,11.6739726,27.4328767,32.5205479,34.1863014,40.0273973,542,569,604,560,662,38.6636,1.75068493,11.0931507,17.8465753,25.6
20,0.4,0.01,6.33424658,28.2684932,34.0246575,36.7753425,40.0273973,614,612,606,610,657,38.6467,1.16438356,9.25479452,17.3424658,30.5178082
20,0.4,0.01,14.5917808,34.0246575,40.0273973,40.0273973,40.0273973,570,567,568,603,624,38.545,1.41643836,8.25479452,14.5917808,32.8575342
20,0.4,0.01,9.6739726,22.3452055,29.4356164,30.3506849,40.0273973,614,592,594,638,609,38.9286,0.917808219,5.67123288,17.9287671,27.1808219
20,0.4,0.01,33.2712329,40.0273973,40.0273973,40.0273973,40.0273973,584,566,608,618,607,38.3913,2.41643836,14.8438356,24.1013699,40.0273973
20,0.4,0.01,16.509589,29.4356164,34.3534247,36.6082192,40.0273973,553,641,607,684,643,38.6986,1.75068493,8.6739726,14.339726,28.1041096
20,0.4,0.01,23.5972603,33.2712329,38.1123288,37.860274,40.0273973,565,597,558,604,583,38.6628,0.498630137,5.83835616,9.84109589,26.2657534
20,0.4,0.01,14.4246575,29.2684932,34.7726027,36.5232877,40.0273973,579,635,641,588,593,38.6588,0.498630137,12.2575342,17.9287671,31.6027397
20,0.4,0.01,17.3424658,31.6876712,38.6082192,39.6082192,40.0273973,585,606,647,571,639,38.5447,1.16438356,5.25205479,15.339726,29.2684932
20,0.4,0.01,15.5917808,29.8547945,35.4383562,37.3561644,40.0273973,573,573,597,663,613,38.6451,3.00273973,7.75342466,11.7561644,36.6082192
20,0.4,0.01,32.690411,40.0273973,40.0273973,40.0273973,40.0273973,609,576,604,587,665,38.3987,1.33150685,12.339726,21.5972603,39.6082192
20,0.4,0.01,9.09315068,26.6849315,31.4356164,32.6054795,40.0273973,616,589,630,653,613,38.7135,1.00273973,7.25205479,11.169863,17.0986301
20,0.4,0.01,29.1835616,40.0273973,40.0273973,40.0273973,40.0273973,532,596,639,633,628,38.5128,0.498630137,10.3369863,18.8465753,28.6876712
20,0.4,0.01,25.3479452,40.0273973,40.0273973,40.0273973,40.0273973,566,614,624,628,641,38.4574,1.24931507,7.33424658,11.9232877,19.7616438
20,0.4,0.01,10.0931507,27.1041096,32.6054795,38.2739726,40.0273973,616,591,588,589,613,38.5409,0.498630137,6.83835616,13.339726,23.9315068
20,0.4,0.01,12.5917808,32.4383562,38.7753425,39.3561644,40.0273973,554,548,603,604,663,38.4651,0.917808219,8.42191781,13.6767123,20.2630137
20,0.4,0.01,8.84109589,23.0164384,29.3506849,33.3534247,40.0273973,614,637,632,624,668,38.8584,0.917808219,7.58630137,14.2575342,28.3506849
20,0.4,0.01,15.9260274,28.8547945,34.5205479,35.3534247,40.0273973,565,606,600,596,611,38.6677,1.00273973,5.83835616,10.5041096,22.6821918
20,0.4,0.01,10.6739726,27.4328767,32.690411,34.109589,40.0273973,593,597,584,653,642,38.8203,0.668493151,8.50410959,16.0109589,30.3506849
20,0.4,0.01,7.92054795,21.5972603,27.6,32.690411,40.0273973,603,572,633,615,661,39.0443,1.16438356,6.41917808,15.4246575,25.0191781
20,0.4,0.01,23.9315068,33.5205479,38.6082192,40.0273973,40.0273973,551,574,619,611,605,38.3961,0.750684932,9.09315068,15.7589041,25.6849315
20,0.4,0.01,14.6767123,24.2657534,29.1835616,31.2684932,40.0273973,584,610,614,604,652,38.9292,0.498630137,8.25479452,14.2575342,24.6849315
20,0.4,0.01,30.1068493,40.0273973,40.0273973,40.0273973,40.0273973,575,602,574,610,655,38.3758,0.668493151,9.3369863,20.1780822,35.3534247
20,0.4,0.01,20.0986301,32.939726,38.0273973,39.6931507,40.0273973,639,571,600,617,585,38.5562,0.750684932,8.50410959,14.9260274,24.6849315
20,0.4,0.01,16.7616438,29.5178082,34.4383562,35.939726,40.0273973,573,589,641,564,613,38.6018,1.33150685,9.00821918,15.5917808,25.6
20,0.4,0.01,12.5917808,25.1041096,30.769863,32.8575342,40.0273973,603,609,587,622,646,38.7582,1.08767123,10.6739726,17.6794521,27.8520548
20,0.4,0.01,19.4273973,40.0273973,40.0273973,40.0273973,40.0273973,571,616,600,621,638,38.3938,1.66849315,11.9232877,17.260274,28.4356164
20,0.4,0.01,8.50410959,23.9315068,30.9369863,34.109589,40.0273973,561,570,613,598,613,38.6656,0.835616438,5.16712329,11.2547945,22.6821918
1,0.6,0.01,7.00547945,15.339726,16.9287671,16.6794521,28.5178082,65,47,54,51,77,4.18616,0.0849315068,16.0109589,18.6794521,20.6821918
1,0.6,0.01,16.509589,23.2630137,26.9342466,27.1808219,35.109589,58,77,72,88,77,3.69488,0.0849315068,14.0109589,19.0136986,26.0191781
1,0.6,0.01,7.92054795,15.1726027,17.1753425,17.509589,40.0273973,64,65,62,69,63,4.11231,0.0849315068,2.33150685,24.7671233,27.0191781
1,0.6,0.01,5.50136986,9.42191781,12.8438356,14.6767123,23.2630137,52,58,55,53,54,4.30537,0.331506849,3.58356164,4.58630137,8.6739726
1,0.6,0.01,14.2575342,18.4273973,20.0136986,19.9287671,40.0273973,77,67,62,77,87,4.05463,4.67123288,24.2657534,26.1808219,31.0219178
1,0.6,0.01,2.24931507,8.09041096,10.9232877,19.509589,40.0273973,50,49,34,60,50,3.44534,0.583561644,5.09041096,8.6739726,12.5917808
1,0.6,0.01,25.1808219,30.5178082,32.690411,27.9342466,39.860274,46,47,62,64,62,3.44626,0.0849315068,7.58630137,11.5890411,14.0958904
1,0.6,0.01,6.58630137,18.509589,22.3452055,25.6,33.7726027,68,54,56,65,73,3.79373,2.24931507,6.92054795,19.5945205,22.9315068
1,0.6,0.01,8.92328767,17.3424658,20.1780822,29.769863,40.0273973,55,65,68,75,62,3.51424,1.24931507,15.5068493,27.5150685,31.9369863
1,0.6,0.01,14.0109589,19.260274,21.8493151,21.9315068,40.0273973,64,61,52,79,81,3.97931,0.0849315068,18.3424658,22.2630137,32.1863014
1,0.6,0.01,9.92328767,19.5945205,23.1780822,24.4328767,36.2739726,67,60,72,74,77,3.66324,2.00273973,17.509589,19.1753425,23.1013699
1,0.6,0.01,16.1753425,22.5972603,26.0191781,29.3506849,40.0273973,68,77,70,45,58,3.27252,6.67123288,19.5945205,21.0164384,25.2657534
1,0.6,0.01,5.92054795,18.3424658,23.5123288,26.7671233,40.0273973,60,61,65,62,63,3.69357,3.16438356,9.09315068,30.4356164,33.109589
1,0.6,0.01,7.50136986,17.509589,23.1780822,26.6,40.0273973,60,61,58,63,57,3.51442,4.25205479,15.4246575,31.0219178,34.1863014
1,0.6,0.01,8.92328767,17.6794521,20.5972603,27.6,40.0273973,65,53,65,62,58,3.40749,0.0849315068,10.4219178,19.509589,36.0246575
1,0.6,0.01,10.0931507,16.8465753,19.0986301,19.0136986,32.4383562,51,52,51,71,74,4.08628,0.0849315068,4.58630137,7.33424658,11.5041096
1,0.6,0.01,6.58630137,24.7671233,28.1041096,24.9342466,36.4410959,68,68,56,52,71,3.75839,0.249315068,2.91780822,5.41917808,16.0109589
1,0.6,0.01,4.16712329,13.9260274,15.6767123,15.5917808,23.5972603,64,68,70,62,55,4.36642,0.164383562,2.24931507,9.42191781,12.7589041
1,0.6,0.01,4.75342466,25.6,27.6849315,28.9369863,40.0273973,71,72,63,74,84,3.58394,0.0849315068,3.75068493,4.92054795,27.4328767
1,0.6,0.01,3.49863014,16.260274,19.9287671,22.9315068,40.0273973,56,62,53,63,62,3.83872,0.0849315068,18.509589,25.4328767,31.1068493
1,0.6,0.01,12.1726027,16.260274,17.260274,16.509589,23.1780822,74,59,73,52,56,4.36707,0.164383562,2.41643836,3.75068493,5.75342466
1,0.6,0.01,5.25205479,33.8575342,37.6931507,39.5232877,40.0273973,72,67,71,60,60,2.8475,0.249315068,13.4246575,20.7643836,39.2739726
1,0.6,0.01,6.33424658,29.6027397,33.3534247,32.8575342,40.0273973,67,67,65,61,73,3.08676,6.50136986,12.6767123,39.4410959,40.0273973
1,0.6,0.01,9.75616438,38.1123288,40.0273973,39.5232877,40.0273973,80,46,69,74,80,2.93368,7.41917808,14.4246575,15.6767123,40.0273973
1,0.6,0.01,40.0273973,40.0273973,40.0273973,40.0273973,40.0273973,47,57,59,84,91,2.67855,0.0849315068,5.25205479,18.260274,28.3506849
1,0.6,0.01,6.83835616,17.7616438,25.6849315,27.6849315,40.0273973,66,50,64,63,60,3.64141,0.164383562,10.7561644,14.1726027,20.6821918
1,0.6,0.01,5.75342466,22.0164384,26.1041096,29.2684932,40.0273973,53,61,46,75,76,3.33244,3.91780822,18.1753425,27.8520548,36.2739726
1,0.6,0.01,1.08767123,10.9232877,16.0109589,18.260274,34.6054795,63,61,63,82,69,4.12022,0.0849315068,7.09041096,14.0109589,17.3424658
1,0.6,0.01,13.8438356,40.0273973,40.0273973,40.0273973,40.0273973,67,64,65,58,84,2.66174,0.249315068,13.1726027,40.0273973,40.0273973
1,0.6,0.01,1.91780822,7.67123288,12.0931507,19.260274,33.939726,39,43,64,57,65,3.98285,2.41643836,4.08767123,7.16712329,10.3369863
1,0.6,0.01,18.0986301,24.6849315,28.1041096,29.4356164,40.0273973,48,55,49,54,53,3.43378,0.164383562,4.58630137,6.16712329,29.9369863
1,0.6,0.01,24.6849315,37.6931507,39.6082192,39.860274,40.0273973,53,60,64,65,68,2.70731,0.0849315068,5.92054795,38.9424658,40.0273973
1,0.6,0.01,14.8438356,18.5945205,21.8493151,25.9342466,33.690411,58,57,66,68,70,3.78323,1.41643836,4.41917808,15.1726027,23.3452055
1,0.6,0.01,8.25479452,16.5945205,19.7616438,29.0219178,40.0273973,51,91,51,69,70,3.49934,0.0849315068,2.49863014,4.67123288,29.769863
1,0.6,0.01,6.09041096,12.4246575,16.0109589,19.7616438,35.3534247,49,53,70,53,65,3.94047,0.0849315068,4.41917808,10.5890411,15.8438356
1,0.6,0.01,3.75068493,13.0958904,17.6794521,18.8465753,34.3534247,55,68,66,70,75,4.07933,0.0849315068,15.0109589,19.3424658,26.5150685
1,0.6,0.01,2.00273973,9.50410959,11.5890411,17.5945205,38.2739726,48,49,70,65,68,4.06807,0.0849315068,11.0931507,19.1753425,25.6849315
1,0.6,0.01,16.0109589,20.1780822,22.1780822,19.6794521,27.9342466,65,64,70,50,60,4.14582,0.164383562,2.83561644,5.67123288,8.09041096
1,0.6,0.01,10.169863,12.1726027,13.6767123,12.5917808,21.430137,52,62,62,57,54,4.5053,0.0849315068,1.08767123,2.00273973,3.66849315
1,0.6,0.01,9.16986301,33.1863014,34.939726,34.3534247,40.0273973,49,53,53,63,75,2.9797,0.0849315068,1.58356164,2.41643836,7.50136986
1,0.6,0.01,17.5945205,23.8493151,26.2657534,25.8520548,40.0273973,54,65,63,54,64,3.54464,3.08767123,16.0109589,18.3424658,33.690411
1,0.6,0.01,5.33424658,10.169863,11.5041096,12.8438356,29.8547945,64,63,75,65,68,4.40691,0.0849315068,9.75616438,18.509589,21.7643836
1,0.6,0.01,8.6739726,13.5917808,18.509589,23.1013699,34.1863014,58,65,63,71,63,3.74769,1.41643836,5.67123288,7.50136986,23.9315068
1,0.6,0.01,13.6767123,23.2630137,25.7671233,26.2657534,37.1890411,52,63,74,57,67,3.77767,2.24931507,3.08767123,5.25205479,7.67123288
1,0.6,0.01,21.0164384,26.8520548,28.3506849,29.1068493,35.690411,71,80,53,62,63,3.48558,0.0849315068,18.8465753,22.2630137,26.2657534
1,0.6,0.01,2.58356164,20.3452055,21.8493151,22.6821918,39.6931507,59,65,74,69,79,3.87412,0.164383562,22.2630137,28.1041096,30.0219178
1,0.6,0.01,14.4246575,40.0273973,40.0273973,40.0273973,40.0273973,40,56,55,66,85,2.69006,0.0849315068,8.25479452,31.5178082,40.0273973
1,0.6,0.01,3.91780822,22.7643836,24.8520548,31.6027397,40.0273973,60,79,59,59,61,3.22941,13.7589041,18.4273973,22.2630137,25.6849315
1,0.6,0.01,12.5917808,28.4356164,30.4356164,29.6027397,40.0273973,56,65,65,69,91,3.40308,0.0849315068,9.3369863,34.2712329,39.3561644
1,0.6,0.01,17.0136986,33.8575342,37.1890411,37.7753425,40.0273973,52,57,47,66,80,2.78627,4.33424658,32.4383562,34.6054795,37.2739726
1,0.6,0.01,1.66849315,8.50410959,13.9260274,21.0164384,32.939726,64,68,44,79,69,4.06266,2.66849315,4.67123288,15.8438356,17.6794521
1,0.6,0.01,1.58356164,7.58630137,9.16986301,10.3369863,15.9260274,56,55,55,73,63,4.70966,0.331506849,2.75068493,4.41917808,6.58630137
1,0.6,0.01,12.4246575,15.9260274,17.260274,17.7616438,27.0191781,64,67,75,65,76,4.12205,0.583561644,2.08767123,7.83835616,12.7589041
1,0.6,0.01,11.3369863,34.8575342,37.4410959,39.4410959,40.0273973,60,48,63,56,54,2.81125,3.24931507,9.6739726,15.0109589,21.7643836
1,0.6,0.01,5.09041096,8.25479452,9.50410959,9.84109589,16.9287671,54,54,54,61,69,4.74055,0.0849315068,5.75342466,7.33424658,8.5890411
1,0.6,0.01,6.83835616,12.0931507,14.5917808,19.9287671,29.3506849,54,69,75,73,82,4.17961,0.0849315068,5.09041096,6.33424658,11.7561644
1,0.6,0.01,9.5890411,23.1780822,29.2684932,37.1890411,40.0273973,54,53,68,53,58,2.98198,3.49863014,11.3369863,11.9232877,16.7616438
1,0.6,0.01,12.5068493,24.9342466,27.7671233,28.9369863,38.7753425,47,56,66,69,59,3.46003,0.0849315068,9.84109589,12.0931507,28.1041096
1,0.6,0.01,4.92054795,11.6739726,14.9260274,14.0958904,25.1041096,66,72,54,55,74,4.49426,0.0849315068,2.24931507,4.33424658,5.58630137
1,0.6,0.01,18.509589,25.6,26.8520548,25.6849315,33.8575342,47,64,82,74,64,3.80902,1.00273973,6.50136986,9.84109589,13.9260274
1,0.6,0.01,14.5917808,20.3452055,21.5972603,20.0136986,28.8547945,42,65,60,74,66,4.13779,0.416438356,2.49863014,5.00547945,11.2547945
1,0.6,0.01,4.08767123,12.5917808,14.1726027,15.2575342,28.0191781,68,77,63,75,75,4.3967,0.668493151,9.25479452,10.4219178,16.3424658
1,0.6,0.01,15.4246575,22.1013699,27.0191781,32.6054795,40.0273973,59,60,83,67,88,3.19,2.24931507,18.3424658,32.690411,38.9424658
1,0.6,0.01,11.9232877,25.3479452,27.6,26.4328767,34.939726,50,37,75,76,38,3.52951,0.0849315068,18.0136986,19.8465753,26.0191781
1,0.6,0.01,6.92054795,23.430137,24.8520548,24.1808219,33.1863014,50,73,57,59,59,3.78647,0.0849315068,5.09041096,9.3369863,14.0109589
1,0.6,0.01,4.25205479,14.0958904,17.7616438,21.2630137,35.3534247,54,71,71,64,62,4.09997,0.668493151,13.0958904,21.7643836,24.3479452
1,0.6,0.01,8.3369863,13.7589041,17.9287671,19.4273973,30.6027397,79,66,66,59,44,3.97307,0.835616438,7.09041096,9.09315068,15.339726
1,0.6,0.01,17.0136986,22.1780822,24.9342466,21.2630137,31.5178082,49,71,56,76,58,3.99602,0.249315068,3.66849315,4.92054795,6.09041096
1,0.6,0.01,7.67123288,27.5150685,29.6876712,25.8520548,36.5232877,93,69,67,76,82,3.73104,0.164383562,7.58630137,11.3369863,15.0958904
1,0.6,0.01,2.41643836,10.9232877,15.8438356,20.1780822,27.8520548,70,64,59,76,71,4.15705,0.0849315068,6.25205479,11.3369863,17.7616438
1,0.6,0.01,3.49863014,11.0082192,16.509589,19.5945205,40.0273973,59,68,73,73,65,4.04878,0.331506849,2.49863014,4.58630137,9.00821918
1,0.6,0.01,14.8438356,23.8493151,27.1808219,26.6,40.0273973,63,68,78,90,64,3.71009,0.498630137,8.3369863,16.260274,25.1808219
1,0.6,0.01,8.75616438,11.0082192,13.7589041,13.9260274,29.4356164,58,69,64,51,72,4.32772,0.0849315068,2.33150685,4.50136986,7.83835616
1,0.6,0.01,3.41643836,33.8575342,40.0273973,40.0273973,40.0273973,69,57,69,77,83,2.86495,0.164383562,3.49863014,7.33424658,10.0931507
1,0.6,0.01,25.1808219,35.939726,38.2739726,40.0273973,40.0273973,65,78,55,72,67,2.71665,0.0849315068,29.5178082,40.0273973,40.0273973
1,0.6,0.01,1.75068493,13.2575342,16.5945205,18.1753425,30.6876712,53,77,45,56,71,4.12934,0.0849315068,4.08767123,6.00547945,16.5945205
1,0.6,0.01,9.75616438,20.2630137,23.5972603,24.9342466,40.0273973,64,56,64,77,58,3.68691,2.83561644,17.1753425,30.6027397,34.5205479
