11504	2130019200	2037	07	01	1	0.4	0.4	158789	-1111	10.2317	11.4782	10.401	8.98551	-1111	2793	-1111	7082	-1111	0	0	0	0	0	0	0	0	0.0600089	0	0	0	0.000488335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.37304e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254009	0	0	0	0	0	0	0	0.923915	0	0	0	0.0146445	0	0	0	0	0	0	0	0	0	0	0	0.000234326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000445219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	0	0	0.0600089	0	0	0	0.000488335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.37304e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254009	0	0	0	0	0	0	0	0.923915	0	0	0	0.0146445	0	0	0	0	0	0	0	0	0	0	0	0.000234326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000445219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35563	-1111	467.872	-1111	0	0	0	0	0	0	0.0358847	0	0	0	0	0	0	0.0358847
11535	2132697600	2037	08	01	1	0.4	0.4	159162	-1111	10.2317	11.6237	10.1845	9.00529	-1111	2947	-1111	7378	-1111	0	0	0	0	0	0	0	0	0.0613589	0	0	0	0.000464116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.13093e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000195908	0	0	0	0	0	0	0	0.922939	0	0	0	0.0145294	0	0	0	0	0	0	0	0	0	0	0	0.000153928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000307856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	0	0	0.0613589	0	0	0	0.000464116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.13093e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000195908	0	0	0	0	0	0	0	0.922939	0	0	0	0.0145294	0	0	0	0	0	0	0	0	0	0	0	0.000153928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000307856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35731	-1111	469.628	-1111	0	0	0	0	0	0	0.0377392	0	0	0	0	0	0	0.0377392
11566	2135376000	2037	09	01	1	0.4	0.4	159433	-1111	10.2317	11.459	10.3528	8.96427	-1111	2980	-1111	7472	-1111	0	0	0	0	2.81801e-05	0	0	0	0.0617237	0	0	0	0.000543407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.04503e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225441	0	0	0	2.81801e-05	0	0	0	0.922102	0	0	0	0.0148517	0	0	0	0	0	0	0	0	0	0	0	0.000178474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	2.81801e-05	0	0	0	0.0617237	0	0	0	0.000543407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.04503e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225441	0	0	0	2.81801e-05	0	0	0	0.922102	0	0	0	0.0148517	0	0	0	0	0	0	0	0	0	0	0	0.000178474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35486	-1111	471.708	-1111	0	0	0	0	0	0	0.0344707	0	0	0	0	0	0	0.0344707
11596	2137968000	2037	10	01	1	0.4	0.4	159741	-1111	10.2317	11.6572	10.3999	8.83806	-1111	2857	-1111	7062	-1111	1.40821e-05	0	0	0	2.81643e-05	0	0	0	0.0614856	0	0	0	0.000566571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.38808e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168986	0	0	0	5.63285e-05	0	0	0	0.921776	0	0	0	0.0154491	0	0	0	0	0	0	0	0	0	0	0	0.000122045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	1.40821e-05	0	0	0	2.81643e-05	0	0	0	0.0614856	0	0	0	0.000566571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.38808e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168986	0	0	0	5.63285e-05	0	0	0	0.921776	0	0	0	0.0154491	0	0	0	0	0	0	0	0	0	0	0	0.000122045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35506	-1111	473.49	-1111	0	0	0	0	0	0	0.0320056	0	0	0	0	0	0	0.0320056
11627	2140646400	2037	11	01	1	0.4	0.4	160070	-1111	10.2317	11.3559	10.2769	8.83051	-1111	2953	-1111	7376	-1111	1.40869e-05	0	0	0	0	0	0	0	0.0610187	0	0	0	0.000711388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.98257e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117391	0	0	0	5.63476e-05	0	0	0	0.922515	0	0	0	0.015257	0	0	0	0	0	0	0	0	0	0	0	6.57388e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	1.40869e-05	0	0	0	0	0	0	0	0.0610187	0	0	0	0.000711388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.98257e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117391	0	0	0	5.63476e-05	0	0	0	0.922515	0	0	0	0.015257	0	0	0	0	0	0	0	0	0	0	0	6.57388e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35494	-1111	475.345	-1111	0	0	0	0	0	0	0.0337767	0	0	0	0	0	0	0.0337767
11657	2143238400	2037	12	01	1	0.4	0.4	160463	-1111	10.2317	11.5929	10.4336	8.82696	-1111	2802	-1111	7086	-1111	0	0	0	0	0	0	0	0	0.0623967	0	0	0	0.000880487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26971e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.80914e-05	0	0	0	2.80261e-05	0	0	0	0.920902	0	0	0	0.0154417	0	0	0	0	0	0	0	0	0	0	0	5.13812e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	0	0	0.0623967	0	0	0	0.000880487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26971e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.80914e-05	0	0	0	2.80261e-05	0	0	0	0.920902	0	0	0	0.0154417	0	0	0	0	0	0	0	0	0	0	0	5.13812e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35681	-1111	476.911	-1111	0	0	0	0	0	0	0.035456	0	0	0	0	0	0	0.035456
11688	2145916800	2038	01	01	1	0.4	0.4	160793	-1111	10.2317	11.7497	10.4575	8.8617	-1111	2937	-1111	7298	-1111	0	0	0	0	0	0	0	0	0.0619804	0	0	0	0.000783842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33009e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19416e-05	0	0	0	2.79611e-05	0	0	0	0.920699	0	0	0	0.0159942	0	0	0	0	0	0	0	0	0	0	0	0.000104854	0	0	0	2.79611e-05	0	0	0	0	0	0	0	0	0	0	0	0.000316892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	0	0	0.0619804	0	0	0	0.000783842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33009e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19416e-05	0	0	0	2.79611e-05	0	0	0	0.920699	0	0	0	0.0159942	0	0	0	0	0	0	0	0	0	0	0	0.000104854	0	0	0	2.79611e-05	0	0	0	0	0	0	0	0	0	0	0	0.000316892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35764	-1111	478.704	-1111	0	0	0	0	0	0	0.0339043	0	0	0	0	0	0	0.0339043
11719	2148595200	2038	02	01	1	0.4	0.4	161154	-1111	10.3578	11.5962	10.3254	8.8071	-1111	2974	-1111	7389	-1111	2.79971e-05	0	0	0	0	0	0	0	0.0616444	0	0	0	0.000795584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.33236e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.53265e-05	0	0	0	2.79971e-05	0	0	0	0.920589	0	0	0	0.0163781	0	0	0	0	0	0	0	0	0	0	0	0.000107589	0	0	0	2.79971e-05	0	0	0	0	0	0	0	0	0	0	0	0.000298636	0	0	0	2.79971e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	2.79971e-05	0	0	0	0	0	0	0	0.0616444	0	0	0	0.000795584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.33236e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.53265e-05	0	0	0	2.79971e-05	0	0	0	0.920589	0	0	0	0.0163781	0	0	0	0	0	0	0	0	0	0	0	0.000107589	0	0	0	2.79971e-05	0	0	0	0	0	0	0	0	0	0	0	0.000298636	0	0	0	2.79971e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35718	-1111	480.435	-1111	0	0	0	0	0	0	0.0339161	0	0	0	0	0	0	0.0339161
11747	2151014400	2038	03	01	1	0.4	0.4	161494	-1111	10.3578	11.6076	10.2306	8.81023	-1111	2688	-1111	6632	-1111	6.98363e-05	0	0	0	0	0	0	0	0.0624249	0	0	0	0.000718848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.31151e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.68199e-05	0	0	0	0	0	0	0	0.920381	0	0	0	0.0157701	0	0	0	0	0	0	0	0	0	0	0	0.000167873	0	0	0	2.79345e-05	0	0	0	0	0	0	0	0	0	0	0	0.000325903	0	0	0	2.79345e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	6.98363e-05	0	0	0	0	0	0	0	0.0624249	0	0	0	0.000718848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.31151e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.68199e-05	0	0	0	0	0	0	0	0.920381	0	0	0	0.0157701	0	0	0	0	0	0	0	0	0	0	0	0.000167873	0	0	0	2.79345e-05	0	0	0	0	0	0	0	0	0	0	0	0.000325903	0	0	0	2.79345e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35798	-1111	481.92	-1111	0	0	0	0	0	0	0.0339013	0	0	0	0	0	0	0.0339013
11778	2153692800	2038	04	01	1	0.4	0.4	161839	-1111	10.3578	11.5078	10.2075	8.86437	-1111	3029	-1111	7579	-1111	0.000121423	0	0	0	0	0	0	0	0.0621264	0	0	0	0.00071079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80206e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.93918e-05	0	0	0	0	0	0	0	0.92082	0	0	0	0.0155695	0	0	0	0	0	0	0	0	0	0	0	0.000116753	0	0	0	2.80206e-05	0	0	0	0	0	0	0	0	0	0	0	0.000343253	0	0	0	5.60412e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0.000121423	0	0	0	0	0	0	0	0.0621264	0	0	0	0.00071079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80206e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.93918e-05	0	0	0	0	0	0	0	0.92082	0	0	0	0.0155695	0	0	0	0	0	0	0	0	0	0	0	0.000116753	0	0	0	2.80206e-05	0	0	0	0	0	0	0	0	0	0	0	0.000343253	0	0	0	5.60412e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35688	-1111	483.764	-1111	0	0	0	0	0	0	0.0325525	0	0	0	0	0	0	0.0325525
11808	2156284800	2038	05	01	1	0.4	0.4	162208	-1111	10.3578	11.2572	10.139	8.75543	-1111	2854	-1111	7054	-1111	0.00018682	0	0	0	0	0	0	0	0.0605582	0	0	0	0.000735136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8023e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.40689e-05	0	0	0	0	0	0	0	0.92246	0	0	0	0.0153952	0	0	0	0	0	0	0	0	0	0	0	0.000205502	0	0	0	2.8023e-05	0	0	0	0	0	0	0	0	0	0	0	0.000290505	0	0	0	2.8023e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0.00018682	0	0	0	0	0	0	0	0.0605582	0	0	0	0.000735136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8023e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.40689e-05	0	0	0	0	0	0	0	0.92246	0	0	0	0.0153952	0	0	0	0	0	0	0	0	0	0	0	0.000205502	0	0	0	2.8023e-05	0	0	0	0	0	0	0	0	0	0	0	0.000290505	0	0	0	2.8023e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35685	-1111	485.326	-1111	0	0	0	0	0	0	0.0367939	0	0	0	0	0	0	0.0367939
11839	2158963200	2038	06	01	1	0.4	0.4	162514	-1111	10.3578	11.0399	9.8843	8.58449	-1111	2937	-1111	7315	-1111	0.00023865	0	0	0	0	0	0	0	0.0612931	0	0	0	0.000826852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6153e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119325	0	0	0	0	0	0	0	0.921956	0	0	0	0.0150766	0	0	0	0	0	0	0	0	0	0	0	0.000140382	0	0	0	2.80765e-05	0	0	0	0	0	0	0	0	0	0	0	0.00023631	0	0	0	2.80765e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0.00023865	0	0	0	0	0	0	0	0.0612931	0	0	0	0.000826852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6153e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119325	0	0	0	0	0	0	0	0.921956	0	0	0	0.0150766	0	0	0	0	0	0	0	0	0	0	0	0.000140382	0	0	0	2.80765e-05	0	0	0	0	0	0	0	0	0	0	0	0.00023631	0	0	0	2.80765e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35617	-1111	487.172	-1111	0	0	0	0	0	0	0.0382658	0	0	0	0	0	0	0.0382658
11869	2161555200	2038	07	01	1	0.4	0.4	162875	-1111	10.3578	11.213	10.0057	8.62686	-1111	2901	-1111	7151	-1111	0.000377573	0	0	0	0	0	0	0	0.061235	0	0	0	0.00077183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.62841e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.73907e-05	0	0	0	0	0	0	0	0.922878	0	0	0	0.0141383	0	0	0	0	0	0	0	0	0	0	0	0.000182923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254217	0	0	0	2.81421e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0.000377573	0	0	0	0	0	0	0	0.061235	0	0	0	0.00077183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.62841e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.73907e-05	0	0	0	0	0	0	0	0.922878	0	0	0	0.0141383	0	0	0	0	0	0	0	0	0	0	0	0.000182923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254217	0	0	0	2.81421e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35534	-1111	488.766	-1111	0	0	0	0	0	0	0.036155	0	0	0	0	0	0	0.036155
11900	2164233600	2038	08	01	1	0.4	0.4	163244	-1111	10.3578	11.2081	9.92436	8.60062	-1111	2932	-1111	7290	-1111	0.000365035	0	0	0	0	0	0	0	0.0629561	0	0	0	0.000935988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.01991e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126358	0	0	0	2.80796e-05	0	0	0	0.922151	0	0	0	0.0130273	0	0	0	0	0	0	0	0	0	0	0	0.000184858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127294	0	0	0	2.80796e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0.000365035	0	0	0	0	0	0	0	0.0629561	0	0	0	0.000935988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.01991e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126358	0	0	0	2.80796e-05	0	0	0	0.922151	0	0	0	0.0130273	0	0	0	0	0	0	0	0	0	0	0	0.000184858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127294	0	0	0	2.80796e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35613	-1111	490.402	-1111	0	0	0	0	0	0	0.0377523	0	0	0	0	0	0	0.0377523
11931	2166912000	2038	09	01	1	0.4	0.4	163613	-1111	10.3578	10.9967	9.93957	8.63318	-1111	2920	-1111	7275	-1111	0.000448386	0	0	0	0	0	0	0	0.0630438	0	0	0	0.000991952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2168e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201469	0	0	0	2.8112e-05	0	0	0	0.921548	0	0	0	0.0132105	0	0	0	0	0	0	0	0	0	0	0	0.000146182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000311106	0	0	0	2.8112e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0.000448386	0	0	0	0	0	0	0	0.0630438	0	0	0	0.000991952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2168e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201469	0	0	0	2.8112e-05	0	0	0	0.921548	0	0	0	0.0132105	0	0	0	0	0	0	0	0	0	0	0	0.000146182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000311106	0	0	0	2.8112e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35572	-1111	492.032	-1111	0	0	0	0	0	0	0.040239	0	0	0	0	0	0	0.040239
11961	2169504000	2038	10	01	1	0.4	0.4	163969	-1111	10.3578	11.0952	9.95752	8.60346	-1111	2880	-1111	7115	-1111	0.000607759	0	0	0	0	0	0	0	0.063845	0	0	0	0.00109936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81587e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178338	0	0	0	2.81587e-05	0	0	0	0.919834	0	0	0	0.0138952	0	0	0	0	0	0	0	0	0	0	0	0.000104187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000351984	0	0	0	2.81587e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0.000607759	0	0	0	0	0	0	0	0.063845	0	0	0	0.00109936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81587e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178338	0	0	0	2.81587e-05	0	0	0	0.919834	0	0	0	0.0138952	0	0	0	0	0	0	0	0	0	0	0	0.000104187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000351984	0	0	0	2.81587e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35513	-1111	493.606	-1111	0	0	0	0	0	0	0.0383128	0	0	0	0	0	0	0.0383128
11992	2172182400	2038	11	01	1	0.4	0.4	164317	-1111	10.3578	11.0537	9.87089	8.59315	-1111	2926	-1111	7314	-1111	0.000604772	0	0	0	0	0	0	0	0.0641308	0	0	0	0.00104803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80513e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000238436	0	0	0	2.80513e-05	0	0	0	0.918251	0	0	0	0.0150936	0	0	0	0	0	0	0	0	0	0	0	8.97641e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000487892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0.000604772	0	0	0	0	0	0	0	0.0641308	0	0	0	0.00104803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80513e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000238436	0	0	0	2.80513e-05	0	0	0	0.918251	0	0	0	0.0150936	0	0	0	0	0	0	0	0	0	0	0	8.97641e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000487892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35649	-1111	495.298	-1111	0	0	0	0	0	0	0.0358831	0	0	0	0	0	0	0.0358831
12022	2174774400	2038	12	01	1	0.4	0.4	164651	-1111	10.3578	11.2784	9.9764	8.60305	-1111	2788	-1111	7036	-1111	0.000768081	0	0	0	0	0	0	0	0.063883	0	0	0	0.00105734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177429	0	0	0	2.80151e-05	0	0	0	0.917684	0	0	0	0.015572	0	0	0	0	0	0	0	0	0	0	0	0.00025307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000576645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0.000768081	0	0	0	0	0	0	0	0.063883	0	0	0	0.00105734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177429	0	0	0	2.80151e-05	0	0	0	0.917684	0	0	0	0.015572	0	0	0	0	0	0	0	0	0	0	0	0.00025307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000576645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35695	-1111	496.927	-1111	0	0	0	0	0	0	0.0351438	0	0	0	0	0	0	0.0351438
12053	2177452800	2039	01	01	1	0.4	0.4	165014	-1111	10.3578	11.2491	10.1023	8.73623	-1111	2943	-1111	7400	-1111	0.000720881	0	0	0	0	0	0	0	0.06251	0	0	0	0.000933881	0	0	0	0	0	0	0	0	0	0	0	2.78691e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000267079	0	0	0	2.78691e-05	0	0	0	0.917823	0	0	0	0.0167703	0	0	0	0	0	0	0	0	0	0	0	0.00022156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000697657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0.000720881	0	0	0	0	0	0	0	0.06251	0	0	0	0.000933881	0	0	0	0	0	0	0	0	0	0	0	2.78691e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000267079	0	0	0	2.78691e-05	0	0	0	0.917823	0	0	0	0.0167703	0	0	0	0	0	0	0	0	0	0	0	0.00022156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000697657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	35882	-1111	498.59	-1111	0	0	0	0	0	0	0.0309899	0	0	0	0	0	0	0.0309899
