"Time","Lineage","Strains","Prob_LPF","Model"
-16.4657534246575,"0",0.990169541576378,0.972486,"Imperial"
-16.4657534246575,"32",0.00983045842362189,0.768484,"Imperial"
-16.3835616438356,"0",0.990120517275034,0.972486,"Imperial"
-16.3835616438356,"32",0.00987948272496611,0.768484,"Imperial"
-16.3013698630137,"0",0.990006279485413,0.972486,"Imperial"
-16.3013698630137,"32",0.00999372051458713,0.768484,"Imperial"
-16.2191780821918,"0",0.990054450402004,0.972486,"Imperial"
-16.2191780821918,"32",0.00994554959799628,0.768484,"Imperial"
-16.1369863013699,"0",0.99008619971925,0.972486,"Imperial"
-16.1369863013699,"32",0.00991380028074967,0.768484,"Imperial"
-16.054794520548,"0",0.990161650089325,0.972486,"Imperial"
-16.054794520548,"32",0.00983834991067468,0.768484,"Imperial"
-15.972602739726,"0",0.990039807565916,0.972486,"Imperial"
-15.972602739726,"32",0.00996019243408404,0.768484,"Imperial"
-15.8904109589041,"0",0.989904114802701,0.972486,"Imperial"
-15.8904109589041,"32",0.0100958851972984,0.768484,"Imperial"
