"Time","Lineage","Strains","Prob_LPF","Model"
-16.3013698630137,"0",0.980066028163926,0.915158,"Imperial"
-16.3013698630137,"4",0.00983954618445175,0.889945,"Imperial"
-16.3013698630137,"8",0.00983273681784474,0.858645,"Imperial"
-16.3013698630137,"12",0.000102249515477916,0.830015,"Imperial"
-16.2191780821918,"0",0.980032483408941,0.915158,"Imperial"
-16.2191780821918,"4",0.0099777810057035,0.889945,"Imperial"
-16.2191780821918,"8",0.00981936638255396,0.858645,"Imperial"
-16.2191780821918,"12",0.000102065117544994,0.830015,"Imperial"
-16.1369863013699,"0",0.980059008181023,0.915158,"Imperial"
-16.1369863013699,"4",0.00998823901380709,0.889945,"Imperial"
-16.1369863013699,"8",0.009833064784742,0.858645,"Imperial"
-16.1369863013699,"12",9.96386506880468e-05,0.830015,"Imperial"
-16.054794520548,"0",0.980104071082287,0.915158,"Imperial"
-16.054794520548,"4",0.00993154082853997,0.889945,"Imperial"
-16.054794520548,"8",0.00975497090156313,0.858645,"Imperial"
-16.054794520548,"12",9.92752903802244e-05,0.830015,"Imperial"
-15.972602739726,"0",0.980221887832617,0.915158,"Imperial"
-15.972602739726,"4",0.00995440319079952,0.889945,"Imperial"
-15.972602739726,"8",0.00981066381441876,0.858645,"Imperial"
-15.972602739726,"12",6.95938944173881e-05,0.830015,"Imperial"
-15.8904109589041,"0",0.980323278607286,0.915158,"Imperial"
-15.8904109589041,"4",0.0100566876286435,0.889945,"Imperial"
-15.8904109589041,"8",0.00973564032437454,0.858645,"Imperial"
-15.8904109589041,"12",6.91419385052603e-05,0.830015,"Imperial"
-15.8082191780822,"0",0.980214015037473,0.915158,"Imperial"
-15.8082191780822,"4",0.00999601096739989,0.889945,"Imperial"
-15.8082191780822,"8",0.00962175116459483,0.858645,"Imperial"
-15.8082191780822,"12",9.77231727371862e-05,0.830015,"Imperial"
-15.7260273972603,"0",0.980297372388387,0.915158,"Imperial"
-15.7260273972603,"4",0.0099195713387599,0.889945,"Imperial"
-15.7260273972603,"8",0.00964623431265389,0.858645,"Imperial"
-15.7260273972603,"12",9.78650762898727e-05,0.830015,"Imperial"
-15.6438356164384,"0",0.980317380382514,0.915158,"Imperial"
-15.6438356164384,"4",0.00990278433752138,0.889945,"Imperial"
-15.6438356164384,"8",0.00980012704339647,0.858645,"Imperial"
-15.6438356164384,"12",9.75604441615379e-05,0.830015,"Imperial"
-15.5616438356164,"0",0.980207978592911,0.915158,"Imperial"
-15.5616438356164,"4",0.00988435311201188,0.889945,"Imperial"
-15.5616438356164,"8",0.00996298756987878,0.858645,"Imperial"
-15.5616438356164,"12",9.72321254942633e-05,0.830015,"Imperial"
-15.4794520547945,"0",0.980159236182498,0.915158,"Imperial"
-15.4794520547945,"4",0.00996027332945706,0.889945,"Imperial"
-15.4794520547945,"8",0.00999277829948884,0.858645,"Imperial"
-15.4794520547945,"12",9.88216271290477e-05,0.830015,"Imperial"
-15.3972602739726,"0",0.98016402065828,0.915158,"Imperial"
-15.3972602739726,"4",0.00992275979762646,0.889945,"Imperial"
-15.3972602739726,"8",0.0100240142545126,0.858645,"Imperial"
-15.3972602739726,"12",9.76785223837603e-05,0.830015,"Imperial"
-15.3150684931507,"0",0.980030452535432,0.915158,"Imperial"
-15.3150684931507,"4",0.00992258323521147,0.889945,"Imperial"
-15.3150684931507,"8",0.00993546823950564,0.858645,"Imperial"
-15.3150684931507,"12",9.82607841210573e-05,0.830015,"Imperial"
-15.2328767123288,"0",0.980053418055436,0.915158,"Imperial"
-15.2328767123288,"4",0.00997821573914813,0.889945,"Imperial"
-15.2328767123288,"8",0.00990973418006119,0.858645,"Imperial"
-15.2328767123288,"12",9.70716712506067e-05,0.830015,"Imperial"
-15.1506849315069,"0",0.980116352375817,0.915158,"Imperial"
-15.1506849315069,"4",0.0100066283746446,0.889945,"Imperial"
-15.1506849315069,"8",0.0098626999431641,0.858645,"Imperial"
-15.1506849315069,"12",9.80424196869179e-05,0.830015,"Imperial"
-15.0684931506849,"0",0.980170610871162,0.915158,"Imperial"
-15.0684931506849,"4",0.0099912407623139,0.889945,"Imperial"
-15.0684931506849,"8",0.00978445444452229,0.858645,"Imperial"
-15.0684931506849,"12",9.9331170121184e-05,0.830015,"Imperial"
-14.986301369863,"0",0.979975640656603,0.915158,"Imperial"
-14.986301369863,"4",0.0100909959565382,0.889945,"Imperial"
-14.986301369863,"8",0.00989997453871577,0.858645,"Imperial"
-14.986301369863,"12",9.84558857068817e-05,0.830015,"Imperial"
-14.9041095890411,"0",0.980100671950355,0.915158,"Imperial"
-14.9041095890411,"4",0.0100572289263896,0.889945,"Imperial"
-14.9041095890411,"8",0.00993194671706043,0.858645,"Imperial"
-14.9041095890411,"12",9.69555943377933e-05,0.830015,"Imperial"
-14.8219178082192,"0",0.980065514619188,0.915158,"Imperial"
-14.8219178082192,"4",0.00998315866841468,0.889945,"Imperial"
-14.8219178082192,"8",0.00996688491948025,0.858645,"Imperial"
-14.8219178082192,"12",9.79620966622988e-05,0.830015,"Imperial"
-14.7397260273973,"0",0.98010359363619,0.915158,"Imperial"
-14.7397260273973,"4",0.0098070746037026,0.889945,"Imperial"
-14.7397260273973,"8",0.00993421572655702,0.858645,"Imperial"
-14.7397260273973,"12",6.6887395070399e-05,0.830015,"Imperial"
-14.6575342465753,"0",0.980082939723947,0.915158,"Imperial"
-14.6575342465753,"4",0.00990876786627493,0.889945,"Imperial"
-14.6575342465753,"8",0.00990823570490132,0.858645,"Imperial"
-14.6575342465753,"12",6.68594489352289e-05,0.830015,"Imperial"
-14.5753424657534,"0",0.980174515742577,0.915158,"Imperial"
-14.5753424657534,"4",0.00983137782043468,0.889945,"Imperial"
-14.5753424657534,"8",0.00997730271002528,0.858645,"Imperial"
-14.5753424657534,"12",8.07004441788462e-05,0.830015,"Imperial"
-14.4931506849315,"0",0.980360948575431,0.915158,"Imperial"
-14.4931506849315,"4",0.00990010701985865,0.889945,"Imperial"
-14.4931506849315,"8",0.00985155523834577,0.858645,"Imperial"
-14.4931506849315,"12",8.02676763226786e-05,0.830015,"Imperial"
-14.4109589041096,"0",0.980060827289914,0.915158,"Imperial"
-14.4109589041096,"4",0.00987469720142797,0.889945,"Imperial"
-14.4109589041096,"8",0.0098835613249345,0.858645,"Imperial"
-14.4109589041096,"12",6.62734442308967e-05,0.830015,"Imperial"
-14.3287671232877,"0",0.980112082851562,0.915158,"Imperial"
-14.3287671232877,"4",0.0100046639047294,0.889945,"Imperial"
-14.3287671232877,"8",0.00992445999136396,0.858645,"Imperial"
-14.3287671232877,"12",6.69164882226981e-05,0.830015,"Imperial"
-14.2465753424658,"0",0.980070205950288,0.915158,"Imperial"
-14.2465753424658,"4",0.00990931806899016,0.889945,"Imperial"
-14.2465753424658,"8",0.00982024055666074,0.858645,"Imperial"
-14.2465753424658,"12",9.52834683182468e-05,0.830015,"Imperial"
-14.1643835616438,"0",0.980082589378243,0.915158,"Imperial"
-14.1643835616438,"4",0.00999851830756404,0.889945,"Imperial"
-14.1643835616438,"8",0.00979773227555059,0.858645,"Imperial"
-14.1643835616438,"12",9.68681891998068e-05,0.830015,"Imperial"
-14.0821917808219,"0",0.979963091910141,0.915158,"Imperial"
-14.0821917808219,"4",0.00992824510108653,0.889945,"Imperial"
-14.0821917808219,"8",0.00990213122267096,0.858645,"Imperial"
-14.0821917808219,"12",9.73845526849719e-05,0.830015,"Imperial"
-14,"0",0.980340898240153,0.915158,"Imperial"
-14,"4",0.009765186550557,0.889945,"Imperial"
-14,"8",0.00987529969920592,0.858645,"Imperial"
-14,"12",9.50754417383027e-05,0.830015,"Imperial"
-13.9178082191781,"0",0.98033827549611,0.915158,"Imperial"
-13.9178082191781,"4",0.00966241038520032,0.889945,"Imperial"
-13.9178082191781,"8",0.00988786206105532,0.858645,"Imperial"
-13.9178082191781,"12",9.54840207505963e-05,0.830015,"Imperial"
-13.8356164383562,"0",0.980408664031929,0.915158,"Imperial"
-13.8356164383562,"4",0.00983975777241064,0.889945,"Imperial"
-13.8356164383562,"8",0.00988293897364488,0.858645,"Imperial"
-13.8356164383562,"12",9.56198492842584e-05,0.830015,"Imperial"
-13.7534246575342,"0",0.980194048274964,0.915158,"Imperial"
-13.7534246575342,"4",0.00981554917019029,0.889945,"Imperial"
-13.7534246575342,"8",0.00995860535870027,0.858645,"Imperial"
-13.7534246575342,"12",9.6891410009549e-05,0.830015,"Imperial"
-13.6712328767123,"0",0.979945221663961,0.915158,"Imperial"
-13.6712328767123,"4",0.00996804569420564,0.889945,"Imperial"
-13.6712328767123,"8",0.00988942274962266,0.858645,"Imperial"
-13.6712328767123,"12",7.97606171576461e-05,0.830015,"Imperial"
-13.5890410958904,"0",0.980217566488688,0.915158,"Imperial"
-13.5890410958904,"4",0.0098759668968316,0.889945,"Imperial"
-13.5890410958904,"8",0.00990242140672464,0.858645,"Imperial"
-13.5890410958904,"12",9.33706816059757e-05,0.830015,"Imperial"
-13.5068493150685,"0",0.979953968715221,0.915158,"Imperial"
-13.5068493150685,"4",0.00992079112307024,0.889945,"Imperial"
-13.5068493150685,"8",0.00983637283351483,0.858645,"Imperial"
-13.5068493150685,"12",9.38587141657414e-05,0.830015,"Imperial"
-13.4246575342466,"0",0.980161071731226,0.915158,"Imperial"
-13.4246575342466,"4",0.00983137847065438,0.889945,"Imperial"
-13.4246575342466,"8",0.00984746653876132,0.858645,"Imperial"
-13.4246575342466,"12",9.54436300593866e-05,0.830015,"Imperial"
-13.3424657534247,"0",0.980073679487055,0.915158,"Imperial"
-13.3424657534247,"4",0.00992011465936879,0.889945,"Imperial"
-13.3424657534247,"8",0.00999702806126205,0.858645,"Imperial"
-13.3424657534247,"12",9.38228493627018e-05,0.830015,"Imperial"
-13.2602739726027,"0",0.98011355660575,0.915158,"Imperial"
-13.2602739726027,"4",0.00993669792818357,0.889945,"Imperial"
-13.2602739726027,"8",0.00991422660497748,0.858645,"Imperial"
-13.2602739726027,"12",9.55261900971183e-05,0.830015,"Imperial"
-13.1780821917808,"0",0.979906597854015,0.915158,"Imperial"
-13.1780821917808,"4",0.00997961840511477,0.889945,"Imperial"
-13.1780821917808,"8",0.0100033056232968,0.858645,"Imperial"
-13.1780821917808,"12",9.72762645914397e-05,0.830015,"Imperial"
-13.0958904109589,"0",0.979985607942049,0.915158,"Imperial"
-13.0958904109589,"4",0.00986963691861657,0.889945,"Imperial"
-13.0958904109589,"8",0.00991371526072165,0.858645,"Imperial"
-13.0958904109589,"12",9.78345943125489e-05,0.830015,"Imperial"
-13.013698630137,"0",0.980122912493744,0.915158,"Imperial"
-13.013698630137,"4",0.00985899245695554,0.889945,"Imperial"
-13.013698630137,"8",0.0100555301239574,0.858645,"Imperial"
-13.013698630137,"12",9.85836811146528e-05,0.830015,"Imperial"
-12.9315068493151,"0",0.980052255394318,0.915158,"Imperial"
-12.9315068493151,"4",0.00984070630723591,0.889945,"Imperial"
-12.9315068493151,"8",0.00991605691751468,0.858645,"Imperial"
-12.9315068493151,"12",9.59324635456639e-05,0.830015,"Imperial"
-12.8493150684932,"0",0.980013775797533,0.915158,"Imperial"
-12.8493150684932,"4",0.009888839559522,0.889945,"Imperial"
-12.8493150684932,"8",0.00981470743218849,0.858645,"Imperial"
-12.8493150684932,"12",9.64828846105286e-05,0.830015,"Imperial"
-12.7671232876712,"0",0.980042925726964,0.915158,"Imperial"
-12.7671232876712,"4",0.00984848965663898,0.889945,"Imperial"
-12.7671232876712,"8",0.00984338971437177,0.858645,"Imperial"
-12.7671232876712,"12",9.48307008724856e-05,0.830015,"Imperial"
-12.6849315068493,"0",0.980113127895064,0.915158,"Imperial"
-12.6849315068493,"4",0.00970305406798548,0.889945,"Imperial"
-12.6849315068493,"8",0.009896492204512,0.858645,"Imperial"
-12.6849315068493,"12",9.58448030783356e-05,0.830015,"Imperial"
-12.6027397260274,"0",0.980274336317734,0.915158,"Imperial"
-12.6027397260274,"4",0.00967092834309893,0.889945,"Imperial"
-12.6027397260274,"8",0.00989619694855508,0.858645,"Imperial"
-12.6027397260274,"12",9.26704696095763e-05,0.830015,"Imperial"
-12.5205479452055,"0",0.980032664196277,0.915158,"Imperial"
-12.5205479452055,"4",0.00994520357501127,0.889945,"Imperial"
-12.5205479452055,"8",0.00992509623389403,0.858645,"Imperial"
-12.5205479452055,"12",9.50254279041327e-05,0.830015,"Imperial"
-12.4383561643836,"0",0.979963483727155,0.915158,"Imperial"
-12.4383561643836,"4",0.00992754001833879,0.889945,"Imperial"
-12.4383561643836,"8",0.00990272788987544,0.858645,"Imperial"
-12.4383561643836,"12",9.43227215391602e-05,0.830015,"Imperial"
-12.3561643835616,"0",0.980159229188523,0.915158,"Imperial"
-12.3561643835616,"4",0.00993599912190276,0.889945,"Imperial"
-12.3561643835616,"8",0.00988933210369004,0.858645,"Imperial"
-12.3561643835616,"12",9.59057452836565e-05,0.830015,"Imperial"
-12.2739726027397,"0",0.980116644888438,0.915158,"Imperial"
-12.2739726027397,"4",0.00990892872433678,0.889945,"Imperial"
-12.2739726027397,"8",0.00985157480176293,0.858645,"Imperial"
-12.2739726027397,"12",9.61358017428425e-05,0.830015,"Imperial"
-12.1917808219178,"0",0.98022514244527,0.915158,"Imperial"
-12.1917808219178,"4",0.00984593998395359,0.889945,"Imperial"
-12.1917808219178,"8",0.00989221323414403,0.858645,"Imperial"
-12.1917808219178,"12",9.5568656322989e-05,0.830015,"Imperial"
-12.1095890410959,"0",0.980309308096898,0.915158,"Imperial"
-12.1095890410959,"4",0.00981531078766098,0.889945,"Imperial"
-12.1095890410959,"8",0.00980410544680249,0.858645,"Imperial"
-12.1095890410959,"12",9.49697679572003e-05,0.830015,"Imperial"
-12.027397260274,"0",0.980207869652729,0.915158,"Imperial"
-12.027397260274,"4",0.00984885599398795,0.889945,"Imperial"
-12.027397260274,"8",0.00967905353102367,0.858645,"Imperial"
-12.027397260274,"12",7.98966385398209e-05,0.830015,"Imperial"
-11.9452054794521,"0",0.980305766465111,0.915158,"Imperial"
-11.9452054794521,"4",0.00989768566902204,0.889945,"Imperial"
-11.9452054794521,"8",0.00967474859187318,0.858645,"Imperial"
-11.9452054794521,"12",6.50195058517555e-05,0.830015,"Imperial"
-11.8630136986301,"0",0.980387894197899,0.915158,"Imperial"
-11.8630136986301,"4",0.00989836958642043,0.889945,"Imperial"
-11.8630136986301,"8",0.00968285151705707,0.858645,"Imperial"
-11.8630136986301,"12",9.51504963684227e-05,0.830015,"Imperial"
-11.7808219178082,"0",0.98032382808021,0.915158,"Imperial"
-11.7808219178082,"4",0.00986887916513533,0.889945,"Imperial"
-11.7808219178082,"8",0.00979692507830075,0.858645,"Imperial"
-11.7808219178082,"12",9.56451062687082e-05,0.830015,"Imperial"
-11.6986301369863,"0",0.980220519805068,0.915158,"Imperial"
-11.6986301369863,"4",0.00967645924853241,0.889945,"Imperial"
-11.6986301369863,"8",0.0099218462917775,0.858645,"Imperial"
-11.6986301369863,"12",9.60707222281984e-05,0.830015,"Imperial"
-11.6164383561644,"0",0.98024250169271,0.915158,"Imperial"
-11.6164383561644,"4",0.00987878702665323,0.889945,"Imperial"
-11.6164383561644,"8",0.00990275122995573,0.858645,"Imperial"
-11.6164383561644,"12",9.65064659332175e-05,0.830015,"Imperial"
-11.5342465753425,"0",0.980204839946704,0.915158,"Imperial"
-11.5342465753425,"4",0.0098562558699129,0.889945,"Imperial"
-11.5342465753425,"8",0.00976396491404078,0.858645,"Imperial"
-11.5342465753425,"12",9.51173113506658e-05,0.830015,"Imperial"
-11.4520547945205,"0",0.98031923589041,0.915158,"Imperial"
-11.4520547945205,"4",0.0097661927471926,0.889945,"Imperial"
-11.4520547945205,"8",0.00979641384958964,0.858645,"Imperial"
-11.4520547945205,"12",9.63588584931611e-05,0.830015,"Imperial"
-11.3698630136986,"0",0.980537539987866,0.915158,"Imperial"
-11.3698630136986,"4",0.00975857946124931,0.889945,"Imperial"
-11.3698630136986,"8",0.00966385421791984,0.858645,"Imperial"
-11.3698630136986,"12",6.53103876171505e-05,0.830015,"Imperial"
-11.2876712328767,"0",0.980368298258661,0.915158,"Imperial"
-11.2876712328767,"4",0.00960139838812355,0.889945,"Imperial"
-11.2876712328767,"8",0.00986702487420213,0.858645,"Imperial"
-11.2876712328767,"12",9.50450982426774e-05,0.830015,"Imperial"
-11.2054794520548,"0",0.980298269768149,0.915158,"Imperial"
-11.2054794520548,"4",0.00955266212296542,0.889945,"Imperial"
