PFPR,TREATMENT_COVERAGE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,TIME_PARTNER_DRUG_RES_FREQ_TO_1p,TIME_PARTNER_DRUG_RES_FREQ_TO_5p,TIME_PARTNER_DRUG_RES_FREQ_TO_10p,TIME_PARTNER_DRUG_RES_FREQ_TO_20p
1.0,0.2,0.00,18.6877,45,45,32.8575,40.0849,,,,,,,19.1562,45,45,45
1.0,0.2,0.00,45,45,45,19.2384,40.0849,,,,,,,11.0384,45,45,45
1.0,0.2,0.00,17.2849,45,45,27.3397,40.0849,,,,,,,4.52055,45,45,45
1.0,0.2,0.00,13.8466,45,45,5.91507,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.00,26.926,45,45,3.69589,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.00,23.0438,45,45,3.6,40.0849,,,,,,,4.53425,45,45,45
1.0,0.2,0.00,11.3863,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.00,25.8,45,45,1.17534,40.0849,,,,,,,5.45479,38.7452,45,45
1.0,0.2,0.00,4.66849,30.0658,45,10.4438,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.00,45,45,45,7.30685,40.0849,,,,,,,1.6411,45,45,45
1.0,0.2,0.00,45,45,45,30.3671,40.0849,,,,,,,23.3534,45,45,45
1.0,0.2,0.00,25,45,45,21.8082,40.0849,,,,,,,29.8027,45,45,45
1.0,0.2,0.00,45,45,45,12.6082,40.0849,,,,,,,7.83836,9.14521,20.0247,45
1.0,0.2,0.00,45,45,45,25.4082,40.0849,,,,,,,19.3945,45,45,45
1.0,0.2,0.00,45,45,45,2.13699,40.0849,,,,,,,5.40274,45,45,45
1.0,0.2,0.00,6.41644,13.937,20.9753,5.86301,25.2,,,,,,,6.43562,10.1973,13.9178,19.5342
1.0,0.2,0.00,14.2329,35.7014,45,1.87671,40.0849,,,,,,,3.67123,45,45,45
1.0,0.2,0.00,13.9068,45,45,24.2932,40.0849,,,,,,,38.7836,45,45,45
1.0,0.2,0.00,36.0411,45,45,11.9452,40.0849,,,,,,,11.6548,34.1452,45,45
1.0,0.2,0.00,16.0548,45,45,24.9041,40.0849,,,,,,,11.6849,45,45,45
1.0,0.2,0.00,5.68767,13.1123,45,13.6795,40.0849,,,,,,,19.2247,45,45,45
1.0,0.2,0.00,23.8082,45,45,3.04658,40.0849,,,,,,,22.4356,25.6685,35.0548,45
1.0,0.2,0.00,11.5479,45,45,11.9014,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.00,17.1781,45,45,18.9973,40.0849,,,,,,,11.211,45,45,45
1.0,0.2,0.00,30.8384,45,45,31.1562,40.0849,,,,,,,21.3068,27.0904,45,45
1.0,0.2,0.00,18.7753,45,45,16.7233,40.0849,,,,,,,24.4521,45,45,45
1.0,0.2,0.00,10.6849,45,45,28.7945,40.0849,,,,,,,10.4027,27.6493,45,45
1.0,0.2,0.00,36.0137,45,45,16.4274,40.0849,,,,,,,14.7534,45,45,45
1.0,0.2,0.00,16.5808,34.5973,45,20.1397,40.0849,,,,,,,37.1123,39.3616,45,45
1.0,0.2,0.00,24.6137,45,45,14.4521,40.0849,,,,,,,5.5726,45,45,45
1.0,0.2,0.00,8.09315,28.0904,45,21.1699,40.0849,,,,,,,36.1205,45,45,45
1.0,0.2,0.00,45,45,45,3.05479,40.0849,,,,,,,8.00822,45,45,45
1.0,0.2,0.00,45,45,45,9.76712,40.0849,,,,,,,37.2822,45,45,45
1.0,0.2,0.00,20.0137,38.3507,45,5.98356,40.0849,,,,,,,25.2493,34.1726,38.3507,45
1.0,0.2,0.00,23.4795,45,45,9.90685,40.0849,,,,,,,7.98904,37.7945,45,45
1.0,0.2,0.00,45,45,45,33.674,40.0849,,,,,,,3.96712,36.8493,45,45
1.0,0.2,0.00,45,45,45,7.9589,40.0849,,,,,,,25.8055,45,45,45
1.0,0.2,0.00,13.0027,37.1205,45,31.8055,40.0849,,,,,,,1.98082,34.0548,37.1205,45
1.0,0.2,0.00,7.68219,45,45,11.7479,40.0849,,,,,,,17.726,45,45,45
1.0,0.2,0.00,45,45,45,16.4849,40.0849,,,,,,,15.737,45,45,45
1.0,0.2,0.00,45,45,45,16.0548,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.00,13.6192,28.4356,45,28.7151,40.0849,,,,,,,4.74521,45,45,45
1.0,0.2,0.01,16.8767,34.6466,45,7.58904,40.0849,,,,,,,1.95068,27.2466,34.6493,45
1.0,0.2,0.01,45,45,45,12.4493,40.0849,,,,,,,23.4521,45,45,45
1.0,0.2,0.01,25.5534,45,45,39.6959,40.0849,,,,,,,1.96712,45,45,45
1.0,0.2,0.01,38.5452,45,45,1.4,40.0849,,,,,,,0.273973,45,45,45
1.0,0.2,0.01,45,45,45,20.9425,40.0849,,,,,,,0.0164384,17.3616,45,45
1.0,0.2,0.01,31.537,45,45,1.50685,40.0849,,,,,,,0.0246575,45,45,45
1.0,0.2,0.01,18.1534,45,45,40.0493,40.0849,,,,,,,1.6274,45,45,45
1.0,0.2,0.01,8.11781,45,45,40.0849,40.0849,,,,,,,0.520548,45,45,45
1.0,0.2,0.01,31.3808,45,45,19.4219,40.0849,,,,,,,0.0191781,45,45,45
1.0,0.2,0.01,16.9534,45,45,17.7945,40.0849,,,,,,,11.6329,19.7589,45,45
1.0,0.2,0.01,37.9863,45,45,24.3041,40.0849,,,,,,,0.10411,3.53151,5.09863,36.5781
1.0,0.2,0.01,28.9753,45,45,25.3726,40.0849,,,,,,,0.0465753,45,45,45
1.0,0.2,0.01,21.5205,45,45,5.49041,40.0849,,,,,,,0.0328767,4.82192,9.41644,22.389
1.0,0.2,0.01,45,45,45,16.0904,40.0849,,,,,,,0.0684932,10.0192,30.2904,38.9041
1.0,0.2,0.01,45,45,45,16.8603,40.0849,,,,,,,0.0164384,45,45,45
1.0,0.2,0.01,29.7671,45,45,20.9068,40.0849,,,,,,,0.950685,17.3452,19.3781,32.0164
1.0,0.2,0.01,3.69315,45,45,22.1096,40.0849,,,,,,,0.30411,45,45,45
1.0,0.2,0.01,45,45,45,3.00274,40.0849,,,,,,,0.0575342,8.12877,12.8986,45
1.0,0.2,0.01,25.1644,45,45,35.8055,40.0849,,,,,,,0.0712329,35.6685,38.8822,45
1.0,0.2,0.01,16.063,45,45,12.9425,40.0849,,,,,,,0.183562,2.63014,45,45
1.0,0.2,0.01,13.8329,45,45,34.5479,40.0849,,,,,,,0.0109589,45,45,45
1.0,0.2,0.01,16.8,25.7151,29.3068,14.3808,32.4356,,,,,,,0.0739726,6.26575,15.2411,20.8603
1.0,0.2,0.01,29.9863,45,45,7.4137,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,5.94521,45,45,1.08219,40.0849,,,,,,,0.660274,5.56986,45,45
1.0,0.2,0.01,24.8548,45,45,11.1507,40.0849,,,,,,,0.887671,45,45,45
1.0,0.2,0.01,45,45,45,4.68493,40.0849,,,,,,,0.0465753,11.1973,15.4164,45
1.0,0.2,0.01,28.2822,45,45,13.1479,40.0849,,,,,,,16.1671,45,45,45
1.0,0.2,0.01,26.3616,45,45,24.2082,40.0849,,,,,,,0.0849315,6.36438,8.66027,45
1.0,0.2,0.01,36.126,45,45,3.2137,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,9.30411,45,45,22.4055,40.0849,,,,,,,33.6795,45,45,45
1.0,0.2,0.01,31.9534,45,45,1.70959,40.0849,,,,,,,0.19726,45,45,45
1.0,0.2,0.01,19.1452,34.1918,39.8685,15.1452,40.0849,,,,,,,0.0986301,25.474,34.3534,39.2411
1.0,0.2,0.01,45,45,45,1.80822,40.0849,,,,,,,0.00547945,1.62466,45,45
1.0,0.2,0.01,22.9425,27.8247,31.3397,17.5205,35.2712,,,,,,,0.0219178,1.83288,27.9342,30.5671
1.0,0.2,0.01,26.4274,45,45,2.84658,40.0849,,,,,,,16.5205,45,45,45
1.0,0.2,0.01,14.7233,45,45,24.3096,40.0849,,,,,,,0.0273973,45,45,45
1.0,0.2,0.01,18.5699,45,45,14.7068,40.0849,,,,,,,0.60274,12.7589,45,45
1.0,0.2,0.01,25.9753,45,45,29.3507,40.0849,,,,,,,8.86575,13.4164,26.589,45
1.0,0.2,0.01,12.9671,36.8247,45,6.53151,40.0849,,,,,,,0.0383562,45,45,45
1.0,0.2,0.01,45,45,45,17.3452,40.0849,,,,,,,0.0273973,7.32877,45,45
1.0,0.2,0.01,23.1151,37.6411,45,17.6658,40.0849,,,,,,,4.10411,16.1808,27.3425,34.3836
1.0,0.2,0.01,5.03014,45,45,6.75342,40.0849,,,,,,,0.0383562,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.219178,45,45,45
1.0,0.2,0.01,35.663,45,45,19.611,40.0849,,,,,,,0.109589,45,45,45
1.0,0.2,0.01,10.5644,45,45,19.0603,40.0849,,,,,,,0.863014,45,45,45
1.0,0.2,0.01,9.16986,23.8603,38.474,1.4137,40.0849,,,,,,,0.0794521,1.2411,20.3836,34.1425
1.0,0.2,0.01,11.4027,45,45,25.2548,40.0849,,,,,,,0.0191781,45,45,45
1.0,0.2,0.01,12.0795,45,45,5.74247,40.0849,,,,,,,0.128767,6.47945,45,45
1.0,0.2,0.01,14.5425,29.9315,38.0247,7.89041,40.0849,,,,,,,0.364384,32.7178,36.0274,38.3699
1.0,0.2,0.01,30.0904,45,45,26.3205,40.0849,,,,,,,0.0136986,45,45,45
1.0,0.2,0.01,39.1699,45,45,25.526,40.0849,,,,,,,0.750685,45,45,45
1.0,0.2,0.01,11.8658,45,45,5.30411,40.0849,,,,,,,0.0383562,45,45,45
1.0,0.2,0.01,45,45,45,8.84384,40.0849,,,,,,,0.0493151,45,45,45
1.0,0.2,0.01,34.1233,45,45,4.32877,40.0849,,,,,,,0.320548,3.72603,5.82466,45
1.0,0.2,0.01,22.1041,45,45,15.1863,40.0849,,,,,,,1.11781,6.65753,12.9836,29.1151
1.0,0.2,0.01,36.0438,45,45,2.78904,40.0849,,,,,,,0.0958904,45,45,45
1.0,0.2,0.01,14.4219,45,45,3.53151,40.0849,,,,,,,0.427397,6.48767,38.5342,45
1.0,0.2,0.01,17.8548,45,45,6.95068,40.0849,,,,,,,2.16438,12.6548,19.7068,21.737
1.0,0.2,0.01,4.65753,45,45,9.49041,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,11.4137,45,45,10.811,40.0849,,,,,,,6.37808,29.2301,30.9808,34.0959
1.0,0.2,0.01,27.9315,45,45,1.19178,40.0849,,,,,,,0.10137,45,45,45
1.0,0.2,0.01,13.726,45,45,4.6137,40.0849,,,,,,,0.10137,45,45,45
1.0,0.2,0.01,22.8795,45,45,13.9781,40.0849,,,,,,,0.0767123,45,45,45
1.0,0.2,0.01,15.4356,45,45,14.4932,40.0849,,,,,,,1.07671,45,45,45
1.0,0.2,0.01,30.0959,45,45,4.27397,40.0849,,,,,,,5.83288,45,45,45
1.0,0.2,0.01,45,45,45,4.64384,40.0849,,,,,,,1.23014,8.4,45,45
1.0,0.2,0.01,30.6356,45,45,23.3068,40.0849,,,,,,,0.0410959,45,45,45
1.0,0.2,0.01,12.7397,45,45,31.4521,40.0849,,,,,,,0.00547945,45,45,45
1.0,0.2,0.01,19.3507,32.3096,45,15.9562,40.0849,,,,,,,5.04658,10.0603,26.4822,39.9863
1.0,0.2,0.01,10.1589,45,45,18.2712,40.0849,,,,,,,0.0136986,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.569863,35.8767,45,45
1.0,0.2,0.01,7.20822,29.1671,45,19.9479,40.0849,,,,,,,0.443836,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0821918,45,45,45
1.0,0.2,0.01,30.4822,45,45,16.6603,40.0849,,,,,,,0.0136986,45,45,45
1.0,0.2,0.01,21.8767,45,45,33.1479,40.0849,,,,,,,2.06575,7.00548,45,45
1.0,0.2,0.01,45,45,45,9.4274,40.0849,,,,,,,0.665753,45,45,45
1.0,0.2,0.01,7.75068,21.5151,45,22.7918,40.0849,,,,,,,0.030137,45,45,45
1.0,0.2,0.01,36.0877,45,45,8.69041,40.0849,,,,,,,0.00547945,16.6137,27.0658,30.663
1.0,0.2,0.01,39.8384,45,45,40.0849,40.0849,,,,,,,0.0164384,45,45,45
1.0,0.2,0.01,9.32877,45,45,25.8274,40.0849,,,,,,,0.0712329,27.5781,45,45
1.0,0.2,0.01,9.93425,45,45,29.8658,40.0849,,,,,,,0.00273973,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,1.18356,45,45,45
1.0,0.2,0.01,45,45,45,15.9452,40.0849,,,,,,,0.0739726,13.274,45,45
1.0,0.2,0.01,17.9288,24.737,45,18.9178,40.0849,,,,,,,0.145205,45,45,45
1.0,0.2,0.01,8.93425,45,45,40.0849,40.0849,,,,,,,0.00547945,45,45,45
1.0,0.2,0.01,45,45,45,1.65205,40.0849,,,,,,,1.2,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0109589,45,45,45
1.0,0.2,0.01,15.9918,23.1671,31.5315,27.5699,40.0849,,,,,,,0.873973,6.40822,45,45
1.0,0.2,0.01,23.7644,45,45,24.8959,40.0849,,,,,,,0.0794521,45,45,45
1.0,0.2,0.01,36.8685,45,45,16.3562,40.0849,,,,,,,0.238356,19.7233,45,45
1.0,0.2,0.01,3.79726,45,45,40.0849,40.0849,,,,,,,0.0246575,45,45,45
1.0,0.2,0.01,45,45,45,38.9973,40.0849,,,,,,,0.030137,45,45,45
1.0,0.2,0.01,2.49041,45,45,7.80822,40.0849,,,,,,,0.241096,45,45,45
1.0,0.2,0.01,2.71507,45,45,3.69863,40.0849,,,,,,,0.476712,45,45,45
1.0,0.2,0.01,15.4356,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,13.7397,45,45,40.0849,40.0849,,,,,,,0.260274,13.2521,45,45
1.0,0.2,0.01,27.5644,45,45,15.5233,40.0849,,,,,,,0.0356164,2.06027,17.8986,45
1.0,0.2,0.01,45,45,45,5.84658,40.0849,,,,,,,0.0383562,3.97534,45,45
1.0,0.2,0.01,16.0904,45,45,29.1808,40.0849,,,,,,,0.293151,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.389041,45,45,45
1.0,0.2,0.10,5.49863,36.1205,45,10.589,40.0849,,,,,,,0.00273973,0.00273973,22.2877,45
1.0,0.2,0.10,45,45,45,17.1671,40.0849,,,,,,,0.00273973,0.00273973,0.00273973,34.0849
1.0,0.2,0.10,6.83014,32.274,45,3.23288,40.0849,,,,,,,0.00273973,0.00273973,0.224658,16.5616
1.0,0.2,0.10,26.1562,36.2384,45,2.63836,40.0849,,,,,,,0.00273973,0.00273973,3.25753,21.4493
1.0,0.2,0.10,9.93425,45,45,1.20274,40.0849,,,,,,,0.00273973,0.00273973,0.030137,7.17808
1.0,0.2,0.10,24.3945,33.7589,45,1.09589,40.0849,,,,,,,0.00273973,0.00273973,0.893151,12.411
1.0,0.2,0.10,39.1562,45,45,6.29863,40.0849,,,,,,,0.00273973,0.00273973,23.0986,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.120548,45
1.0,0.2,0.10,9.71781,15.5041,20.6575,7.43836,23.8,,,,,,,0.00273973,0.00273973,0.00273973,15.7425
1.0,0.2,0.10,45,45,45,37.7452,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,2.1589,45,45,3.68767,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,12.2822,45,45,5.45479,40.0849,,,,,,,0.00273973,0.00273973,0.00273973,45
1.0,0.2,0.10,8.73699,45,45,6.33699,40.0849,,,,,,,0.00273973,0.00273973,2.17534,45
1.0,0.2,0.10,5.9589,33.8548,45,5.80274,40.0849,,,,,,,0.00273973,0.00273973,0.00273973,45
1.0,0.2,0.10,26.526,45,45,36.7836,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,45,45,45,27.2247,40.0849,,,,,,,0.00273973,0.00273973,0.0876712,45
1.0,0.2,0.10,6.72055,12.1151,18.9479,1.77534,21.4219,,,,,,,0.00273973,0.00273973,1.59726,8.60274
1.0,0.2,0.10,5.4411,45,45,6.28219,40.0849,,,,,,,0.00273973,0.00273973,0.728767,11.7041
1.0,0.2,0.10,9.9589,45,45,1.75068,40.0849,,,,,,,0.00273973,0.00273973,2.5589,45
1.0,0.2,0.10,36.3479,45,45,5.83288,40.0849,,,,,,,0.00273973,0.00273973,1.98082,45
1.0,0.2,0.10,30.0767,45,45,30.1151,40.0849,,,,,,,0.00273973,0.00273973,0.257534,45
1.0,0.2,0.10,4.66849,45,45,7.2137,40.0849,,,,,,,0.00273973,0.00273973,0.410959,26.463
1.0,0.2,0.10,23.3041,45,45,10.1918,40.0849,,,,,,,0.00273973,0.00273973,1.54247,23.8466
1.0,0.2,0.10,35.8767,45,45,1.53425,40.0849,,,,,,,0.00273973,0.00273973,6.04932,36.4164
1.0,0.2,0.10,22.5123,45,45,5.0137,40.0849,,,,,,,0.00273973,0.00273973,3.03014,12.7233
1.0,0.2,0.10,36.474,45,45,6.23288,40.0849,,,,,,,0.00273973,0.00273973,0.0739726,45
1.0,0.2,0.10,8.04384,45,45,11.2822,40.0849,,,,,,,0.00273973,0.00273973,3.00274,12.2384
1.0,0.2,0.10,16.6356,29.0219,36.0575,6.52329,38.1452,,,,,,,0.00273973,0.00273973,3.95068,24.8795
1.0,0.2,0.10,23.463,35.663,45,4.06027,40.0849,,,,,,,0.00273973,0.00273973,0.169863,7.26849
1.0,0.2,0.10,5.05753,45,45,13.1288,40.0849,,,,,,,0.00273973,0.00273973,0.145205,21.1342
1.0,0.2,0.10,9.87671,20.5863,32.4795,4.74521,34.9041,,,,,,,0.00273973,0.00273973,0.558904,26.4493
1.0,0.2,0.10,10.4685,45,45,14.4603,40.0849,,,,,,,0.00273973,0.00273973,0.273973,45
1.0,0.2,0.10,19.5836,26.6055,33.4685,3.76986,35.6,,,,,,,0.00273973,0.00273973,0.430137,24.8685
1.0,0.2,0.10,38.9151,45,45,8.13973,40.0849,,,,,,,0.00273973,0.00273973,1.17808,18.537
1.0,0.2,0.10,5.01096,9.87945,19.0849,7.41096,21.4301,,,,,,,0.00273973,0.00273973,0.0931507,6.1589
1.0,0.2,0.10,45,45,45,20.5123,40.0849,,,,,,,0.00273973,0.00273973,0.175342,45
1.0,0.2,0.10,34.6603,45,45,4.4411,40.0849,,,,,,,0.00273973,0.00273973,0.243836,45
1.0,0.2,0.10,45,45,45,33.7425,40.0849,,,,,,,0.00273973,0.00273973,0.00273973,45
1.0,0.2,0.10,29.2767,36.5562,45,6.19178,40.0849,,,,,,,0.00273973,0.00273973,12.726,29.3808
1.0,0.2,0.10,10.211,45,45,4.20274,40.0849,,,,,,,0.00273973,0.00273973,0.0356164,45
1.0,0.2,0.10,25.6137,45,45,13.4822,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,24.674,45,45,2.4411,40.0849,,,,,,,0.00273973,0.00273973,1.35616,6.14247
1.0,0.2,0.10,39.9041,45,45,3.53151,40.0849,,,,,,,0.00273973,0.00273973,8.08493,45
1.0,0.2,0.10,8.65753,45,45,2.86575,40.0849,,,,,,,0.00273973,0.00273973,0.654795,45
1.0,0.2,0.10,45,45,45,1.72603,40.0849,,,,,,,0.00273973,0.00273973,1.46849,14.3288
1.0,0.2,0.10,23.2603,45,45,6.36986,40.0849,,,,,,,0.00273973,0.00273973,0.271233,45
1.0,0.2,0.10,4.87945,45,45,2.96438,40.0849,,,,,,,0.00273973,0.00273973,0.0986301,45
1.0,0.2,0.10,18.5589,45,45,3.4274,40.0849,,,,,,,0.00273973,0.00273973,0.252055,45
1.0,0.2,0.10,12.9507,39.9479,45,2.54795,40.0849,,,,,,,0.00273973,0.00273973,2.40274,35.8301
1.0,0.2,0.10,30.6548,45,45,5.97808,40.0849,,,,,,,0.00273973,0.00273973,0.00547945,45
1.0,0.2,0.10,9.56438,45,45,1.71781,40.0849,,,,,,,0.00273973,0.00273973,0.252055,45
1.0,0.2,0.10,32.5973,45,45,2.98082,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,14.1123,45,45,7.49041,40.0849,,,,,,,0.00273973,0.00273973,1.10685,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,25.0548,45,45,4.67671,40.0849,,,,,,,0.00273973,0.00273973,0.00273973,45
1.0,0.2,0.10,4.76986,45,45,5.76986,40.0849,,,,,,,0.00273973,0.00273973,4.44932,45
1.0,0.2,0.10,11.1753,31.6027,39.1808,0.991781,40.0849,,,,,,,0.00273973,0.00273973,0.0986301,7.4137
