PFPR,TREATMENT_COVERAGE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,TIME_PARTNER_DRUG_RES_FREQ_TO_1p,TIME_PARTNER_DRUG_RES_FREQ_TO_5p,TIME_PARTNER_DRUG_RES_FREQ_TO_10p,TIME_PARTNER_DRUG_RES_FREQ_TO_20p
1.0,0.2,0.00,45,45,45,40.0849,40.0849,,,,,,,6.66301,45,45,45
1.0,0.2,0.00,15.9589,31.1671,36.7014,35.1205,40.0849,,,,,,,13.389,24.4795,26.8192,31.1397
1.0,0.2,0.00,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.00,45,45,45,40.0849,40.0849,,,,,,,19.0192,45,45,45
1.0,0.2,0.00,20.7425,45,45,40.0849,40.0849,,,,,,,13.9041,17.1644,18.9808,22.7205
1.0,0.2,0.00,45,45,45,40.0849,40.0849,,,,,,,11.2822,40,45,45
1.0,0.2,0.00,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.00,45,45,45,40.0849,40.0849,,,,,,,13.1589,18.8,45,45
1.0,0.2,0.00,3.71233,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.00,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.00,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.00,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.00,34.9233,45,45,40.0849,40.0849,,,,,,,6.40548,11.4658,45,45
1.0,0.2,0.00,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.00,33.4603,45,45,40.0849,40.0849,,,,,,,23.3233,29.9014,38.6274,45
1.0,0.2,0.00,45,45,45,40.0849,40.0849,,,,,,,18.0027,32.5534,45,45
1.0,0.2,0.00,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.00,36.3425,45,45,40.0849,40.0849,,,,,,,36.3425,45,45,45
1.0,0.2,0.00,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,38.7096,45,45,40.0849,40.0849,,,,,,,0.632877,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.635616,34.2329,45,45
1.0,0.2,0.01,21.7096,45,45,40.0849,40.0849,,,,,,,1.20548,45,45,45
1.0,0.2,0.01,24.2959,30.863,35.5233,32.0027,40.0849,,,,,,,0.147945,9.53973,10.9753,27.0493
1.0,0.2,0.01,15.274,21.8904,25.2493,24.2521,30.5342,,,,,,,0.808219,14.4959,20.4822,24.4575
1.0,0.2,0.01,17.9315,26.7781,30.0986,26,36.1726,,,,,,,0.0356164,3.71233,9.62466,15.1068
1.0,0.2,0.01,29.9534,45,45,40.0849,40.0849,,,,,,,0.0712329,4.34247,16.4219,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.030137,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.060274,45,45,45
1.0,0.2,0.01,14.8164,45,45,40.0849,40.0849,,,,,,,0.0520548,23.7123,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0849315,45,45,45
1.0,0.2,0.01,40.0986,45,45,40.0849,40.0849,,,,,,,0.432877,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0164384,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,31.1288,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0438356,17.8904,29.1205,45
1.0,0.2,0.01,39.9068,45,45,40.0849,40.0849,,,,,,,0.0273973,45,45,45
1.0,0.2,0.01,24.5781,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,23.1014,34.4356,45,35.4767,40.0849,,,,,,,2.24932,16.9178,19.7507,33.8192
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0328767,6.23836,45,45
1.0,0.2,0.01,24.5507,35.1151,39.5288,37.4986,40.0849,,,,,,,0.279452,10.7781,13.2274,32.4055
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.00821918,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,22.011,45,45,45
1.0,0.2,0.01,21.0329,27.5205,31.6877,29.0329,34.6438,,,,,,,0.0575342,10.4767,15.3863,24.9425
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0356164,45,45,45
1.0,0.2,0.01,6.68219,15.5507,21.074,17.2301,24.1014,,,,,,,0.186301,6.1863,6.9589,15.5945
1.0,0.2,0.01,4.18356,11.0575,19.7781,15.7014,24.2822,,,,,,,0.8,6.82466,11.1973,18.9863
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.816438,45,45,45
1.0,0.2,0.01,1.64658,45,45,40.0849,40.0849,,,,,,,33.5479,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.257534,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0547945,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0164384,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,1.70411,45,45,45
1.0,0.2,0.01,31.9397,45,45,40.0849,40.0849,,,,,,,0.0493151,4.53151,23.0658,32.6822
1.0,0.2,0.01,4.6137,13.5616,18.6192,15.8219,26.1178,,,,,,,0.167123,9.90411,13.5616,16.8712
1.0,0.2,0.01,9.52877,45,45,40.0849,40.0849,,,,,,,0.00821918,45,45,45
1.0,0.2,0.01,20.9699,33.9945,39.6438,34.4795,40.0849,,,,,,,0.427397,6.51233,22.5616,33.3945
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.328767,36.2712,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0958904,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.00273973,45,45,45
1.0,0.2,0.01,30.1233,45,45,40.0849,40.0849,,,,,,,0.109589,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.235616,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.917808,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0684932,7.63288,45,45
1.0,0.2,0.01,27.2493,31.1342,37.0164,31.8849,40.0849,,,,,,,0.060274,8.8,20.1205,25.737
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.10411,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,19.0301,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.468493,45,45,45
1.0,0.2,0.01,12.1973,45,45,40.0849,40.0849,,,,,,,0.126027,10.9397,25.063,45
1.0,0.2,0.01,7.00822,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,2.77808,45,45,45
1.0,0.2,0.01,14.9808,23.0849,31.2027,27.4,36.6795,,,,,,,3.64658,21.2548,23.0849,28.9479
1.0,0.2,0.01,34.5425,45,45,40.0849,40.0849,,,,,,,0.0136986,39.1534,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0410959,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.136986,11.0301,32.5479,45
1.0,0.2,0.01,13.2685,22.8219,28.7479,24.2082,34.2548,,,,,,,0.0657534,5.40548,17.7315,22.8219
