"FIRST_LINE","CR_MULTIPLY_FACTOR","STARTING_PARTNER_DRUG_FREQ","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_TREATMENTS"
2,1,0.5,9.50684931506849,20.1095890410959,25.4520547945205,0.136986301369863,24.7945205479452,34,32,36,40,38,1.990375,9.015675
2,1,0.5,6.3013698630137,14.6849315068493,20.4383561643836,0.136986301369863,20.8493150684931,36,36,31,37,52,2.184275,8.920925
2,1,0.5,7.53424657534246,17.2328767123288,22.5753424657534,0.136986301369863,23.3150684931507,51,35,47,45,29,2.096,8.990025
2,1,0.5,4.41095890410959,11.7260273972603,18.6301369863014,0.136986301369863,19.6164383561644,37,38,39,48,41,2.2306,8.87055
2,1,0.5,4.41095890410959,14.8493150684931,20.4383561643836,0.136986301369863,19.7808219178082,52,64,67,66,52,2.2027,8.8987
2,1,0.5,6.7945205479452,15.3424657534247,21.0958904109589,0.136986301369863,20.2739726027397,39,46,34,46,36,2.181325,9.03655
2,1,0.5,5.56164383561644,16.4931506849315,22,0.136986301369863,22.1643835616438,38,29,32,24,31,2.0949,8.995375
2,1,0.5,4.73972602739726,15.5890410958904,22.0821917808219,0.136986301369863,23.5616438356164,41,39,34,50,28,2.056975,8.98955
2,1,0.5,5.3972602739726,15.1780821917808,20.4383561643836,0.136986301369863,21.6712328767123,46,48,31,45,47,2.155375,8.98945
2,1,0.5,7.28767123287671,18.7123287671233,23.972602739726,0.136986301369863,21.5890410958904,40,35,49,47,20,2.016175,8.963625
2,1,0.5,8.68493150684931,20.2739726027397,26.027397260274,0.136986301369863,25.6164383561644,34,36,39,28,40,1.94965,8.993425
2,1,0.5,4.08219178082192,14.7671232876712,21.3424657534247,0.136986301369863,19.041095890411,36,47,36,53,46,2.102175,8.92425
2,1,0.5,6.54794520547945,15.5068493150685,20.3561643835616,0.136986301369863,20.6027397260274,39,39,41,47,36,2.14905,8.9914
2,1,0.5,5.72602739726027,18.2191780821918,23.8904109589041,0.136986301369863,23.4794520547945,45,53,62,57,42,1.982375,8.916675
2,1,0.5,6.38356164383562,19.6164383561644,24.8767123287671,0.136986301369863,24.1369863013699,32,43,47,34,36,1.94185,8.96725
2,1,0.5,3.42465753424657,14.1095890410959,19.041095890411,0.136986301369863,19.1232876712329,50,60,46,59,57,2.290625,8.969725
2,1,0.5,7.94520547945206,19.2054794520548,26.3561643835616,0.136986301369863,25.1232876712329,27,41,25,34,40,1.931425,9.01295
2,1,0.5,6.21917808219178,14.1917808219178,21.1780821917808,0.136986301369863,20.6849315068493,38,36,46,33,41,2.15985,8.8769
2,1.1,0.5,4.16438356164383,15.2602739726027,20.6849315068493,0.136986301369863,20.6027397260274,50,48,53,60,57,2.171475,8.9814
2,1.1,0.5,5.15068493150685,17.0684931506849,22.2465753424658,0.136986301369863,23.3150684931507,33,44,40,49,40,2.06735,8.8971
2,1.1,0.5,11.1506849315068,20.7671232876712,27.1780821917808,0.136986301369863,24.958904109589,47,51,32,39,40,1.900125,9.004725
2,1.1,0.5,5.06849315068493,14.7671232876712,20.1917808219178,0.0547945205479436,20.2739726027397,46,63,45,60,53,2.189525,9.06075
2,1.1,0.5,5.47945205479452,14.4383561643836,20.7671232876712,0.136986301369863,21.0958904109589,40,34,37,39,41,2.148425,8.93455
2,1.1,0.5,4.9041095890411,17.5616438356164,23.2328767123288,0.136986301369863,23.0684931506849,41,47,62,44,39,1.97945,8.9336
2,1.1,0.5,3.01369863013699,15.2602739726027,21.0958904109589,0.136986301369863,20.027397260274,24,46,42,37,30,2.15705,9.020275
2,1.1,0.5,5.97260273972603,17.0684931506849,22.5753424657534,0.136986301369863,22.6575342465753,36,46,39,30,58,2.059375,8.94445
2,1.1,0.5,5.06849315068493,16,21.8356164383562,0.136986301369863,21.6712328767123,33,52,41,37,39,2.119925,8.95265
2,1.1,0.5,3.67123287671233,15.9178082191781,22.4931506849315,0.136986301369863,21.8356164383562,59,58,52,60,57,2.036775,8.860075
2,1.1,0.5,5.3972602739726,16,21.5068493150685,0.136986301369863,20.6849315068493,45,30,26,38,45,2.1482,9.0118
2,1.1,0.5,7.04109589041096,17.3972602739726,23.8082191780822,0.0547945205479436,22.4931506849315,44,34,44,44,42,1.99325,8.914175
2,1.1,0.5,6.05479452054794,22,27.3424657534247,0.136986301369863,26.9315068493151,40,42,41,47,39,1.8422,8.89905
2,1.1,0.5,4.9041095890411,17.8082191780822,22.1643835616438,0.136986301369863,20.8493150684931,43,47,48,46,44,2.0834,9.01745
2,1.1,0.5,5.72602739726027,17.8904109589041,24.3835616438356,0.136986301369863,24.3013698630137,42,51,30,44,41,1.994925,8.98735
2,1.1,0.5,6.38356164383562,16.1643835616438,22,0.136986301369863,22.4931506849315,28,41,39,40,49,2.075125,9.03355
2,1.1,0.5,4.73972602739726,16.7397260273973,21.6712328767123,0.136986301369863,22.0821917808219,38,40,34,40,46,2.133925,9.01335
2,1.1,0.5,4.32876712328767,17.4794520547945,23.5616438356164,0.136986301369863,24.2191780821918,40,34,44,44,29,2.05015,9.0227
2,1.1,0.5,4.57534246575343,15.0958904109589,20.6027397260274,0.136986301369863,20.7671232876712,36,42,41,52,60,2.216275,9.1558
2,1.1,0.5,4.57534246575343,15.9178082191781,20.6027397260274,0.136986301369863,20.4383561643836,39,45,44,56,45,2.1681,8.9073
2,1.1,0.5,6.46575342465754,19.7808219178082,25.4520547945205,0.136986301369863,25.041095890411,36,29,46,56,46,2.0179,9.03525
2,1.1,0.5,7.28767123287671,15.9178082191781,21.2602739726027,0.136986301369863,22,28,45,34,46,42,2.1891,9.080975
2,1.1,0.5,4.65753424657534,13.041095890411,18.3835616438356,0.136986301369863,17.972602739726,35,41,50,39,37,2.244,9.1201
2,1.1,0.5,4.49315068493151,15.0958904109589,21.6712328767123,0.136986301369863,20.4383561643836,40,44,48,58,46,2.113225,9.054775
2,1.1,0.5,4.08219178082192,15.0958904109589,20.1917808219178,0.136986301369863,19.2054794520548,25,46,41,41,39,2.1792,8.960025
2,1.1,0.5,4.9041095890411,13.8630136986301,18.7123287671233,0.136986301369863,18.7123287671233,26,44,39,39,48,2.260025,9.06325
2,1.1,0.5,11.3972602739726,25.1232876712329,29.972602739726,0.136986301369863,29.7260273972603,31,33,35,52,38,1.715075,8.917
2,1.1,0.5,5.56164383561644,15.2602739726027,20.7671232876712,0.136986301369863,20.9315068493151,25,48,28,47,40,2.164075,9.102
2,1.1,0.5,4.49315068493151,14.1917808219178,20.5205479452055,0.136986301369863,20.027397260274,35,43,43,46,44,2.198225,8.966075
2,1.1,0.5,6.63013698630137,17.3972602739726,24.958904109589,0.136986301369863,25.4520547945205,35,37,35,51,52,1.97675,9.045575
2,1.1,0.5,6.3013698630137,15.9178082191781,21.5890410958904,0.136986301369863,22.3287671232877,34,40,36,40,37,2.0248,8.83965
2,1.1,0.5,5.89041095890411,15.5068493150685,20.8493150684931,0.136986301369863,21.5068493150685,39,37,26,42,41,2.1631,8.944925
2,1.1,0.5,5.64383561643836,15.5068493150685,20.9315068493151,0.136986301369863,20.7671232876712,45,34,26,45,44,2.08875,8.9061
2,1.1,0.5,6.21917808219178,16.1643835616438,21.3424657534247,0.0547945205479436,21.8356164383562,38,42,35,40,59,2.14735,9.038575
2,1.1,0.5,4.65753424657534,15.4246575342466,21.9178082191781,0.136986301369863,22.5753424657534,45,31,50,47,49,2.1504,9.09585
2,1.1,0.5,4.08219178082192,17.972602739726,23.6438356164384,0.136986301369863,24.7945205479452,27,44,36,57,45,2.020475,9.012875
2,1.1,0.5,5.47945205479452,14.3561643835616,20.2739726027397,0.136986301369863,19.7808219178082,49,39,28,43,45,2.15515,8.959675
2,1.1,0.5,5.47945205479452,13.6986301369863,19.7808219178082,0.136986301369863,19.2876712328767,37,40,43,47,38,2.219625,9.074475
2,1.1,0.5,5.06849315068493,16.2465753424658,21.9178082191781,0.136986301369863,22.1643835616438,38,32,37,48,38,2.10915,9.08585
2,1.1,0.5,3.34246575342466,11.8904109589041,17.6438356164384,0.136986301369863,17.8082191780822,50,55,47,55,56,2.357175,8.98355
2,1.1,0.5,4.82191780821918,14.3561643835616,20.5205479452055,0.136986301369863,21.8356164383562,47,44,45,56,54,2.131,8.9065
2,1.1,0.5,8.27397260273973,17.7260273972603,23.5616438356164,0.136986301369863,22.6575342465753,37,31,46,43,45,1.99575,8.877675
2,1.1,0.5,5.15068493150685,15.2602739726027,20.1095890410959,0.136986301369863,21.013698630137,28,43,45,38,50,2.214775,9.1459
2,1.1,0.5,6.13698630136986,19.9452054794521,26.4383561643836,0.136986301369863,26.7671232876712,44,37,43,38,37,1.84995,8.834675
2,1.1,0.5,3.91780821917808,15.0958904109589,20.3561643835616,0.136986301369863,20.7671232876712,42,29,34,39,45,2.158025,9.0257
2,1.1,0.5,4.73972602739726,14.9315068493151,21.013698630137,0.136986301369863,21.9178082191781,32,34,42,49,37,2.10045,8.885675
2,1.1,0.5,6.3013698630137,17.7260273972603,22.986301369863,0.136986301369863,23.972602739726,36,47,29,61,43,2.04885,8.89265
2,1.1,0.5,4.49315068493151,17.3150684931507,24.1369863013699,0.136986301369863,24.7123287671233,42,32,40,53,37,1.994675,8.89245
2,1.1,0.5,3.0958904109589,15.1780821917808,20.6849315068493,0.136986301369863,20.3561643835616,40,47,49,42,34,2.19145,9.026
2,1.1,0.5,8.02739726027397,19.8630136986301,24.958904109589,0.136986301369863,23.3150684931507,33,42,51,38,40,1.9312,8.96635
2,1.2,0.5,7.6986301369863,18.2191780821918,23.2328767123288,0.0547945205479436,23.5616438356164,43,40,29,41,43,2.02445,9.032625
2,1.2,0.5,5.64383561643836,15.5068493150685,21.5890410958904,0.136986301369863,22.4931506849315,48,45,39,51,54,2.105075,8.98605
2,1.2,0.5,5.15068493150685,15.9178082191781,21.7534246575342,0.136986301369863,22.4109589041096,32,44,31,54,40,2.102625,9.1028
2,1.2,0.5,4.49315068493151,15.013698630137,20.1917808219178,0.136986301369863,20.6027397260274,33,47,35,44,46,2.220125,9.02725
2,1.2,0.5,5.97260273972603,15.8356164383562,21.9178082191781,0.136986301369863,22.4109589041096,35,34,45,47,37,2.110025,8.88455
2,1.2,0.5,5.06849315068493,18.2191780821918,24.7945205479452,0.136986301369863,24.8767123287671,37,47,32,45,42,2.01445,9.123675
2,1.2,0.5,6.71232876712329,18.2191780821918,24.4657534246575,0.136986301369863,23.3150684931507,39,45,35,49,42,2.034925,9.09905
2,1.2,0.5,3.50684931506849,16.3287671232877,22.3287671232877,0.136986301369863,22.0821917808219,53,40,51,55,41,2.12065,9.044225
2,1.2,0.5,6.13698630136986,17.0684931506849,22.5753424657534,0.136986301369863,22.986301369863,53,62,53,57,55,2.0728,8.885625
2,1.2,0.5,6.05479452054794,15.5890410958904,21.9178082191781,0.136986301369863,22,48,53,49,65,42,2.0979,8.944675
2,1.2,0.5,8.93150684931507,18.8767123287671,24.3013698630137,0.136986301369863,23.7260273972603,36,50,41,46,33,1.973525,8.836825
2,1.2,0.5,6.21917808219178,15.0958904109589,20.1917808219178,0.136986301369863,20.5205479452055,40,40,40,43,33,2.18785,9.027375
2,1.2,0.5,7.36986301369863,16.986301369863,22.2465753424658,0.136986301369863,22.5753424657534,36,40,36,43,52,2.0345,8.908475
2,1.2,0.5,4.73972602739726,12.3013698630137,18.6301369863014,0.136986301369863,19.2054794520548,29,35,39,46,39,2.277925,8.99465
2,1.2,0.5,6.13698630136986,17.1506849315069,22.2465753424658,0.136986301369863,23.7260273972603,52,59,74,64,63,2.0771,8.920075
2,1.2,0.5,3.91780821917808,13.4520547945205,19.4520547945205,0.0547945205479436,18.958904109589,39,34,50,53,29,2.307425,9.112675
2,1.2,0.5,4.82191780821918,17.4794520547945,23.7260273972603,0.136986301369863,24.2191780821918,54,47,49,61,61,1.980525,8.9904
2,1.2,0.5,7.36986301369863,18.6301369863014,24.0547945205479,0.136986301369863,22.9041095890411,27,37,42,41,40,2.0427,9.179325
2,1.2,0.5,7.45205479452055,19.4520547945205,25.2876712328767,0.136986301369863,23.8082191780822,37,41,29,36,32,1.935825,8.9602
2,1.2,0.5,4.57534246575343,12.4657534246575,18.6301369863014,0.136986301369863,17.3150684931507,39,45,37,64,46,2.2799,9.0868
2,1.2,0.5,7.53424657534246,17.6438356164384,22.9041095890411,0.136986301369863,23.8904109589041,40,39,43,49,37,2.03705,8.81765
2,1.2,0.5,4.57534246575343,17.7260273972603,23.8082191780822,0.136986301369863,22.5753424657534,27,50,48,56,32,2.011325,9.114325
2,1.2,0.5,5.80821917808219,15.6712328767123,22.2465753424658,0.136986301369863,22,28,39,35,51,52,2.113475,8.967975
2,1.2,0.5,5.15068493150685,16,21.2602739726027,0.136986301369863,20.6849315068493,37,39,50,42,50,2.1382,9.207425
2,1.2,0.5,6.7945205479452,17.0684931506849,22.5753424657534,0.136986301369863,21.5890410958904,38,28,34,39,44,2.06775,8.8948
2,1.2,0.5,7.04109589041096,15.8356164383562,21.013698630137,0.0547945205479436,19.7808219178082,42,46,36,25,38,2.09205,8.8712
2,1.2,0.5,6.38356164383562,16.9041095890411,22.8219178082192,0.136986301369863,21.5068493150685,29,40,52,36,26,2.041975,8.866775
2,1.2,0.5,6.21917808219178,15.1780821917808,20.6849315068493,0.136986301369863,20.9315068493151,43,54,50,64,54,2.13055,8.99
2,1.2,0.5,5.89041095890411,14.6849315068493,20.3561643835616,0.136986301369863,21.8356164383562,30,48,34,36,36,2.150775,8.8825
2,1.2,0.5,4.24657534246575,14.4383561643836,21.6712328767123,0.136986301369863,22.2465753424658,36,41,42,44,47,2.1285,8.95645
2,1.2,0.5,5.64383561643836,19.6164383561644,24.7945205479452,0.136986301369863,24.7945205479452,26,35,35,54,44,2.042825,9.11465
2,1.2,0.5,5.47945205479452,17.8082191780822,23.3150684931507,0.136986301369863,23.5616438356164,43,34,47,46,32,2.135425,9.07955
2,1.2,0.5,4.16438356164383,11.972602739726,17.8904109589041,0.136986301369863,17.8082191780822,41,36,46,44,40,2.231025,8.876375
2,1.2,0.5,3.42465753424657,16.4109589041096,22.7397260273973,0.136986301369863,21.8356164383562,41,46,42,51,34,2.02065,8.85395
2,1.2,0.5,6.05479452054794,17.2328767123288,23.5616438356164,0.136986301369863,23.3972602739726,46,51,41,48,35,2.05395,9.065525
2,1.2,0.5,5.72602739726027,13.7808219178082,19.8630136986301,0.136986301369863,18.8767123287671,46,48,50,61,57,2.24005,9.06975
2,1.2,0.5,4.98630136986301,19.8630136986301,25.6986301369863,0.136986301369863,25.8630136986301,55,49,67,61,58,1.938175,8.96425
2,1.2,0.5,4.08219178082192,13.8630136986301,20.027397260274,0.136986301369863,20.6849315068493,33,38,33,40,39,2.170075,8.978375
2,1.2,0.5,5.23287671232877,17.1506849315069,22.5753424657534,0.136986301369863,23.6438356164384,51,48,36,49,41,2.0523,8.98825
2,1.2,0.5,3.0958904109589,12.7945205479452,17.3972602739726,0.136986301369863,18.1369863013699,33,54,44,51,41,2.2872,8.96895
2,1.2,0.5,7.28767123287671,17.0684931506849,23.4794520547945,0.136986301369863,21.7534246575342,33,38,44,51,34,2.0371,9.0608
2,1.2,0.5,6.13698630136986,13.6164383561644,18.4657534246575,0.136986301369863,18.6301369863014,26,42,44,40,33,2.241125,8.8394
2,1.2,0.5,4.82191780821918,15.2602739726027,21.7534246575342,0.136986301369863,22.3287671232877,39,42,29,45,53,1.992225,8.7608
2,1.2,0.5,8.10958904109589,19.3698630136986,25.3698630136986,0.136986301369863,24.7123287671233,37,35,42,39,32,1.926925,8.947775
2,1.2,0.5,4.98630136986301,15.6712328767123,20.6849315068493,0.136986301369863,21.5890410958904,45,41,37,52,43,2.11035,8.955825
2,1.2,0.5,5.97260273972603,14.9315068493151,20.5205479452055,0.136986301369863,22.3287671232877,38,52,30,35,41,2.138425,9.0007
2,1.2,0.5,6.05479452054794,18.1369863013699,23.972602739726,0.136986301369863,23.6438356164384,47,59,43,47,61,1.9391,8.880975
2,1.2,0.5,4.49315068493151,13.041095890411,18.0547945205479,0.136986301369863,18.3013698630137,50,50,40,64,44,2.3503,9.0017
2,1.2,0.5,7.6986301369863,19.8630136986301,25.4520547945205,0.136986301369863,24.7945205479452,28,38,44,45,43,1.981425,9.0489
2,1.2,0.5,4.41095890410959,15.8356164383562,22.1643835616438,0.136986301369863,21.6712328767123,38,35,30,41,38,2.021625,8.846325
2,1.3,0.5,4.65753424657534,14.6849315068493,19.5342465753425,0.0547945205479436,19.4520547945205,30,38,30,45,41,2.221825,8.964875
2,1.3,0.5,7.6986301369863,20.6849315068493,27.4246575342466,0.136986301369863,27.0958904109589,29,36,41,42,41,1.870475,9.05995
2,1.3,0.5,4.08219178082192,17.5616438356164,22.7397260273973,0.0547945205479436,22.2465753424658,40,55,47,52,56,2.026725,8.95645
2,1.3,0.5,6.7945205479452,15.3424657534247,22.2465753424658,0.136986301369863,21.7534246575342,38,38,30,40,36,2.0798,8.985925
2,1.3,0.5,5.15068493150685,15.5890410958904,20.7671232876712,0.136986301369863,21.1780821917808,24,46,37,40,37,2.0793,8.96085
2,1.3,0.5,4.98630136986301,16.7397260273973,22.8219178082192,0.136986301369863,21.013698630137,38,41,32,48,42,2.06005,8.849325
2,1.3,0.5,6.63013698630137,17.2328767123288,23.8904109589041,0.136986301369863,24.7945205479452,31,47,37,48,35,2.0471,8.957375
2,1.3,0.5,6.63013698630137,20.7671232876712,26.1917808219178,0.136986301369863,26.1095890410959,33,53,27,37,40,1.87735,9.018475
2,1.3,0.5,5.31506849315069,15.0958904109589,20.1917808219178,0.0547945205479436,19.7808219178082,40,35,30,47,39,2.2281,8.9782
2,1.3,0.5,4.57534246575343,14.1917808219178,20.2739726027397,0.136986301369863,20.2739726027397,31,28,46,52,46,2.20425,9.084
2,1.3,0.5,8.19178082191781,18.6301369863014,25.041095890411,0.136986301369863,24.958904109589,37,48,36,34,37,1.9839,9.026875
2,1.3,0.5,4.41095890410959,18.3013698630137,24.6301369863014,0.136986301369863,25.6986301369863,30,50,40,32,37,1.9678,8.959725
2,1.3,0.5,7.12328767123288,16.5753424657534,23.0684931506849,0.136986301369863,22.0821917808219,31,39,44,36,46,2.0507,8.984125
2,1.3,0.5,5.64383561643836,17.4794520547945,22.986301369863,0.136986301369863,21.6712328767123,32,45,41,48,36,2.083725,9.0859
2,1.3,0.5,4.32876712328767,14.027397260274,19.4520547945205,0.136986301369863,20.1095890410959,55,41,49,60,59,2.1646,8.7826
2,1.3,0.5,5.15068493150685,16.4109589041096,22.1643835616438,0.136986301369863,22.4931506849315,43,58,39,31,42,2.10565,8.975675
2,1.3,0.5,6.95890410958904,18.1369863013699,23.4794520547945,0.136986301369863,23.3150684931507,28,31,41,39,42,2.108725,9.102375
2,1.3,0.5,3.17808219178082,16,21.7534246575342,0.136986301369863,21.5068493150685,32,37,58,30,41,2.13125,8.965625
2,1.3,0.5,6.21917808219178,16.8219178082192,22.5753424657534,0.136986301369863,20.7671232876712,35,39,39,44,41,2.085175,8.9235
2,1.3,0.5,4,15.5068493150685,20.8493150684931,0.136986301369863,22.4931506849315,28,46,40,46,44,2.0333,8.942425
2,1.3,0.5,6.13698630136986,19.6986301369863,25.8630136986301,0.136986301369863,25.5342465753425,39,28,35,40,40,1.900525,8.99865
2,1.3,0.5,5.3972602739726,16.3287671232877,21.0958904109589,0.136986301369863,20.1917808219178,43,37,41,40,27,2.175175,9.0235
2,1.3,0.5,6.13698630136986,19.4520547945205,25.2876712328767,0.136986301369863,25.6986301369863,21,44,46,44,50,1.871175,8.80665
2,1.3,0.5,6.21917808219178,19.1232876712329,23.8904109589041,0.0547945205479436,22.7397260273973,46,32,37,33,34,2.02875,9.0741
2,1.3,0.5,6.3013698630137,17.5616438356164,23.2328767123288,0.136986301369863,23.8082191780822,33,53,29,36,51,2.064025,8.98915
2,1.3,0.5,5.80821917808219,14.1917808219178,20.5205479452055,0.136986301369863,21.3424657534247,35,40,38,39,38,2.183775,8.9455
2,1.3,0.5,5.64383561643836,16.2465753424658,21.5068493150685,0.136986301369863,21.013698630137,32,34,41,53,22,2.156275,8.984725
2,1.3,0.5,6.46575342465754,19.6986301369863,24.3013698630137,0.136986301369863,24.4657534246575,42,48,52,59,46,1.994925,9.0879
2,1.3,0.5,5.31506849315069,17.4794520547945,24.4657534246575,0.136986301369863,24.0547945205479,42,42,36,42,32,1.966875,8.928625
2,1.3,0.5,6.05479452054794,16.4931506849315,21.9178082191781,0.136986301369863,19.1232876712329,50,49,47,51,59,2.092775,8.95825
2,1.3,0.5,6.21917808219178,17.2328767123288,23.1506849315069,0.136986301369863,23.7260273972603,34,38,31,38,34,2.12985,9.0698
2,1.3,0.5,5.3972602739726,14.8493150684931,20.9315068493151,0.136986301369863,20.6027397260274,37,44,46,41,41,2.08395,8.9501
2,1.3,0.5,9.75342465753425,21.5068493150685,25.6164383561644,0.136986301369863,25.4520547945205,33,35,40,41,45,1.977725,9.0822
2,1.3,0.5,3.42465753424657,13.8630136986301,19.7808219178082,0.136986301369863,19.6164383561644,35,54,49,41,43,2.18375,8.839525
2,1.3,0.5,9.0958904109589,20.027397260274,26.1917808219178,0.136986301369863,23.6438356164384,37,31,34,40,36,1.88415,8.802875
2,1.3,0.5,6.13698630136986,15.0958904109589,21.013698630137,0.136986301369863,21.2602739726027,39,31,44,43,32,2.134525,8.87585
2,1.3,0.5,6.38356164383562,16.5753424657534,22.6575342465753,0.136986301369863,23.2328767123288,24,43,33,35,40,2.013125,8.9283
2,1.3,0.5,5.89041095890411,15.7534246575342,22.1643835616438,0.0547945205479436,22.4931506849315,40,44,41,56,32,2.0823,8.884925
2,1.3,0.5,5.3972602739726,14.6027397260274,20.027397260274,0.136986301369863,20.6849315068493,41,54,39,62,38,2.1642,8.931
2,1.3,0.5,3.75342465753425,12.2191780821918,17.8082191780822,0.136986301369863,18.7123287671233,33,42,46,42,44,2.26075,9.020275
2,1.3,0.5,5.97260273972603,14.2739726027397,20.1095890410959,0.136986301369863,21.4246575342466,46,50,35,52,45,2.169925,9.1516
2,1.3,0.5,5.56164383561644,15.5068493150685,21.9178082191781,0.136986301369863,22.4931506849315,55,29,38,38,57,2.1151,9.039
2,1.3,0.5,6.95890410958904,18.7123287671233,24.5479452054795,0.136986301369863,24.3013698630137,40,48,34,42,43,2.00365,8.9761
2,1.3,0.5,4.24657534246575,15.3424657534247,22.9041095890411,0.136986301369863,23.3150684931507,28,32,46,43,35,2.03665,8.833275
2,1.3,0.5,5.56164383561644,19.8630136986301,25.6986301369863,0.136986301369863,24.7123287671233,26,41,41,40,41,1.951975,8.956275
2,1.3,0.5,4.32876712328767,14.9315068493151,20.027397260274,0.136986301369863,20.1095890410959,32,43,56,45,37,2.20775,9.047675
2,1.3,0.5,7.61643835616438,17.0684931506849,22.8219178082192,0.136986301369863,22.7397260273973,34,28,37,44,49,1.9966,8.82645
2,1.3,0.5,6.95890410958904,15.2602739726027,21.8356164383562,0.136986301369863,22.4931506849315,36,54,25,36,31,2.068175,8.916675
2,1.3,0.5,6.63013698630137,18.1369863013699,23.5616438356164,0.0547945205479436,24.3013698630137,36,33,37,48,44,2.044825,9.1064
2,1.3,0.5,4.65753424657534,13.5342465753425,19.6164383561644,0.136986301369863,20.3561643835616,49,58,48,62,60,2.21265,9.0015
2,0.7,0,4.16438356164383,18.3835616438356,25.2054794520548,0.301369863013697,NA,35,51,39,46,40,1.171275,8.995375
2,0.7,0,6.05479452054794,20.3561643835616,27.8356164383562,0.383561643835616,39.3424657534247,37,36,46,40,33,1.07615,8.883375
2,0.7,0,11.1506849315068,20.6849315068493,27.013698630137,1.28767123287671,NA,37,32,42,41,37,1.1217,8.9298
2,0.7,0,5.3972602739726,21.4246575342466,27.7534246575342,1.53424657534246,39.4246575342466,45,37,39,32,33,1.061675,8.802875
2,0.7,0,5.31506849315069,18.1369863013699,26.5205479452055,0.0547945205479436,38.6849315068493,39,40,41,37,33,1.151425,8.81655
2,0.7,0,4.32876712328767,13.7808219178082,22.1643835616438,0.63013698630137,36.4657534246575,32,46,39,54,34,1.29025,9.05145
2,0.7,0,3.75342465753425,13.8630136986301,21.0958904109589,2.35616438356164,33.4246575342466,30,33,39,45,41,1.23835,8.84375
2,0.7,0,6.54794520547945,21.5068493150685,29.3972602739726,0.0547945205479436,NA,39,52,41,36,46,1.10565,8.826725
2,0.7,0,7.61643835616438,19.3698630136986,27.013698630137,0.0547945205479436,37.3698630136986,47,32,33,34,31,1.156125,8.788125
2,0.7,0,8.52054794520548,21.5068493150685,29.0684931506849,0.219178082191782,NA,31,33,38,36,37,1.110925,8.800775
2,0.7,0,3.67123287671233,13.3698630136986,19.5342465753425,0.876712328767123,34.4931506849315,39,39,31,36,45,1.3255,8.81485
2,0.7,0,5.97260273972603,20.8493150684931,29.4794520547945,1.12328767123288,NA,37,44,38,42,36,1.0938,8.8701
2,0.7,0,6.46575342465754,22.986301369863,29.8904109589041,0.0547945205479436,NA,39,33,41,45,38,1.04175,8.880825
2,0.7,0,5.97260273972603,16.3287671232877,23.5616438356164,0.547945205479451,NA,46,36,40,35,42,1.20105,8.857175
2,0.7,0,6.71232876712329,18.958904109589,26.6849315068493,0.219178082191782,39.0958904109589,32,37,44,42,35,1.15105,8.97015
2,0.7,0,7.6986301369863,23.8082191780822,30.0547945205479,0.547945205479451,39.8356164383562,47,30,39,42,27,1.109175,8.941675
2,0.7,0,9.01369863013699,24.6301369863014,32.2739726027397,0.547945205479451,39.7534246575342,33,39,34,30,37,1.0981,8.929325
2,0.7,0,8.02739726027397,22.9041095890411,29.972602739726,0.876712328767123,NA,31,41,37,47,40,1.06215,8.8872
2,0.7,0,5.80821917808219,20.027397260274,27.4246575342466,0.958904109589042,NA,46,50,39,42,33,1.09095,8.818575
2,0.7,0,10.6575342465753,20.7671232876712,27.9178082191781,0.383561643835616,NA,25,46,46,43,41,1.078475,8.95575
2,0.7,0,12.3835616438356,24.3013698630137,31.5342465753425,0.301369863013697,NA,31,32,52,45,40,1.011725,8.9076
2,0.7,0,7.36986301369863,17.3150684931507,24.2191780821918,0.301369863013697,38.2739726027397,35,37,36,43,49,1.202475,8.908525
2,0.7,0,4.41095890410959,17.5616438356164,25.9452054794521,2.68493150684931,38.5205479452055,42,35,33,38,34,1.168775,8.83525
2,0.7,0,5.72602739726027,17.3150684931507,24.958904109589,0.301369863013697,39.2602739726027,36,37,46,45,31,1.2191,9.04065
2,0.7,0,3.83561643835617,16.7397260273973,25.6986301369863,0.383561643835616,39.5068493150685,50,47,48,48,46,1.2088,8.8871
2,0.7,0,4.41095890410959,19.7808219178082,28.5753424657534,0.219178082191782,NA,41,48,29,49,39,1.0786,8.8508
2,0.7,0,4.9041095890411,13.041095890411,21.7534246575342,0.712328767123289,35.6438356164384,41,36,44,37,44,1.271175,9.0099
2,0.7,0,5.3972602739726,18.2191780821918,27.013698630137,0.958904109589042,38.6849315068493,34,45,37,46,32,1.178975,9.007025
2,0.7,0,3.17808219178082,15.0958904109589,22.2465753424658,0.383561643835616,38.5205479452055,54,64,70,78,60,1.2345,8.85285
2,0.7,0,4.49315068493151,16.5753424657534,23.3150684931507,1.04109589041096,39.5068493150685,50,34,32,39,33,1.19335,8.935775
2,0.7,0,4.9041095890411,18.2191780821918,25.2876712328767,1.78082191780822,NA,44,45,36,39,43,1.157575,8.9931
2,0.7,0,6.54794520547945,19.2054794520548,24.7123287671233,0.219178082191782,33.4246575342466,46,41,53,38,33,1.2871,9.058025
