"FIRST_LINE","STARTING_PARTNER_DRUG_FREQ","SPZ","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_TREATMENTS"
2,0.1,0.2,5.64383561643836,20.6027397260274,27.6712328767123,0.136986301369863,32.5205479452055,39,35,33,43,45,1.46975,8.895925
2,0.1,0.2,7.28767123287671,18.5479452054795,27.5068493150685,0.136986301369863,32.027397260274,54,57,58,46,50,1.456375,8.898025
2,0.1,0.2,5.31506849315069,17.2328767123288,22.5753424657534,0.136986301369863,27.0958904109589,32,49,53,45,52,1.672675,9.080475
2,0.1,0.2,9.50684931506849,21.3424657534247,28.0821917808219,0.136986301369863,31.2054794520548,32,39,33,43,36,1.41775,8.906
2,0.1,0.2,5.15068493150685,16.4109589041096,23.4794520547945,0.0547945205479436,28.1643835616438,35,30,32,51,41,1.709425,9.05735
2,0.1,0.2,5.80821917808219,17.8082191780822,25.4520547945205,0.136986301369863,30.5479452054795,37,36,43,48,51,1.5201,8.86935
2,0.1,0.2,4.9041095890411,15.5068493150685,22.986301369863,0.136986301369863,28.6575342465753,43,34,41,42,32,1.609325,8.9554
2,0.1,0.2,7.36986301369863,18.4657534246575,24.6301369863014,0.136986301369863,28.5753424657534,35,32,47,35,41,1.6516,9.2366
2,0.1,0.2,6.54794520547945,18.7123287671233,24.3835616438356,0.136986301369863,27.5068493150685,41,35,35,53,36,1.6238,8.972975
2,0.1,0.2,4.9041095890411,17.6438356164384,25.2876712328767,0.0547945205479436,27.6712328767123,47,45,45,55,42,1.5582,8.924775
2,0.1,0.2,8.27397260273973,18.1369863013699,23.6438356164384,0.0547945205479436,28,53,41,42,37,27,1.64865,8.835525
2,0.1,0.2,6.7945205479452,22.4109589041096,29.8082191780822,0.136986301369863,33.1780821917808,39,47,37,42,41,1.4331,9.1164
2,0.1,0.2,3.34246575342466,15.013698630137,21.8356164383562,0.136986301369863,26.2739726027397,50,38,52,46,49,1.73035,9.063725
2,0.1,0.2,5.97260273972603,16,23.3150684931507,0.136986301369863,30.0547945205479,22,41,32,30,40,1.57845,8.8357
2,0.1,0.2,5.15068493150685,16.9041095890411,22.8219178082192,0.136986301369863,26.6027397260274,32,41,45,38,45,1.6377,8.857925
2,0.1,0.2,8.35616438356164,20.5205479452055,26.5205479452055,0.383561643835616,29.3972602739726,33,39,34,37,32,1.522375,8.7832
2,0.1,0.2,3.58904109589041,14.6027397260274,21.5890410958904,0.136986301369863,25.6164383561644,19,53,45,34,48,1.7235,8.87965
2,0.1,0.2,5.3972602739726,14.9315068493151,22,0.0547945205479436,28,27,43,37,48,43,1.713375,8.944325
2,0.1,0.2,6.87671232876712,23.2328767123288,28.6575342465753,0.136986301369863,31.6164383561644,32,31,41,45,46,1.419275,8.885725
2,0.1,0.2,4.49315068493151,20.6027397260274,27.1780821917808,0.136986301369863,31.9452054794521,34,50,36,40,29,1.49245,8.9554
2,0.1,0.2,4.82191780821918,15.6712328767123,23.7260273972603,0.219178082191782,30.7945205479452,58,50,71,80,60,1.5376,8.911575
2,0.1,0.2,5.64383561643836,14.5205479452055,22.4109589041096,0.136986301369863,28.5753424657534,37,32,41,42,44,1.616,8.972825
2,0.1,0.2,7.28767123287671,21.3424657534247,28.5753424657534,0.136986301369863,32.5205479452055,33,49,46,45,34,1.433975,8.72905
2,0.1,0.2,6.05479452054794,18.7123287671233,25.6164383561644,0.136986301369863,30.6301369863014,33,39,41,43,40,1.5512,8.89865
2,0.1,0.2,7.53424657534246,20.4383561643836,25.5342465753425,0.712328767123289,28.3287671232877,29,30,33,43,37,1.569575,8.835975
2,0.1,0.2,4.98630136986301,15.1780821917808,21.5068493150685,0.136986301369863,29.5616438356164,33,43,30,36,41,1.623175,8.953175
2,0.1,0.2,5.56164383561644,15.5890410958904,22.3287671232877,0.136986301369863,25.8630136986301,44,31,40,43,47,1.67005,8.9027
2,0.1,0.2,8.02739726027397,21.5890410958904,27.1780821917808,0.136986301369863,31.6164383561644,40,39,36,50,36,1.490125,8.983075
2,0.1,0.2,6.13698630136986,17.6438356164384,24.7123287671233,0.301369863013697,32.2739726027397,39,39,36,43,35,1.4428,8.621425
2,0.1,0.2,7.45205479452055,21.8356164383562,28.5753424657534,0.136986301369863,31.2054794520548,23,38,45,30,55,1.44625,8.9425
2,0.1,0.2,7.04109589041096,25.1232876712329,32.5205479452055,0.136986301369863,35.5616438356164,44,49,28,37,38,1.315925,8.86305
2,0.1,0.2,5.64383561643836,19.3698630136986,25.9452054794521,0.136986301369863,31.2876712328767,49,49,52,67,39,1.530475,9.025825
2,0.1,0.2,5.64383561643836,17.7260273972603,23.8904109589041,0.136986301369863,28.986301369863,32,37,33,38,43,1.5701,8.909975
2,0.1,0.2,4.49315068493151,16.7397260273973,23.1506849315069,0.0547945205479436,26.5205479452055,37,50,46,60,50,1.7,8.9963
2,0.1,0.2,9.42465753424657,24.3013698630137,31.6986301369863,0.383561643835616,33.5890410958904,38,46,38,44,43,1.3837,8.92895
2,0.1,0.2,7.04109589041096,17.3150684931507,24.1369863013699,0.136986301369863,28.4931506849315,34,44,45,48,36,1.62665,9.038975
2,0.1,0.2,4.24657534246575,16.3287671232877,23.8904109589041,0.136986301369863,28.2465753424658,34,36,48,42,54,1.596375,8.97995
2,0.1,0.2,7.2054794520548,19.5342465753425,25.6986301369863,0.136986301369863,30.8767123287671,36,43,33,50,37,1.524725,8.847425
2,0.25,0.2,6.54794520547945,16.0821917808219,21.5068493150685,0.136986301369863,23.6438356164384,53,40,47,44,59,1.94395,8.91235
2,0.25,0.2,6.21917808219178,15.3424657534247,22.2465753424658,0.136986301369863,24.7945205479452,37,41,56,44,43,1.90235,8.813175
2,0.25,0.2,5.80821917808219,21.5890410958904,27.6712328767123,0.0547945205479436,30.5479452054795,35,42,30,51,47,1.637925,8.93225
2,0.25,0.2,8.6027397260274,18.4657534246575,24.958904109589,0.136986301369863,27.013698630137,34,36,45,38,34,1.8395,9.110075
2,0.25,0.2,6.21917808219178,15.6712328767123,21.3424657534247,0.136986301369863,23.1506849315069,32,46,39,43,50,1.962775,9.003675
2,0.25,0.2,4.73972602739726,15.1780821917808,21.3424657534247,0.136986301369863,24.3013698630137,37,39,32,48,31,1.855325,8.79485
2,0.25,0.2,8.10958904109589,17.2328767123288,22.3287671232877,0.136986301369863,22.5753424657534,41,42,55,42,38,1.834975,8.907675
2,0.25,0.2,5.64383561643836,17.8904109589041,24.1369863013699,0.136986301369863,23.8904109589041,34,36,45,48,38,1.825075,8.930175
2,0.25,0.2,5.97260273972603,19.2876712328767,24.7945205479452,0.136986301369863,26.3561643835616,37,38,48,33,43,1.81355,9.0366
2,0.25,0.2,4.49315068493151,14.027397260274,20.5205479452055,0.136986301369863,23.8082191780822,47,34,40,35,39,2.01205,9.03795
2,0.25,0.2,4.24657534246575,19.3698630136986,25.4520547945205,0.0547945205479436,27.3424657534247,41,41,31,46,35,1.724875,8.8399
2,0.25,0.2,4.82191780821918,14.5205479452055,21.6712328767123,0.136986301369863,25.6986301369863,34,49,32,38,33,1.891325,8.92745
2,0.25,0.2,7.61643835616438,20.6849315068493,26.5205479452055,0.136986301369863,27.7534246575342,23,40,38,48,36,1.709875,8.840175
2,0.25,0.2,4,16.9041095890411,22.3287671232877,0.136986301369863,24.4657534246575,42,38,32,37,35,1.904925,8.951725
2,0.25,0.2,6.95890410958904,17.972602739726,25.7808219178082,0.136986301369863,27.1780821917808,33,29,45,33,36,1.72135,8.883075
2,0.25,0.2,11.6438356164384,23.972602739726,31.2876712328767,0.136986301369863,31.041095890411,42,40,44,41,31,1.550975,8.903775
2,0.25,0.2,6.7945205479452,18.7123287671233,24.4657534246575,0.136986301369863,27.0958904109589,38,45,39,35,41,1.743225,8.94105
2,0.25,0.2,4.32876712328767,16,22.1643835616438,0.136986301369863,24.7123287671233,43,32,29,39,33,1.88365,8.85485
2,0.25,0.2,9.17808219178082,19.7808219178082,25.4520547945205,0.136986301369863,26.6027397260274,40,37,40,44,39,1.75275,8.84585
2,0.25,0.2,4.57534246575343,13.1232876712329,18.2191780821918,0.136986301369863,21.5890410958904,43,59,52,46,48,2.0902,8.9252
2,0.25,0.2,10.3287671232877,18.8767123287671,25.1232876712329,0.136986301369863,25.4520547945205,26,48,39,39,49,1.859275,9.149875
2,0.25,0.2,5.80821917808219,16,22.5753424657534,0.0547945205479436,24.2191780821918,36,29,49,39,34,1.932775,9.22205
2,0.25,0.2,6.87671232876712,20.4383561643836,27.0958904109589,0.136986301369863,29.6438356164384,43,30,34,45,44,1.6718,8.93055
2,0.25,0.2,4.24657534246575,15.3424657534247,22.5753424657534,0.136986301369863,26.3561643835616,34,46,44,35,35,1.85425,9.09125
2,0.25,0.2,4.41095890410959,13.1232876712329,19.5342465753425,0.136986301369863,22.9041095890411,34,48,42,37,43,1.956025,8.979325
2,0.25,0.2,5.15068493150685,13.9452054794521,20.027397260274,0.136986301369863,20.9315068493151,40,41,42,40,38,2.021025,9.065025
2,0.25,0.2,4.98630136986301,18.4657534246575,24.4657534246575,0.136986301369863,25.2876712328767,33,42,40,55,35,1.8177,8.9697
2,0.25,0.2,4.49315068493151,15.7534246575342,21.6712328767123,0.136986301369863,25.2876712328767,41,33,47,31,41,1.84065,8.83395
2,0.25,0.2,4.9041095890411,13.8630136986301,20.4383561643836,0.136986301369863,22.986301369863,28,49,37,46,37,1.9786,8.900475
2,0.25,0.2,6.13698630136986,15.3424657534247,21.5068493150685,0.136986301369863,23.2328767123288,40,33,47,44,33,1.984075,9.0381
2,0.25,0.2,5.31506849315069,19.7808219178082,26.3561643835616,0.0547945205479436,27.5068493150685,23,26,57,37,47,1.7235,9.09395
2,0.25,0.2,5.72602739726027,18.958904109589,24.6301369863014,0.136986301369863,27.9178082191781,34,40,49,39,38,1.72945,8.8141
2,0.25,0.2,4.65753424657534,15.5068493150685,21.4246575342466,0.0547945205479436,22.986301369863,36,41,36,38,36,1.93055,8.91295
2,0.25,0.2,6.3013698630137,19.1232876712329,24.2191780821918,0.136986301369863,26.027397260274,40,43,44,41,52,1.7991,9.0493
2,0.25,0.2,6.95890410958904,19.3698630136986,25.2876712328767,0.136986301369863,26.6849315068493,40,39,36,42,37,1.7839,8.949675
2,0.25,0.2,3.0958904109589,14.6849315068493,22.4931506849315,0.136986301369863,24.4657534246575,37,46,46,43,38,1.862225,9.016
2,0.25,0.2,6.95890410958904,16.0821917808219,22.986301369863,0.136986301369863,24.3835616438356,30,40,41,35,41,1.8415,8.863675
2,0.25,0.2,5.47945205479452,16.986301369863,22.3287671232877,0.136986301369863,24.4657534246575,48,60,63,44,47,1.915375,8.953275
2,0.25,0.2,4.65753424657534,13.8630136986301,20.9315068493151,0.136986301369863,23.2328767123288,34,43,29,38,39,1.9558,9.055775
2,0.25,0.2,7.12328767123288,16.6575342465753,22.8219178082192,0.136986301369863,23.6438356164384,50,37,33,44,39,1.90635,8.95015
2,0.25,0.2,5.47945205479452,17.0684931506849,24.0547945205479,0.136986301369863,27.7534246575342,46,42,36,42,35,1.747925,8.843025
2,0.25,0.2,4.41095890410959,16.5753424657534,23.0684931506849,0.136986301369863,25.8630136986301,39,40,29,44,28,1.8586,8.893575
2,0.25,0.2,6.05479452054794,15.2602739726027,22.5753424657534,0.136986301369863,25.1232876712329,47,52,55,67,40,1.885325,8.9469
2,0.25,0.2,5.31506849315069,15.8356164383562,21.4246575342466,0.136986301369863,25.4520547945205,45,44,34,55,43,1.840325,9.0023
2,0.25,0.2,6.3013698630137,15.5068493150685,20.3561643835616,0.136986301369863,20.1917808219178,29,35,54,33,48,1.980125,8.974825
2,0.25,0.2,5.31506849315069,17.0684931506849,24.4657534246575,0.136986301369863,26.1917808219178,39,48,37,43,40,1.864375,9.0586
2,0.25,0.2,4.9041095890411,16.6575342465753,23.3150684931507,0.136986301369863,24.0547945205479,43,44,52,50,39,1.88885,9.0712
2,0.25,0.2,5.23287671232877,18.3835616438356,24.2191780821918,0.136986301369863,25.3698630136986,38,38,40,36,44,1.83275,8.965575
2,0.25,0.2,7.12328767123288,18.3013698630137,25.1232876712329,0.136986301369863,27.3424657534247,43,37,35,52,45,1.72055,8.854
2,0.25,0.2,5.72602739726027,16.4109589041096,21.1780821917808,0.136986301369863,22.5753424657534,34,40,38,39,39,1.90245,8.91765
2,0.5,0.2,4.49315068493151,15.4246575342466,20.9315068493151,0.136986301369863,21.4246575342466,32,41,44,36,40,2.209825,9.135125
2,0.5,0.2,5.06849315068493,17.7260273972603,24.0547945205479,0.136986301369863,25.041095890411,28,39,37,44,36,2.003075,9.0331
2,0.5,0.2,7.86301369863014,19.4520547945205,25.2876712328767,0.136986301369863,25.9452054794521,26,34,30,42,38,1.9248,8.8566
2,0.5,0.2,7.12328767123288,17.8082191780822,24.3835616438356,0.136986301369863,24.7123287671233,32,28,34,52,34,1.96295,9.02755
2,0.5,0.2,5.06849315068493,15.2602739726027,21.9178082191781,0.136986301369863,22.4931506849315,41,50,40,56,54,2.131425,9.058075
2,0.5,0.2,4.73972602739726,16.5753424657534,22.8219178082192,0.136986301369863,22.6575342465753,38,37,41,40,35,2.036,8.862425
2,0.5,0.2,6.63013698630137,15.5068493150685,21.6712328767123,0.136986301369863,21.3424657534247,46,38,42,38,36,2.0724,8.979725
2,0.5,0.2,4.9041095890411,13.041095890411,17.8904109589041,0.136986301369863,17.6438356164384,38,34,34,46,36,2.326725,8.9341
2,0.5,0.2,5.56164383561644,15.7534246575342,21.1780821917808,0.136986301369863,19.4520547945205,39,30,36,42,37,2.084825,8.961175
2,0.5,0.2,5.31506849315069,15.013698630137,20.6849315068493,0.136986301369863,20.3561643835616,35,45,26,48,42,2.18305,9.037475
2,0.5,0.2,4.16438356164383,14.9315068493151,22,0.0547945205479436,22.0821917808219,29,39,41,41,45,2.1507,9.14
2,0.5,0.2,7.28767123287671,21.3424657534247,27.8356164383562,0.136986301369863,27.8356164383562,30,35,39,28,37,1.892425,8.992025
2,0.5,0.2,6.95890410958904,19.2876712328767,24.6301369863014,0.136986301369863,24.6301369863014,45,47,37,36,31,1.92525,8.88585
2,0.5,0.2,5.89041095890411,19.8630136986301,26.2739726027397,0.136986301369863,25.2876712328767,44,44,31,51,44,1.9344,9.051925
2,0.5,0.2,4.98630136986301,16.2465753424658,21.3424657534247,0.136986301369863,21.3424657534247,30,42,39,44,31,2.124025,8.847625
2,0.5,0.2,4.98630136986301,14.3561643835616,20.4383561643836,0.136986301369863,18.6301369863014,37,38,32,42,29,2.202925,8.8633
2,0.5,0.2,4.98630136986301,13.5342465753425,18.7945205479452,0.136986301369863,17.0684931506849,45,51,44,44,45,2.3139,9.0569
2,0.5,0.2,3.91780821917808,14.027397260274,19.5342465753425,0.136986301369863,19.1232876712329,44,50,55,53,55,2.194425,8.939175
2,0.5,0.2,13.041095890411,21.7534246575342,26.7671232876712,0.136986301369863,26.6849315068493,29,39,33,37,28,1.848625,8.858175
2,0.5,0.2,5.80821917808219,14.3561643835616,19.5342465753425,0.136986301369863,19.9452054794521,60,50,41,56,62,2.256525,9.066325
2,0.5,0.2,5.23287671232877,16.9041095890411,22.6575342465753,0.136986301369863,21.1780821917808,35,33,43,44,43,2.0721,8.854775
2,0.5,0.2,4,13.6986301369863,19.3698630136986,0.136986301369863,19.6164383561644,39,53,49,66,45,2.28765,9.1199
2,0.5,0.2,5.89041095890411,14.9315068493151,19.6986301369863,0.136986301369863,20.3561643835616,36,51,41,44,31,2.1697,8.888575
2,0.5,0.2,6.05479452054794,17.8082191780822,23.6438356164384,0.136986301369863,23.6438356164384,37,24,41,43,42,2.037175,9.030675
2,0.5,0.2,3.26027397260274,12.958904109589,18.8767123287671,0.136986301369863,20.2739726027397,49,52,43,66,51,2.193875,8.972125
2,0.5,0.2,4.16438356164383,14.2739726027397,20.2739726027397,0.136986301369863,18.1369863013699,39,30,44,48,44,2.202075,9.051075
2,0.5,0.2,6.13698630136986,18.6301369863014,24.5479452054795,0.136986301369863,24.3835616438356,22,38,46,38,41,1.95355,9.043325
2,0.5,0.2,8.43835616438356,21.1780821917808,26.2739726027397,0.136986301369863,24.958904109589,38,35,33,55,38,1.928825,9.0774
2,0.5,0.2,3.42465753424657,12.4657534246575,18.2191780821918,0.136986301369863,18.3013698630137,42,57,50,51,45,2.361,9.0148
2,0.5,0.2,4.24657534246575,13.2876712328767,19.2876712328767,0.136986301369863,20.027397260274,36,31,45,40,26,2.2211,8.9437
2,0.5,0.2,5.89041095890411,16.0821917808219,21.0958904109589,0.0547945205479436,21.3424657534247,38,55,40,38,36,2.18795,9.060325
2,0.5,0.2,5.47945205479452,16.0821917808219,21.6712328767123,0.136986301369863,21.6712328767123,47,49,45,46,44,2.171875,9.02575
2,0.5,0.2,11.8082191780822,21.8356164383562,27.2602739726027,0.136986301369863,23.7260273972603,45,25,44,44,29,1.875925,9.03155
2,0.5,0.2,5.23287671232877,16,21.1780821917808,0.136986301369863,21.6712328767123,30,34,36,46,45,2.15795,9.061225
2,0.5,0.2,7.45205479452055,18.5479452054795,24.3013698630137,0.136986301369863,25.3698630136986,36,38,48,47,30,2.005925,8.93425
2,0.5,0.2,3.67123287671233,13.2054794520548,18.958904109589,0.136986301369863,17.972602739726,31,41,30,46,41,2.211525,9.06215
2,0.5,0.2,4.49315068493151,16.1643835616438,22.986301369863,0.136986301369863,19.2054794520548,41,35,43,39,36,2.094175,9.02795
2,0.5,0.2,8.6027397260274,19.9452054794521,25.4520547945205,0.136986301369863,26.1917808219178,41,31,40,43,25,1.8706,8.845825
2,0.5,0.2,6.3013698630137,15.4246575342466,22.0821917808219,0.136986301369863,22.5753424657534,41,46,43,35,40,2.123825,9.13395
2,0.5,0.2,7.12328767123288,18.8767123287671,23.6438356164384,0.136986301369863,23.8904109589041,28,32,34,43,40,2.0189,8.863625
2,0.5,0.2,7.12328767123288,18.4657534246575,23.7260273972603,0.136986301369863,20.9315068493151,25,31,36,27,33,2.0359,8.948425
2,0.5,0.2,6.21917808219178,17.5616438356164,23.972602739726,0.136986301369863,24.7945205479452,45,41,44,41,42,1.9602,9.007525
2,0.5,0.2,5.3972602739726,17.3972602739726,23.4794520547945,0.136986301369863,22.1643835616438,29,36,31,46,33,2.05715,8.933575
2,0.5,0.2,7.36986301369863,17.7260273972603,23.8904109589041,0.136986301369863,23.8082191780822,30,49,47,51,39,2.014925,9.1012
2,0.5,0.2,5.97260273972603,15.013698630137,20.7671232876712,0.136986301369863,20.8493150684931,36,32,47,43,44,2.1133,8.90125
2,0.5,0.2,5.23287671232877,15.7534246575342,21.013698630137,0.136986301369863,20.5205479452055,38,42,45,42,44,2.124575,9.016475
2,0.5,0.2,5.97260273972603,15.5890410958904,21.5068493150685,0.136986301369863,20.6027397260274,32,47,41,43,47,2.1497,8.97345
2,0.5,0.2,4.82191780821918,15.6712328767123,20.6027397260274,0.136986301369863,20.6027397260274,34,50,61,47,40,2.16435,9.008725
2,0.5,0.2,7.94520547945206,20.5205479452055,26.6027397260274,0.136986301369863,25.2876712328767,31,23,45,46,30,1.894225,8.78115
2,0.5,0.2,6.46575342465754,16,21.0958904109589,0.136986301369863,21.8356164383562,39,36,21,37,40,2.1139,8.972575
1,0,0.01,5.64383561643836,25.041095890411,35.3972602739726,35.8904109589041,NA,41,37,32,53,34,0.45825,8.94595
1,0,0.01,5.47945205479452,25.9452054794521,NA,37.9452054794521,NA,36,41,41,42,41,0.514175,8.9619
1,0,0.01,4.49315068493151,26.6849315068493,39.5068493150685,38.1095890410959,NA,42,41,38,56,31,0.476325,8.85675
1,0,0.01,6.63013698630137,21.5890410958904,29.8904109589041,33.0958904109589,NA,49,57,44,50,53,0.5357,8.866925
1,0,0.01,3.42465753424657,21.5890410958904,31.4520547945205,32.4383561643836,NA,38,47,46,47,44,0.52425,9.025975
1,0,0.01,4.73972602739726,23.6438356164384,35.0684931506849,35.5616438356164,NA,21,37,42,42,44,0.4755,8.9379
1,0,0.01,7.04109589041096,26.1095890410959,38.7671232876712,37.9452054794521,NA,43,41,52,52,49,0.477175,8.946125
1,0,0.01,6.87671232876712,36.0547945205479,NA,39.5068493150685,NA,48,40,46,40,28,0.455675,8.967
1,0,0.01,5.56164383561644,26.5205479452055,37.2054794520548,38.2739726027397,NA,39,33,28,39,35,0.493075,8.9056
1,0,0.01,6.21917808219178,22.986301369863,35.3972602739726,35.0684931506849,NA,25,37,37,40,47,0.50705,8.9177
1,0,0.01,4.41095890410959,21.6712328767123,33.013698630137,34.4109589041096,NA,34,37,35,44,39,0.519725,8.962575
1,0,0.01,6.7945205479452,20.7671232876712,29.8082191780822,34,NA,32,39,36,36,36,0.529575,8.895925
1,0,0.01,3.91780821917808,22.1643835616438,37.5342465753425,38.1917808219178,NA,40,40,38,50,35,0.52225,9.143075
1,0,0.01,6.95890410958904,24.3013698630137,34.4931506849315,36.7123287671233,NA,35,33,41,41,33,0.513275,9.03335
1,0,0.01,3.42465753424657,17.0684931506849,27.8356164383562,33.013698630137,NA,40,54,45,46,30,0.541625,8.9809
1,0,0.01,5.23287671232877,27.3424657534247,35.8082191780822,38.027397260274,NA,30,32,42,43,25,0.48795,8.921675
1,0,0.01,4,19.041095890411,34.5753424657534,NA,NA,44,52,46,48,57,0.4778,8.937925
1,0,0.01,3.91780821917808,21.6712328767123,32.6027397260274,32.3561643835616,NA,38,39,55,52,31,0.5433,8.92895
1,0,0.01,7.61643835616438,27.5068493150685,36.6301369863014,NA,NA,45,30,43,26,35,0.46565,8.8706
1,0,0.01,5.47945205479452,21.9178082191781,32.8493150684931,36.3835616438356,NA,32,32,35,45,35,0.500475,8.978275
1,0,0.01,4.65753424657534,18.7945205479452,30.8767123287671,33.7534246575342,NA,25,41,41,50,34,0.509875,8.88815
1,0,0.01,3.42465753424657,15.013698630137,26.027397260274,30.3013698630137,NA,31,42,37,55,38,0.553625,8.789925
1,0,0.01,6.05479452054794,22.8219178082192,35.3972602739726,34.8219178082192,NA,27,41,38,35,37,0.490925,8.988075
1,0,0.01,6.46575342465754,18.3835616438356,28.6575342465753,27.1780821917808,NA,39,33,42,44,36,0.602075,8.9855
1,0,0.01,7.61643835616438,23.972602739726,36.4657534246575,37.2876712328767,NA,40,56,30,34,26,0.475675,8.870125
1,0,0.01,10.986301369863,29.3972602739726,NA,38.3561643835616,NA,25,35,47,39,20,0.471275,9.0013
1,0,0.01,6.95890410958904,24.4657534246575,37.8630136986301,39.5068493150685,NA,28,39,35,51,48,0.47895,9.03655
1,0,0.01,6.54794520547945,19.9452054794521,30.958904109589,37.2876712328767,NA,34,47,39,40,42,0.5117,9.0048
1,0,0.01,4.24657534246575,18.8767123287671,33.5890410958904,33.4246575342466,NA,46,42,39,45,41,0.559,9.005475
1,0,0.01,4.08219178082192,15.6712328767123,25.7808219178082,29.8082191780822,NA,57,70,53,54,48,0.5552,8.89435
1,0,0.01,5.31506849315069,19.4520547945205,31.1232876712329,35.7260273972603,NA,42,44,34,38,40,0.53785,9.0569
1,0,0.01,5.06849315068493,21.4246575342466,33.5068493150685,35.8904109589041,NA,35,48,42,31,41,0.484175,8.958525
1,0,0.01,8.27397260273973,26.8493150684931,36.4657534246575,37.8630136986301,NA,27,31,34,31,49,0.47175,8.989625
1,0,0.01,4.32876712328767,16.7397260273973,27.6712328767123,28.6575342465753,NA,57,54,51,50,45,0.5457,8.752525
1,0,0.01,5.3972602739726,17.8904109589041,33.013698630137,36.4657534246575,NA,38,37,35,45,37,0.524075,8.93435
1,0,0.01,4.98630136986301,24.6301369863014,36.8767123287671,NA,NA,41,42,35,43,40,0.453225,8.973225
1,0,0.01,6.46575342465754,20.2739726027397,30.3835616438356,33.8356164383562,NA,29,41,34,52,42,0.52885,8.870725
1,0,0.01,5.97260273972603,22.4931506849315,35.0684931506849,39.7534246575342,NA,34,39,35,52,43,0.482175,8.97445
1,0,0.01,6.95890410958904,23.7260273972603,35.972602739726,36.7123287671233,NA,35,42,31,45,35,0.476325,8.886175
1,0,0.01,5.06849315068493,17.3972602739726,26.1095890410959,28.9041095890411,NA,43,27,51,36,32,0.58285,9.01115
1,0,0.01,5.97260273972603,21.3424657534247,38.6027397260274,37.8630136986301,NA,32,44,44,44,36,0.492775,8.9552
1,0,0.01,5.56164383561644,21.3424657534247,34.1643835616438,36.958904109589,NA,37,37,46,40,42,0.4841,8.752675
1,0,0.01,4.73972602739726,23.4794520547945,37.5342465753425,37.8630136986301,NA,28,41,39,45,37,0.457925,8.797525
1,0,0.01,6.87671232876712,20.6027397260274,32.9315068493151,36.2191780821918,NA,35,54,43,41,50,0.4854,8.714875
1,0,0.01,4.65753424657534,25.5342465753425,34.6575342465753,30.958904109589,NA,28,39,45,42,35,0.4794,8.785
1,0,0.01,4.32876712328767,23.1506849315069,39.3424657534247,37.4520547945205,NA,47,40,59,45,34,0.4711,8.96905
1,0,0.01,3.34246575342466,18.2191780821918,31.2876712328767,34.0821917808219,NA,49,49,41,57,65,0.5349,9.082575
1,0,0.01,4.9041095890411,26.6027397260274,NA,NA,NA,31,46,38,43,46,0.494425,9.0343
1,0,0.01,4.32876712328767,19.2054794520548,33.4246575342466,32.6027397260274,NA,32,57,41,40,46,0.535875,8.988825
1,0,0.01,5.15068493150685,21.5068493150685,36.3835616438356,33.013698630137,NA,45,57,39,39,41,0.512825,8.922975
1,0.01,0.01,4.65753424657534,24.3835616438356,36.7945205479452,35.4794520547945,NA,36,31,32,40,40,0.513975,9.048425
1,0.01,0.01,4.24657534246575,18.1369863013699,31.2054794520548,33.8356164383562,NA,38,48,49,49,35,0.57955,9.087325
1,0.01,0.01,7.45205479452055,25.6164383561644,35.4794520547945,34.6575342465753,NA,38,39,38,40,45,0.535925,9.0637
1,0.01,0.01,7.53424657534246,27.0958904109589,36.7945205479452,35.0684931506849,NA,34,45,31,31,40,0.52205,8.79835
1,0.01,0.01,5.56164383561644,19.3698630136986,33.1780821917808,35.8904109589041,NA,21,52,44,24,32,0.52325,8.9831
1,0.01,0.01,4.65753424657534,19.2876712328767,30.6301369863014,30.3013698630137,NA,37,54,31,41,41,0.59605,8.9537
1,0.01,0.01,4.9041095890411,26.8493150684931,37.6986301369863,38.1917808219178,NA,35,38,43,46,40,0.511875,8.98585
1,0.01,0.01,7.12328767123288,27.5890410958904,NA,NA,NA,44,28,29,50,40,0.47295,8.9014
1,0.01,0.01,6.13698630136986,18.1369863013699,29.2328767123288,30.3835616438356,NA,32,49,49,46,48,0.569,8.9777
1,0.01,0.01,6.3013698630137,24.0547945205479,32.7671232876712,32.8493150684931,NA,38,37,45,34,43,0.529825,8.8511
1,0.01,0.01,3.42465753424657,17.972602739726,28.5753424657534,28.5753424657534,NA,49,63,43,44,65,0.619525,9.077275
1,0.01,0.01,3.17808219178082,22.4109589041096,33.8356164383562,31.9452054794521,NA,34,43,51,47,56,0.559175,8.876725
1,0.01,0.01,9.91780821917808,23.0684931506849,33.6712328767123,31.8630136986301,NA,29,39,43,38,35,0.539375,8.991775
1,0.01,0.01,4.98630136986301,16.986301369863,31.3698630136986,35.4794520547945,NA,29,35,36,44,39,0.5102,8.874275
1,0.01,0.01,4.9041095890411,26.7671232876712,39.013698630137,37.041095890411,NA,45,41,35,40,47,0.5339,9.114675
1,0.01,0.01,6.13698630136986,21.3424657534247,34.4931506849315,32.6027397260274,NA,27,34,38,50,39,0.55385,8.831475
1,0.01,0.01,5.64383561643836,20.1095890410959,32.9315068493151,33.5068493150685,NA,25,33,36,41,40,0.50965,8.9704
